Name	Lung
RP5-849H19.2	0
RP11-230B22.1	0.124476
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.056228
FOXD3	0.033168
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	3.99125
EFCAB7	2.89919
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.606326
RN7SL130P	1.34346
ROR1	4.95969
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.151538
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.566802
SLC2A3P2	0.23027
RP4-535B20.4	0.625215
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.342025
RP4-535B20.2	0
MRPS21P1	0
AK4	2.21491
RPS29P7	0
DNAJC6	2.42661
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.336385
RP11-430H12.2	0.0971784
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.681398
TCTEX1D1	4.56555
INSL5	0.0669203
WDR78	1.39157
RP11-342H21.2	0
C1orf141	0.0822677
SNORA31	0
RP4-547N15.3	0.0992412
IL23R	0.0603208
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.668193
RNU6-387P	0.390916
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.46533
RP4-609E1.2	0
DIRAS3	4.25705
ARL5AP3	0.296989
CTBP2P8	0.494612
MIR1262	0
RPS7P4	0.239097
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.213788
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.134873
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.188365
CTH	4.36673
Metazoa_SRP	0
RP11-42O15.3	0.89113
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.798426
RP3-333A15.1	0
RP3-333A15.2	0.0839527
ZRANB2-AS1	0.540096
MIR186	0.515787
ZRANB2-AS2	0.0949203
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.226952
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.102371
TNNI3K	1.65442
RP11-439H8.4	0.121923
RP4-650F12.2	0.0528864
LRRC53	0
ERICH3	0.821819
ERICH3-AS1	0
RP11-17E13.2	1.07598
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.220711
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.19988
MSH4	0.590163
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.438059
TPI1P1	2.1299
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.857139
RP11-363H12.1	0
AK5	0.136668
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.452101
NSRP1P1	0.133285
HSPE1P25	0
NEXN-AS1	0.824552
RP11-386I14.4	4.90823
RP11-386I14.2	0.209458
GIPC2	3.09414
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.845856
PTGFR	2.48419
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.267621
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.188056
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0.0469896
RP5-837I24.1	0.0880423
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.102615
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.143862
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0352182
RP5-836J3.1	0
TTLL7-IT1	0.0556014
RP4-552O12.1	0
RP11-486G15.2	2.15225
RP11-486G15.1	0
RP11-82H13.2	0.179902
SNORA2	0
SAMD13	0.395585
RP11-376N17.4	0
UOX	0.0753069
DNASE2B	1.34918
SPATA1	1.00994
LINC01555	0
RP11-484D4.3	0
SSX2IP	3.04037
LPAR3	2.11955
WDR63	0.986883
MIR4423	0
SYDE2	2.55557
Y_RNA	0.469578
RP11-131L23.1	0.114939
Y_RNA	0
RP11-131L23.2	0.322737
RP4-621F18.2	0.556916
RP11-290M5.4	0.43893
SNORD81	0
RP11-290M5.2	0
COL24A1	1.00541
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.16566
CLCA1	0.0237415
CLCA4	0.0799508
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0176346
RP4-612B15.3	2.17198
RP4-612B15.2	0.159331
RP4-604K5.3	0
RP11-384B12.2	0.0334318
RP11-384B12.3	0
LINC01140	4.0316
RP5-1043L3.1	0
LINC01364	0.0459569
RNA5SP52	0
RP11-60A14.1	0.326101
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.165141
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.902683
Y_RNA	0.363838
GBP7	0.389269
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.227448
CAPNS1P1	0
GBP1P1	4.29435
FLJ27354	1.48534
RP11-413E1.4	0
RP11-413E1.2	0
RP5-943J3.1	0.759527
RP5-943J3.2	0.905986
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.8848
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.16583
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.383386
RPL5P6	0
HFM1	0.455837
Y_RNA	0
FEN1P1	0
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0805261
RN7SL653P	0
BRDT	0.0506607
EPHX4	0.516461
LPCAT2BP	0
SETSIP	0.162506
BTBD8	0.570487
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	2.72529
RP4-621B10.8	0.579967
RP4-775D17.1	0
C1orf146	0.0619341
ACTBP12	0
RPAP2	2.51481
RN7SL824P	0
GFI1	4.43006
RP4-593M8.1	0
HMGB3P9	0.206553
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	4.07258
SNORA51	0
RP11-386I23.1	0.123204
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.81171
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.775366
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.422078
RP11-488P3.1	0.360975
MIR760	0
RP4-561L24.3	0.88002
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.37158
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.205834
GAPDHP29	0
RP11-148B18.4	0.12055
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.821389
KATNBL1P2	0
MIR378G	0
ALG14	1.44038
RP11-313A24.1	0.0595132
TMEM56	2.57358
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.222607
RP11-57H12.5	0.452112
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.1734
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.194911
DPYD-IT1	0.139465
SEC63P1	1.04374
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0.0325789
RP11-272L13.4	0.411644
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0
PLPPR5	0.0219914
RP5-896L10.1	0
RP11-234N17.1	1.16066
PLPPR4	1.51352
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.888501
FRRS1	3.15122
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.264893
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.60428
RP4-714D9.4	0
LRRC39	3.36981
RPL23AP90	0.149571
BRI3P1	0.155201
RP11-305E17.4	0.195284
RTCA-AS1	1.81079
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.18233
RP5-837M10.4	0
GPR88	0.146393
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.23726
RP11-421L21.2	0.947327
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	3.16053
RP4-575N6.5	2.52789
RP4-575N6.2	0.97004
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.630238
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.124852
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0741027
RN7SKP285	0
AMY2A	0.230315
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0599299
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0197867
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0556299
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	3.52449
RP11-270C12.3	1.2931
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.686878
RP11-483I13.6	0.231204
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0608553
RP11-293A10.3	0
RP11-475E11.2	0.0750098
AKNAD1	0.183656
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.4	3.73298
RP11-20O24.1	0.270177
RANP5	0
RP5-1065J22.8	0.710217
SCARNA2	0
RP5-1065J22.4	0.111112
C1orf194	4.72136
KIAA1324	2.68978
CELSR2	2.80037
MYBPHL	0.921361
SYPL2	2.52438
GPR61	0.140819
RNU6V	0
RPL7P8	0
AC000032.2	0
RP4-735C1.4	0.255638
EPS8L3	0.0442085
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0.100031
ALX3	0
LINC01397	0
UBL4B	0.0907265
SLC6A17	0.0867375
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.517262
KCNC4	3.55562
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.242429
LAMTOR5-AS1	0.3866
PROK1	0.252963
RP11-470L19.6	0
CYMP	0.106578
CYMP-AS1	0.0593421
KCNA10	0.150372
KCNA2	0.163188
KCNA3	4.23755
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.136391
RP11-96K19.2	0.566184
RP11-96K19.5	0.16481
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	1.06083
CHIA	1.5678
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	4.76764
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	1.91778
UBE2FP3	2.50934
RP11-552M11.4	2.66677
Y_RNA	0
TMIGD3	3.88778
RNU6-792P	0
ADORA3	3.89211
LINC01160	1.98874
KRT18P57	0.0854834
RNU6-151P	0
FAM212B-AS1	1.06135
KCND3	3.07461
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.53589
RP5-965F6.2	0.715078
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.54918
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.30985
PPM1J	1.92623
RP11-426L16.9	0
FAM19A3	0.0286715
NUTF2P4	0
LINC01356	0.0304725
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.215811
SLC16A1-AS1	1.09845
RP11-31F15.2	0.469995
RP11-389O22.4	0
RP11-389O22.5	0.103412
RP11-512F24.1	0.38237
MTND5P20	0
RP4-730K3.3	4.19263
RP5-1073O3.2	0.249799
AP4B1-AS1	2.76696
BCL2L15	0.973284
HIPK1-AS1	0.151373
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0418614
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0906432
DENND2C	2.69713
AMPD1	0.363026
RN7SL432P	0
RNY1P13	0.487493
NR1H5P	0
SYCP1	0
TSHB	0.141849
LINC01765	0.709367
RP4-663N10.1	0.0262825
NGF	2.44711
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.52792
NHLH2	0.0469623
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0454078
RP11-159M11.2	0
MAB21L3	0.158142
LINC01779	0
U3	0
ATP1A1-AS1	4.0531
RNU6-817P	0
LINC01762	0.231917
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	2.26642
NAP1L4P1	2.00423
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	0.883058
RP4-753F5.1	0.262692
RNA5SP55	0
CD101	3.37614
RP11-27K13.3	0.243505
TTF2	4.06723
MIR942	0
TRIM45	3.10355
RPS15AP9	0
VTCN1	0.0728881
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.783638
RP4-675C20.4	0.18299
VPS25P1	0
AL157902.3	0
VDAC2P3	0.0521784
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.144372
GDAP2	4.50839
SPAG17	1.08775
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.915311
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.203076
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.64191
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0526152
HAO2-IT1	0
HSD3B2	0.086275
GAPDHP74	0.124337
HSD3BP2	0
GAPDHP23	0.0374837
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.463693
HSD3BP3	0.0483768
GAPDHP27	0.169635
HSD3BP4	0.301809
GAPDHP33	0.440406
LINC00622	3.94064
HSD3BP5	1.16606
HMGCS2	0.272651
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.46937
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.643792
7SK	0
U1	0
PFN1P2	1.80889
U2	0.351314
7SK	0
NBPF26	4.51097
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.185865
RNVU1-4	0.342295
LINC00623	2.77854
CH17-118O6.3	0.0322836
U1	0
CH17-118O6.4	0
FCGR1B	1.66063
RP11-439A17.10	0
RP11-439A17.9	0.132258
HIST2H2BA	0.801745
RP11-439A17.4	0
HIST2H3DP1	0.635466
RP11-439A17.5	0
FAM72B	0.382541
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.152703
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.208719
EMBP1	0.469823
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.27825
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.040438
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0326983
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.71846
HIST2H2BB	1.89926
RP5-998N21.4	0.141977
RP5-998N21.7	0
HIST2H3PS2	0.748518
RPL22P5	0
FAM72C	0.133451
SRGAP2D	0.900201
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.77605
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.102652
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.173326
PFN1P6	0.596951
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.78239
RP3-365I19.2	0
FAM72D	0.284743
CH17-195P21.1	0
RP11-403I13.8	2.00657
U1	0
CH17-195P21.2	1.78491
RP11-289I10.2	2.3642
PPIAL4D	0.151437
RP11-289I10.3	0
CH17-373J23.1	0.483087
RP11-89F3.2	0.114332
NBPF20	0.506928
PFN1P3	0.169086
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.12062
GPR89A	3.55581
PDZK1	0.428332
CD160	0.883298
NUDT17	4.08361
MIR6736	0
ANKRD35	4.42767
RP11-315I20.3	0.295461
GNRHR2	1.88468
LIX1L-AS1	0.592225
ANKRD34A	1.37001
HFE2	0.111055
RNVU1-6	0
LINC01719	0.316158
NBPF10	1.15416
NOTCH2NL	1.59808
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.794915
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.189331
5S_rRNA	0
HYDIN2	0.288411
U6atac	0
PFN1P8	0.199776
RP4-704D21.2	0
NBPF13P	0.856
RP11-325P15.1	0.787076
RNVU1-8	0
RP11-325P15.2	0.0395804
NBPF13P	0.0426373
RP11-337C18.8	2.03497
RPL7AP15	0.229953
LINC00624	0.693747
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	4.77104
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.4353
RP6-74O6.2	0.874985
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.513536
RNVU1-7	0
PDE4DIPP1	0.0650565
PFN1P4	0.36653
ABHD17AP1	0.473984
RP4-565E6.1	0.103114
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.04616
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.44828
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.10039
RNVU1-3	0.383414
RP11-495P10.10	1.30373
CH17-172B3.1	3.8863
PPIAL4G	0
U1	0.376997
NBPF14	3.32141
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0669142
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	0.795358
7SK	0
RP11-544O24.2	0
NBPF19	3.73374
PPIAL4C	0
LINC00869	1.27799
RP11-353N4.6	1.3647
U1	0.786266
RP11-353N4.5	0.22826
RNU1-68P	0
RP11-196G18.1	0
RP11-196G18.3	0.230376
HIST2H3D	0.775839
HIST2H4A	0.194734
HIST2H3C	0
HIST2H2AA3	0.2484
HIST2H2BD	0.621688
HIST2H2BC	1.03391
HIST2H2AA4	0.370104
HIST2H3A	0
HIST2H4B	0.0212658
RP11-196G18.23	0.0391774
HIST2H2AC	4.59237
HIST2H2AB	0.293041
SV2A	3.83114
RP11-458I7.1	0.0899645
RN7SL480P	0
RNU2-17P	0.17958
RP4-790G17.7	0
CA14	0.306397
MIR6878	0
FALEC	0.356674
MIR4257	1.7968
ADAMTSL4-AS1	2.11273
RN7SL473P	0.869778
RN7SL600P	0.951869
SNORA40	1.49037
U4	0.553772
HORMAD1	0.315853
RNU6-1042P	0
RP11-363I22.3	0.272649
UBE2D3P3	0.183157
RNU6-1309P	0
RPS27AP6	0.210885
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.12964
ANXA9	3.97662
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.574553
TMOD4	1.13619
RP11-126K1.2	0.768009
RN7SL444P	0.34278
RP11-126K1.9	0
RP11-126K1.6	1.13127
RNY4P25	0
SNORA44	0.40122
RP11-74C1.4	0.150605
MIR554	0
RP11-74C1.2	0.36993
RP11-404E16.1	0.196426
RNU6-1062P	0
RP11-98D18.1	0.111362
CELF3	0.105052
RIIAD1	0.319359
RNU6-662P	0
RP11-98D18.15	0.642215
RP11-98D18.7	0
OAZ3	0.831846
RP11-98D18.16	0
RP11-98D18.3	1.48139
TDRKH	4.34424
TDRKH-AS1	1.05309
RP11-98D18.17	0.227321
LINGO4	0.113617
C2CD4D	0.412977
Y_RNA	1.02308
AL450992.2	2.77031
THEM5	1.14845
KRT8P28	0
AL591893.1	0.110295
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.279623
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.66377
RP11-107M16.2	0
HRNR	0.136315
FLG	0.376189
FLG2	0.144033
HMGN3P1	0
CRNN	0.490782
LCE5A	0.0555174
CRCT1	0.224677
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.108519
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0777721
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0708838
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.193157
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.494535
SPRR3	1.20701
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.48263
SPRR2D	0.212925
SPRR2A	0.359683
SPRR2B	0
SPRR2E	0.300744
SPRR2F	0
SPRR2C	0
SPRR2G	0.14278
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.489559
PGLYRP3	0
PGLYRP4	0.0639826
RNU6-160P	0
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.34563
RN7SL44P	0
S100A5	0.512737
S100A2	3.41489
S100A1	2.20882
MIR8083	0.879537
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.819155
Y_RNA	0
RP11-216N14.5	0.117416
RP11-216N14.7	0.329743
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.80896
RP11-422P24.10	2.0085
RP11-422P24.11	4.541
NUP210L	0.147401
RP11-422P24.9	0.196934
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.986981
MIR190B	0
C1orf189	0.78149
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.675357
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.194153
RP11-350G8.5	0.339621
PSMD8P1	0.151574
UBE2Q1-AS1	0.295531
CHRNB2	0.0689481
KCNN3	1.40525
RP11-307C12.13	0.103472
Metazoa_SRP	0.360464
RP11-307C12.12	1.79941
MIR4258	0
LENEP	0.0621249
DCST2	2.15756
DCST1	0.366053
DCST1-AS1	1.75153
EFNA3	1.61609
Y_RNA	0
HMGN2P18	0
TRIM46	1.23541
GBAP1	3.174
MTX1P1	0.955228
HCN3	3.74176
PKLR	0.0691923
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0906123
RNU6-1297P	0
POU5F1P4	0.0884193
RP11-29H23.7	1.89096
DAP3P1	0.103916
RP11-29H23.6	0.0871151
RP11-29H23.4	0
RP11-29H23.5	0.685869
RP11-243J18.2	0
RP11-101O6.2	0.210448
U4	0
SNORA80E	0.261702
RXFP4	0.116172
MIR6738	0
RP11-336K24.12	1.64947
RP11-336K24.5	1.95266
MEX3A	0.816846
SNORA26	0
VHLL	0
TSACC	0.507
RHBG	0.036418
RP11-139I14.2	0.0091402
C1orf61	0.060878
MIR9-1	0
RP11-98G7.1	0
Y_RNA	0
RP11-284F21.8	0.031554
IQGAP3	2.14809
TTC24	0.334738
RP11-284F21.11	0.438132
HAPLN2	1.1184
RP11-284F21.9	0.242535
BCAN	0.265529
RP11-284F21.10	0.575764
RP11-284F21.7	0.505223
RP11-66D17.3	0.00563164
RP11-66D17.5	1.23124
NTRK1	1.83397
INSRR	0.0811576
LRRC71	2.85764
MIR765	1.25356
RN7SL612P	0
RP11-110J1.2	0.0683898
KRT8P45	0.581355
ETV3L	0
CYCSP52	0.156302
RP11-71G12.1	0.0124303
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0.913801
RP11-85G21.2	0
FCRL5	0.971398
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	1.28164
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	1.47858
FCRL1	2.42725
CD5L	0.991251
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.117742
LINC01704	0
ELL2P1	0.105886
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0.29114
HMGN1P5	0
CD1C	2.13587
CD1B	0.279527
CD1E	0.57379
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.0834672
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0655303
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.160507
OR6K1P	0
OR6K2	0
OR6K3	0.215363
OR6K4P	0.135808
OR6K5P	0
OR6K6	0
OR6N1	0.0630657
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
PYHIN5P	0
PYHIN1	4.31357
AIM2	2.2005
RAD1P2	0.171067
RNA5SP60	0
CADM3-AS1	4.83304
MPTX1	0
OR10J2P	0
FCER1A	4.02526
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
