Name	Kidney - Cortex
RP11-90C4.1	0.0110513
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0.0719789
RPSAP20	0.152965
RP11-504A18.1	0.560793
LINC01767	0.0810392
RPL21P23	0.117081
RPL23AP85	0.0438299
RP11-377K22.2	0
RP11-378I13.1	0.0363388
C8A	0.0477241
C8B	0.00729267
RP5-1103B4.3	0
DAB1	0.0948002
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0134405
RPS26P15	0.0896012
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
RP4-592A1.2	0.621611
RP11-63G10.4	0.347299
LINC01135	0.383356
RP11-63G10.3	0.28829
RP11-63G10.2	0
RP4-794H19.1	1.108
LINC01358	0.0514572
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0198557
RP11-467C18.1	0.0559111
FGGY	1.85484
MIR4711	0
RP4-782L23.2	0.138635
CYP2J2	0.835113
RN7SL475P	0
C1orf87	0.011444
PGBD4P8	0
RP11-575B7.3	0.0728403
LINC01748	0.0156864
RP11-436K8.1	0.0449928
NFIA	3.6955
NFIA-AS2	0.0359642
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	0.856083
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0.0671041
RN7SL180P	0.311838
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0777359
RP5-1155K23.4	0
KANK4	0.221105
RNU6-371P	0
DOCK7	2.18322
RP11-293K19.1	0
RP5-849H19.3	0.486494
RP5-849H19.2	0.0723321
RP11-230B22.1	0.195766
ATG4C	4.36042
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0.220784
RP11-5P4.2	0
RP11-5P4.3	0.179007
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.0749443
FOXD3	0.0667854
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.3313
ITGB3BP	2.62866
EFCAB7	1.65909
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.16623
RN7SL130P	0.702556
ROR1	0.453512
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0219839
UBE2U	0.046288
RNU7-62P	0
CACHD1	3.82926
MIR4794	0
RAVER2	4.1436
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.277847
SLC2A3P2	0.102204
RP4-535B20.4	0.346827
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.140237
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.9776
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.189964
LEPR	1.38407
RP11-430H12.2	0
RN7SL854P	0
PDE4B	1.81259
RP11-397C12.1	0
RNU4-88P	0
SGIP1	2.6271
MIR3117	0
RP4-598P13.1	0.113063
TCTEX1D1	0.386963
INSL5	0.139053
WDR78	1.0184
RP11-342H21.2	0
MIER1	4.35946
SLC35D1	4.39512
C1orf141	0
SNORA31	0
RP4-547N15.3	0.012137
IL23R	0.00539272
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.239978
RNU6-387P	0
LINC01702	3.0033
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.266994
RP4-609E1.2	0
DIRAS3	4.24318
ARL5AP3	0.1475
CTBP2P8	0.326548
MIR1262	0
RPS7P4	0.12995
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0405365
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0.142704
LRRC7	0.122906
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.122009
CTH	3.96694
Metazoa_SRP	0
RP11-42O15.3	1.19648
RP11-42O15.2	0
CASP3P1	0
LINC01788	2.02663
RP11-99H8.1	0
RP3-333A15.1	0.936597
ZRANB2-AS1	0.241787
MIR186	0
ZRANB2-AS2	0.0951582
RP11-115M14.1	0
NEGR1	1.18898
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.111764
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.191234
FPGT	4.21388
TNNI3K	0.816458
RP11-439H8.4	0.0409562
RP4-650F12.2	0.0414136
LRRC53	0
ERICH3	0.0450528
ERICH3-AS1	0
RP11-17E13.2	2.32173
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.26405
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.612526
MSH4	0.136485
ASB17	0.0677133
RP11-550H2.1	0
ST6GALNAC3	4.0908
RP11-335E14.1	0
RP5-1102E8.3	0.256812
TPI1P1	1.6857
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.0531962
MIR7156	0
RP4-564M11.2	0
RP4-706A16.3	3.34358
RP11-363H12.1	0
AK5	0.506556
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	4.50207
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	3.61741
RNA5SP21	0
RP11-181C21.4	0.148714
NSRP1P1	0.102355
HSPE1P25	0
NEXN-AS1	0.215987
NEXN	3.74614
RP11-386I14.4	0.913499
RP11-386I14.2	0.244771
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.05732
MGC27382	0.113563
PTGFR	1.71454
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.00781
RP4-641G12.3	0.052083
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	2.99029
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0832572
LINC01712	0
LINC01725	0.0976951
RP5-836J3.1	0.0284749
TTLL7	0.958211
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	1.86971
RP11-486G15.1	0
RP11-82H13.2	0.113826
SNORA2	0
SAMD13	0.43427
RP11-376N17.4	0
UOX	0.0323624
DNASE2B	0.0294536
SPATA1	0.488688
CTBS	3.63632
LINC01555	0.0977933
RP11-484D4.3	0
SSX2IP	3.98633
LPAR3	0.0243869
MCOLN2	0.512928
WDR63	0.327708
MCOLN3	3.57904
MIR4423	0
RP11-33E12.2	2.97766
SYDE2	0.752948
Y_RNA	0
RP11-131L23.1	0.0913322
Y_RNA	0
RP11-131L23.2	0.351756
RP4-621F18.2	0.0965179
RP11-290M5.4	0.32496
SNORD81	0
RP11-290M5.2	0
ZNHIT6	3.48674
COL24A1	0.439511
RNA5SP51	0
RP4-682E18.1	0
ODF2L	4.69687
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0213779
CLCA1	0.00992245
CLCA4	0.0294761
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0056128
RP4-612B15.3	0.724785
RP4-612B15.2	0.0600608
HS2ST1	4.106
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.521761
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.047136
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0471886
RPL36AP10	0
RNU6-125P	0
ELOCP19	1.65542
RP11-82K18.2	0.367305
RBMXL1	4.03388
Y_RNA	0
GBP7	0.0621223
GBP5	0.519653
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0413093
CAPNS1P1	0
GBP1P1	0.688019
LRRC8B	1.68249
FLJ27354	0.620757
RP11-413E1.4	0
LRRC8C	1.09772
RP11-413E1.2	0
RP5-943J3.1	0.149142
RP5-943J3.2	2.304
RP11-302M6.5	0.0641275
RN7SKP272	0
GEMIN8P4	1.54752
ZNF326	3.67382
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.461165
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.109425
ZNF644	3.59061
RPL5P6	0
HFM1	0.713026
Y_RNA	0
FEN1P1	0.0270412
CDC7	1.93018
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0306685
RN7SL653P	0
BRDT	0.00417201
EPHX4	0.190488
LPCAT2BP	0
SETSIP	0.049677
BTBD8	0.247927
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.1253
RP4-621B10.8	0.321701
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	3.26813
RPAP2	1.52271
RN7SL824P	0
GFI1	0.294023
EVI5	2.75553
RP4-593M8.1	0
HMGB3P9	0.0313506
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	2.73062
SNORD21	1.14404
SNORA66	1.02831
SNORA51	0
RP11-386I23.1	0.0254609
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	0.615956
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.378791
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.969789
RP11-488P3.1	0.159587
MIR760	0
RP4-561L24.3	0.496131
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.568874
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.25363
GAPDHP29	0
RP11-148B18.4	0.444397
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	1.7249
KATNBL1P2	0
MIR378G	0
ALG14	1.19235
RP11-313A24.1	0.0210738
TMEM56	1.39206
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.167751
RP11-57H12.5	0.292683
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.03451
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	2.00391
DPYD	3.76137
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.160908
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.196497
PLPPR5	0.0178425
RP5-896L10.1	0
RP11-234N17.1	0.495563
PLPPR4	0.0651063
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.172564
FRRS1	0.686388
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
AGL	4.27504
RP5-884G6.2	0.226928
SLC35A3	2.1436
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.06335
RP4-714D9.4	0
TRMT13	4.84148
LRRC39	1.57013
DBT	4.68388
RPL23AP90	0.0804168
BRI3P1	0
RP11-305E17.4	0
RTCA-AS1	2.92656
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	3.97713
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.155963
RP11-84O12.2	0
LINC01349	0.0929452
RP11-84O12.3	0
SLC30A7	3.88354
HNRNPA1P68	0
RP11-421L21.2	0.214304
RP11-421L21.3	2.73029
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.286562
RP4-575N6.5	0.316026
RP4-575N6.2	0.308187
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.219745
OLFM3	0.016229
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.082836
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.191661
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0377421
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.016732
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0133904
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	4.1134
RP11-270C12.3	1.13142
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0304362
SLC25A24	4.45611
RP11-483I13.6	0.149719
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	1.93192
HENMT1	1.25706
FNDC7	0.0113916
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0123342
SPATA42	0
GPSM2	1.21504
WDR47	4.11258
RP5-1065J22.2	0
RP11-20O24.4	1.77898
RP11-20O24.1	0.102649
RANP5	0
RP5-1065J22.8	0.808031
SCARNA2	0
RP5-1065J22.4	0.0310311
C1orf194	0.140488
KIAA1324	0.149556
PSRC1	2.24179
MYBPHL	0.0759673
CYB561D1	4.98876
AMIGO1	3.42586
GPR61	0.0929774
GNAI3	2.94328
RNU6V	0
RP5-1160K1.6	1.14405
RPL7P8	0.0515748
GSTM1	0.612398
AC000032.2	0
GSTM5	1.34854
RP4-735C1.4	0.293699
EPS8L3	0.071015
NDUFA5P10	0
LINC01768	0.106314
RP11-195M16.1	0
RP11-195M16.3	0.00928473
ALX3	0
LINC01397	0
UBL4B	0.0281082
SLC6A17	1.25693
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	1.5365
KCNC4	4.33616
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.151261
RBM15	1.81882
LAMTOR5-AS1	0.151208
PROK1	0.0938725
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.0270798
RP11-284N8.3	0.287195
KCNA3	0.132227
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0347794
RP11-96K19.2	0.238131
LRIF1	3.74237
RP11-96K19.5	0.0559184
CCNT2P1	0
RNA5SP54	0
CEPT1	3.24169
CHI3L2	0.577579
CHIAP1	0
CHIAP2	0
CHIA	0.0384282
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.76073
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	4.35982
RP11-552M11.8	0.788945
UBE2FP3	0.956474
RP11-552M11.4	1.17459
Y_RNA	0
C1orf162	4.29175
TMIGD3	0.428966
RNU6-792P	0
ADORA3	0.757867
LINC01160	0.86665
KRT18P57	0
RNU6-151P	0
FAM212B	1.36713
FAM212B-AS1	0.173213
DDX20	2.81893
KCND3	1.22877
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.227802
RP5-965F6.2	0.140983
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	1.15912
RP4-671G15.2	1.04796
ST7L	2.80864
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.956605
PPM1J	1.67892
RP11-426L16.9	0
FAM19A3	0.0413275
NUTF2P4	0
LINC01356	0.0266737
RP3-522D1.1	0
RP3-522D1.2	0
SLC16A1	3.43104
AKR7A2P1	0.0697815
SLC16A1-AS1	0.232471
RP11-31F15.2	0.194949
LRIG2	2.69439
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	2.76275
RP11-512F24.1	0.157768
MTND5P20	0
PHTF1	2.87453
RP4-730K3.3	1.41482
RSBN1	2.96916
RP5-1073O3.2	0
PTPN22	0.406434
AP4B1-AS1	1.02641
BCL2L15	0.49684
DCLRE1B	1.26154
HIPK1-AS1	0.149001
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.952699
RP4-543J13.1	0.211312
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0716336
DENND2C	0.516374
AMPD1	0.0454856
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0.00874982
TSHB	0.0997577
TSPAN2	3.36045
LINC01765	0
RP4-663N10.1	0.0117223
NGF	3.76254
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	1.7281
CASQ2	0.609053
NHLH2	0.00239776
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0151599
SLC22A15	2.59972
RP11-159M11.2	0
MAB21L3	0.58407
LINC01779	0
U3	0
ATP1A1-AS1	3.21347
RNU6-817P	0.360378
LINC01762	3.57779
RP4-655J12.5	0.109418
Y_RNA	0
RP5-1086K13.1	2.36963
NAP1L4P1	0.559233
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.05949
FTH1P22	0.0526022
RP4-753F5.1	0.143165
PTGFRN	3.65274
RNA5SP55	0
CD101	0.211836
RP11-27K13.3	0.199139
TTF2	1.48044
MIR942	0
TRIM45	3.30228
RPS15AP9	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.858152
MAN1A2	4.76265
RP4-675C20.4	0.0678315
VPS25P1	0
AL157902.3	0
FAM46C	2.93353
VDAC2P3	0.127975
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.061834
GDAP2	1.78693
WDR3	2.09714
SPAG17	1.25684
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.0817588
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.092128
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.65727
RPL6P2	0
RP11-418J17.3	0.116137
LINC01780	0.332157
RNU1-75P	0
HAO2-IT1	0.277822
HSD3B2	0.538094
GAPDHP74	0.174102
HSD3BP2	0.0395048
GAPDHP23	0.0382243
HSD3BP1	0
GAPDHP58	0.0272718
HSD3B1	0
GAPDHP32	0.314638
HSD3BP3	0.0195658
GAPDHP27	0.158508
HSD3BP4	0.128725
GAPDHP33	0.287076
LINC00622	2.6414
HSD3BP5	0.370654
ZNF697	4.76423
REG4	0.0152021
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.01282
NOTCH2	4.62321
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.108155
7SK	0
CH17-472G23.2	2.72589
U1	0
PFN1P2	0.597121
NBPF8	2.25492
CH17-472G23.4	2.81501
U2	0
7SK	0
NBPF26	0.862697
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.165795
RNVU1-4	0
LINC00623	1.27378
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.252888
RP11-439A17.10	0
RP11-439A17.9	0.0213355
HIST2H2BA	0.253374
RP11-439A17.4	0
HIST2H3DP1	0.174262
RP11-439A17.5	0
FAM72B	0.102125
SRGAP2C	2.70675
CH17-219N22.1	0
SRGAP2-AS1	0.00546008
CH17-437K3.1	0.597449
RP11-343N15.2	0.104526
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.224766
EMBP1	0.0922333
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.22763
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0780571
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.399316
HIST2H2BB	0.366913
RP5-998N21.4	0.0164817
RP5-998N21.7	0
HIST2H3PS2	0.0867251
RPL22P5	0
FAM72C	0
SRGAP2D	0.155676
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.118039
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0531421
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.0573408
PFN1P6	0.127195
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.863397
RP3-365I19.2	0
FAM72D	0.0709865
CH17-195P21.1	0
RP11-403I13.8	1.0739
U1	0
CH17-195P21.2	1.38449
RP11-289I10.2	1.19337
PPIAL4D	0.0809627
RP11-289I10.3	0
CH17-373J23.1	0.185663
RP11-89F3.2	0.0749244
NBPF20	0.187663
PFN1P3	0.041059
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.559923
GPR89A	2.93886
CD160	0.145314
NUDT17	2.3595
MIR6736	0
ANKRD35	0.514033
ITGA10	2.00754
RP11-315I20.3	0
GNRHR2	1.03572
LIX1L-AS1	0.250477
ANKRD34A	0.389681
HFE2	0.114861
RNVU1-6	0
LINC01719	0.252177
NBPF10	0.247548
NOTCH2NL	0.435828
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.117159
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.114072
5S_rRNA	0
HYDIN2	0.119444
U6atac	0
NBPF12	2.72122
PFN1P8	0.1001
RP4-704D21.2	0
NBPF13P	0.0145655
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	1.40853
FMO5	3.03309
PDIA3P1	3.47364
CCT8P1	1.67583
RPL7AP15	0.0700478
LINC00624	0.168916
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	3.95428
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0.246833
RP11-314N2.2	0.391319
GJA8	0.0404292
GPR89B	4.80804
RP6-74O6.2	0.800144
PDZK1P1	0
XXyac-YX155B6.7	0.246821
RNU1-129P	0
RP11-94I2.4	0.993251
RNVU1-7	0
PDE4DIPP1	0.0228393
NBPF11	2.86995
PFN1P4	0.147323
ABHD17AP1	0.141785
RP4-565E6.1	0.0576968
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.26728
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.034329
Y_RNA	0
MIR5087	0
RNU1-122P	0.234325
RP6-74O6.6	0.572459
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.578208
RNVU1-3	0.337604
RP11-495P10.10	0.482527
CH17-172B3.1	3.59885
PPIAL4G	0
U1	0
NBPF14	0.767217
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	4.06038
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	3.27199
CH17-78J1.1	0.0529636
RNU1-59P	0
CH17-189H20.1	2.99217
WI2-1896O14.1	2.09713
RP11-326G21.1	0.432709
7SK	0
RP11-544O24.2	0
NBPF19	0.602555
PPIAL4C	0
LINC00869	0.784432
RP11-353N4.6	1.26433
U1	0.158655
RP11-353N4.5	0.0214591
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.567667
HIST2H2BF	2.46423
RP11-196G18.3	0.0320321
HIST2H3D	0.202469
HIST2H4A	0.103453
HIST2H3C	0
HIST2H2AA3	0.0665842
HIST2H2BD	0.162582
RP11-196G18.22	2.97229
HIST2H2BC	0.260796
HIST2H2AA4	0.0941508
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	1.31698
HIST2H2AB	0.0735757
SV2A	1.47874
OTUD7B	3.25146
RP11-458I7.1	0.0418129
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.142595
CIART	4.91787
MIR6878	0
FALEC	0.137652
RP11-54A4.2	0.823845
ADAMTSL4	4.06436
MIR4257	0
ADAMTSL4-AS1	0.296983
RN7SL473P	0
RN7SL600P	0.0885984
SNORA40	0.445103
U4	0.141075
HORMAD1	0.01918
RNU6-1042P	0
CTSS	3.8878
RP11-363I22.3	0
UBE2D3P3	0.0509667
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.13519
RNU6-884P	0
BNIPL	1.03174
MLLT11	2.41033
GABPB2	3.80438
RPS29P29	0
RP11-68I18.10	0.758296
TNFAIP8L2	0.904365
TMOD4	0.472987
RP11-126K1.2	0.860226
RN7SL444P	0.125986
RP11-126K1.9	0.220794
RP11-126K1.6	0.759235
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.118963
MIR554	0
RP11-74C1.2	0.336608
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.0846611
CELF3	0.108536
RIIAD1	0.121544
RNU6-662P	0
RP11-98D18.15	0.195858
RP11-98D18.7	0
OAZ3	0.389448
RP11-98D18.16	0
RP11-98D18.3	0.940063
TDRKH	2.26143
TDRKH-AS1	0.698379
RP11-98D18.17	0.350146
LINGO4	0.28718
C2CD4D	0.627727
Y_RNA	1.22375
AL450992.2	3.3778
THEM5	1.34506
KRT8P28	0
AL591893.1	0.0307405
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0312185
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.852901
RP11-107M16.2	0.0771702
HRNR	0.145584
FLG	0.286958
FLG2	0.0391427
HMGN3P1	0
CRNN	0.398955
LCE5A	0.0782109
CRCT1	0.107084
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0214968
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.158111
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.0542674
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.384666
SPRR3	0.903646
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.215057
SPRR2D	0.0982591
SPRR2A	0.38333
SPRR2B	0
SPRR2E	0.12928
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.0542239
PRR9	0
RP1-140J1.4	0
LOR	0.116041
