Name	Minor Salivary Gland
NFIA-AS2	0.263554
RP4-802A10.1	0.621593
NFIA-AS1	0.106745
RP11-430G17.1	0
RP11-430G17.3	0.795347
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.144646
RP5-1155K23.4	0
KANK4	1.15318
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.218024
RP5-849H19.3	0.161426
RP5-849H19.2	0.120658
RP11-230B22.1	0.318575
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.524609
FOXD3	0.494777
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	3.85339
EFCAB7	3.49168
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.990711
RN7SL130P	1.38016
ROR1	1.3298
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0202459
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.839768
SLC2A3P2	0.514465
RP4-535B20.4	0.594293
RNU6-1176P	0
MIR3671	0.128662
MIR101-1	0
RP4-535B20.1	0.232505
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.914817
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.166945
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.04705
MIR3117	0
RP4-598P13.1	0.0954137
TCTEX1D1	0.83513
INSL5	0
WDR78	0.797327
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.287663
RNU6-387P	0.380186
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.414322
RP4-609E1.2	0
DIRAS3	3.50168
ARL5AP3	0.324534
CTBP2P8	0.502338
MIR1262	0
RPS7P4	0.218175
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0457916
DEPDC1	0.213212
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.105758
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.360879
CTH	2.97771
Metazoa_SRP	0
RP11-42O15.3	0.509529
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	3.79261
RP3-333A15.1	0
RP3-333A15.2	0.427619
ZRANB2-AS1	0.337251
MIR186	0.488426
ZRANB2-AS2	0.0830525
RP11-115M14.1	0
NEGR1	1.83462
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.173914
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.101318
TNNI3K	1.03831
RP11-439H8.4	0.109387
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0372883
ERICH3-AS1	0
RP11-17E13.2	0.792637
RP11-93N20.1	0
RP11-510C10.4	0.308311
RP11-510C10.2	0.509317
LHX8	3.98026
RP11-510C10.3	0.548219
RNU6-622P	0
SLC44A5	1.26652
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.47735
MSH4	0.16641
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.0619
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.73908
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.29184
MIR7156	0
RP4-564M11.2	0.123003
RP11-363H12.1	0
AK5	0.553807
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.169536
NSRP1P1	0.133767
HSPE1P25	0
NEXN-AS1	0.187184
RP11-386I14.2	0.419177
GIPC2	3.60909
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.0906976
MGC27382	0.0666422
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.16375
RP4-641G12.3	0.0887099
RP4-641G12.4	0
PSAT1P3	0.0999573
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.0983279
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0206207
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.0559269
RP11-147G16.1	0
LINC01362	0
LINC01361	0.106698
LINC01712	0
LINC01725	0.242788
RP5-836J3.1	0.0540382
TTLL7-IT1	0.0899275
RP4-552O12.1	0
RP11-486G15.2	1.68615
RP11-486G15.1	0
RP11-82H13.2	0.13711
SNORA2	0
SAMD13	1.71356
RP11-376N17.4	0.120675
UOX	0.0978854
DNASE2B	4.53779
SPATA1	0.459673
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.45992
MCOLN2	1.03111
WDR63	0.103386
MCOLN3	3.12853
MIR4423	0
RP11-33E12.2	2.85704
SYDE2	1.63235
Y_RNA	0
RP11-131L23.1	0.0635778
Y_RNA	0
RP11-131L23.2	0.109299
RP4-621F18.2	0.215902
RP11-290M5.4	0.419112
SNORD81	0
RP11-290M5.2	0
COL24A1	0.477815
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.266274
CLCA1	0.0781289
CLCA4	3.22663
CDCA4P2	0
RP4-651E10.4	0.483764
CLCA3P	0.0369228
RP4-612B15.3	2.09153
RP4-612B15.2	0.139463
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.99534
RP5-1043L3.1	0.007732
LINC01364	0.0392951
RNA5SP52	0
RP11-60A14.1	0.319725
LINC01773	0.150684
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.022908
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.873369
Y_RNA	0
GBP7	0.0406529
GBP4	3.53754
GBP5	1.10018
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	1.05206
CAPNS1P1	0
GBP1P1	1.00743
FLJ27354	0.823327
RP11-413E1.4	0
LRRC8C	2.07587
RP11-413E1.2	0
RP5-943J3.1	0.21235
RP5-943J3.2	2.38531
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	1.45436
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	1.36897
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.476181
RPL5P6	0
HFM1	0.285766
Y_RNA	0
FEN1P1	0
CDC7	2.62049
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0439248
RN7SL653P	0
BRDT	0.00976602
EPHX4	0.177179
LPCAT2BP	0
SETSIP	0.117987
BTBD8	0.759768
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	2.84161
RP4-621B10.8	0.313387
RP4-775D17.1	0
C1orf146	0.0329401
ACTBP12	0
GLMN	4.45893
RPAP2	2.69864
RN7SL824P	0
GFI1	1.15662
RP4-593M8.1	0
HMGB3P9	0.125935
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	4.07689
SNORA66	2.53326
SNORA51	0
RP11-386I23.1	0.12677
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.32746
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.253226
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.712343
RP11-488P3.1	0.322764
MIR760	0
RP4-561L24.3	0.449339
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0632803
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	2.31289
KATNBL1P2	0
MIR378G	0
ALG14	2.19111
RP11-313A24.1	0.0340511
RP11-57H12.2	0.289114
Y_RNA	0
RP11-57H12.3	0.466563
RP11-57H12.5	0.812201
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.134346
RP11-286B14.2	0.156868
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.80906
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	4.08005
DPYD-AS1	0.0374682
DPYD-IT1	0.0777759
SEC63P1	0.60044
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0834745
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.111526
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.20076
PLPPR4	1.14154
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.592569
FRRS1	2.34998
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.290826
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.05651
RP4-714D9.4	0
LRRC39	2.31421
RPL23AP90	0.249972
BRI3P1	0.333067
RP11-305E17.4	0.164293
RTCA-AS1	1.52719
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	3.79755
BCAS2P2	0.107408
RP5-837M10.4	0
GPR88	0.357767
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.255367
RP11-421L21.2	1.09759
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.614621
RP4-575N6.5	0.240304
RP4-575N6.2	0.604172
PPIAP7	0
LINC01307	0
LINC01709	0.0233622
RNU6-965P	0
RPSAP19	0.358663
OLFM3	0.00269685
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.491537
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0.0950518
AMY2A	0.216736
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0477491
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0159539
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0330072
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.231466
RP11-270C12.3	0.986487
VAV3	3.57879
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.106369
RP11-483I13.6	0.294489
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.5178
FNDC7	0.0219615
RP11-293A10.3	0
RP11-475E11.2	0.0161375
AKNAD1	0.118549
SPATA42	0.0508769
RP5-1065J22.2	0.0400173
RP11-20O24.4	3.05197
RP11-20O24.1	0.183973
RANP5	0
RP5-1065J22.8	0.875153
SCARNA2	0
RP5-1065J22.4	0.109043
C1orf194	0.144253
PSRC1	3.19925
MYBPHL	0.105876
SYPL2	1.55599
ATXN7L2	3.60278
GPR61	0.13279
RNU6V	0
RP5-1160K1.6	1.77518
RPL7P8	0.0876647
AC000032.2	0
GSTM5	3.30333
RP4-735C1.4	0.0875154
EPS8L3	0.026047
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.319946
LINC01397	0.462878
UBL4B	0.597257
SLC6A17	0.985761
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.454218
KCNC4	4.32515
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.167599
RBM15	3.51652
LAMTOR5-AS1	0.258619
SLC16A4	3.23041
PROK1	0.354178
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.252038
RP11-284N8.3	1.93949
KCNA3	1.25058
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.103681
RP11-96K19.2	0.578829
RP11-96K19.5	0.173986
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	0
CHIA	0.0278892
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.46216
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.17328
UBE2FP3	2.5558
RP11-552M11.4	3.0665
Y_RNA	0
TMIGD3	1.21873
RNU6-792P	0
ADORA3	2.58423
LINC01160	0.566154
KRT18P57	0.0494587
RNU6-151P	0
FAM212B	2.56453
FAM212B-AS1	0.211908
KCND3	2.34176
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.364307
RP5-965F6.2	0.331842
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	1.8451
RP4-671G15.2	0.610619
ST7L	4.2407
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.831655
PPM1J	3.06381
RP11-426L16.9	0
FAM19A3	0.144143
NUTF2P4	0
LINC01356	0.0290756
RP3-522D1.1	0
RP3-522D1.2	0
SLC16A1	3.41187
AKR7A2P1	0.127856
SLC16A1-AS1	0.460326
RP11-31F15.2	0.187399
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.282495
MTND5P20	0
PHTF1	3.4752
RP4-730K3.3	1.57625
RP5-1073O3.2	0.0418344
PTPN22	1.16459
AP4B1-AS1	1.86386
BCL2L15	0.536591
DCLRE1B	2.34524
HIPK1-AS1	0.122876
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0779677
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0911581
DENND2C	2.55392
AMPD1	4.78833
RN7SL432P	0
RNY1P13	0.668318
NR1H5P	0
SYCP1	0.0893606
TSHB	0.0840301
TSPAN2	3.12895
LINC01765	0
RP4-663N10.1	0.0861147
NGF	1.74223
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
CASQ2	4.22334
NHLH2	0.197025
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0502758
RP11-159M11.2	0
MAB21L3	0.463544
LINC01779	0.0376697
U3	0
RNU6-817P	0.309816
LINC01762	0.0942153
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.20453
NAP1L4P1	1.04009
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	3.42725
FTH1P22	0.285903
RP4-753F5.1	0.729186
RNA5SP55	0
CD101	1.28597
RP11-27K13.3	0.587998
TTF2	4.68308
MIR942	0
RPS15AP9	0.13111
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.994265
RP4-675C20.4	0.186947
VPS25P1	0
AL157902.3	0.0217143
VDAC2P3	0.151005
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0650497
GDAP2	3.05675
SPAG17	0.414708
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.179023
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.9577
RPL6P2	0.0454425
RP11-418J17.3	0.312434
LINC01780	0.126892
RNU1-75P	0
HAO2	0.0666516
HAO2-IT1	0
HSD3B2	0.0831306
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.0475093
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0581239
GAPDHP33	0.0683258
LINC00622	0.771803
HSD3BP5	0.337118
REG4	0.547017
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	2.99705
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.41622
7SK	0
CH17-472G23.2	3.07956
U1	0
PFN1P2	1.2281
CH17-472G23.4	3.3709
U2	0
7SK	0
NBPF26	3.50972
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.165209
RNVU1-4	0.218038
LINC00623	1.94829
CH17-118O6.3	0.184996
U1	0
CH17-118O6.4	0
FCGR1B	0.22725
RP11-439A17.10	0
RP11-439A17.9	0.0645057
HIST2H2BA	0.476354
RP11-439A17.4	0
HIST2H3DP1	0.468007
RP11-439A17.5	0
FAM72B	0.160963
SRGAP2C	1.9257
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.177947
RP11-343N15.2	0.0628537
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.201418
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.04322
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0143596
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.02202
RP11-403I13.4	0
FAM91A3P	0.00896698
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.292762
HIST2H2BB	0.929042
RP5-998N21.4	0.0363194
RP5-998N21.7	0
HIST2H3PS2	0.411854
RPL22P5	0
FAM72C	0.0392759
SRGAP2D	0.274003
IGKV1OR1-1	0.0881629
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.669442
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0547226
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.0819737
PFN1P6	0.408466
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.604019
RP3-365I19.2	0
FAM72D	0.0990562
CH17-195P21.1	0
RP11-403I13.8	1.44115
U1	0
CH17-195P21.2	1.41271
RP11-289I10.2	1.96409
PPIAL4D	0.0831852
RP11-289I10.3	0
CH17-373J23.1	0.397292
RP11-89F3.2	0
NBPF20	0.418373
PFN1P3	0.201213
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.08085
GPR89A	3.45975
PDZK1	0.262751
CD160	0.360748
NUDT17	3.32186
MIR6736	0
RP11-315I20.3	0.11995
GNRHR2	3.29653
LIX1L-AS1	0.312903
ANKRD34A	1.56927
HFE2	0.377652
RNVU1-6	0
LINC01719	0.456897
NBPF10	0.767421
NOTCH2NL	1.2455
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.653199
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.143561
5S_rRNA	0
HYDIN2	0.188194
U6atac	0
PFN1P8	0.330975
RP4-704D21.2	0
NBPF13P	0.309867
RP11-325P15.1	0.282251
RNVU1-8	0.434583
RP11-325P15.2	1.24957
NBPF13P	0.0813139
RP11-337C18.8	1.64036
PDIA3P1	3.97739
CCT8P1	4.647
RPL7AP15	0.25989
LINC00624	0.395068
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	1.91322
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.34786
RP6-74O6.2	0.839475
PDZK1P1	0
XXyac-YX155B6.7	0.253479
RNU1-129P	0
RP11-94I2.4	0.41228
RNVU1-7	0
PDE4DIPP1	0.0341983
PFN1P4	0.794138
ABHD17AP1	0.295674
RP4-565E6.1	0.0789995
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.99682
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0309756
Y_RNA	0
MIR5087	0
RNU1-122P	0.225992
RP6-74O6.6	0.722417
RNVU1-1	0.380343
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.969936
RNVU1-3	0.390708
RP11-495P10.10	1.13649
CH17-172B3.1	3.50639
PPIAL4G	0
U1	0.307852
NBPF14	2.10431
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	4.4965
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.77538
RP11-326G21.1	0.280609
7SK	0
RP11-544O24.2	0
NBPF19	2.33501
PPIAL4C	0
LINC00869	1.15055
RP11-353N4.6	0.898569
U1	0.542634
RP11-353N4.5	0.0345292
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.738382
HIST2H2BF	3.41046
RP11-196G18.3	0.318685
HIST2H3D	0.209038
HIST2H4A	0.143584
HIST2H3C	0
HIST2H2AA3	0.0803829
HIST2H2BD	0.421181
HIST2H2BC	0.731675
HIST2H2AA4	0.126818
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0245671
HIST2H2AC	1.28509
HIST2H2AB	0.121221
SV2A	2.04048
RP11-458I7.1	0.167539
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.174653
MIR6878	0
FALEC	0.383003
RP11-54A4.2	3.65079
MIR4257	0.585986
ADAMTSL4-AS1	0.706369
RN7SL473P	0.401502
RN7SL600P	0.455117
SNORA40	0.900457
U4	0.421237
HORMAD1	0.141124
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.150788
RNU6-1309P	0
RPS27AP6	0.139455
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	4.38221
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.389105
TNFAIP8L2	2.72303
TMOD4	1.53348
RP11-126K1.2	0.652249
RN7SL444P	0.340123
RP11-126K1.9	0.104989
RP11-126K1.6	0.503752
RNY4P25	0
SNORA44	0.505942
RP11-74C1.4	0.368847
MIR554	0
RP11-74C1.2	0.872739
RP11-404E16.1	0.121118
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0368232
RIIAD1	0.0165617
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	1.3091
RP11-98D18.16	0.289244
RP11-98D18.3	1.55568
TDRKH	4.99965
TDRKH-AS1	1.66016
RP11-98D18.17	0.430473
LINGO4	0.646059
C2CD4D	2.0071
Y_RNA	2.18243
AL450992.2	4.85849
THEM5	2.45173
KRT8P28	0
AL591893.1	0.0587705
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.122183
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.251398
RP11-107M16.2	0.154302
HRNR	0.0787667
FLG	0.209417
FLG2	0.116985
HMGN3P1	0
CRNN	2.44193
LCE5A	0.0556846
CRCT1	1.6392
LCE3E	0
LCE3D	0.172684
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0405926
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.111464
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0601327
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.0683943
IVL	0.321626
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	2.2768
SNORA31	0
RP1-20N18.4	0
SPRR1B	3.8657
SPRR2D	1.47161
SPRR2A	3.26519
SPRR2B	0.139724
SPRR2E	2.67649
SPRR2F	0.301205
SPRR2C	0.17266
SPRR2G	0.22305
RP1-140J1.1	0
LELP1	0.0628119
PRR9	0
RP1-140J1.4	0
LOR	0.399882
PGLYRP3	0.104205
PGLYRP4	0.412094
RNU6-160P	0
S100A12	2.70885
LAPTM4BP1	0
AL591704.7	0
S100A7A	0.0062299
AL591704.9	0
S100A7L2	0
S100A7	2.16646
RN7SL44P	0
BX470102.3	2.44974
S100A5	0.333891
S100A3	4.26829
RP1-178F15.4	4.25603
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.255335
Y_RNA	0
RP11-216N14.5	0.055258
RP11-216N14.7	0.13251
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.36022
RP11-422P24.10	1.62452
RP11-422P24.11	2.17173
NUP210L	0.0499947
RP11-422P24.9	0.118322
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.579683
MIR190B	0
C1orf189	0.0945421
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0240021
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.134709
RP11-350G8.5	0.0889088
PSMD8P1	0.0388432
SHE	3.91006
TDRD10	2.62437
UBE2Q1-AS1	0.129869
CHRNB2	0.0724319
KCNN3	0.900632
RP11-307C12.13	0.168831
Metazoa_SRP	0.288089
RP11-307C12.12	1.75753
MIR4258	0
LENEP	0.232996
DCST1	0.896097
DCST1-AS1	4.3572
EFNA3	4.10888
Y_RNA	0
HMGN2P18	0
TRIM46	0.865874
RP11-263K19.4	2.65866
RP11-263K19.6	3.63314
GBAP1	2.12531
MTX1P1	0.572563
PKLR	0.0363542
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0946488
ASH1L-AS1	4.64358
RP11-29H23.7	2.13699
DAP3P1	0
RP11-29H23.6	0.134691
RP11-29H23.4	0
RP11-29H23.5	0.590378
RP11-243J18.2	0
MSTO2P	4.93942
RP11-101O6.2	0.129411
SYT11	3.99374
U4	0
SNORA80E	0.294848
RXFP4	0.0820835
MIR6738	0
RP11-336K24.12	1.18163
RP11-336K24.5	0.10194
MEX3A	1.79232
SNORA26	0
PAQR6	4.33884
VHLL	0
TSACC	0.448306
RHBG	0.0942117
RP11-139I14.2	0.00579938
C1orf61	0.114269
MIR9-1	0
RP11-98G7.1	0.0966618
Y_RNA	0
RP11-284F21.8	0.0203315
IQGAP3	0.968504
TTC24	0.0960835
RP11-284F21.11	0.113043
HAPLN2	0.368913
RP11-284F21.9	0.166073
BCAN	0.171741
RP11-284F21.10	0.489962
RP11-284F21.7	0.550432
RP11-66D17.3	0.008662
RP11-66D17.5	0.998785
SH2D2A	0.848417
