Name	Cells - EBV-transformed lymphocytes
RPSAP20	0
RP11-504A18.1	0
LINC01767	0
PLPP3	0.371536
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	0.0216459
C1orf168	0.0178091
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	0.00873519
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0428207
RPS26P15	0.285015
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.407871
RP4-592A1.2	1.2947
RP11-63G10.4	0
LINC01135	0.305124
RP11-63G10.3	0.46503
RP11-63G10.2	0
RP4-794H19.1	0.468405
LINC01358	1.15209
PHBP3	0.0365793
RP11-145M4.1	0.422847
RP11-145M4.2	0.350815
HSD52	0.0270329
RP11-467C18.1	0
FGGY	1.79278
MIR4711	0
RP4-782L23.2	0.0930272
CYP2J2	0.775139
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0
RP11-436K8.1	0
NFIA	0.0392454
NFIA-AS2	0
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	0.551885
PATJ	4.68389
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.192424
RP5-1155K23.4	0
KANK4	0.00711615
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.050474
RP5-849H19.3	0.0542115
RP5-849H19.2	0
RP11-230B22.1	0.359617
RP4-771M4.3	0.0588922
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.169799
FOXD3	0.0323963
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
EFCAB7	4.51323
RN7SL488P	0
RNU7-123P	0
DLEU2L	1.03867
RN7SL130P	1.39587
ROR1	0.0880806
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0281273
UBE2U	0
RNU7-62P	0
CACHD1	0.0381268
MIR4794	0
RAVER2	0.0740414
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0
SLC2A3P2	0
RP4-535B20.4	0
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.337584
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.103239
LEPR	0.594092
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.0178895
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0
INSL5	0
WDR78	0.171936
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	2.46831
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
RNU6-387P	0.314825
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
GNG12	0.26703
RNU7-80P	0
GNG12-AS1	0
RP4-609E1.2	0
DIRAS3	0.053451
ARL5AP3	0
WLS	0.14106
CTBP2P8	0
MIR1262	0
RPS7P4	0.664331
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
RP4-694A7.2	1.29869
DEPDC1-AS1	0.185154
TXNP2	0
LINC01707	0.0801067
RP11-74K19.1	0
LINC01758	0
LRRC7	0.113316
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.582865
Metazoa_SRP	0
RP11-42O15.3	2.45938
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.0211404
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0.881909
MIR186	0.8222
ZRANB2-AS2	0.195075
RP11-115M14.1	0
NEGR1	0.0190827
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.432552
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.703195
TNNI3K	0.281583
RP11-439H8.4	0
RP4-650F12.2	0
LRRC53	0
ERICH3	0.856385
ERICH3-AS1	0
RP11-17E13.2	1.39671
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.136765
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0.0705464
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	4.14752
MSH4	0.161056
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	0.041614
RP11-335E14.1	0
RP5-1102E8.3	0
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.0102326
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.0254019
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.336711
NSRP1P1	0.0673412
HSPE1P25	0
NEXN-AS1	0.0836494
RP11-386I14.4	4.18156
RP11-386I14.2	0
GIPC2	0.0963595
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.023939
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.997991
RP4-641G12.4	0.0324776
ADGRL4	0.0366668
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
MTND2P30	0
RPL7P10	0.0959868
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	0.0490617
HNRNPA3P14	0
RP5-837I24.1	0.272245
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0.752117
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.00623692
RP5-836J3.1	0
TTLL7	0.141026
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	3.73297
RP11-486G15.1	0.0553851
RP11-82H13.2	0.219259
SNORA2	0
SAMD13	0.594755
RP11-376N17.4	0
UOX	0.0213671
DNASE2B	0
SPATA1	0.942263
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.48935
LPAR3	0.0954724
WDR63	1.1589
MCOLN3	3.75339
MIR4423	0
RP11-33E12.2	0.311236
SYDE2	0.644983
Y_RNA	0
RP11-131L23.1	0.119234
DDAH1	0.2433
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0
RP11-290M5.4	0
CYR61	1.04167
SNORD81	0
RP11-290M5.2	0
COL24A1	4.34931
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0430079
CLCA1	0.0189126
CLCA4	0.0559877
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.00986871
RP4-612B15.3	1.8244
RP4-612B15.2	0.27508
RP4-604K5.3	0
RP11-384B12.2	0.121551
RP11-384B12.3	0.0819256
LINC01140	0.115161
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0907714
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.695121
Y_RNA	0
GBP7	0.140616
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.291819
CAPNS1P1	0
GBP1P1	0.0689926
LRRC8B	4.09426
FLJ27354	0.963171
RP11-413E1.4	0
LRRC8C	3.63826
RP11-413E1.2	0
RP5-943J3.1	0
RP5-943J3.2	2.12287
RP11-302M6.5	0.124728
RN7SKP272	0
GEMIN8P4	0.940141
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.092311
LINC01763	0
RP4-665J23.4	0.116704
PHKA1P1	0.165152
RPL5P6	0.0635419
HFM1	0.00922524
Y_RNA	0
FEN1P1	0
WDR82P2	0.0634201
RP11-91I11.1	0
HSP90B3P	0.112311
TGFBR3	1.05597
RN7SL653P	0
BRDT	0.007835
EPHX4	0
LPCAT2BP	0
SETSIP	0.642819
BTBD8	0.166534
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	0.312495
RP4-621B10.8	0
RP4-775D17.1	0
C1orf146	0.0357667
ACTBP12	0
RPAP2	4.30491
RN7SL824P	0
EVI5	1.12128
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	3.76471
SNORA66	2.20809
SNORA51	0
RP11-386I23.1	0.134531
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
RP4-612C19.1	0.0995285
RP4-612C19.2	0.190005
RP4-717I23.2	0.399538
RP4-713B5.2	0.200894
Y_RNA	0
FNBP1L	0.11736
RNA5SP53	0
BCAR3	1.6132
RP5-1033H22.2	0
RP11-488P3.1	0.115705
MIR760	0
RP4-561L24.3	0.095437
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0313632
RP11-78O9.1	0
ARHGAP29	0.066254
RN7SL440P	0
RP11-148B18.1	0.248485
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
F3	0.22588
RP11-86H7.6	0
SLC44A3-AS1	0
KATNBL1P2	0
MIR378G	0
SLC44A3	0.0120933
RP4-639F20.1	1.27737
ALG14	1.5246
RP11-313A24.1	0
TMEM56	0.106631
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0
RP11-57H12.5	0.783489
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	4.46249
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	3.61661
DPYD-AS1	0.018104
DPYD-IT1	0
SEC63P1	0.366138
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0462293
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0
SNX7	0.147837
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.56796
PLPPR4	0.0104917
RP4-735N21.1	0
LINC01708	0
PALMD	0.0994756
HMGB3P10	0
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.522146
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
RP4-714D9.4	0.24188
LRRC39	1.65788
RPL23AP90	0.150671
BRI3P1	0.291123
RP11-305E17.4	0.12226
RTCA-AS1	1.7236
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	4.60184
BCAS2P2	0.0829704
RP5-837M10.4	0
GPR88	0.00886702
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	1.01176
HNRNPA1P68	0.115701
RP11-421L21.2	1.05221
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	3.71197
RP4-575N6.5	0.727527
RP4-575N6.2	1.44557
PPIAP7	0.057693
LINC01709	0.0674226
RNU6-965P	0
RPSAP19	1.38287
OLFM3	0.0248555
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.0148358
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2B	4.93981
AMY2A	0.295575
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.021762
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0104341
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0.157167
RP11-90H3.2	0
RP11-90H3.1	0.0964113
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.416571
RP11-270C12.3	1.19355
VAV3	0.0667172
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0
SLC25A24	2.21715
RP11-483I13.6	0
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.76771
FNDC7	0.0220979
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.1	0.483483
RANP5	0
RP5-1065J22.8	0.647939
SCARNA2	0
RP5-1065J22.4	0.140988
C1orf194	0.0623209
KIAA1324	0.178776
CELSR2	0.353765
MYBPHL	0.0351717
SORT1	1.92125
SYPL2	0.169979
AMIGO1	0.480174
GPR61	0.208883
RNU6V	0
RP5-1160K1.6	1.613
RPL7P8	0.0769911
GSTM2	2.58957
AC000032.2	0
GSTM5	0.0788959
RP4-735C1.4	0
GSTM3	0.985086
EPS8L3	0.00951543
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0.024716
RP4-773N10.4	2.93293
ALX3	0
LINC01397	0
UBL4B	0
SLC6A17	0.0157447
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.0911898
KCNC4	0.921631
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.333272
LAMTOR5-AS1	0.768455
SLC16A4	1.11516
PROK1	0.0330966
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.365681
Y_RNA	0
NRBF2P3	0.132998
OR11I1P	0
RP11-96K19.4	0.500033
RP11-96K19.2	1.33974
RP11-96K19.5	0.79255
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	0
CHIA	0.123492
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.81466
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	1.88136
RP11-552M11.8	1.1701
UBE2FP3	1.6465
RP11-552M11.4	2.01904
Y_RNA	0
C1orf162	2.98985
TMIGD3	0.15558
RNU6-792P	0
ADORA3	0.136191
KRT18P57	0.127658
RNU6-151P	0
FAM212B	3.61095
FAM212B-AS1	0.224526
KCND3	0.0305298
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0
RP5-965F6.2	0
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	0.367094
RP4-671G15.2	0.170399
ST7L	2.67201
MRPL53P1	0.10435
RNU7-70P	0
RP11-426L16.3	1.11763
PPM1J	1.55342
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.599922
SLC16A1-AS1	4.92628
RP11-31F15.2	0.573249
RP11-389O22.4	0
RP11-389O22.5	0.0726536
MAGI3	0.565781
RP11-512F24.1	0.667985
MTND5P20	0
RP4-730K3.3	2.35212
RP5-1073O3.2	0.709044
AP4B1-AS1	4.37966
BCL2L15	0.934191
HIPK1-AS1	0.281476
OLFML3	0.111911
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.014997
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.388536
DENND2C	0.229617
AMPD1	0.0855643
RN7SL432P	0
RNY1P13	0.357016
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	0.0509895
LINC01765	0
RP4-663N10.1	0
NGF	0
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	2.86656
CASQ2	0.130527
NHLH2	0.013416
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	0.454747
RP11-159M11.2	0
MAB21L3	2.98991
LINC01779	0
U3	0
ATP1A1-AS1	2.61044
RNU6-817P	0.109835
LINC01762	0.344732
RP4-655J12.5	0
Y_RNA	0
MIR548AC	0
IGSF3	2.70386
MIR320B1	0
C1orf137	0
GAPDHP64	0.025929
NEFHP1	0
CD2	0.513971
FTH1P22	0.0874598
RP4-753F5.1	0
PTGFRN	0.171342
RNA5SP55	0
CD101	0.897341
RP11-27K13.3	0.743755
MIR942	0
TRIM45	1.26292
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.763183
RP4-675C20.4	0.110276
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.219729
GDAP2	3.88338
SPAG17	0.0245864
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	2.9751
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.0159707
RBMX2P3	0
RPS3AP12	0.0432087
RP11-418J17.1	3.26541
RPL6P2	0.0641829
RP11-418J17.3	0.269629
LINC01780	0.125931
RNU1-75P	0
HAO2	0
HAO2-IT1	0
HSD3B2	0.0404901
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0.0238489
HSD3B1	0
GAPDHP32	0.0115648
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0
LINC00622	0.205698
HSD3BP5	0.136301
HMGCS2	0.0499013
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.0360461
NOTCH2	1.65911
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0
7SK	0
CH17-472G23.2	3.43379
U1	0.352053
PFN1P2	1.8565
CH17-472G23.4	0.998673
U2	0
7SK	0
NBPF26	1.64274
RNVU1-19	0.525747
PPIAL4A	0
CH17-118O6.6	0.216856
RNVU1-4	1.47378
LINC00623	3.39462
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0
RP11-439A17.10	0
RP11-439A17.9	0
HIST2H2BA	0
RP11-439A17.4	0
HIST2H3DP1	0
RP11-439A17.5	0
SRGAP2C	1.03954
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.221566
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.504092
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0
RP11-403I13.4	0
FAM91A3P	0.0215236
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0
HIST2H2BB	0
RP5-998N21.4	0
RP5-998N21.7	0
HIST2H3PS2	0
RPL22P5	0
FAM72C	3.43254
SRGAP2D	0.30483
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.174984
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.277782
RP11-666A1.7	0
RNVU1-15	0.939214
RP11-763B22.4	0
RP11-763B22.3	0.1687
PFN1P6	0.659992
RP11-666A1.4	0
U1	1.02272
U1	0.186882
U1	0.179005
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.418131
RP3-365I19.2	0
CH17-195P21.1	0
RP11-403I13.8	1.85596
U1	0
CH17-195P21.2	3.00867
PPIAL4D	0.399222
RP11-289I10.3	0
CH17-373J23.1	1.94427
RP11-89F3.2	0.0963132
NBPF20	0.349465
PFN1P3	0.142751
U1	0
U1	0.497059
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.330963
GPR89A	4.10112
PDZK1	0.363861
CD160	0.303597
NUDT17	4.43024
MIR6736	0
ANKRD35	0.0565608
ITGA10	0.744698
RP11-315I20.3	0
GNRHR2	2.13438
LIX1L-AS1	0.360608
ANKRD34A	2.45817
HFE2	0.0734738
RNVU1-6	1.96336
LINC01719	0.223994
NBPF10	0.221208
NOTCH2NL	0.309118
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.0615943
CH17-385C13.3	0
U1	0.214028
U1	0
RP11-640M9.4	0
CH17-408M7.1	0
5S_rRNA	0
HYDIN2	0.00239125
U6atac	0
PFN1P8	0.354907
RP4-704D21.2	0
NBPF13P	0.0340468
RP11-325P15.1	0.0486481
RNVU1-8	0
RP11-325P15.2	0.0923862
NBPF13P	0.0395796
RP11-337C18.8	1.35073
FMO5	0.489818
PDIA3P1	4.13587
CCT8P1	1.08759
RPL7AP15	0
LINC00624	0.727475
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	3.16754
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.0209463
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	0.979429
PDZK1P1	0
XXyac-YX155B6.7	0.218896
RNU1-129P	0
RP11-94I2.4	0.677602
RNVU1-7	0.397139
PDE4DIPP1	0
PFN1P4	0.8336
ABHD17AP1	0.326106
RP4-565E6.1	0.0254641
XXyac-YX155B6.5	0.0249742
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.53411
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.879192
RNVU1-3	0.532397
RP11-495P10.10	1.29202
PPIAL4G	0.00686987
U1	1.09634
NBPF14	0.381169
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	1.66425
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.60902
WI2-1896O14.1	0.705528
RP11-326G21.1	0.182868
7SK	0
RP11-544O24.2	0.0474814
NBPF19	0.440031
PPIAL4C	0
LINC00869	0.966899
RP11-353N4.6	1.76316
U1	1.99289
RP11-353N4.5	0
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.030238
HIST2H2BF	1.08057
RP11-196G18.3	0.015923
HIST2H3D	1.17306
HIST2H4A	0.313023
HIST2H3C	0
HIST2H2AA3	0.117426
HIST2H2BD	0.443811
HIST2H2BC	0.8885
HIST2H2AA4	0.212133
HIST2H3A	0
HIST2H4B	0.0175077
RP11-196G18.23	0.0298339
HIST2H2AC	3.45351
HIST2H2AB	0.301924
SV2A	4.48888
MTMR11	0.696204
RP11-458I7.1	0.229909
RN7SL480P	0
RNU2-17P	0.322807
RP4-790G17.7	0
CA14	0.121274
CIART	2.8317
MIR6878	0
ECM1	1.64734
FALEC	0.637646
RP11-54A4.2	0.0762328
ADAMTSL4	0.275093
MIR4257	0
ADAMTSL4-AS1	0.196821
RN7SL473P	0
RN7SL600P	0.0382034
SNORA40	0.737267
U4	0.416338
HORMAD1	0.0601707
RNU6-1042P	0
RP11-363I22.3	0.0850348
CTSK	3.78307
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	1.0333
RNU6-884P	0
BNIPL	0.56756
C1orf56	3.61584
RPS29P29	0
RP11-68I18.10	0.032262
SEMA6C	0.545491
TMOD4	1.15447
RP11-126K1.2	1.74685
RN7SL444P	0.22359
RP11-126K1.9	0.109532
RP11-126K1.6	3.35177
SELENBP1	0.301896
RNY4P25	0
CGN	1.13649
SNORA44	0
TUFT1	0.812031
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0.196929
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0359007
RIIAD1	0
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.219407
RP11-98D18.16	0
RP11-98D18.3	0.479909
TDRKH	3.2344
TDRKH-AS1	0.764747
RP11-98D18.17	0.105406
LINGO4	0.00824253
RORC	0.0278471
C2CD4D	0.584707
Y_RNA	1.92454
AL450992.2	3.66428
THEM5	1.13178
KRT8P28	0
S100A10	3.05478
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0569864
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.00895797
RP11-107M16.2	0
HRNR	0.0116483
FLG	0.0742978
FLG2	0.0999819
HMGN3P1	0
CRNN	0.513095
LCE5A	0
CRCT1	0.173266
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0987237
LCE2A	0
LCE4A	0
C1orf68	0.113121
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0642258
LCE1F	0.387052
LCE1E	0.541293
LCE1D	0
LCE1C	0.844785
LCE1B	0.619142
LCE1A	0
LCE6A	0
SMCP	0
IVL	2.10709
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.345841
SPRR3	1.164
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.341125
SPRR2D	0.122787
SPRR2A	0.330922
SPRR2B	0
SPRR2E	0.260048
SPRR2F	0.0842674
SPRR2C	0
SPRR2G	0.100964
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.67868
PGLYRP3	0.257855
PGLYRP4	1.19093
RNU6-160P	0
S100A12	0.236729
LAPTM4BP1	0
S100A8	1.57748
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0
RN7SL44P	0
BX470102.3	0.152584
S100A5	0.180871
S100A3	0.203521
S100A2	0.620128
S100A16	0.457286
S100A14	0.816382
S100A1	0.886081
RP1-178F15.4	2.34572
NPR1	3.70879
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.322637
Y_RNA	0
RP11-216N14.5	0.132843
RP11-216N14.7	0.596174
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	3.24104
RP11-422P24.10	2.31065
RP11-422P24.11	3.48203
NUP210L	0.0372732
RP11-422P24.9	0.300217
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.690054
MIR190B	0
C1orf189	0.11039
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.515426
RP11-350G8.5	0.162202
PSMD8P1	0.0735878
SHE	0.112642
TDRD10	0.0660407
UBE2Q1-AS1	0.318892
CHRNB2	0.130299
