Name	Vagina
RN7SL130P	1.12393
ROR1	3.33623
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.045135
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.974855
SLC2A3P2	0.396814
RP4-535B20.4	0.908982
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.544487
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.955996
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.248127
LEPR	4.12381
RP11-430H12.2	0.0475672
RN7SL854P	0
PDE4B	4.15915
RP11-397C12.1	0
RNU4-88P	0
SGIP1	3.97754
MIR3117	0
RP4-598P13.1	0.407478
TCTEX1D1	1.3998
INSL5	0
WDR78	0.780278
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0156205
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.49156
RNU6-387P	0.565028
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.651361
RP4-609E1.2	0
ARL5AP3	0.351183
CTBP2P8	0.614476
MIR1262	0
RPS7P4	0.276719
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0450692
DEPDC1	0.97094
RP4-694A7.2	0.0819538
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.278029
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.346262
CTH	2.87762
Metazoa_SRP	0
RP11-42O15.3	0.737888
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	4.65744
RP3-333A15.1	0
RP3-333A15.2	1.03225
ZRANB2-AS1	0.167701
MIR186	0.670921
ZRANB2-AS2	0.0808479
RP11-115M14.1	0
NEGR1	4.7571
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.207489
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0.141303
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0734935
TNNI3K	1.69433
RP11-439H8.4	0.193628
RP4-650F12.2	0.118965
LRRC53	0
ERICH3	0.0491709
ERICH3-AS1	0
RP11-17E13.2	4.16907
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.782683
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.50847
MSH4	0.448448
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.05453
RP11-335E14.1	0
RP5-1102E8.3	0.1376
TPI1P1	2.47143
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.72047
MIR7156	0
RP4-564M11.2	0.15281
RP11-363H12.1	0
AK5	0.453838
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.258267
NSRP1P1	0.210525
HSPE1P25	0
NEXN-AS1	0.364789
RP11-386I14.2	0.237182
GIPC2	4.13721
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0255734
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.03224
RP4-641G12.3	0.0645725
RP4-641G12.4	0
PSAT1P3	0.102591
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0179357
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.410434
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0616107
LINC01712	0
LINC01725	0.0855581
RP5-836J3.1	0
TTLL7	4.99548
TTLL7-IT1	0.0513993
RP4-552O12.1	0
RP11-486G15.2	4.31183
RP11-486G15.1	0.16568
RP11-82H13.2	0.172393
SNORA2	0
SAMD13	0.364633
RP11-376N17.4	0
UOX	0.0283411
DNASE2B	0
SPATA1	0.654671
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.75942
MCOLN2	1.67154
WDR63	0.165702
MIR4423	0
RP11-33E12.2	4.5064
SYDE2	1.51252
Y_RNA	0
RP11-131L23.1	0.0998369
Y_RNA	0
RP11-131L23.2	0.18206
RP4-621F18.2	0.289111
RP11-290M5.4	0.76761
SNORD81	0
RP11-290M5.2	0
COL24A1	4.04857
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA1	0.0445312
CDCA4P2	0.155556
RP4-651E10.4	1.59777
CLCA3P	0.146208
RP4-612B15.3	2.28857
RP4-612B15.2	0.196017
RP4-604K5.3	0
RP11-384B12.2	0.0336853
RP11-384B12.3	0
LINC01140	2.35866
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0627653
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0500529
RPL36AP10	0
RNU6-125P	0.298335
RP11-82K18.2	0.772632
Y_RNA	0
GBP7	0.074235
GBP5	1.32261
RP4-620F22.3	0
RP5-908D6.1	0
CAPNS1P1	0.0206835
GBP1P1	3.27169
LRRC8B	4.23526
FLJ27354	1.30663
RP11-413E1.4	0
LRRC8C	2.51937
RP11-413E1.2	0
RP5-943J3.1	0.212435
RP5-943J3.2	0.189812
LRRC8D	4.19246
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.861086
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	4.58203
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.352908
RPL5P6	0
HFM1	0.804534
Y_RNA	0
FEN1P1	0
CDC7	4.65872
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0334579
RN7SL653P	0
BRDT	0.0120811
EPHX4	0.314169
LPCAT2BP	0
SETSIP	0.150404
BTBD8	0.943099
GAPDHP46	0.0401046
PRKAR1AP1	0.044804
KIAA1107	4.09821
RP4-621B10.8	0.360259
RP4-775D17.1	0
C1orf146	0.0477297
ACTBP12	0
RPAP2	3.56305
RN7SL824P	0
GFI1	1.07969
RP4-593M8.1	0
HMGB3P9	0.260111
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA51	0
RP11-386I23.1	0.173415
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.29711
RP4-612C19.1	0.113007
RP4-612C19.2	0
RP4-717I23.2	0.0850729
RP4-713B5.2	0.42365
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.206841
RP11-488P3.1	0.459734
MIR760	0
RP4-561L24.3	0.851347
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.176935
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.544264
KATNBL1P2	0
MIR378G	0
ALG14	1.69809
RP11-313A24.1	0.0571298
TMEM56	1.77207
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.356067
RP11-57H12.5	0.581891
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.36947
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.15144
DPYD-IT1	0.0973086
SEC63P1	0.902518
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.151465
LINC01930	0
RP11-490G2.2	0
MIR137HG	0.0126326
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.173408
PLPPR5	0.0197816
RP5-896L10.1	0
RP11-234N17.1	1.67827
PLPPR4	1.26509
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.327037
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.88729
RP4-714D9.4	0
LRRC39	2.62514
RPL23AP90	0.27194
BRI3P1	0.229809
RP11-305E17.4	0.244501
RTCA-AS1	1.93932
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.0862213
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.194311
RP11-421L21.2	0.653577
RP11-421L21.3	4.7268
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.757758
RP4-575N6.5	0.422796
RP4-575N6.2	0.731413
PPIAP7	0
LINC01307	0
LINC01709	0.0211165
RNU6-965P	0
RPSAP19	0.625378
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.157488
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0244183
RN7SKP285	0
AMY2A	0.340884
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0405489
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0247651
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0438717
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	1.7839
RP11-270C12.3	0.783449
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0300999
RP11-483I13.6	0.154367
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	2.98805
FNDC7	0.0242354
RP11-293A10.3	0
RP11-475E11.2	0.127679
AKNAD1	0.484133
SPATA42	0
RP5-1065J22.2	0.166769
RP11-20O24.4	4.60686
RP11-20O24.1	0.334384
RANP5	0
RP5-1065J22.8	0.680016
SCARNA2	0
RP5-1065J22.4	0.065529
C1orf194	0.105521
KIAA1324	0.356048
MYBPHL	0.102791
SYPL2	3.52217
GPR61	0.201676
RNU6V	0
RP5-1160K1.6	2.76065
RPL7P8	0.14913
AC000032.2	0
RP4-735C1.4	0.535022
EPS8L3	0.0765134
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.111283
UBL4B	0.188296
SLC6A17	0.127801
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.510132
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.20992
RBM15	3.67597
LAMTOR5-AS1	0.327412
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.262238
RP11-284N8.3	1.04904
KCNA3	0.464177
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0845421
RP11-96K19.2	0.495437
RP11-96K19.5	0.139923
CCNT2P1	0
RNA5SP54	0
CHI3L2	1.31383
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.697413
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.47865
UBE2FP3	2.3222
RP11-552M11.4	2.38521
Y_RNA	0
TMIGD3	0.695279
RNU6-792P	0
ADORA3	1.76341
LINC01160	3.44225
KRT18P57	0.0619615
RNU6-151P	0
FAM212B	4.94268
FAM212B-AS1	0.484722
KCND3-IT1	0
KCND3-AS1	0
LINC01750	1.06985
RP5-965F6.2	1.15884
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.85672
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.920809
RP11-426L16.9	0
FAM19A3	0.284402
NUTF2P4	0
LINC01356	0.0326828
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.509011
SLC16A1-AS1	1.44642
RP11-31F15.2	0.587044
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.334087
MTND5P20	0
PHTF1	3.39208
RP4-730K3.3	2.11386
RP5-1073O3.2	0.0634308
PTPN22	1.51579
AP4B1-AS1	2.71389
BCL2L15	0.798886
DCLRE1B	4.2057
HIPK1-AS1	0.101157
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0330383
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.134668
AMPD1	0.119849
RN7SL432P	0
RNY1P13	0.754781
NR1H5P	0
SYCP1	0
TSHB	0.127888
LINC01765	0
RP4-663N10.1	0.0854003
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.658289
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0625514
RP11-159M11.2	0
MAB21L3	3.28531
LINC01779	0
U3	0
ATP1A1-AS1	4.43841
RNU6-817P	0
LINC01762	0.104139
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.22923
NAP1L4P1	1.30843
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	4.38665
FTH1P22	0.646904
RP4-753F5.1	0.728922
RNA5SP55	0
CD101	1.44195
RP11-27K13.3	0.346547
MIR942	0
RPS15AP9	0
VTCN1	0.0523602
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.22858
RP4-675C20.4	0.287817
VPS25P1	0
AL157902.3	0
FAM46C	3.61005
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0918968
GDAP2	4.06243
SPAG17	2.87242
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.34459
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.384959
RBMX2P3	0
RPS3AP12	0.0481744
RP11-418J17.1	3.025
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0605557
HAO2-IT1	0
HSD3B2	0.148355
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.190572
HSD3BP3	0
GAPDHP27	0.0752487
HSD3BP4	0.189559
GAPDHP33	0.100653
LINC00622	1.251
HSD3BP5	0.390556
ZNF697	2.43468
HMGCS2	0.775473
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.66135
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.933628
7SK	0
CH17-472G23.2	4.22491
U1	0
PFN1P2	2.03743
U2	0
7SK	0
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.113886
RNVU1-4	0
LINC00623	1.85056
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.219854
RP11-439A17.10	0
RP11-439A17.9	0.103595
HIST2H2BA	1.06583
RP11-439A17.4	0
HIST2H3DP1	0.86652
RP11-439A17.5	0
FAM72B	0.358088
SRGAP2C	4.35546
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.133036
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.167448
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	4.45197
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0329384
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0280883
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.305912
HIST2H2BB	1.49088
RP5-998N21.4	0.0342401
RP5-998N21.7	0
HIST2H3PS2	0.398607
RPL22P5	0
FAM72C	0.140827
SRGAP2D	0.837987
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.94985
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.104151
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.396614
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.25767
RP3-365I19.2	0
FAM72D	0.241005
CH17-195P21.1	0
RP11-403I13.8	1.89422
U1	0
CH17-195P21.2	1.17089
RP11-289I10.2	2.25679
PPIAL4D	0.184839
RP11-289I10.3	0
CH17-373J23.1	0.301259
RP11-89F3.2	0
NBPF20	0.460322
PFN1P3	0.14794
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.53197
GPR89A	4.15502
PDZK1	0.344562
CD160	0.474294
NUDT17	4.98898
MIR6736	0
RP11-315I20.3	0.0991195
GNRHR2	2.71487
LIX1L-AS1	0.55479
ANKRD34A	1.54451
HFE2	0.0823091
RNVU1-6	0
LINC01719	0.332403
NBPF10	1.32472
NOTCH2NL	2.36095
CH17-353B19.1	0.00718148
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.745134
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.217725
5S_rRNA	0
HYDIN2	0.227977
U6atac	0
PFN1P8	0.254759
RP4-704D21.2	0
NBPF13P	0.0362417
RP11-325P15.1	0.0236803
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.02093
RP11-337C18.8	1.83695
FMO5	1.81505
CCT8P1	1.4361
RPL7AP15	0.160011
LINC00624	0.486983
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	4.45977
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	0.817278
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.386609
RNVU1-7	0
PDE4DIPP1	0.0432334
PFN1P4	0.632969
ABHD17AP1	0.374953
RP4-565E6.1	0.123267
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.17715
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.043397
Y_RNA	0
MIR5087	0
RNU1-122P	0.32865
RP6-74O6.6	1.71188
RNVU1-1	0.821227
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.17236
RNVU1-3	0.435045
RP11-495P10.10	1.26903
CH17-172B3.1	2.79885
PPIAL4G	0
U1	0.345389
NBPF14	3.95553
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	4.93288
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0998677
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	4.51532
WI2-1896O14.1	4.44606
RP11-326G21.1	0.786266
7SK	0
RP11-544O24.2	0
NBPF19	3.91054
PPIAL4C	0
LINC00869	1.5693
RP11-353N4.6	0.894413
U1	0.45771
RP11-353N4.5	0.0231286
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.47318
RP11-196G18.3	0.380115
HIST2H3D	0.7011
HIST2H4A	0.136763
HIST2H3C	0
HIST2H2AA3	0.257022
HIST2H2BD	0.799247
HIST2H2BC	1.19732
HIST2H2AA4	0.405093
HIST2H3A	0
HIST2H4B	0.015202
RP11-196G18.23	0.0543226
HIST2H2AC	4.82914
HIST2H2AB	0.341751
RP11-458I7.1	0.240968
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.223031
MIR6878	0
FALEC	1.49288
RP11-54A4.2	2.25703
MIR4257	1.01991
ADAMTSL4-AS1	0.909078
RN7SL473P	0.388618
RN7SL600P	0.439779
SNORA40	1.89641
U4	0.589573
HORMAD1	0.114781
RNU6-1042P	0
RP11-363I22.3	0.0947546
UBE2D3P3	0.517111
RNU6-1309P	0
RPS27AP6	0.472782
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.499295
TNFAIP8L2	2.38842
TMOD4	0.68742
RP11-126K1.2	0.476121
RN7SL444P	0.618495
RP11-126K1.9	0
RP11-126K1.6	0.42767
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.424958
MIR554	0
RP11-74C1.2	1.43416
RP11-404E16.1	0.332891
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0774402
RIIAD1	0.105943
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.491264
RP11-98D18.16	0
RP11-98D18.3	0.990408
TDRKH	2.94148
TDRKH-AS1	0.489889
RP11-98D18.17	0
LINGO4	0.0695108
RORC	3.18611
C2CD4D	0.641902
Y_RNA	1.09149
AL450992.2	3.52919
THEM5	2.50618
KRT8P28	0
AL591893.1	0.133607
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.445678
AL589986.2	0
PUDPP2	0
RPTN	0.552935
FLG-AS1	1.76234
RP11-107M16.2	0.85421
HRNR	0.285027
FLG	1.07359
FLG2	0.422019
HMGN3P1	0
LCE5A	0.214302
LCE3E	0.84271
LCE3D	2.40631
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.12074
LCE2A	0
LCE4A	0
C1orf68	0.123168
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	1.32203
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.166909
LCE1B	0.0708191
LCE1A	0
LCE6A	0
SMCP	0.0617337
LINC01527	0.0369244
RP1-20N18.10	1.75448
SPRR4	1.26642
SNORA31	0.629779
SPRR2B	0.463483
SPRR2F	0.689645
SPRR2C	1.57618
SPRR2G	0.868378
RP1-140J1.1	0.0940782
LELP1	0.0624479
PRR9	0.0476102
RP1-140J1.4	0
LOR	1.44784
RNU6-160P	0
LAPTM4BP1	0
AL591704.7	0
S100A7A	0.0262279
AL591704.9	0
S100A7L2	0
RN7SL44P	0
S100A5	0.809853
S100A1	1.73835
MIR8083	0.371917
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.537644
Y_RNA	0
RP11-216N14.5	0.113256
RP11-216N14.7	0.162288
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.18634
RP11-422P24.10	1.1416
RP11-422P24.11	3.40738
NUP210L	0.113234
RP11-422P24.9	0.264863
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.502075
MIR190B	0
C1orf189	0.0891243
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0711147
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.213302
RP11-350G8.5	0.189575
PSMD8P1	0.0387561
UBE2Q1-AS1	0.208011
CHRNB2	0.0795298
KCNN3	2.15821
RP11-307C12.13	0.0723359
Metazoa_SRP	0.199885
RP11-307C12.12	2.44672
MIR4258	0
LENEP	0.189915
DCST1	1.51586
DCST1-AS1	4.74139
Y_RNA	0
HMGN2P18	0
TRIM46	1.63075
GBAP1	3.85955
MTX1P1	0.732299
PKLR	0.054012
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0869541
RNU6-1297P	0
POU5F1P4	0.102156
RP11-29H23.7	1.90687
DAP3P1	0
RP11-29H23.6	0.0796228
RP11-29H23.4	0
RP11-29H23.5	0.827873
RP11-243J18.2	0
RP11-101O6.2	0.0820333
U4	0
SNORA80E	0.237481
RXFP4	0.0332584
MIR6738	0
RP11-336K24.12	1.36316
RP11-336K24.5	0.0969628
MEX3A	1.66173
SNORA26	0
VHLL	0
TSACC	0.639057
RHBG	1.38938
RP11-139I14.2	0.0103319
C1orf61	0.0407076
MIR9-1	0
RP11-98G7.1	0.168232
Y_RNA	0
RP11-284F21.8	0.0577655
IQGAP3	3.09108
TTC24	0.183866
RP11-284F21.11	1.06948
HAPLN2	2.37251
RP11-284F21.9	0.194058
BCAN	1.46753
RP11-284F21.10	0.50561
RP11-284F21.7	0.646099
RP11-66D17.3	0.0349955
RP11-66D17.5	1.72786
SH2D2A	2.15575
NTRK1	1.11638
INSRR	0.441165
LRRC71	0.29076
MIR765	1.37298
RN7SL612P	0
RP11-110J1.2	0.0629515
KRT8P45	0.122197
ETV3L	0
CYCSP52	0.21407
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.102822
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.12517
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0653762
FCRL1	0.0605092
CD5L	0.0235572
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.0794244
LINC01704	0.124175
ELL2P1	0.0933365
CD1D	1.97169
RP11-404O13.4	0.0847688
RP11-404O13.5	0.040554
CD1A	0.220643
HMGN1P5	0
CD1C	1.13486
CD1B	0.108191
CD1E	0.601294
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.107599
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0330519
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0418053
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	2.44844
PYHIN5P	0
PYHIN1	0.87784
AIM2	0.764561
RAD1P2	0.341441
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	3.22537
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.374905
RP11-419N10.5	0
FCRL6	0.694969
SLAMF8	4.04425
SNORD64	0
VSIG8	2.79955
CFAP45	1.28958
MIR4259	0
RP11-190A12.9	0.301101
