Name	Pancreas
RP11-334A14.8	0.0375278
RP5-1024G6.9	0
RP5-1024G6.2	0.159103
RP5-1024G6.7	0.00829808
RP5-1024G6.5	0.921112
LRP8	0.347545
RP4-784A16.1	0
RP4-784A16.2	0
RP4-784A16.3	0
RP4-784A16.4	0
LINC01771	0
RP11-117D22.1	0
RP11-117D22.2	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0.0361834
RNU7-95P	0
NDC1	3.09499
SNORA58	0
RP4-654H19.2	0
DIO1	0.0459863
HSPB11	3.38189
HNRNPA3P12	0.0512068
LDLRAD1	0.0222285
RP4-758J24.6	0.779027
TCEANC2	0.749234
MIR4781	0
RP4-758J24.4	0
CDCP2	0.0307764
RP11-446E24.3	0.0162737
CYB5RL	2.57503
SSBP3-AS1	0.687023
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.533552
FAM151A	0.085199
RP11-240D10.4	0
MROH7	0.873017
PARS2	1.62202
TTC22	4.70179
RP11-67L3.2	0.169256
LEXM	0.0641049
RP11-67L3.5	0
RP11-67L3.4	0.16748
TMEM61	1.56569
BSND	0.00679929
PCSK9	2.67837
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0.0401729
RP11-504A18.1	0.203903
LINC01767	0.523606
RPL21P23	0.043545
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	1.28631
C1orf168	0.606658
RP11-378I13.1	0
C8A	0.033493
C8B	0.0215738
RP5-1103B4.3	0
DAB1	0.0826335
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0159552
RPS26P15	0.0829786
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	4.0922
RP4-592A1.4	0
RN7SL713P	0
RP4-592A1.2	0.20854
RP11-63G10.4	0.125426
LINC01135	0.234225
RP11-63G10.3	0.204232
RP11-63G10.2	0
RP4-794H19.1	1.11294
LINC01358	0.242608
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0.107404
FGGY	1.30714
MIR4711	0
RP4-782L23.2	0.205469
CYP2J2	0.806918
RN7SL475P	0
C1orf87	0.0058058
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.00331928
RP11-436K8.1	0.00694772
NFIA	4.01987
NFIA-AS2	0.0247591
RP4-802A10.1	0.108511
NFIA-AS1	0
RP11-430G17.1	0
TM2D1	4.12158
RP11-430G17.3	0.173181
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0541104
RP5-1155K23.4	0
KANK4	4.73773
RNU6-371P	0
DOCK7	1.49394
RP11-293K19.1	0
ANGPTL3	0.148622
RP5-849H19.3	0.0413667
RP5-849H19.2	0
RP11-230B22.1	0.051864
ATG4C	4.52332
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.072241
FOXD3	0.0695029
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.33139
ITGB3BP	1.74708
EFCAB7	1.43079
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.371268
RN7SL130P	1.46814
ROR1	2.25014
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0232348
UBE2U	0.156221
RNU7-62P	0
CACHD1	4.01424
MIR4794	0
RAVER2	3.54532
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.356193
SLC2A3P2	0.264928
RP4-535B20.4	0.216435
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.0983987
RP4-535B20.2	0
MRPS21P1	0
AK4	0.285697
RPS29P7	0
DNAJC6	0.596687
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.070367
LEPR	0.562266
RP11-430H12.2	0
RN7SL854P	0
PDE4B	0.398543
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.157868
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0.124208
INSL5	0
WDR78	0.468958
RP11-342H21.2	0
MIER1	3.15586
C1orf141	0
SNORA31	0
RP4-547N15.3	0.003766
IL23R	0.0195398
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.72807
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.30086
RP4-609E1.2	0
ARL5AP3	0.215689
CTBP2P8	0.566978
MIR1262	0
RPS7P4	0.138981
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0232227
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.15644
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
LRRC40	3.36949
RN7SL242P	0
RP4-677H15.4	0
ANKRD13C	4.11401
HHLA3	4.57586
RP11-180O5.2	0.158417
CTH	4.60587
Metazoa_SRP	0
RP11-42O15.3	1.06263
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.0233629
RP11-99H8.1	0
PTGER3	1.24955
RP3-333A15.1	0
RP3-333A15.2	0.196554
ZRANB2-AS1	0.406122
MIR186	0.327862
ZRANB2-AS2	0.0690419
RP11-115M14.1	0
NEGR1	0.783213
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0993613
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0598679
FPGT	3.57035
TNNI3K	0.251337
RP11-439H8.4	0.0175327
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0308921
ERICH3-AS1	0
RP11-17E13.2	2.29413
TYW3	4.91801
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.681831
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.23235
MSH4	0.0822094
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	0.288025
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	0.473715
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.156663
MIR7156	0
RP4-564M11.2	0
PIGK	3.70627
RP11-363H12.1	0
AK5	0.0501347
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	3.94956
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	2.68511
RNA5SP21	0
RP11-181C21.4	0.0790601
NSRP1P1	0.0351881
HSPE1P25	0
NEXN-AS1	0.134369
NEXN	4.74799
RP11-386I14.4	0.883491
RP11-386I14.2	1.33501
RNU6-1102P	0
RP11-386I14.3	0.0550136
RNA5SP22	0
RNFT1P2	0.26151
MGC27382	0.137171
PTGFR	0.591163
RP11-472F19.1	0
RNA5SP23	0
IFI44L	0.540169
IFI44	3.4177
RP4-641G12.3	0
RP4-641G12.4	0
ADGRL4	2.45338
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	3.40392
HNRNPA3P14	0
RP5-837I24.1	0.0144324
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0353773
LINC01712	0
LINC01725	0.137011
RP5-836J3.1	0
TTLL7	4.29648
TTLL7-IT1	0.0671992
RP4-552O12.1	0
RP11-486G15.2	0.866848
PRKACB	3.59052
RP11-486G15.1	0
RP11-82H13.2	0
SNORA2	0
SAMD13	0.440133
RP11-376N17.4	0
UOX	0.0436689
DNASE2B	0.0370715
SPATA1	0.242345
CTBS	3.24376
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.33286
MCOLN2	0.634995
WDR63	0.0369954
MIR4423	0
RP11-33E12.2	3.23227
SYDE2	1.38344
Y_RNA	0
BCL10	3.54592
RP11-131L23.1	0.0344359
Y_RNA	0
RP11-131L23.2	0.115121
RP4-621F18.2	0.0497477
RP11-290M5.4	0
SNORD81	0
RP11-290M5.2	0
ZNHIT6	2.84369
COL24A1	0.0296642
RNA5SP51	0
RP4-682E18.1	0
ODF2L	2.08855
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0261907
CLCA1	0.0275932
CLCA4	0.0632615
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	0.396579
RP4-612B15.2	0.125402
HS2ST1	4.02291
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.495148
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0162069
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0314433
RPL36AP10	0
RNU6-125P	0
ELOCP19	2.96899
RP11-82K18.2	0.583528
RBMXL1	3.49492
GBP3	2.45513
Y_RNA	0
GBP1	1.26
PTGES3P1	3.5234
GBP2	2.39111
GBP7	0
GBP4	0.922249
GBP5	0.1707
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0641815
CAPNS1P1	0
GBP1P1	0.12666
LRRC8B	2.51529
FLJ27354	0.277281
RP11-413E1.4	0
LRRC8C	0.48528
RP11-413E1.2	0
RP5-943J3.1	0
RP5-943J3.2	0.446295
LRRC8D	4.83828
RP11-302M6.5	0
RN7SKP272	0.0794761
GEMIN8P4	1.20731
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	3.43108
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.201013
ZNF644	3.34744
RPL5P6	0
HFM1	0.488391
Y_RNA	0
FEN1P1	0
CDC7	0.767879
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.02285
RN7SL653P	0
BRDT	0
EPHX4	0.0258721
LPCAT2BP	0
SETSIP	0.0551278
BTBD8	0.300014
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.32922
RP4-621B10.8	0.137807
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	1.90667
RPAP2	1.7222
RN7SL824P	0
EVI5	2.62895
RP4-593M8.1	0
HMGB3P9	0.0529175
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	1.98412
SNORD21	1.15578
SNORA66	1.10059
SNORA51	0
RP11-386I23.1	0.0121868
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	3.47688
CCDC18	0.372209
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
DR1	3.76822
RP4-713B5.2	0.158644
Y_RNA	0
RNA5SP53	0
BCAR3	1.47939
RP5-1033H22.2	0.680544
RP11-488P3.1	0.177901
MIR760	0
RP4-561L24.3	0.301623
DNTTIP2	4.74526
GCLM	2.60512
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0253278
RP11-78O9.1	0
ARHGAP29	2.6219
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.936047
KATNBL1P2	0
MIR378G	0
RP4-639F20.1	2.06554
ALG14	1.37119
RP11-313A24.1	0
TMEM56	3.76332
RP11-57H12.2	0.190272
Y_RNA	0
RP11-57H12.3	0.228493
RP11-57H12.5	0.620091
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.28225
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	1.393
DPYD	3.20425
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.343561
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0
PLPPR5	0.0338114
RP5-896L10.1	0
RP11-234N17.1	1.03641
PLPPR4	0.348763
RP4-735N21.1	0
LINC01708	0
PALMD	2.98339
HMGB3P10	0.0451365
FRRS1	0.665725
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
AGL	2.72161
RP5-884G6.2	0.208802
SLC35A3	2.04586
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.12692
RP4-714D9.4	0
LRRC39	1.02062
DBT	3.04065
RPL23AP90	0.128784
BRI3P1	0.181175
RP11-305E17.4	0.13658
RTCA-AS1	0.66755
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.02662
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.0435208
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
EXTL2	4.29376
HNRNPA1P68	0.0521931
RP11-421L21.2	0.722425
RP11-421L21.3	2.73156
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.131393
RP4-575N6.5	0.0877539
RP4-575N6.2	0.281673
PPIAP7	0
LINC01307	0
LINC01709	0.0144727
RNU6-965P	0
RPSAP19	0.462914
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.104928
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0941591
RN7SKP285	0
AMY1A	0.87315
AMY1C	1.3376
RP11-97C18.1	0
RP11-364B6.2	0.0219474
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.0442494
RP11-270C12.3	0.313043
VAV3	3.71215
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0
SLC25A24	3.01953
RP11-483I13.6	0.0965277
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	2.21988
HENMT1	0.664138
FNDC7	0.00889936
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0136863
SPATA42	0
GPSM2	1.41519
WDR47	2.77278
RP5-1065J22.2	0
RP11-20O24.4	2.91037
RP11-20O24.1	0.138202
RANP5	0
RP5-1065J22.8	0.334972
SCARNA2	0
RP5-1065J22.4	0.064798
C1orf194	0.582604
CELSR2	2.18324
PSRC1	0.798732
MYBPHL	0.0306529
SYPL2	3.25894
ATXN7L2	2.26673
AMIGO1	3.92073
GPR61	0.0635912
GNAI3	2.22546
RNU6V	0
RP5-1160K1.6	0.870555
RPL7P8	0.0364021
GSTM2	4.12672
AC000032.2	0
GSTM5	0.643921
RP4-735C1.4	0.0495202
EPS8L3	0.178788
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	3.12295
ALX3	0
LINC01397	0
UBL4B	0.01694
SLC6A17	0.544296
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.284266
KCNC4	2.34471
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.126192
RBM15	1.49379
LAMTOR5-AS1	0.12265
SLC16A4	0.58216
RP5-1074L1.4	2.89522
PROK1	0.090476
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.294277
RP11-284N8.3	0.205931
KCNA3	0.0988246
Y_RNA	0
NRBF2P3	0
OR11I1P	0
CD53	3.63353
RP11-96K19.4	0.0236421
RP11-96K19.2	0.169826
LRIF1	2.43778
RP11-96K19.5	0.050533
CCNT2P1	0
RNA5SP54	0
CEPT1	3.4127
DENND2D	3.67186
CHI3L2	0.139652
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.21345
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	0.805934
RP11-552M11.8	0.43225
UBE2FP3	0.940987
RP11-552M11.4	1.19597
Y_RNA	0
C1orf162	2.70304
TMIGD3	0.265773
RNU6-792P	0
ADORA3	0.718139
LINC01160	0.173543
KRT18P57	0
RNU6-151P	0
FAM212B	0.600921
FAM212B-AS1	0
DDX20	2.84587
KCND3	2.9157
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.363232
RP5-965F6.2	0.0518518
TXNP3	0
snoU13	0
CTTNBP2NL	1.62474
MIR4256	0
WNT2B	0.701801
RP4-671G15.2	0.377862
ST7L	2.3464
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.398652
PPM1J	0.782754
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
SLC16A1	1.02441
AKR7A2P1	0.0439482
SLC16A1-AS1	0.0662363
RP11-31F15.2	0.0982347
LRIG2	2.18312
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	3.7119
RP11-512F24.1	0.117157
MTND5P20	0
PHTF1	2.43242
RP4-730K3.3	0.824287
RSBN1	4.5607
RP5-1073O3.2	0.0299262
PTPN22	0.856284
AP4B1-AS1	1.83707
DCLRE1B	0.798669
HIPK1-AS1	0.0919846
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	1.67562
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0176155
DENND2C	0.848709
AMPD1	0.019453
RN7SL432P	0
RNY1P13	0.1963
NR1H5P	0
SYCP1	0
TSHB	0.0339409
TSPAN2	0.875246
LINC01765	0
RP4-663N10.1	0.0150929
NGF	0.436916
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	2.11173
CASQ2	0.246267
NHLH2	0.00795385
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0245988
SLC22A15	1.93614
RP11-159M11.2	0
MAB21L3	0.00948529
LINC01779	0
U3	0
ATP1A1-AS1	1.5935
RNU6-817P	0.218652
LINC01762	0.0398392
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.798119
CD58	2.87578
NAP1L4P1	0.168837
MIR548AC	0
IGSF3	1.56921
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.72534
FTH1P22	0.0625863
RP4-753F5.1	0.203778
RNA5SP55	0
CD101	0.689779
RP11-27K13.3	0.672717
TTF2	1.59739
MIR942	0
RPS15AP9	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.59733
RP4-675C20.4	0.200149
VPS25P1	0
AL157902.3	0
VDAC2P3	0.035391
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	1.69996
WDR3	3.42559
SPAG17	0.237145
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.0436494
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	4.72186
WARS2-IT1	0.0521685
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.744777
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0236164
HAO2-IT1	0
HSD3B2	0.112234
GAPDHP74	0.0703588
HSD3BP2	0
GAPDHP23	0.0387194
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.178542
HSD3BP3	0.0278403
GAPDHP27	0.0249177
HSD3BP4	0.0625146
GAPDHP33	0.0503003
LINC00622	0.524139
HSD3BP5	0.143805
ZNF697	1.98931
HMGCS2	1.09539
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.12199
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.078595
7SK	0
CH17-472G23.2	2.47593
U1	0
PFN1P2	1.01911
CH17-472G23.4	1.331
U2	0
7SK	0
NBPF26	1.25082
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.126154
RNVU1-4	0.181867
LINC00623	1.97124
CH17-118O6.3	0.0187161
U1	0
CH17-118O6.4	0
FCGR1B	0.136483
RP11-439A17.10	0
RP11-439A17.9	0.0452249
HIST2H2BA	0.326712
RP11-439A17.4	0.0389054
HIST2H3DP1	0.301667
RP11-439A17.5	0
FAM72B	0.040323
SRGAP2C	0.557187
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.0420869
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.22246
EMBP1	0.0886126
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0191291
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.154021
HIST2H2BB	0.683781
RP5-998N21.4	0.0194105
RP5-998N21.7	0
HIST2H3PS2	0.278504
RPL22P5	0
FAM72C	0
SRGAP2D	0.0536542
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.0341868
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0324451
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.241996
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.15961
RP3-365I19.2	0
FAM72D	0.0312512
CH17-195P21.1	0
RP11-403I13.8	0.799746
U1	0
CH17-195P21.2	0.849141
RP11-289I10.2	0.777169
PPIAL4D	0.0518954
RP11-289I10.3	0
CH17-373J23.1	0.174697
RP11-89F3.2	0
NBPF20	0.288473
PFN1P3	0.18669
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.469241
GPR89A	2.26902
PDZK1	4.32466
CD160	0.14379
RNF115	4.76066
NUDT17	1.71959
MIR6736	0
ANKRD35	0.410868
ITGA10	0.931805
RP11-315I20.3	0
GNRHR2	1.58636
LIX1L-AS1	0.145125
LIX1L	3.98162
ANKRD34A	0.229927
HFE2	0.0330514
RNVU1-6	0
LINC01719	0.223754
NBPF10	0.332558
NOTCH2NL	0.392022
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.157735
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.0679748
5S_rRNA	0
HYDIN2	0.0757193
U6atac	0
NBPF12	3.93371
PFN1P8	0.144626
RP4-704D21.2	0
NBPF13P	0
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	1.11827
PDIA3P1	2.66771
CCT8P1	3.79201
RPL7AP15	0.214249
LINC00624	0.201858
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	3.74094
ACP6	2.85775
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.932901
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	2.88358
RP6-74O6.2	0.566841
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.16401
RNVU1-7	0
PDE4DIPP1	0
NBPF11	3.17768
PFN1P4	0.359031
ABHD17AP1	0.135208
RP4-565E6.1	0.0323898
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.834829
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.126585
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.398488
RNVU1-3	0.174039
RP11-495P10.10	0.633883
CH17-172B3.1	1.63595
PPIAL4G	0
U1	0.153862
NBPF14	0.946588
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	2.00832
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	3.7433
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.3924
WI2-1896O14.1	1.27662
RP11-326G21.1	0.21672
7SK	0
RP11-544O24.2	0
NBPF19	0.957925
PPIAL4C	0
LINC00869	1.3655
RP11-353N4.6	0.640219
U1	0.288919
RP11-353N4.5	0.0210426
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.307353
HIST2H2BF	0.440552
RP11-196G18.3	0.1847
HIST2H3D	0.20644
HIST2H4A	0.0555447
HIST2H3C	0
HIST2H2AA3	0
HIST2H2BD	0.115619
RP11-196G18.22	2.18776
HIST2H2BC	0.193781
HIST2H2AA4	0
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	1.0263
HIST2H2AB	0
SV2A	0.678382
MTMR11	2.64288
OTUD7B	2.47104
RP11-458I7.1	0.0867788
PLEKHO1	1.97605
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.0523382
C1orf54	1.73538
CIART	1.72366
MIR6878	0
ECM1	1.72569
FALEC	0.116782
RP11-54A4.2	1.24913
ADAMTSL4	2.35104
MIR4257	0
ADAMTSL4-AS1	0.339429
RN7SL473P	0.117226
RN7SL600P	0.1371
SNORA40	0.270603
U4	0
HORMAD1	0.0219715
RNU6-1042P	0
CTSS	3.66661
RP11-363I22.3	0
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0596046
RNU6-884P	0
BNIPL	0.19449
C1orf56	4.96923
MLLT11	2.45323
GABPB2	2.5415
RPS29P29	0
RP11-68I18.10	0.11692
SEMA6C	1.98603
TNFAIP8L2	0.833046
LYSMD1	3.05726
SCNM1	4.17819
TMOD4	0.277709
RP11-126K1.2	0.549429
RN7SL444P	0.101628
