Name	Esophagus - Mucosa
NFIA-AS1	0.0640342
RP11-430G17.1	0
RP11-430G17.3	0.743848
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0.109895
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0491384
RP5-1155K23.4	0
KANK4	0.0637171
RNU6-371P	0
DOCK7	3.01371
RP11-293K19.1	0
ANGPTL3	0.0704458
RP5-849H19.3	0.0360415
RP5-849H19.2	0
RP11-230B22.1	0.0975318
ATG4C	4.63175
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.49974
FOXD3	0.428457
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	3.73458
EFCAB7	1.96871
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.331529
RN7SL130P	0.871923
ROR1	2.71156
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0219929
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.194655
SLC2A3P2	0.0994021
RP4-535B20.4	0.234003
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.287954
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.202613
LEPR	2.84091
RP11-430H12.2	0
RN7SL854P	0
PDE4B	1.52215
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.869811
MIR3117	0
RP4-598P13.1	0.0372857
TCTEX1D1	0.482502
INSL5	0
WDR78	0.18452
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0323848
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.06405
RNU6-387P	0.303583
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.320064
RP4-609E1.2	0
DIRAS3	2.38572
ARL5AP3	0.202839
CTBP2P8	0.609699
MIR1262	0
RPS7P4	0.295119
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0168674
DEPDC1	3.38821
RP4-694A7.2	0.42715
DEPDC1-AS1	0.0533325
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.120435
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.19364
CTH	2.49495
Metazoa_SRP	0
RP11-42O15.3	0.456307
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.817249
RP3-333A15.1	0
RP3-333A15.2	0.123595
ZRANB2-AS1	0.251453
MIR186	0
ZRANB2-AS2	0.035047
RP11-115M14.1	0
NEGR1	1.18682
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.174549
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0703222
TNNI3K	0.455093
RP11-439H8.4	0.0331152
RP4-650F12.2	0
LRRC53	0
ERICH3	0.00995788
ERICH3-AS1	0
RP11-17E13.2	0.787567
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.277612
RP11-510C10.3	0
RNU6-622P	0
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0.0686091
RP4-682C21.5	0
DLSTP1	1.47962
MSH4	0.135575
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	0.591917
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	3.22537
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.586733
MIR7156	0
RP4-564M11.2	0
PIGK	4.64708
RP11-363H12.1	0
AK5	0.151706
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	3.97354
RNA5SP21	0
RP11-181C21.4	0.143961
NSRP1P1	0.0610326
HSPE1P25	0
NEXN-AS1	0.0966761
RP11-386I14.4	2.82456
RP11-386I14.2	0.187837
GIPC2	3.23878
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.026736
PTGFR	0.705891
RP11-472F19.1	0
RNA5SP23	0
IFI44L	1.30372
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.0789379
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.125866
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0311229
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.758676
RP11-147G16.1	0
LINC01362	0
LINC01361	0.04879
LINC01712	0
LINC01725	0.0444397
RP5-836J3.1	0
TTLL7	1.91136
TTLL7-IT1	0.0123718
RP4-552O12.1	0
RP11-486G15.2	1.12778
RP11-486G15.1	0
RP11-82H13.2	0.141836
SNORA2	0
SAMD13	0.452693
RP11-376N17.4	0
UOX	0.0183009
DNASE2B	0
SPATA1	0.422458
CTBS	4.30275
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.12129
MCOLN2	1.0819
WDR63	0.112549
MCOLN3	1.03885
MIR4423	0
RP11-33E12.2	2.29596
SYDE2	0.883009
Y_RNA	0
RP11-131L23.1	0.0593998
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.0870724
RP11-290M5.4	0.181653
SNORD81	0
RP11-290M5.2	0
COL24A1	0.163537
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA1	0.0575897
CDCA4P2	0.668211
CLCA3P	1.15505
RP4-612B15.3	3.00966
RP4-612B15.2	0.147902
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.19041
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.033472
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0222225
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.724631
Y_RNA	0
GBP7	0.0422154
GBP5	1.24614
RP4-620F22.3	0
RP5-908D6.1	0
CAPNS1P1	0.839331
LRRC8B	4.89993
FLJ27354	0.482588
RP11-413E1.4	0
LRRC8C	1.3335
RP11-413E1.2	0
RP5-943J3.1	0.133503
RP5-943J3.2	0.488586
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	1.30911
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.43986
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.253662
RPL5P6	0
HFM1	0.155033
Y_RNA	0
FEN1P1	0
CDC7	4.87251
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0220916
RN7SL653P	0
BRDT	0.00530498
EPHX4	0.192284
LPCAT2BP	0
SETSIP	0.143307
BTBD8	0.369162
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.39746
RP4-621B10.8	0.154029
RP4-775D17.1	0
C1orf146	0.032332
ACTBP12	0
RPAP2	2.42544
RN7SL824P	0
GFI1	0.644891
EVI5	4.34693
RP4-593M8.1	0
HMGB3P9	0.0714644
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	3.22068
SNORA66	2.62659
SNORA51	0
RP11-386I23.1	0.0757233
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.97765
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.299875
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.109324
RP11-488P3.1	0.225384
MIR760	0
RP4-561L24.3	0.405769
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.129954
RP11-78O9.1	0
ARHGAP29	3.05471
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.181468
KATNBL1P2	0
MIR378G	0
RP4-639F20.1	3.43046
ALG14	1.69791
RP11-313A24.1	0
TMEM56	0.761665
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.0840289
RP11-57H12.5	0.387358
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0145968
RP11-286B14.2	0.197812
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.69035
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	3.28225
DPYD-AS1	0.0563483
DPYD-IT1	0
SEC63P1	0.436302
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0702232
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.0800631
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.32937
PLPPR4	1.03951
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.368497
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.161565
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.46637
RP4-714D9.4	0
LRRC39	1.36885
RPL23AP90	0.148492
BRI3P1	0.105556
RP11-305E17.4	0
RTCA-AS1	1.01242
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.94131
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.0640162
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	3.26063
EXTL2	3.37759
HNRNPA1P68	0.0752751
RP11-421L21.2	0.489735
RP11-421L21.3	3.67378
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.33536
RP4-575N6.5	0.187684
RP4-575N6.2	0.501682
PPIAP7	0
LINC01307	0
LINC01709	0.0307307
RNU6-965P	0
RPSAP19	0.685199
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.0116182
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.330788
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0250987
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0212865
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.0657485
RP11-270C12.3	0.764578
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.011706
RP11-483I13.6	0.0964237
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	4.06652
HENMT1	2.45087
FNDC7	0.0128871
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.271036
SPATA42	0
RP5-1065J22.2	0.0931982
RP11-20O24.4	3.50706
RP11-20O24.1	0.201427
RANP5	0
RP5-1065J22.8	1.0008
SCARNA2	0
RP5-1065J22.4	0.0523496
C1orf194	0.0767337
KIAA1324	0.29041
MYBPHL	0.179078
SYPL2	0.854739
ATXN7L2	4.51285
AMIGO1	2.57923
GPR61	0.126142
RNU6V	0
RP5-1160K1.6	1.20686
RPL7P8	0.0690904
AC000032.2	0
GSTM5	2.39316
RP4-735C1.4	0.0750651
EPS8L3	0.0365769
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0
UBL4B	0.0502125
SLC6A17	0.32965
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.320056
KCNC4	2.36825
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.108459
RBM15	3.65923
LAMTOR5-AS1	0.167833
SLC16A4	1.88366
PROK1	0.519841
RP11-470L19.6	0
CYMP	0.052482
CYMP-AS1	0.0379204
KCNA10	0
KCNA2	0.277442
RP11-284N8.3	0.532268
KCNA3	0.225423
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0741394
RP11-96K19.2	0.351761
RP11-96K19.5	0.128838
CCNT2P1	0
RNA5SP54	0
CHI3L2	1.32833
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.404952
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	3.84035
RP11-552M11.8	1.51915
UBE2FP3	1.94409
RP11-552M11.4	2.49285
Y_RNA	0
C1orf162	3.92391
TMIGD3	0.428188
RNU6-792P	0
ADORA3	1.19194
LINC01160	1.3693
KRT18P57	0
RNU6-151P	0
FAM212B	4.42478
FAM212B-AS1	0.205264
KCND3	2.01068
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.280541
RP5-965F6.2	0.265346
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	4.72961
RP4-671G15.2	0.877225
ST7L	4.12239
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.715597
PPM1J	4.93982
RP11-426L16.9	0
FAM19A3	0.262697
NUTF2P4	0
LINC01356	0.0204577
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.351561
SLC16A1-AS1	0.868161
RP11-31F15.2	0.166177
LRIG2	4.95475
RP11-389O22.4	0
RP11-389O22.5	0.042346
RP11-512F24.1	0.376
MTND5P20	0
PHTF1	1.72225
RP4-730K3.3	0.806664
RP5-1073O3.2	0.043819
PTPN22	1.45378
AP4B1-AS1	2.11176
BCL2L15	2.41581
DCLRE1B	4.35384
HIPK1-AS1	0.121069
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0183898
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.159065
AMPD1	0.272119
RN7SL432P	0
RNY1P13	0.350863
NR1H5P	0
SYCP1	0
TSHB	0.0808604
TSPAN2	3.09385
LINC01765	0
RP4-663N10.1	0.0139728
NGF	1.1924
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	2.10547
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0746208
RP11-159M11.2	0
LINC01779	0
U3	0
ATP1A1-AS1	1.54329
RNU6-817P	0
LINC01762	0.0460293
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.13601
NAP1L4P1	1.08155
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	4.30309
FTH1P22	0.221446
RP4-753F5.1	0.325409
RNA5SP55	0
CD101	1.05343
RP11-27K13.3	0.452571
MIR942	0
TRIM45	2.2752
RPS15AP9	0
VTCN1	0.0449766
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.722196
RP4-675C20.4	0.0938091
VPS25P1	0
AL157902.3	0
FAM46C	1.56355
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0647669
GDAP2	2.84823
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.106496
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.312633
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.94944
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0313511
HAO2-IT1	0
HSD3B2	0.112732
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0
LINC00622	0.402449
HSD3BP5	0.090804
ZNF697	1.2747
HMGCS2	2.39324
REG4	0.0155721
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	2.42191
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.110037
7SK	0
CH17-472G23.2	2.1258
U1	0
PFN1P2	0.748737
NBPF8	4.27965
CH17-472G23.4	1.87433
U2	0
7SK	0
NBPF26	3.64383
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0939753
RNVU1-4	0.16457
LINC00623	1.34866
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.150506
RP11-439A17.10	0
RP11-439A17.9	0.228755
HIST2H2BA	0.438428
RP11-439A17.4	0
HIST2H3DP1	0.466594
RP11-439A17.5	0
FAM72B	0.73097
SRGAP2C	2.08382
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.0371775
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.10715
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.94434
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0174408
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0381807
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.200599
HIST2H2BB	2.15977
RP5-998N21.4	0.137874
RP5-998N21.7	0
HIST2H3PS2	0.666988
RPL22P5	0
FAM72C	0.415163
SRGAP2D	0.792317
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.857574
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.146964
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.136307
PFN1P6	0.236014
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.656548
RP3-365I19.2	0
FAM72D	0.45723
CH17-195P21.1	0
RP11-403I13.8	1.27415
U1	0
CH17-195P21.2	0.794325
RP11-289I10.2	1.04817
PPIAL4D	0.220477
RP11-289I10.3	0
CH17-373J23.1	0.247949
RP11-89F3.2	0
NBPF20	0.302064
PFN1P3	0.0778172
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.877963
GPR89A	2.84422
PDZK1	0.167155
CD160	0.231787
NUDT17	2.7981
MIR6736	0
ITGA10	2.85047
RP11-315I20.3	0
GNRHR2	1.78298
LIX1L-AS1	0.26766
ANKRD34A	0.9078
HFE2	0.0464265
RNVU1-6	0
LINC01719	0.165596
NBPF10	0.974806
NOTCH2NL	1.84245
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.310248
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.0696025
5S_rRNA	0
HYDIN2	0.0697889
U6atac	0
NBPF12	4.13346
PFN1P8	0.112211
RP4-704D21.2	0
NBPF13P	0.03339
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	0.647673
FMO5	0.78103
PDIA3P1	2.76646
CCT8P1	0.635691
RPL7AP15	0
LINC00624	0.270594
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	3.33759
RN7SL261P	0
RP11-533N14.3	0
GJA5	2.43078
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.6067
RP6-74O6.2	0.430544
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.250238
RNVU1-7	0
PDE4DIPP1	0.0213548
NBPF11	3.91491
PFN1P4	0.332799
ABHD17AP1	0.295714
RP4-565E6.1	0.0303898
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.5074
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	1.3007
RNVU1-1	0.663291
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.688567
RNVU1-3	0.435319
RP11-495P10.10	0.83615
CH17-172B3.1	2.25322
PPIAL4G	0
U1	0.284666
NBPF14	3.10279
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	2.27737
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	3.13828
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	1.62746
WI2-1896O14.1	1.1044
RP11-326G21.1	0.209023
7SK	0
RP11-544O24.2	0
NBPF19	2.61319
PPIAL4C	0
LINC00869	0.718964
RP11-353N4.6	0.490333
U1	0.428879
RP11-353N4.5	0
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.337703
HIST2H2BF	1.98047
RP11-196G18.3	0.758347
HIST2H3D	0.379315
HIST2H4A	0.169762
HIST2H3C	0
HIST2H2AA3	0.10116
HIST2H2BD	0.331759
HIST2H2BC	0.614217
HIST2H2AA4	0.182093
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0269737
HIST2H2AC	1.94827
HIST2H2AB	0.130868
SV2A	1.7803
RP11-458I7.1	0.0795584
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.186628
MIR6878	0
RP11-54A4.2	1.66783
MIR4257	1.12133
ADAMTSL4-AS1	1.03158
RN7SL473P	0.523718
RN7SL600P	0.756165
SNORA40	0.95699
U4	0.349727
HORMAD1	2.6138
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.077277
RNU6-1309P	0
RPS27AP6	0.071094
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.217155
SEMA6C	4.68177
TNFAIP8L2	1.83902
TMOD4	0.611596
RP11-126K1.2	0.387323
RN7SL444P	0.291926
RP11-126K1.9	0.0513349
RP11-126K1.6	0.283217
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.415687
MIR554	0
RP11-74C1.2	0.94904
RP11-404E16.1	0.55023
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.07186
RIIAD1	0.0546044
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.517282
RP11-98D18.16	0
RP11-98D18.3	0.547184
TDRKH	1.87048
TDRKH-AS1	0.397059
RP11-98D18.17	0.14081
LINGO4	0.088029
RORC	4.0879
C2CD4D	0.706881
Y_RNA	1.99862
THEM5	3.75783
KRT8P28	0
AL591893.1	0.184382
AL450992.6	0
SPTLC1P4	0.086175
TCHHL1	0.0148216
TCHH	0.304718
AL589986.2	0
PUDPP2	0
RPTN	0.478501
FLG-AS1	2.34236
RP11-107M16.2	2.65995
HRNR	0.422438
FLG	3.16448
FLG2	0.481135
HMGN3P1	0
LCE5A	0.213939
LCE3E	3.5908
LCE3D	4.44451
LCE3C	0.0738918
LCE3B	0
LCE3A	0.198912
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0347449
LCE2A	0
LCE4A	0
C1orf68	0.0974077
RP1-43O17.1	0
RP1-43O17.2	0
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.493455
LCE1B	0.0756785
LCE1A	0
LCE6A	0
SMCP	0.0940269
LINC01527	0.0461829
RP1-20N18.10	2.80925
SPRR4	1.71805
SNORA31	1.94989
SPRR2G	2.13388
RP1-140J1.1	0.225414
LELP1	0.125053
PRR9	0.0391273
RP1-140J1.4	0.0341914
LOR	0.759031
RNU6-160P	0
LAPTM4BP1	0.0441524
AL591704.7	0
S100A7A	0.102715
AL591704.9	0
S100A7L2	0
RN7SL44P	0
BX470102.3	4.51379
S100A5	0.382404
S100A1	2.15522
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0
Y_RNA	0
RP11-216N14.5	0.088696
RP11-216N14.7	0.120453
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	0.942957
RP11-422P24.10	1.13844
RP11-422P24.11	2.181
NUP210L	0.0589561
RP11-422P24.9	0.24258
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.383756
MIR190B	0
C1orf189	0
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0616431
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.231275
RP11-350G8.5	0.0656985
PSMD8P1	0
SHE	2.56612
TDRD10	2.53614
UBE2Q1-AS1	0.295443
CHRNB2	0.143031
KCNN3	0.552577
RP11-307C12.13	0.123381
Metazoa_SRP	0.142371
RP11-307C12.12	1.31165
MIR4258	0
LENEP	0.122919
DCST2	4.12254
DCST1	0.92554
Y_RNA	0
HMGN2P18	0
TRIM46	0.784744
RP11-263K19.4	2.32816
RP11-263K19.6	3.30396
GBAP1	1.95154
MTX1P1	0.649611
PKLR	0.0556535
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0574338
ASH1L-AS1	3.56993
RP11-29H23.7	1.07775
DAP3P1	0
RP11-29H23.6	0.0665016
RP11-29H23.4	0
RP11-29H23.5	0.417642
RP11-243J18.2	0
MSTO2P	2.92437
RP11-101O6.2	0.111265
SYT11	3.44672
U4	0
SNORA80E	0.245734
RXFP4	0.0398475
MIR6738	0
RP11-336K24.12	0.917366
RP11-336K24.5	0
MEX3A	1.11546
SNORA26	0
VHLL	0
TSACC	0.766693
RHBG	4.20899
RP11-139I14.2	0.00442035
C1orf61	0.0280139
MIR9-1	0
RP11-98G7.1	0.101738
Y_RNA	0
RP11-284F21.8	0
TTC24	0.0951205
RP11-284F21.11	0.0811035
HAPLN2	0.29203
RP11-284F21.9	0.143213
BCAN	0.0789664
RP11-284F21.10	0.776668
RP11-284F21.7	0.708768
RP11-66D17.3	0.0433317
RP11-66D17.5	1.25456
SH2D2A	1.31545
NTRK1	0.377112
INSRR	0.0590276
LRRC71	0.0884616
MIR765	0.494048
RN7SL612P	0
RP11-110J1.2	0.0561073
KRT8P45	0.11997
ETV3L	0
CYCSP52	0.295876
RP11-71G12.1	0.00571649
RP11-71G12.2	0
