Name	Colon - Sigmoid
RP11-436K8.1	0.169295
NFIA-AS2	0.141391
RP4-802A10.1	0.133433
NFIA-AS1	0.0968824
RP11-430G17.1	0
RP11-430G17.3	2.12961
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.278785
RP5-1155K23.4	0
KANK4	0.979476
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.0871543
RP5-849H19.3	0.0491277
RP5-849H19.2	0
RP11-230B22.1	0.224455
RP4-771M4.3	0.10037
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0.063265
LINC00466	0.0971625
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.9394
ITGB3BP	4.49182
EFCAB7	3.96625
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.63636
RN7SL130P	0.503318
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0444978
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.932857
SLC2A3P2	0.427663
RP4-535B20.4	0.795906
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.618278
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	2.93718
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.149786
LEPR	3.85325
RP11-430H12.2	0
RN7SL854P	0
PDE4B	3.41026
RP11-397C12.1	0
RNU4-88P	0
SGIP1	2.45948
MIR3117	0
RP4-598P13.1	0.152322
TCTEX1D1	1.41106
INSL5	0.106801
WDR78	0.695601
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.267479
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.602756
RP4-609E1.2	0
ARL5AP3	1.03898
CTBP2P8	0.980713
MIR1262	0
RPS7P4	0.278973
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0308212
DEPDC1	0.0644122
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.466712
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.342753
CTH	2.28089
Metazoa_SRP	0
RP11-42O15.3	0.684741
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.0483775
RP11-99H8.1	0
RP3-333A15.1	0
RP3-333A15.2	1.95195
ZRANB2-AS1	0.304667
MIR186	0.486903
ZRANB2-AS2	0.0724695
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.214848
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0577614
TNNI3K	3.36266
RP11-439H8.4	0.291979
RP4-650F12.2	0.211683
LRRC53	0.0195552
ERICH3	0.154539
ERICH3-AS1	0
RP11-17E13.2	4.01666
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.260843
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.3937
MSH4	0.60219
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.05481
RP11-335E14.1	0
RP5-1102E8.3	0.182602
TPI1P1	1.75965
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.470303
RP11-363H12.1	0
AK5	1.87614
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.39195
NSRP1P1	0.0999395
HSPE1P25	0
NEXN-AS1	0.488922
RP11-386I14.4	3.50633
RP11-386I14.2	0.100204
GIPC2	1.65924
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0187053
PTGFR	2.47161
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.41029
RP4-641G12.3	0.105898
RP4-641G12.4	0
PSAT1P3	0.067091
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.00798072
RP5-836J3.1	0
TTLL7-IT1	0.0639421
RP4-552O12.1	0
RP11-486G15.1	0.0842691
RP11-82H13.2	0.166917
SNORA2	0
SAMD13	0.481411
RP11-376N17.4	0
UOX	0.0577136
DNASE2B	0
SPATA1	0.728625
CTBS	4.50976
LINC01555	0
RP11-484D4.3	0
LPAR3	0.0276462
MCOLN2	0.840164
WDR63	0.112781
MCOLN3	3.27899
MIR4423	0
Y_RNA	0
RP11-131L23.1	0.0752549
Y_RNA	0
RP11-131L23.2	0.228481
RP4-621F18.2	0.596714
RP11-290M5.4	0.508593
SNORD81	0
RP11-290M5.2	0
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0480234
CLCA1	0.298399
CLCA4	0.206212
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.28097
RP4-612B15.2	0.158736
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.41034
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0426283
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0483963
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.33388
RP11-82K18.2	0.564668
Y_RNA	0
GBP7	0.0668259
GBP5	0.512313
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0447158
CAPNS1P1	0
GBP1P1	0.927204
LRRC8B	2.65943
FLJ27354	1.18278
RP11-413E1.4	0
LRRC8C	2.60355
RP11-413E1.2	0
RP5-943J3.1	0.207516
RP5-943J3.2	0.356703
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.488952
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.48659
LINC01763	0.0433448
RP4-665J23.4	0
PHKA1P1	0.367793
RPL5P6	0.0306609
HFM1	1.2951
Y_RNA	0
FEN1P1	0
CDC7	2.32822
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0446479
RN7SL653P	0
BRDT	0.0113378
EPHX4	0.62647
LPCAT2BP	0
SETSIP	0.112969
BTBD8	0.755329
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.69263
RP4-621B10.8	0.837932
RP4-775D17.1	0
C1orf146	0.051393
ACTBP12	0
RPAP2	3.44551
RN7SL824P	0
GFI1	0.426887
RP4-593M8.1	0
HMGB3P9	0.124392
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	4.20335
SNORA66	2.60571
SNORA51	0
RP11-386I23.1	0.130478
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.3407
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.593856
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.144337
RP11-488P3.1	0.458013
MIR760	0
RP4-561L24.3	1.02811
GCLM	3.21843
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.164837
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0357623
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.392693
KATNBL1P2	0
MIR378G	0
SLC44A3	3.87175
ALG14	1.27158
RP11-313A24.1	0.0757423
RP11-57H12.2	0.0780746
Y_RNA	0
RP11-57H12.3	0.412182
RP11-57H12.5	0.68216
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0962107
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.24295
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0312032
DPYD-IT1	0
SEC63P1	0.456609
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0596213
LINC01930	0.206296
RP11-490G2.2	0.105739
MIR137HG	0.0750824
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.144789
PLPPR5	0.32674
RP5-896L10.1	0
RP11-234N17.1	1.49655
PLPPR4	1.03929
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.229662
FRRS1	0.99961
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
SLC35A3	4.43822
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.67002
RP4-714D9.4	0
LRRC39	2.88005
RPL23AP90	0
BRI3P1	0.140496
RP11-305E17.4	0.223905
RTCA-AS1	2.98257
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	4.30801
BCAS2P2	0
RP5-837M10.4	0
GPR88	1.63192
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.0907084
RP11-421L21.2	0.366178
RP11-421L21.3	3.6239
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.774245
RP4-575N6.5	0.365671
RP4-575N6.2	0.584243
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.5039
OLFM3	0.546083
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.795635
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0601536
RN7SKP285	0
AMY2A	0.184653
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0388932
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0323718
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0457589
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	1.85687
RP11-270C12.3	1.2213
VAV3	1.77897
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0490821
RP11-483I13.6	0.127792
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.53326
FNDC7	0.0147472
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.388243
SPATA42	0.0602588
RP5-1065J22.2	0
RP11-20O24.4	3.99287
RP11-20O24.1	0.257933
RANP5	0
RP5-1065J22.8	0.858698
SCARNA2	0
RP5-1065J22.4	0.0537634
C1orf194	0.633892
KIAA1324	0.401617
PSRC1	4.26301
MYBPHL	0.0926694
GPR61	0.178331
RNU6V	0
RP5-1160K1.6	1.30158
RPL7P8	0.102575
AC000032.2	0
RP4-735C1.4	0.489189
EPS8L3	0.39733
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0
UBL4B	0.0816408
SLC6A17	0.564201
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.135137
KCNC4	1.99083
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.102771
RBM15	3.51793
LAMTOR5-AS1	0.254908
PROK1	0.348622
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	1.44132
RP11-284N8.3	0.482442
KCNA3	0.193488
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0709832
RP11-96K19.2	0.358917
RP11-96K19.5	0.0679007
CCNT2P1	0
RNA5SP54	0
DENND2D	1.19389
CHI3L2	0.365535
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.85008
UBE2FP3	2.04636
RP11-552M11.4	2.07096
Y_RNA	0
TMIGD3	1.70369
RNU6-792P	0
ADORA3	3.44068
KRT18P57	0.0762799
RNU6-151P	0
FAM212B	4.7163
FAM212B-AS1	0.373188
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.878617
RP5-965F6.2	0.487368
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	2.8914
RP4-671G15.2	2.26621
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.6489
PPM1J	1.34993
RP11-426L16.9	0
FAM19A3	0.0323925
NUTF2P4	0
LINC01356	0.0351888
RP3-522D1.1	0
RP3-522D1.2	0.359715
AKR7A2P1	0.470086
SLC16A1-AS1	1.45018
RP11-31F15.2	0.64201
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.245925
MTND5P20	0
PHTF1	4.64707
RP4-730K3.3	2.05898
RP5-1073O3.2	0
PTPN22	0.732844
AP4B1-AS1	2.02122
BCL2L15	0.481646
DCLRE1B	4.1262
HIPK1-AS1	0.0917378
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.484622
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.058769
DENND2C	1.58277
AMPD1	0.050592
RN7SL432P	0
RNY1P13	0.316283
NR1H5P	0
SYCP1	0
TSHB	0.677945
LINC01765	0.538813
RP4-663N10.1	0.0391158
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.0165624
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	1.77587
RP11-159M11.2	0
MAB21L3	0.0238442
LINC01779	0.0488677
U3	0
ATP1A1-AS1	2.4082
RNU6-817P	0
LINC01762	0.0688635
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.761272
NAP1L4P1	0.568542
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.08535
FTH1P22	0
RP4-753F5.1	1.54087
RNA5SP55	0
CD101	1.62075
RP11-27K13.3	0.136957
TTF2	3.31252
MIR942	0
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.1589
RP4-675C20.4	0.255832
VPS25P1	0
AL157902.3	0
FAM46C	3.27212
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.111585
GDAP2	2.76377
WDR3	4.98177
SPAG17	0.0422985
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.23626
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.0871855
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.81821
RPL6P2	0
RP11-418J17.3	0.0437801
LINC01780	0
RNU1-75P	0
HAO2	0.0343736
HAO2-IT1	0
HSD3B2	0.0785897
GAPDHP74	0.0526112
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.247673
HSD3BP3	0
GAPDHP27	0.0657396
HSD3BP4	0.107737
GAPDHP33	0.0843997
LINC00622	1.52299
HSD3BP5	0.296783
ZNF697	2.7695
HMGCS2	0.48018
REG4	0.0352474
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.27497
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.537382
7SK	0
U1	0
PFN1P2	1.59616
U2	0
7SK	0
NBPF26	4.09274
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.195695
RNVU1-4	0
LINC00623	3.89267
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.197065
RP11-439A17.10	0
RP11-439A17.9	0.0325393
HIST2H2BA	1.21394
RP11-439A17.4	0
HIST2H3DP1	0.767023
RP11-439A17.5	0
FAM72B	0.151691
SRGAP2C	4.9109
CH17-219N22.1	0
SRGAP2-AS1	0.012178
CH17-437K3.1	0.783
RP11-343N15.2	0.174885
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.175646
EMBP1	0.135148
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	2.0327
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0193583
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0405432
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.378943
HIST2H2BB	0.93241
RP5-998N21.4	0.0378064
RP5-998N21.7	0
HIST2H3PS2	0.363312
RPL22P5	0
FAM72C	0.0278591
SRGAP2D	0.364229
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.955804
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.068542
RP11-666A1.7	0
RNVU1-15	0.226658
RP11-763B22.4	0
RP11-763B22.3	0.159548
PFN1P6	0.408261
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.962818
RP3-365I19.2	0
FAM72D	0.0957611
CH17-195P21.1	0
RP11-403I13.8	2.98645
U1	0
CH17-195P21.2	1.08722
RP11-289I10.2	1.58017
PPIAL4D	0.106556
RP11-289I10.3	0
CH17-373J23.1	0.42693
RP11-89F3.2	0
NBPF20	0.488772
PFN1P3	0.170591
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.41173
GPR89A	2.88558
PDZK1	0.375084
CD160	0.400746
NUDT17	4.7896
MIR6736	0
ITGA10	4.13479
RP11-315I20.3	0
GNRHR2	2.82178
LIX1L-AS1	0.509999
ANKRD34A	2.034
HFE2	0.073452
RNVU1-6	0
LINC01719	0.379874
NBPF10	0.771003
NOTCH2NL	0.916358
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.744619
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.509025
5S_rRNA	0
HYDIN2	0.597593
U6atac	0
PFN1P8	0.183652
RP4-704D21.2	0
NBPF13P	0.0196195
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0194975
RP11-337C18.8	1.649
FMO5	1.78638
PDIA3P1	4.48509
CCT8P1	1.30939
RPL7AP15	0.13497
LINC00624	0.330496
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	3.73125
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.28815
RP6-74O6.2	0.60758
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.254557
RNVU1-7	0
PDE4DIPP1	0.0249086
PFN1P4	0.459296
ABHD17AP1	0.309424
RP4-565E6.1	0.172336
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.27125
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0348219
Y_RNA	0
MIR5087	0
RNU1-122P	0.313166
RP6-74O6.6	1.1332
RNVU1-1	0.283867
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.14167
RNVU1-3	0.773798
RP11-495P10.10	0.517647
CH17-172B3.1	2.52672
PPIAL4G	0
U1	0.270414
NBPF14	2.13247
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	4.49856
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0996442
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	4.38943
RP11-326G21.1	1.66835
7SK	0
RP11-544O24.2	0.131035
NBPF19	2.59582
PPIAL4C	0
LINC00869	3.13239
RP11-353N4.6	1.46974
U1	0.554987
RP11-353N4.5	0.0421053
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.516357
HIST2H2BF	0.862614
RP11-196G18.3	0.0705915
HIST2H3D	0.435549
HIST2H4A	0.167856
HIST2H3C	0
HIST2H2AA3	0.0656332
HIST2H2BD	0.467563
HIST2H2BC	0.488687
HIST2H2AA4	0.087439
HIST2H3A	0
HIST2H4B	0.0164959
RP11-196G18.23	0.0688113
HIST2H2AC	1.94068
HIST2H2AB	0.133812
RP11-458I7.1	0.187254
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	4.47975
MIR6878	0
FALEC	0.557845
RP11-54A4.2	1.60835
MIR4257	0.519554
ADAMTSL4-AS1	0.632112
RN7SL473P	0.316384
RN7SL600P	0.437324
SNORA40	0.911175
U4	0.354933
HORMAD1	0.0555368
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.11361
RNU6-1309P	0
RPS27AP6	0.0939749
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	4.31826
RNU6-884P	0
BNIPL	0.381496
RPS29P29	0
RP11-68I18.10	0.63146
TNFAIP8L2	2.75908
TMOD4	0.703161
RP11-126K1.2	0.360009
RN7SL444P	0.221031
RP11-126K1.9	0.0926163
RP11-126K1.6	0.633061
RNY4P25	0
CGN	1.14115
SNORA44	0
RP11-74C1.4	0.10809
MIR554	0
RP11-74C1.2	0.295169
RNU6-1062P	0
RP11-98D18.1	0.13215
CELF3	2.9145
RIIAD1	0.561324
RNU6-662P	0
RP11-98D18.15	0.323162
RP11-98D18.7	0
OAZ3	0.599292
RP11-98D18.16	0
RP11-98D18.3	1.84904
TDRKH-AS1	1.09114
RP11-98D18.17	0.53011
LINGO4	0.0579115
RORC	0.247758
C2CD4D	0.113322
Y_RNA	0
AL450992.2	0.483222
THEM5	0.243895
KRT8P28	0
AL591893.1	0.0201361
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.102331
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.752274
RP11-107M16.2	0
HRNR	0.112796
FLG	0.35536
FLG2	0.157222
HMGN3P1	0
CRNN	0.431307
LCE5A	0
CRCT1	0.198244
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0986559
LCE2A	0
LCE4A	0
C1orf68	0.114058
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0902092
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.10876
LCE1B	0.0391119
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.100746
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.423336
SPRR3	1.1324
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.351739
SPRR2D	0.0952438
SPRR2A	0.271838
SPRR2B	0
SPRR2E	0.30688
SPRR2F	0
SPRR2C	0
SPRR2G	0.111175
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.468162
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	1.33761
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.246339
RN7SL44P	0
S100A5	0.507923
S100A3	3.16187
S100A2	1.60895
S100A14	2.20318
S100A1	1.10136
RP1-178F15.4	2.59198
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.464579
Y_RNA	0
RP11-216N14.5	0.0859669
RP11-216N14.7	0.101303
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.06926
RP11-422P24.10	1.13322
RP11-422P24.11	3.1618
NUP210L	0.048027
RP11-422P24.9	0.151555
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.336305
MIR190B	0
C1orf189	0.0872159
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0246473
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.169604
RP11-350G8.5	0.364929
PSMD8P1	0.0592772
TDRD10	3.712
UBE2Q1-AS1	0.139043
CHRNB2	0.516651
RP11-307C12.13	0.0506646
Metazoa_SRP	0.264301
RP11-307C12.12	2.94218
MIR4258	0
LENEP	0.107025
DCST2	1.7203
DCST1	0.207955
DCST1-AS1	0.619918
EFNA4	4.93272
EFNA3	1.35693
Y_RNA	0
HMGN2P18	0
TRIM46	1.51538
RP11-263K19.6	4.87443
GBAP1	4.12954
MTX1P1	0.837075
PKLR	0.0691212
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0389018
ASH1L-AS1	3.82611
RP11-29H23.7	1.21409
DAP3P1	0
RP11-29H23.6	0.0495497
RP11-29H23.4	0
RP11-29H23.5	0.381516
RP11-243J18.2	0
MSTO2P	4.98876
RP11-101O6.2	0.0772478
U4	0
SNORA80E	0
RXFP4	0.0802129
MIR6738	0
RP11-336K24.12	1.20639
RP11-336K24.5	0
RAB25	0.474794
MEX3A	0.737377
SEMA4A	3.12156
SNORA26	0
TMEM79	4.60875
VHLL	0
TSACC	0.401463
RHBG	0
RP11-139I14.2	0.00724144
C1orf61	0.0932831
MIR9-1	0
RP11-98G7.1	1.36882
Y_RNA	0
RP11-284F21.8	0.111879
IQGAP3	0.353337
TTC24	0.0295301
RP11-284F21.11	0.446669
HAPLN2	1.28677
RP11-284F21.9	0.0923848
BCAN	0.606333
RP11-284F21.10	0.202078
RP11-284F21.7	0.211478
RP11-66D17.3	0
RP11-66D17.5	1.09632
SH2D2A	2.3397
NTRK1	3.12734
INSRR	0.342064
LRRC71	0.194842
MIR765	0.872105
RN7SL612P	0
RP11-110J1.2	0.0650611
KRT8P45	0.158559
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
