Name	Artery - Aorta
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0771933
RP5-1155K23.4	0
KANK4	0.158739
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.27856
RP5-849H19.3	0.156913
RP5-849H19.2	0
RP11-230B22.1	0.210541
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.173119
FOXD3	0.178363
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.59857
ITGB3BP	3.61345
EFCAB7	3.14633
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.634329
RN7SL130P	1.22247
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.103045
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.31948
SLC2A3P2	0.549815
RP4-535B20.4	0.737624
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	1.42246
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.26986
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.195412
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	1.28404
TCTEX1D1	0.69654
INSL5	0
WDR78	1.2021
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.483769
RNU6-387P	0.351572
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.449239
RP4-609E1.2	0
ARL5AP3	0.341713
CTBP2P8	0.358563
MIR1262	0
RPS7P4	0.211791
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0962103
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.15027
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.373999
CTH	4.36567
Metazoa_SRP	0
RP11-42O15.3	0.9289
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.043691
RP11-99H8.1	0
RP3-333A15.1	0
RP3-333A15.2	3.16853
ZRANB2-AS1	0.265043
MIR186	0.81216
ZRANB2-AS2	0.09449
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.214019
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0.366533
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0644501
TNNI3K	2.99468
RP11-439H8.4	0.318709
RP4-650F12.2	0.130668
LRRC53	0
ERICH3	0.0190819
ERICH3-AS1	0
RP11-17E13.2	2.14627
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.49984
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.44868
MSH4	0.488124
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.66698
RP11-335E14.1	0
RP5-1102E8.3	0.0855547
TPI1P1	2.02719
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.435065
RP11-363H12.1	0
AK5	0.814984
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.427768
NSRP1P1	0.145317
HSPE1P25	0
NEXN-AS1	1.27868
RP11-386I14.4	3.62821
RP11-386I14.2	0.241128
GIPC2	2.64857
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	1.99321
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.41312
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0541536
LINC01712	0
LINC01725	0.120918
RP5-836J3.1	0
TTLL7-IT1	0.351772
RP4-552O12.1	0
RP11-486G15.1	0.165226
RP11-82H13.2	0.192323
SNORA2	0
SAMD13	0.537601
RP11-376N17.4	0
UOX	0.044649
DNASE2B	0.110678
SPATA1	0.885657
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.7451
LPAR3	0.0523537
MCOLN2	1.61551
WDR63	0.129012
MCOLN3	3.50569
MIR4423	0
SYDE2	2.44768
Y_RNA	0
RP11-131L23.1	0.120486
Y_RNA	0
RP11-131L23.2	0.518244
RP4-621F18.2	2.20237
RP11-290M5.4	1.23184
SNORD81	0
RP11-290M5.2	0
COL24A1	1.53751
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.117489
CLCA1	0.0214031
CLCA4	0.0585312
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	2.12198
RP4-612B15.2	0.15402
RP4-604K5.3	0
RP11-384B12.2	0.0343047
RP11-384B12.3	0
LINC01140	2.12928
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0884354
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.019
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.74989
RP11-82K18.2	0.321406
Y_RNA	0
GBP7	0.0468615
GBP4	4.14948
GBP5	1.37689
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0799232
CAPNS1P1	0
GBP1P1	1.07521
LRRC8B	1.35298
FLJ27354	2.34414
RP11-413E1.4	0
LRRC8C	2.59153
RP11-413E1.2	0
RP5-943J3.1	0.124599
RP5-943J3.2	0.181429
LRRC8D	3.55947
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.485313
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	1.91606
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.645646
RPL5P6	0
HFM1	0.279682
Y_RNA	0
FEN1P1	0
CDC7	1.287
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0944249
RN7SL653P	0
BRDT	0.0100041
EPHX4	0.231916
LPCAT2BP	0
SETSIP	0.111165
BTBD8	0.867751
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.4828
RP4-621B10.8	0.479972
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
RPAP2	2.57983
RN7SL824P	0
GFI1	0.703903
RP4-593M8.1	0
HMGB3P9	0.225452
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	4.1453
SNORA66	2.71378
SNORA51	0
RP11-386I23.1	0.178879
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.39019
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.49476
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.100885
RP11-488P3.1	0.569245
MIR760	0
RP4-561L24.3	2.11349
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.111066
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.52552
KATNBL1P2	0
MIR378G	0
SLC44A3	4.15683
ALG14	1.78504
RP11-313A24.1	0.125433
RP11-57H12.2	0.127796
Y_RNA	0
RP11-57H12.3	0.382913
RP11-57H12.5	0.443225
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.13213
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0313391
DPYD-IT1	0
SEC63P1	0.642984
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0959453
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.229762
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.41341
PLPPR4	0.816925
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.0996284
FRRS1	2.28211
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.250165
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.49483
RP4-714D9.4	0
LRRC39	2.69351
RPL23AP90	0.141103
BRI3P1	0.130195
RP11-305E17.4	0
RTCA-AS1	2.35973
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	2.77454
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.318244
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.110936
RP11-421L21.2	0.383291
RP11-421L21.3	3.08175
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.744676
RP4-575N6.5	0.278939
RP4-575N6.2	0.45105
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.465575
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.177911
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0801882
RN7SKP285	0
AMY2A	0.243258
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0287513
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.032973
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0515336
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.0724922
RP11-270C12.3	2.04402
VAV3	0.995764
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0609685
RP11-483I13.6	0.272705
NBPF4	0.0405635
RP11-483I13.2	0
SLC25A24P1	0.080255
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.0279867
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.57798
FNDC7	0.0387552
RP11-293A10.3	0
RP11-475E11.2	0.0639971
AKNAD1	0.140141
SPATA42	0
GPSM2	4.22226
RP5-1065J22.2	0
RP11-20O24.4	3.36971
RP11-20O24.1	0.233439
RANP5	0
RP5-1065J22.8	0.940993
SCARNA2	0
RP5-1065J22.4	0.0652416
C1orf194	0.0574611
KIAA1324	0.264945
CELSR2	2.80596
MYBPHL	0.329236
GPR61	0.222815
RNU6V	0
RP5-1160K1.6	3.16628
RPL7P8	0.0928319
AC000032.2	0
RP4-735C1.4	0.363904
EPS8L3	0.0326607
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0
UBL4B	0.115292
SLC6A17	0.257433
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.229454
KCNC4	4.94681
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.136819
RBM15	3.81231
LAMTOR5-AS1	0.343747
PROK1	0.181344
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.557954
RP11-284N8.3	0.356729
KCNA3	0.254704
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0731634
RP11-96K19.2	0.240204
RP11-96K19.5	0.118192
CCNT2P1	0
RNA5SP54	0
DENND2D	1.70752
CHI3L2	1.43661
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.526046
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	4.44352
RP11-552M11.8	1.95254
UBE2FP3	1.97052
RP11-552M11.4	2.00322
Y_RNA	0
TMIGD3	2.68104
RNU6-792P	0
ADORA3	4.16052
LINC01160	3.32032
KRT18P57	0.0340473
RNU6-151P	0
FAM212B	3.61647
FAM212B-AS1	0.449242
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.650084
RP5-965F6.2	1.08254
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.46463
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.503664
RP11-426L16.9	0
FAM19A3	0.0507478
NUTF2P4	0
LINC01356	0.0703678
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.478674
SLC16A1-AS1	1.21686
RP11-31F15.2	0.626076
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.240877
MTND5P20	0
PHTF1	4.66896
RP4-730K3.3	1.65927
RP5-1073O3.2	0.0392281
PTPN22	1.9347
AP4B1-AS1	1.52102
BCL2L15	0.386498
DCLRE1B	4.24366
HIPK1-AS1	0.108569
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0660955
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.122092
DENND2C	2.08645
AMPD1	0.0827344
RN7SL432P	0
RNY1P13	0.397108
NR1H5P	0
SYCP1	0
TSHB	0.552104
LINC01765	0
RP4-663N10.1	1.20182
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.0153374
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
RP11-159M11.2	0
MAB21L3	0.0301116
LINC01779	0
U3	0
ATP1A1-AS1	3.3013
RNU6-817P	0
LINC01762	0.161072
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.73565
NAP1L4P1	0.932888
MIR548AC	0
IGSF3	2.66609
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	2.11087
FTH1P22	0.104068
RP4-753F5.1	0.510619
RNA5SP55	0
CD101	0.908514
RP11-27K13.3	0.165769
TTF2	4.38698
MIR942	0
RPS15AP9	0
VTCN1	0.0419585
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.28676
RP4-675C20.4	0.440032
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.128033
GDAP2	3.51586
SPAG17	0.0191957
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	1.66767
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.402391
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.76089
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0366606
HAO2-IT1	0
HSD3B2	0.0898436
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.10772
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0759457
GAPDHP33	0.0792186
LINC00622	1.09996
HSD3BP5	0.243062
ZNF697	2.48635
HMGCS2	0.0798346
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	2.73548
7SK	0
U1	0
PFN1P2	3.10034
U2	1.11686
7SK	0
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.213711
RNVU1-4	0
LINC00623	4.08298
CH17-118O6.3	0.0858488
U1	0
CH17-118O6.4	0
FCGR1B	1.07845
RP11-439A17.10	0
RP11-439A17.9	0.103559
HIST2H2BA	0.952182
RP11-439A17.4	0
HIST2H3DP1	1.10405
RP11-439A17.5	0
FAM72B	0.168067
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.280612
RP11-343N15.2	0.0924051
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.209954
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.18822
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0309075
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0917613
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.75053
HIST2H2BB	1.58859
RP5-998N21.4	0.0976551
RP5-998N21.7	0
HIST2H3PS2	0.647978
RPL22P5	0
FAM72C	0.0362926
SRGAP2D	0.82944
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.737368
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0881464
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.435245
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.58687
RP3-365I19.2	0
FAM72D	0.108028
CH17-195P21.1	0
RP11-403I13.8	3.42049
U1	0
CH17-195P21.2	1.82515
PPIAL4D	0.137311
RP11-289I10.3	0
CH17-373J23.1	0.461927
RP11-89F3.2	0
NBPF20	0.445628
PFN1P3	0.213612
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0415369
NBPF25P	1.36358
GPR89A	2.76621
PDZK1	0.776261
CD160	1.12455
NUDT17	4.99511
MIR6736	0
RP11-315I20.3	1.30891
GNRHR2	2.67619
LIX1L-AS1	0.549184
HFE2	0.0700625
RNVU1-6	0
LINC01719	0.349829
NBPF10	1.56221
NOTCH2NL	2.58009
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.632908
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.344411
5S_rRNA	0
HYDIN2	0.323526
U6atac	0
PFN1P8	0.183234
RP4-704D21.2	0
NBPF13P	0.03208
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0330079
RP11-337C18.8	2.01779
FMO5	2.34368
CCT8P1	2.38298
RPL7AP15	0.099131
LINC00624	0.714656
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.87918
RP6-74O6.2	0.798588
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.364336
RNVU1-7	0
PDE4DIPP1	0.0900936
PFN1P4	0.427532
ABHD17AP1	0.396767
RP4-565E6.1	0.14398
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.82353
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0.328042
RP6-74O6.6	0.942695
RNVU1-1	0.285008
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.42045
RNVU1-3	0.448421
RP11-495P10.10	0.435155
CH17-172B3.1	2.83184
PPIAL4G	0
U1	0.197681
NBPF14	4.49103
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0.530579
RP4-791M13.5	0
RP4-791M13.4	0.0720819
RP4-791M13.3	0.243044
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	1.50105
7SK	0
RP11-544O24.2	0.180996
NBPF19	3.41889
PPIAL4C	0
LINC00869	1.95683
RP11-353N4.6	1.36086
U1	0.445711
RP11-353N4.5	0.153869
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	4.1578
HIST2H2BF	1.07626
RP11-196G18.3	0.111647
HIST2H3D	0.61609
HIST2H4A	0.117337
HIST2H3C	0
HIST2H2AA3	0.0955353
HIST2H2BD	0.590777
HIST2H2BC	0.773185
HIST2H2AA4	0.139732
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.119644
HIST2H2AC	1.93635
HIST2H2AB	0.207709
RP11-458I7.1	0.275441
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.108564
MIR6878	0
FALEC	0.659908
RP11-54A4.2	4.20901
MIR4257	0.704837
ADAMTSL4-AS1	1.54655
RN7SL473P	0.802772
RN7SL600P	1.01191
SNORA40	0.726232
U4	0.339749
HORMAD1	0.0625235
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.099444
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	2.66572
RNU6-884P	0
BNIPL	0.364089
RPS29P29	0
RP11-68I18.10	0.733602
TNFAIP8L2	4.70961
TMOD4	0.787376
RP11-126K1.2	0.480987
RN7SL444P	0.283538
RP11-126K1.9	0
RP11-126K1.6	0.540285
RNY4P25	0
CGN	0.220255
SNORA44	0
RP11-74C1.4	0.104195
MIR554	0
RP11-74C1.2	0.230146
RP11-404E16.1	0.192202
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0477033
RIIAD1	0.114516
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.384679
RP11-98D18.16	0
RP11-98D18.3	1.07508
TDRKH	3.35282
TDRKH-AS1	0.678091
RP11-98D18.17	0.10291
LINGO4	0
RORC	0.0877162
C2CD4D	0.141458
Y_RNA	0
AL450992.2	0.905722
THEM5	0.370592
KRT8P28	0
AL591893.1	0.0106893
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.241921
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.10172
RP11-107M16.2	0.12079
HRNR	0.19828
FLG	0.589376
FLG2	0.227149
HMGN3P1	0
CRNN	0.528551
LCE5A	0.10756
CRCT1	0.233508
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.129404
LCE2A	0
LCE4A	0
C1orf68	0.152373
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.107299
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.150873
LCE1B	0.0625786
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.131562
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.564435
SPRR3	1.39649
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.463283
SPRR2D	0.12962
SPRR2A	0.300127
SPRR2B	0
SPRR2E	0.414636
SPRR2F	0
SPRR2C	0
SPRR2G	0.15123
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.733369
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	3.91169
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.448041
RN7SL44P	0
S100A5	0.57329
S100A2	2.95962
S100A14	0.803445
S100A1	0.674762
RP1-178F15.4	2.98337
MIR8083	2.17556
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.717775
Y_RNA	0
RP11-216N14.5	0.165033
RP11-216N14.7	0.169027
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.97902
RP11-422P24.10	1.62058
RP11-422P24.11	4.35429
NUP210L	0.134153
RP11-422P24.9	0.158884
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.454067
MIR190B	0
C1orf189	0.199774
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0327915
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.152742
RP11-350G8.5	0.13724
PSMD8P1	0.0423009
SHE	3.46081
TDRD10	2.56239
UBE2Q1-AS1	0.152636
CHRNB2	0.0418823
KCNN3	0.564251
RP11-307C12.13	0
Metazoa_SRP	0.264541
RP11-307C12.12	2.20443
MIR4258	0
LENEP	0.082607
DCST2	1.80389
DCST1	0.269411
DCST1-AS1	0.513935
EFNA3	2.06563
Y_RNA	0
HMGN2P18	0
TRIM46	3.92247
RP11-263K19.6	3.92771
GBAP1	4.09982
MTX1P1	1.15049
HCN3	3.69747
PKLR	0.0389118
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0515631
ASH1L-AS1	4.24058
RP11-29H23.7	1.31153
DAP3P1	0
RP11-29H23.6	0.0602134
RP11-29H23.4	0
RP11-29H23.5	0.913612
RP11-243J18.2	0
RP11-101O6.2	0.0770006
U4	0
SNORA80E	0
RXFP4	0.111855
MIR6738	0
RP11-336K24.12	2.09585
RP11-336K24.5	0
RAB25	0.225329
MEX3A	0.220648
SNORA26	0
PAQR6	1.35072
TMEM79	4.46808
VHLL	0
TSACC	0.340545
RHBG	0
RP11-139I14.2	0.00911049
C1orf61	0.0272208
MIR9-1	0
RP11-98G7.1	0.0514472
Y_RNA	0
RP11-284F21.8	0.0735122
IQGAP3	0.842972
TTC24	0.0494855
RP11-284F21.11	0.137449
HAPLN2	0.512775
RP11-284F21.9	0.114919
BCAN	0.311316
RP11-284F21.10	0.233447
RP11-284F21.7	0.348944
RP11-66D17.3	0
RP11-66D17.5	1.5938
SH2D2A	1.31178
NTRK1	0.561658
INSRR	0.0728632
LRRC71	0.235896
MIR765	1.07425
RN7SL612P	0
RP11-110J1.2	0.0689185
KRT8P45	0.208293
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0676991
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.0680649
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0463853
FCRL1	0.0421891
CD5L	0.0381474
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.294314
LINC01704	0.0787717
ELL2P1	0.179359
CD1D	2.74718
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0
HMGN1P5	0
