Name	Brain - Substantia nigra
RNU7-95P	0
NDC1	2.66033
SNORA58	0
RP4-654H19.2	0
DIO1	0.0849803
HNRNPA3P12	0.0554418
LDLRAD1	0
RP4-758J24.6	0.962978
TCEANC2	3.03725
MIR4781	0
RP4-758J24.4	0
CDCP2	0.0208012
RP11-446E24.3	0.0075336
CYB5RL	1.58327
SSBP3-AS1	0.457426
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.83794
FAM151A	0.154043
RP11-240D10.4	0.0723651
MROH7	3.05713
PARS2	1.50783
TTC22	0.103311
RP11-67L3.2	0
LEXM	0
RP11-67L3.5	0
RP11-67L3.4	0
TMEM61	0.56544
BSND	0
PCSK9	0.0550501
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0729399
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0
RP11-504A18.1	0.275332
LINC01767	0
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	1.41979
C1orf168	0.0569471
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	2.17211
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0501206
RPS26P15	0
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	4.25715
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.376018
RP4-592A1.2	0.169844
RP11-63G10.4	0
LINC01135	1.7986
RP11-63G10.3	0.137993
RP11-63G10.2	0
RP4-794H19.1	2.15884
LINC01358	0.0877248
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0144088
RP11-467C18.1	0.230176
FGGY	1.21353
MIR4711	0
RP4-782L23.2	0
HOOK1	0.687977
RN7SL475P	0
C1orf87	0.485154
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.158437
RP11-436K8.1	0.340321
NFIA-AS2	0.969952
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	1.23057
PATJ	2.84104
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0289936
RP5-1155K23.4	0
KANK4	3.36086
RNU6-371P	0
DOCK7	2.93346
RP11-293K19.1	0
ANGPTL3	0.0229594
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0.235394
RP4-771M4.3	0.214009
RP4-771M4.2	0
LINC01739	0.0728071
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.00681641
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0
FOXD3	0
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.19401
ITGB3BP	1.69838
EFCAB7	2.49715
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.104312
RN7SL130P	0.130558
ROR1	0.187368
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
CACHD1	4.89379
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.335305
SLC2A3P2	0.041662
RP4-535B20.4	0.401267
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.221549
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	1.87018
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.0993874
TCTEX1D1	2.20712
INSL5	0.157352
WDR78	0.696669
RP11-342H21.2	0
MIER1	4.71486
SLC35D1	2.96477
C1orf141	0.06766
SNORA31	0
RP4-547N15.3	0.115978
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.0538742
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.0885509
RP4-609E1.2	0
DIRAS3	3.10565
ARL5AP3	0
CTBP2P8	0.0897522
MIR1262	0
RPS7P4	0.0712256
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	4.60285
DEPDC1	0.0218975
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	1.45299
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0.164046
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.104232
CTH	2.87275
Metazoa_SRP	0
RP11-42O15.3	1.07316
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.159406
RP3-333A15.1	0
RP3-333A15.2	0.101947
ZRANB2-AS1	0.0354967
MIR186	0
ZRANB2-AS2	0.129268
RP11-115M14.1	0
NEGR1	3.85401
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0700964
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.202982
FPGT	2.83581
TNNI3K	1.61705
RP11-439H8.4	0.0424223
RP4-650F12.2	0.128949
LRRC53	0.0142864
ERICH3	0.761468
ERICH3-AS1	0
RP11-17E13.2	1.78397
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	1.04122
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.230697
MSH4	0.169639
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	3.83967
RP11-335E14.1	0
RP5-1102E8.3	0.226929
TPI1P1	1.20778
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.00416
MIR7156	0
RP4-564M11.2	0
RP4-706A16.3	2.19583
RP11-363H12.1	0
RP11-375A5.1	0.255624
RNU7-8P	0
ZZZ3	4.63288
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.132784
NSRP1P1	0.134744
HSPE1P25	0
NEXN-AS1	0.0983049
NEXN	1.29038
RP11-386I14.4	0.662951
RP11-386I14.2	0
GIPC2	0.370346
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.167256
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	3.04189
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.0645715
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0336316
LINC01712	0
LINC01725	0.0276145
RP5-836J3.1	0
TTLL7-IT1	0.0869662
RP4-552O12.1	0
RP11-486G15.2	2.97393
RP11-486G15.1	0
RP11-82H13.2	0.121721
SNORA2	0
SAMD13	0.565615
RP11-376N17.4	0
UOX	0.110398
DNASE2B	0.205798
SPATA1	0.318871
CTBS	2.00093
LINC01555	0
RP11-484D4.3	0
SSX2IP	2.82512
LPAR3	0.0332151
MCOLN2	0.133536
WDR63	0.146677
MCOLN3	0.0271178
MIR4423	0
RP11-33E12.2	0.696862
SYDE2	0.131066
Y_RNA	0
BCL10	2.68187
RP11-131L23.1	0.0716513
Y_RNA	0
RP11-131L23.2	0.268948
RP4-621F18.2	0.0758651
RP11-290M5.4	0.14419
SNORD81	0
RP11-290M5.2	0
COL24A1	0.326459
RNA5SP51	0
RP4-682E18.1	0
ODF2L	3.10013
MIR7856	0
RP11-444C12.1	0
CLCA2	0.304085
CLCA1	0
CLCA4	4.50996
CDCA4P2	0
RP4-651E10.4	0.24417
CLCA3P	0
RP4-612B15.3	3.04326
RP4-612B15.2	0.0562803
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.544018
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0237696
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0.16462
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.102835
RPL36AP10	0
RNU6-125P	0
ELOCP19	0.361676
RP11-82K18.2	0.201982
GBP3	3.69308
Y_RNA	0
GBP1	3.90067
GBP2	3.82687
GBP7	0.0339658
GBP4	3.71897
GBP5	0.200868
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0913227
CAPNS1P1	0
GBP1P1	0.543166
LRRC8B	4.64577
FLJ27354	3.79522
RP11-413E1.4	0
LRRC8C	2.43793
RP11-413E1.2	0
RP5-943J3.1	0.412879
RP5-943J3.2	0.471325
RP11-302M6.5	0.134784
RN7SKP272	0
GEMIN8P4	1.76758
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0.0993141
LINC01763	0.858665
RP4-665J23.4	0
PHKA1P1	0.143878
RPL5P6	0
HFM1	0.64065
Y_RNA	0
FEN1P1	0
CDC7	2.53528
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0
TGFBR3	2.21769
RN7SL653P	0
BRDT	0.0218025
EPHX4	1.22883
LPCAT2BP	0
SETSIP	0.109851
BTBD8	0.406103
GAPDHP46	0
PRKAR1AP1	0
RP4-621B10.8	4.29872
RP4-775D17.1	0
C1orf146	0.0264947
ACTBP12	0
GLMN	3.77407
RPAP2	1.79319
RN7SL824P	0
GFI1	0.104936
EVI5	4.21592
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	0.459431
SNORA66	0.55936
SNORA51	0
RP11-386I23.1	0.0694689
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	0.641479
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	4.64819
RP4-717I23.2	0
RP4-713B5.2	0.594065
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.019212
RP11-488P3.1	0.107907
MIR760	0
RP4-561L24.3	1.22504
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0905376
RP11-78O9.1	0
ARHGAP29	3.34488
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0.0605979
SLC44A3-AS1	0.509555
KATNBL1P2	0
MIR378G	0
SLC44A3	3.86751
ALG14	1.6845
RP11-313A24.1	0.140782
TMEM56	2.80284
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.31379
RP11-57H12.5	0.243352
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0321156
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.57428
RN7SL831P	0
NDUFS5P2	0
RPL7P9	3.10801
RN7SKP270	0
DPYD	3.25496
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.143301
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0.886622
RP11-490G2.2	0.145121
MIR137HG	0.299196
NFU1P2	0
LINC01776	0.0382401
RP11-296E3.2	0.187994
PLPPR5	1.4451
RP5-896L10.1	0.0661729
RP11-234N17.1	0.429076
PLPPR4	4.11814
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.149016
FRRS1	0.119927
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
AGL	4.31014
RP5-884G6.2	0.479705
SLC35A3	1.62153
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.26996
RP4-714D9.4	0
LRRC39	2.63802
DBT	3.41458
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0
RTCA-AS1	2.10059
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.51318
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.386593
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	4.82613
SLC30A7	2.10673
HNRNPA1P68	0
RP11-421L21.2	0.0869695
RP11-421L21.3	4.42416
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.31477
RP4-575N6.5	0.521559
RP4-575N6.2	0.229168
PPIAP7	0
LINC01307	0
LINC01709	0.019548
RNU6-965P	0
RPSAP19	0.584875
OLFM3	1.9526
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	4.69724
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.123204
RN7SKP285	0
AMY2A	0.334041
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0180423
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0256137
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	1.62087
RP11-270C12.3	1.68083
VAV3	1.90716
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0204633
SLC25A24	1.51627
RP11-483I13.6	0.0924304
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	4.80254
FNDC7	0.0656702
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.255881
SPATA42	0.0706922
RP5-1065J22.2	0
RP11-20O24.4	1.15228
RP11-20O24.1	0.0842265
RANP5	0
RP5-1065J22.8	1.03628
SCARNA2	0
RP5-1065J22.4	0.0345083
C1orf194	1.96581
KIAA1324	1.09816
MYBPHL	0.966591
SYPL2	0.407693
ATXN7L2	2.97454
CYB561D1	3.22737
GPR61	0.946973
GNAI3	2.37128
RNU6V	0
RP5-1160K1.6	0.366427
RPL7P8	0
GSTM2	3.96897
AC000032.2	0
GSTM5	3.56902
RP4-735C1.4	0.169309
EPS8L3	0.0111891
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	4.17751
ALX3	0
LINC01397	0
UBL4B	0.0879512
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.242017
KCNC4	1.88132
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.106524
RBM15	1.16879
LAMTOR5-AS1	0.234486
SLC16A4	2.25225
RP5-1074L1.4	3.30829
PROK1	0.259667
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	3.43667
RP11-284N8.3	1.58067
KCNA3	0.205155
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0292503
RP11-96K19.2	0.178225
LRIF1	4.47941
RP11-96K19.5	0.19259
CCNT2P1	0
RNA5SP54	0
CEPT1	2.63432
DENND2D	0.622738
CHI3L2	2.24681
CHIAP1	0.0406882
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.97481
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	2.5415
RP11-552M11.8	1.54471
UBE2FP3	1.44604
RP11-552M11.4	0.836218
Y_RNA	0
C1orf162	4.34995
RNU6-792P	0
LINC01160	0.620589
KRT18P57	0
RNU6-151P	0
FAM212B	2.4041
FAM212B-AS1	0.181563
DDX20	1.82394
KCND3-IT1	0
KCND3-AS1	0
LINC01750	1.40512
RP5-965F6.2	0.189457
TXNP3	0
snoU13	0
CTTNBP2NL	4.50947
MIR4256	0
WNT2B	1.13614
RP4-671G15.2	2.28524
ST7L	1.91078
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.129997
PPM1J	2.63366
RP11-426L16.9	0
FAM19A3	1.10469
NUTF2P4	0
LINC01356	0.469528
RP3-522D1.1	1.48227
RP3-522D1.2	0
AKR7A2P1	0.139016
SLC16A1-AS1	0.617418
RP11-31F15.2	1.00252
LRIG2	2.92239
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	3.4597
RP11-512F24.1	0.0977065
MTND5P20	0
PHTF1	2.85016
RP4-730K3.3	0.652875
RSBN1	3.25603
RP5-1073O3.2	0
PTPN22	0.181617
AP4B1-AS1	0.699768
BCL2L15	0.22763
DCLRE1B	1.81017
HIPK1-AS1	0.505971
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	1.70777
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0965634
DENND2C	0.509442
AMPD1	0.0155726
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	1.19866
LINC01765	0
RP4-663N10.1	0.00845
NGF	0.560469
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.565767
CASQ2	2.08767
NHLH2	1.58646
HNRNPA1P43	0
RP11-12L8.2	0.615479
LINC01649	0.365728
RP11-159M11.2	0
MAB21L3	0.0802473
LINC01779	0
U3	0
ATP1A1-AS1	1.07863
RNU6-817P	0
LINC01762	0.0265041
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.144173
CD58	3.7841
NAP1L4P1	0.0916147
MIR548AC	0
IGSF3	1.10726
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.39111
FTH1P22	0
RP4-753F5.1	0.490264
PTGFRN	3.54839
RNA5SP55	0
CD101	0.199693
RP11-27K13.3	0.0819446
TTF2	1.71949
MIR942	0
TRIM45	2.62022
RPS15AP9	0
VTCN1	0.028159
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.960692
RP4-675C20.4	0.119798
VPS25P1	0
AL157902.3	0
FAM46C	0.358828
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	0.95794
WDR3	2.28159
SPAG17	0.125414
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.386531
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	2.33416
WARS2-IT1	0.0374155
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.06997
RPL6P2	0
RP11-418J17.3	0.0251021
LINC01780	0.0354105
RNU1-75P	0
HAO2	0.0196395
HAO2-IT1	0
HSD3B2	0.035821
GAPDHP74	0.124499
HSD3BP2	0
GAPDHP23	0.0263004
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.0275945
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0
LINC00622	0.743572
HSD3BP5	0.0290543
ZNF697	0.669145
HMGCS2	0.162985
REG4	0.0188038
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.787892
NOTCH2	3.60971
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.09355
7SK	0
U1	0
PFN1P2	0.340568
NBPF8	1.23094
CH17-472G23.4	2.2378
U2	0.139901
7SK	0
NBPF26	0.549757
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.136534
RNVU1-4	0
LINC00623	1.70085
CH17-118O6.3	0.0839137
U1	0
CH17-118O6.4	0
FCGR1B	1.40395
RP11-439A17.10	0
RP11-439A17.9	0.152095
HIST2H2BA	0.84592
RP11-439A17.4	0
HIST2H3DP1	0.380232
RP11-439A17.5	0
FAM72B	0.20706
SRGAP2C	4.3183
CH17-219N22.1	0
SRGAP2-AS1	0.0293792
CH17-437K3.1	1.79941
RP11-343N15.2	0.522938
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	1.51661
EMBP1	0.209939
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	2.43501
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.143464
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.53318
HIST2H2BB	1.20951
RP5-998N21.4	0.136368
RP5-998N21.7	0
HIST2H3PS2	0.650174
RPL22P5	0
FAM72C	0.073193
SRGAP2D	0.264217
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.788599
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0490047
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	2.26178
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.940258
RP3-365I19.2	0
FAM72D	0.126605
CH17-195P21.1	0
RP11-403I13.8	0.620837
U1	0
CH17-195P21.2	0.624744
RP11-289I10.2	1.51306
PPIAL4D	0.0768386
RP11-289I10.3	0
CH17-373J23.1	0
RP11-89F3.2	0
NBPF20	0.211194
PFN1P3	0
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0627089
NBPF25P	0.797488
GPR89A	2.05442
PDZK1	0.433725
CD160	0.0879897
NUDT17	3.18067
MIR6736	0
ITGA10	2.8367
RP11-315I20.3	0
GNRHR2	2.81498
LIX1L-AS1	0.235402
ANKRD34A	3.90421
HFE2	0.0435934
RNVU1-6	0
LINC01719	0.718916
NBPF10	0.132956
NOTCH2NL	0.299174
CH17-353B19.1	0.0264993
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.485024
CH17-385C13.3	0.0899999
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.348313
5S_rRNA	0
HYDIN2	0.398266
U6atac	0
NBPF12	3.92742
PFN1P8	0
RP4-704D21.2	0
NBPF13P	0.0394125
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	2.26515
FMO5	1.36031
PDIA3P1	3.8474
CCT8P1	0.681515
RPL7AP15	0.0350851
LINC00624	0.112727
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	4.17821
ACP6	1.62949
RN7SL261P	0
RP11-533N14.3	0
GJA5	1.39515
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	2.89686
RP6-74O6.2	0.48825
PDZK1P1	0
XXyac-YX155B6.7	0.26092
RNU1-129P	0
RP11-94I2.4	0.450092
RNVU1-7	0
PDE4DIPP1	0.0716353
NBPF11	2.3508
PFN1P4	0
ABHD17AP1	0.257681
RP4-565E6.1	0.351796
XXyac-YX155B6.5	0.0386505
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.227273
RP11-495P10.9	0
LINC01138	1.42807
RP11-495P10.5	0.01601
RP11-495P10.4	0
RP11-495P10.3	0.0318797
Y_RNA	0
MIR5087	0
RNU1-122P	0.809821
RP6-74O6.6	1.97306
RNVU1-1	0.257164
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.30792
RNVU1-3	0.292285
RP11-495P10.10	0.236665
CH17-172B3.1	2.80847
PPIAL4G	0.0111853
U1	0
NBPF14	0.430198
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.0348143
RP4-791M13.3	0.040433
NBPF9	1.56925
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	4.46009
7SK	0
RP11-544O24.2	0.0647311
NBPF19	0.369807
PPIAL4C	0
LINC00869	1.20182
RP11-353N4.6	0.399768
U1	0.170077
RP11-353N4.5	0.0638415
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	3.61292
HIST2H2BF	0.933197
RP11-196G18.3	0.210078
HIST2H3D	0.193619
HIST2H4A	0.0379892
HIST2H3C	0
HIST2H2AA3	0.0436892
HIST2H2BD	0.0807711
RP11-196G18.22	2.64325
HIST2H2BC	0.157142
HIST2H2AA4	0.0470315
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0118897
HIST2H2AC	0.646632
HIST2H2AB	0
MTMR11	3.70995
RP11-458I7.1	0.0337286
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CIART	4.88419
MIR6878	0
ECM1	4.08442
FALEC	0.515326
RP11-54A4.2	0.467786
ADAMTSL4	1.13356
MIR4257	0
ADAMTSL4-AS1	0.120234
RN7SL473P	0
RN7SL600P	0
SNORA40	0
U4	0
HORMAD1	0.0247797
RNU6-1042P	0
RP11-363I22.3	0
CTSK	4.11869
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0.122098
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0571074
ANXA9	3.43873
RNU6-884P	0
BNIPL	0.234823
C1orf56	3.23094
GABPB2	3.60699
RPS29P29	0
RP11-68I18.10	0.638169
SEMA6C	4.25242
TNFAIP8L2	3.58072
LYSMD1	4.96719
TMOD4	0.30816
RP11-126K1.2	0.548046
RN7SL444P	0
RP11-126K1.9	0.412662
RP11-126K1.6	2.2459
RNY4P25	0
CGN	3.65866
SNORA44	0
TUFT1	2.3119
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.120749
RIIAD1	1.00093
RNU6-662P	0
RP11-98D18.15	0.351457
RP11-98D18.7	0
OAZ3	0.73149
RP11-98D18.16	0.181122
RP11-98D18.3	2.13822
TDRKH-AS1	1.6559
RP11-98D18.17	1.76651
LINGO4	0.0637741
RORC	0.17928
C2CD4D	0.822008
Y_RNA	1.15074
AL450992.2	2.56417
THEM5	1.25743
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.112524
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.609524
RP11-107M16.2	0
HRNR	0.0372403
FLG	0.167673
FLG2	0.0409227
HMGN3P1	0
CRNN	0.12324
LCE5A	0.105325
CRCT1	0.0578354
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
