Name	Adipose - Subcutaneous
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.694103
RP11-467C18.1	0.49873
FGGY	1.20512
MIR4711	0
RP4-782L23.2	0.146087
HOOK1	0.136817
CYP2J2	0.0875069
RN7SL475P	0
C1orf87	0.0190138
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0113841
RP11-436K8.1	0.0282939
NFIA-AS2	0.23068
RP4-802A10.1	0.355997
NFIA-AS1	0.0510508
RP11-430G17.1	0
RP11-430G17.3	1.00094
PATJ	3.75866
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.290481
RP5-1155K23.4	0
KANK4	0.906111
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.0677162
RP5-849H19.3	0.0421996
RP5-849H19.2	0
RP11-230B22.1	0.154909
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.00505101
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.334189
FOXD3	0.258177
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	3.9701
EFCAB7	3.24913
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.867381
RN7SL130P	1.29055
ROR1	3.20468
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0678352
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.878966
SLC2A3P2	0.510431
RP4-535B20.4	0.769629
RNU6-1176P	0
MIR3671	0.402016
MIR101-1	0
RP4-535B20.1	0.675312
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	2.25901
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.223112
RP11-430H12.2	0.036047
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.461893
TCTEX1D1	1.55121
INSL5	0
WDR78	1.07931
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.810051
RNU6-387P	0.366223
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.677578
RP4-609E1.2	0
DIRAS3	1.32597
ARL5AP3	0.199028
CTBP2P8	0.333864
MIR1262	0
RPS7P4	0.2434
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0235535
DEPDC1	0.0990864
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.12985
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.166429
CTH	3.64912
Metazoa_SRP	0
RP11-42O15.3	0.657467
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.019415
RP11-99H8.1	0
RP3-333A15.1	0.896803
RP3-333A15.2	2.13227
ZRANB2-AS1	0.464502
MIR186	0
ZRANB2-AS2	0.100079
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.281844
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.292439
TNNI3K	2.67769
RP11-439H8.4	0.212528
RP4-650F12.2	0.0780037
LRRC53	0
ERICH3	0.0196795
ERICH3-AS1	0
RP11-17E13.2	1.28722
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.126893
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.33156
MSH4	0.303961
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.225823
TPI1P1	1.71827
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.148509
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.470619
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.502195
NSRP1P1	0.129602
HSPE1P25	0
NEXN-AS1	0.844649
RP11-386I14.2	0.515756
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.0874067
MGC27382	0.155665
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.122058
RP4-641G12.4	0.00949879
PSAT1P3	1.19697
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.0918853
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0293991
RP5-836J3.1	0
TTLL7	4.37158
TTLL7-IT1	0.040147
RP4-552O12.1	0
RP11-486G15.2	3.45612
RP11-486G15.1	0
RP11-82H13.2	0.163169
SNORA2	0
SAMD13	0.564897
RP11-376N17.4	0
UOX	0.0580749
DNASE2B	0.256968
SPATA1	0.60379
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.23953
LPAR3	0.0358036
MCOLN2	0.704118
WDR63	0.104959
MCOLN3	3.58701
MIR4423	0
RP11-33E12.2	2.94803
SYDE2	1.77871
Y_RNA	0
RP11-131L23.1	0.120364
Y_RNA	0
RP11-131L23.2	0.912861
RP4-621F18.2	0.758402
RP11-290M5.4	1.02107
SNORD81	0
RP11-290M5.2	0
COL24A1	0.969491
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.197767
CLCA1	0.00570064
CLCA4	0.0764582
CDCA4P2	0
RP4-651E10.4	0.219553
CLCA3P	0.0288188
RP4-612B15.2	0.154497
RP4-604K5.3	0
RP11-384B12.2	0.0487413
RP11-384B12.3	0
RP5-1043L3.1	0.0257106
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.309077
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.060424
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.805471
Y_RNA	0
GBP7	0.154546
GBP5	1.87443
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0502326
CAPNS1P1	0
GBP1P1	1.26624
FLJ27354	2.64841
RP11-413E1.4	0.0880607
RP11-413E1.2	0
RP5-943J3.1	0.692959
RP5-943J3.2	0.359032
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.775083
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	3.04683
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.407824
RPL5P6	0
HFM1	0.976813
Y_RNA	0
FEN1P1	0
CDC7	2.73378
WDR82P2	0.0852264
RP11-91I11.1	0
HSP90B3P	0.0487951
RN7SL653P	0
BRDT	0.0136809
EPHX4	0.599096
LPCAT2BP	0
SETSIP	0.12102
BTBD8	1.13631
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	4.85703
RP4-621B10.8	0.376557
RP4-775D17.1	0
C1orf146	0.0478031
ACTBP12	0
RPAP2	2.4854
RN7SL824P	0
GFI1	0.672834
RP4-593M8.1	0
HMGB3P9	0.145952
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	2.75202
SNORA51	0
RP11-386I23.1	0.10894
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	3.06182
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.409873
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.265496
RP11-488P3.1	0.588411
MIR760	0
RP4-561L24.3	0.769922
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.401702
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0993039
GAPDHP29	0
RP11-148B18.4	0.117875
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.417614
KATNBL1P2	0
MIR378G	0
SLC44A3	1.39248
ALG14	2.14414
RP11-313A24.1	0.0782353
TMEM56	4.91479
RP11-57H12.2	0.196506
Y_RNA	0
RP11-57H12.3	0.386461
RP11-57H12.5	0.520405
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.679434
RP11-286B14.2	0
RP11-147C23.1	0.0358065
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.29256
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0996674
DPYD-IT1	0
SEC63P1	0.722315
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.10877
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.286297
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.34421
PLPPR4	3.71033
RP4-735N21.1	0
LINC01708	0
HMGB3P10	1.24734
FRRS1	2.93926
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.351232
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.8047
RP4-714D9.4	0
LRRC39	3.72591
RPL23AP90	0.190295
BRI3P1	0.456745
RP11-305E17.4	0.170392
RTCA-AS1	1.33253
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0804507
RP5-837M10.4	0
GPR88	0.542588
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.160696
RP11-421L21.2	0.534161
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	4.83066
RP4-575N6.5	1.17054
RP4-575N6.2	0.793739
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.425626
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.308716
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.141253
RN7SKP285	0
AMY2A	0.211056
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0435296
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0226919
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0501106
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.366511
RP11-270C12.3	1.11618
VAV3	2.37595
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.291324
RP11-483I13.6	0.305911
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0335934
RP11-293A10.3	0
RP11-475E11.2	0.0633803
AKNAD1	0.297263
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.4	3.71025
RP11-20O24.1	0.243253
RANP5	0
RP5-1065J22.8	1.50465
SCARNA2	0
RP5-1065J22.4	0.0720576
C1orf194	0.0548018
KIAA1324	0.265205
CELSR2	2.21381
PSRC1	3.25837
MYBPHL	0.119074
SYPL2	4.26683
CYB561D1	4.72747
AMIGO1	4.3962
GPR61	0.145098
RNU6V	0
RP5-1160K1.6	1.65647
RPL7P8	0
AC000032.2	0
RP4-735C1.4	0.147038
EPS8L3	0.0266619
NDUFA5P10	0
LINC01768	0.0316693
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.234393
UBL4B	0.37045
SLC6A17	0.114808
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.244455
KCNC4	3.09524
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.138313
RBM15	4.86196
LAMTOR5-AS1	0.402988
SLC16A4	2.51868
PROK1	1.99115
RP11-470L19.6	0
CYMP	0.139665
CYMP-AS1	0.0667759
KCNA10	0
KCNA2	0.813858
RP11-284N8.3	0.607391
KCNA3	0.338681
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0974907
RP11-96K19.2	0.454841
RP11-96K19.5	0.264975
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	0.0526063
CHIA	0.0762774
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.683503
CHIAP3	0.0332399
HIGD1AP12	0
PGCP1	0.0898443
RP11-552M11.8	2.68469
UBE2FP3	2.21216
RP11-552M11.4	2.42595
Y_RNA	0
TMIGD3	3.45758
RNU6-792P	0
ADORA3	3.79211
LINC01160	1.10943
KRT18P57	0.0512418
RNU6-151P	0
FAM212B-AS1	0.633711
KCND3	4.25812
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.477748
RP5-965F6.2	3.18655
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	3.63975
RP4-671G15.2	0.573936
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.52443
PPM1J	1.27906
RP11-426L16.9	0
FAM19A3	0.0650192
NUTF2P4	0
LINC01356	0.0290528
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.19823
SLC16A1-AS1	1.19479
RP11-31F15.2	0.816251
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	4.81887
RP11-512F24.1	0.229292
MTND5P20	0
PHTF1	4.81194
RP4-730K3.3	2.32715
RP5-1073O3.2	0.0321392
PTPN22	1.94062
AP4B1-AS1	1.64522
BCL2L15	0.367828
HIPK1-AS1	0.127779
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0522112
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0565627
DENND2C	1.94429
AMPD1	0.0734141
RN7SL432P	0
RNY1P13	0.456943
NR1H5P	0
SYCP1	0.121978
TSHB	0.0880876
LINC01765	0
RP4-663N10.1	1.09085
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	4.05079
NHLH2	0.00577251
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
RP11-159M11.2	0
MAB21L3	0.214081
LINC01779	0.13342
U3	0
ATP1A1-AS1	3.07646
RNU6-817P	0
LINC01762	0.0945158
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.934784
NAP1L4P1	0.735418
MIR548AC	0
IGSF3	1.39848
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	2.50543
FTH1P22	0.0907465
RP4-753F5.1	0.177859
RNA5SP55	0
CD101	0.3678
RP11-27K13.3	0.147283
TTF2	3.74473
MIR942	0
TRIM45	3.58864
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.63438
RP4-675C20.4	0.172825
VPS25P1	0
AL157902.3	0
FAM46C	1.81731
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.113376
GDAP2	3.38315
SPAG17	0.252834
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
RP4-712E4.1	0.512556
RP4-712E4.2	0.879033
WARS2-IT1	1.29774
RBMX2P3	0
RPS3AP12	0.0694264
RP11-418J17.1	2.83255
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.117193
HAO2-IT1	0
HSD3B2	0.136855
GAPDHP74	0.0514031
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.326646
HSD3BP3	0.0410247
GAPDHP27	0.105187
HSD3BP4	0.296852
GAPDHP33	0.231493
LINC00622	2.79766
HSD3BP5	0.82738
HMGCS2	0.0672941
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.59403
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.01679
7SK	0
U1	0
PFN1P2	1.91895
U2	0.30537
7SK	0
NBPF26	4.75096
RNVU1-19	0.468147
PPIAL4A	0
CH17-118O6.6	0.103098
RNVU1-4	0.27913
LINC00623	1.91021
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.523732
RP11-439A17.10	0
RP11-439A17.9	0.0581444
HIST2H2BA	0.385865
RP11-439A17.4	0
HIST2H3DP1	0.461348
RP11-439A17.5	0
FAM72B	0.411875
CH17-219N22.1	0
SRGAP2-AS1	0.0111157
CH17-437K3.1	0.694718
RP11-343N15.2	0.228522
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.0771916
EMBP1	0.391463
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0210229
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0607933
RP11-403I13.4	0
FAM91A3P	0.0151863
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.630646
HIST2H2BB	0.604635
RP5-998N21.4	0.0574651
RP5-998N21.7	0
HIST2H3PS2	0.279331
RPL22P5	0
FAM72C	0.0900427
SRGAP2D	0.864235
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.47983
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0788273
RP11-666A1.7	0
RNVU1-15	0.282268
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.491506
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.70294
RP3-365I19.2	0
FAM72D	0.258341
CH17-195P21.1	0
RP11-403I13.8	1.18736
U1	0
CH17-195P21.2	0.889518
RP11-289I10.2	3.10709
PPIAL4D	0.126691
RP11-289I10.3	0
CH17-373J23.1	0.651477
RP11-89F3.2	0
NBPF20	0.452197
PFN1P3	0.13428
U1	0
U1	0.508493
CH17-262O2.2	0
CH17-262O2.1	0.0278562
NBPF25P	1.17027
GPR89A	3.44616
PDZK1	0.359567
CD160	0.350707
NUDT17	3.35556
MIR6736	0
RP11-315I20.3	0
GNRHR2	1.59761
LIX1L-AS1	0.546814
ANKRD34A	1.17903
HFE2	0.12113
RNVU1-6	0
LINC01719	0.244957
NBPF10	1.13224
NOTCH2NL	1.62487
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.609227
CH17-385C13.3	0
U1	0.201857
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.103894
5S_rRNA	0
HYDIN2	0.115842
U6atac	0
PFN1P8	0.240028
RP4-704D21.2	0
NBPF13P	0.0657716
RP11-325P15.1	0.053963
RNVU1-8	0
RP11-325P15.2	0.0359687
NBPF13P	0.0413438
RP11-337C18.8	1.84359
FMO5	2.62004
PDIA3P1	4.22848
CCT8P1	2.05215
RPL7AP15	0.0951533
LINC00624	0.357871
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	2.67997
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.97143
RP6-74O6.2	0.700831
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.410263
RNVU1-7	0.278505
PDE4DIPP1	0.0459788
PFN1P4	0.635001
ABHD17AP1	0.311867
RP4-565E6.1	0.0621014
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.992718
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.548364
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.746368
RNVU1-3	0.284332
RP11-495P10.10	0.234639
CH17-172B3.1	1.54078
PPIAL4G	0
U1	0.619259
NBPF14	3.24271
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.105414
RP4-791M13.3	0.0937203
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	0.808101
7SK	0
RP11-544O24.2	0.107303
NBPF19	3.85129
PPIAL4C	0
LINC00869	1.22122
RP11-353N4.6	0.862891
U1	0.736699
RP11-353N4.5	0.0561326
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.15776
HIST2H2BF	0.306195
RP11-196G18.3	0.0508372
HIST2H3D	0.319478
HIST2H4A	0.0656341
HIST2H3C	0
HIST2H2AA3	0.0653378
HIST2H2BD	0.165842
RP11-196G18.22	3.61538
HIST2H2BC	0.275094
HIST2H2AA4	0.0796543
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.031223
HIST2H2AC	2.52445
HIST2H2AB	0.282552
SV2A	1.7328
RP11-458I7.1	0.0746421
RN7SL480P	0
RNU2-17P	0.22989
RP4-790G17.7	0
CA14	0.132697
MIR6878	0
FALEC	0.437318
RP11-54A4.2	2.67233
MIR4257	1.02716
ADAMTSL4-AS1	0.661085
RN7SL473P	0.464194
RN7SL600P	0.661007
SNORA40	0.841835
U4	0.353351
HORMAD1	0.236332
RNU6-1042P	0
RP11-363I22.3	0.106348
UBE2D3P3	0.493057
RNU6-1309P	0
RPS27AP6	0.247994
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	2.83589
RNU6-884P	0
BNIPL	0.25064
MLLT11	3.39427
RPS29P29	0
RP11-68I18.10	0.610166
TMOD4	0.683183
RP11-126K1.2	0.610533
RN7SL444P	0.152067
RP11-126K1.9	0
RP11-126K1.6	0.966708
RNY4P25	0
CGN	0.140276
SNORA44	0
RP11-74C1.4	0.071314
MIR554	0
RP11-74C1.2	0.197732
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0467299
RIIAD1	0.0197435
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.666054
RP11-98D18.16	0
RP11-98D18.3	1.10072
TDRKH	3.78828
TDRKH-AS1	0.945608
RP11-98D18.17	0.120633
LINGO4	0.0366987
RORC	0.866229
C2CD4D	0.195794
Y_RNA	0.389609
AL450992.2	1.21776
THEM5	0.513579
KRT8P28	0
AL591893.1	0.0696017
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.425526
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.43189
RP11-107M16.2	0.0621129
HRNR	0.151443
FLG	0.273868
FLG2	0.182917
HMGN3P1	0
CRNN	0.236117
LCE5A	0
CRCT1	0.175642
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.125325
LCE2A	0
LCE4A	0
C1orf68	0.156727
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.102189
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.127102
LCE1B	0.057529
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.108521
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.301399
SPRR3	0.690464
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.308547
SPRR2D	0.0883861
SPRR2A	0.128392
SPRR2B	0
SPRR2E	0.351566
SPRR2F	0
SPRR2C	0
SPRR2G	0.15851
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.599188
PGLYRP3	0
PGLYRP4	0.0109107
RNU6-160P	0
S100A12	4.89388
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.251284
RN7SL44P	0
BX470102.3	4.22893
S100A5	0.358876
S100A2	1.13778
S100A14	0.838201
S100A1	2.82514
MIR8083	1.02935
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.436029
Y_RNA	0
RP11-216N14.5	0.0946062
RP11-216N14.7	0.194542
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.0851
RP11-422P24.10	0.984839
RP11-422P24.11	2.62006
NUP210L	0.0774664
RP11-422P24.9	0.139228
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.644744
MIR190B	0
C1orf189	0.266892
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0619616
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.163705
RP11-350G8.5	0.409935
PSMD8P1	0.0942933
UBE2Q1-AS1	0.159107
CHRNB2	0.049078
KCNN3	0.478302
RP11-307C12.13	0
Metazoa_SRP	0.169423
RP11-307C12.12	2.65203
MIR4258	0
LENEP	0.0491376
DCST2	3.75501
DCST1	0.629566
DCST1-AS1	2.53747
EFNA3	2.23174
Y_RNA	0
HMGN2P18	0
TRIM46	0.678079
RP11-263K19.4	3.1522
RP11-263K19.6	4.3912
GBAP1	2.12648
MTX1P1	0.895306
HCN3	3.82325
PKLR	0.04965
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0620271
ASH1L-AS1	3.88042
RP11-29H23.7	0.862708
DAP3P1	0.10513
RP11-29H23.6	0.0918119
RP11-29H23.4	0
RP11-29H23.5	0.97393
RP11-243J18.2	0
RP11-101O6.2	0.163165
U4	0
SNORA80E	0
RXFP4	0.0789599
MIR6738	0
RP11-336K24.12	1.35353
RP11-336K24.5	0
RAB25	0.239701
MEX3A	0.378576
SEMA4A	4.38733
SNORA26	0
PAQR6	3.02294
TMEM79	4.63921
VHLL	0
TSACC	0.344519
RHBG	0
RP11-139I14.2	0.00893402
C1orf61	0.0275202
MIR9-1	0
RP11-98G7.1	0.0498158
Y_RNA	0
RP11-284F21.8	0.0400931
IQGAP3	0.508755
TTC24	0.0728252
RP11-284F21.11	0.67965
HAPLN2	1.64228
RP11-284F21.9	0.216849
BCAN	0.264321
RP11-284F21.10	0.40976
