Name	Brain - Spinal cord (cervical c-1)
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.138658
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0
RP11-504A18.1	0.381323
LINC01767	0
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	1.73235
C1orf168	0.0298137
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	1.77945
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0
RPS26P15	0
RP11-393I23.4	0.352056
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.393818
RP4-592A1.2	0.296678
RP11-63G10.4	0
LINC01135	2.85308
RP11-63G10.3	0.184946
RP11-63G10.2	0
RP4-794H19.1	2.26118
LINC01358	0.130375
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0.138874
FGGY	0.838466
MIR4711	0
RP4-782L23.2	0
HOOK1	0.358794
RN7SL475P	0
C1orf87	0.136421
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.143333
RP11-436K8.1	0.27054
NFIA-AS2	1.51476
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	1.44403
PATJ	4.03019
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0.0717075
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0312832
RP5-1155K23.4	0
RNU6-371P	0
DOCK7	3.76832
RP11-293K19.1	0
ANGPTL3	0.0381369
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0.177811
RP4-771M4.3	0.320958
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.208335
FOXD3	0.0690866
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.80485
ITGB3BP	2.53897
EFCAB7	3.3666
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.203157
RN7SL130P	0.245868
ROR1	0.207205
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
CACHD1	2.5422
MIR4794	0
RAVER2	3.75634
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.450267
SLC2A3P2	0.0727035
RP4-535B20.4	0.568564
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.282763
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	2.81905
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.311641
TCTEX1D1	1.93018
INSL5	0.0955259
WDR78	0.98939
RP11-342H21.2	0
SLC35D1	4.43035
C1orf141	0.0476517
SNORA31	0
RP4-547N15.3	0.0603493
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.0963627
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.0987719
RP4-609E1.2	0
DIRAS3	3.39091
ARL5AP3	0
CTBP2P8	0.0693923
MIR1262	0
RPS7P4	0.086156
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.796116
DEPDC1	0.0224211
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.952373
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0.0237189
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.34416
CTH	2.46915
Metazoa_SRP	0
RP11-42O15.3	0.983519
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.136536
RP3-333A15.1	0
RP3-333A15.2	0.0955239
ZRANB2-AS1	0.0388156
MIR186	0
ZRANB2-AS2	0.288169
RP11-115M14.1	0
RP11-82L20.1	0.124012
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.15509
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.295974
FPGT	4.86828
TNNI3K	2.99628
RP11-439H8.4	0.0808782
RP4-650F12.2	0.228061
LRRC53	0.0306856
ERICH3	0.474889
ERICH3-AS1	0
RP11-17E13.2	2.06197
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.75017
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.286639
MSH4	0.325443
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.531097
TPI1P1	1.10463
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.173964
MIR7156	0
RP4-564M11.2	0
RP4-706A16.3	2.86551
RP11-363H12.1	0
RP11-375A5.1	0.291184
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.179127
NSRP1P1	0.202286
HSPE1P25	0
NEXN-AS1	0.12296
NEXN	1.457
RP11-386I14.4	1.91066
RP11-386I14.2	0
GIPC2	0.397914
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.262129
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.0255761
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	2.62649
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.036592
RP5-836J3.1	0
TTLL7-IT1	0.113784
RP4-552O12.1	0
RP11-486G15.2	4.38355
RP11-486G15.1	0
RP11-82H13.2	0.172803
SNORA2	0
SAMD13	1.0839
RP11-376N17.4	0
UOX	0.070144
DNASE2B	0.524325
SPATA1	0.527034
CTBS	4.78516
LINC01555	0
RP11-484D4.3	0
SSX2IP	3.47174
LPAR3	0.138095
MCOLN2	0.51787
WDR63	0.131369
MCOLN3	0.113917
MIR4423	0
RP11-33E12.2	0.510258
SYDE2	0.137788
Y_RNA	0
BCL10	3.64091
RP11-131L23.1	0.0994782
Y_RNA	0
RP11-131L23.2	0.170394
RP4-621F18.2	0.0802542
RP11-290M5.4	0.236897
SNORD81	0
RP11-290M5.2	0
COL24A1	0.227474
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	1.06017
CLCA1	0.0209269
CDCA4P2	0
RP4-651E10.4	0.54792
CLCA3P	0.0060473
RP4-612B15.3	4.2921
RP4-612B15.2	0.0483755
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.788047
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0298969
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0.237983
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.110718
RPL36AP10	0
RNU6-125P	0
ELOCP19	0.812453
RP11-82K18.2	0.430593
Y_RNA	0
GBP7	0.0670752
GBP4	4.50925
GBP5	0.742849
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.208547
CAPNS1P1	0
GBP1P1	0.78141
RP11-413E1.4	0
LRRC8C	4.36467
RP11-413E1.2	0
RP5-943J3.1	0.668152
RP5-943J3.2	0.565783
RP11-302M6.5	0.269723
RN7SKP272	0.0990956
GEMIN8P4	2.54079
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0.207058
LINC01763	3.73086
RP4-665J23.4	0
PHKA1P1	0.150832
RPL5P6	0
HFM1	1.04322
Y_RNA	0
FEN1P1	0
CDC7	3.58378
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0260527
TGFBR3	2.46213
RN7SL653P	0
BRDT	0.0104742
EPHX4	0.674671
LPCAT2BP	0
SETSIP	0.129747
BTBD8	1.22102
GAPDHP46	0
PRKAR1AP1	0.0540992
RP4-775D17.1	0
C1orf146	0.040009
ACTBP12	0
RPAP2	2.43172
RN7SL824P	0
GFI1	0.279381
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	1.21403
SNORA66	1.26666
SNORA51	0
RP11-386I23.1	0.123006
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	0.971164
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.698813
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0320206
RP11-488P3.1	0.133484
MIR760	0
RP4-561L24.3	1.15211
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0753369
RP11-78O9.1	0
ARHGAP29	3.72006
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0.0597364
SLC44A3-AS1	0.429028
KATNBL1P2	0
MIR378G	0
SLC44A3	4.35146
ALG14	2.77628
RP11-313A24.1	0.25584
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.707303
RP11-57H12.5	0.406673
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.046735
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.912528
RN7SL831P	0
NDUFS5P2	0
RPL7P9	4.42821
RN7SKP270	0
DPYD-AS1	0.0307766
DPYD-IT1	0
SEC63P1	0.362774
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0.295233
RP11-490G2.2	0.118896
MIR137HG	0.162431
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.130465
PLPPR5	0.725423
RP5-896L10.1	0.0280672
RP11-234N17.1	0.57408
PLPPR4	2.43633
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.138819
FRRS1	0.247991
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.607217
SLC35A3	3.18527
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.67703
RP4-714D9.4	0
LRRC39	2.88424
DBT	4.97169
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0.176748
RTCA-AS1	2.41395
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.44981
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.397781
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
SLC30A7	3.2644
HNRNPA1P68	0
RP11-421L21.2	0.201714
RP11-421L21.3	2.96218
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.603712
RP4-575N6.5	0.221406
RP4-575N6.2	0.278698
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.410993
OLFM3	0.846985
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0.0808354
RP5-936J12.1	0
COL11A1	2.2026
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0898017
RN7SKP285	0
AMY2A	0.150365
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0189782
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0181432
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0362232
LINC01677	0
RP5-947P14.1	0.0105929
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	1.47054
RP11-270C12.3	1.09507
VAV3	0.425683
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0
SLC25A24	2.59769
RP11-483I13.6	0.0870033
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.126802
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.451033
SPATA42	0.0727027
RP5-1065J22.2	0
RP11-20O24.4	1.71359
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	0.92017
SCARNA2	0
RP5-1065J22.4	0
C1orf194	3.90749
KIAA1324	1.03071
MYBPHL	1.47163
SYPL2	0.25972
ATXN7L2	4.06954
CYB561D1	4.17233
AMIGO1	4.26327
GPR61	1.08993
GNAI3	3.65112
RNU6V	0
RP5-1160K1.6	0.904235
RPL7P8	0
GSTM2	4.25597
AC000032.2	0
RP4-735C1.4	0.47389
EPS8L3	0.0175753
NDUFA5P10	0.245581
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	4.84209
ALX3	0
LINC01397	0
UBL4B	0.0575669
SLC6A17	3.10238
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.179716
KCNC4	1.12962
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.149123
RBM15	1.7859
LAMTOR5-AS1	0.373336
SLC16A4	3.88116
RP5-1074L1.4	4.93399
PROK1	0.578188
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	1.53223
RP11-284N8.3	1.59575
KCNA3	0.360746
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0554667
RP11-96K19.2	0.293455
RP11-96K19.5	0.2987
CCNT2P1	0
RNA5SP54	0
CEPT1	4.92141
DENND2D	1.51869
CHIAP1	0.10359
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.72236
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	3.38398
RP11-552M11.8	1.93846
UBE2FP3	1.57362
RP11-552M11.4	1.02913
Y_RNA	0
RNU6-792P	0
LINC01160	1.30616
KRT18P57	0
RNU6-151P	0
FAM212B	1.86
FAM212B-AS1	0.131129
DDX20	2.27489
KCND3	3.02151
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.47527
RP5-965F6.2	0.0618255
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	2.32439
RP4-671G15.2	3.41158
ST7L	3.05755
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.149326
PPM1J	1.47743
RP11-426L16.9	0
FAM19A3	1.24149
NUTF2P4	0
LINC01356	0.739985
RP3-522D1.1	1.21562
RP3-522D1.2	0
AKR7A2P1	0.193344
SLC16A1-AS1	1.11654
RP11-31F15.2	1.64991
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	3.49805
RP11-512F24.1	0.13825
MTND5P20	0
PHTF1	2.71211
RP4-730K3.3	0.761521
RSBN1	4.53908
RP5-1073O3.2	0
PTPN22	0.649138
AP4B1-AS1	1.11208
BCL2L15	0.407047
DCLRE1B	2.48356
HIPK1-AS1	0.684459
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	2.29079
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.164852
DENND2C	0.674128
AMPD1	0.0225984
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	1.12716
LINC01765	0
RP4-663N10.1	0
NGF	0.608971
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.53705
CASQ2	1.57846
NHLH2	2.0203
HNRNPA1P43	0
RP11-12L8.2	0.645678
LINC01649	0.539599
RP11-159M11.2	0.0289536
MAB21L3	0.07072
LINC01779	0
U3	0
ATP1A1-AS1	2.00479
RNU6-817P	0
LINC01762	0.032697
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.333522
NAP1L4P1	0.176424
MIR548AC	0
IGSF3	1.34911
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.43476
FTH1P22	0.259084
RP4-753F5.1	0.583675
PTGFRN	2.83043
RNA5SP55	0
CD101	0.302302
RP11-27K13.3	0.0831229
TTF2	2.9263
MIR942	0
TRIM45	4.01801
RPS15AP9	0
VTCN1	0.0403762
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.05629
RP4-675C20.4	0.131776
VPS25P1	0
AL157902.3	0
FAM46C	0.674685
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	1.44668
WDR3	2.77105
SPAG17	0.158369
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.169411
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	2.7922
WARS2-IT1	0.0777737
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.5813
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0
HAO2-IT1	0
HSD3B2	0.0238889
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0
LINC00622	0.515247
HSD3BP5	0.0262145
ZNF697	0.596935
HMGCS2	0.0407427
REG4	0.0415718
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.60994
NOTCH2	2.89004
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	2.04164
7SK	0
U1	0
PFN1P2	0.511876
NBPF8	1.79069
CH17-472G23.4	4.20701
U2	0.306391
7SK	0
NBPF26	0.868348
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.175673
RNVU1-4	0
LINC00623	1.86135
CH17-118O6.3	0.116455
U1	0
CH17-118O6.4	0
FCGR1B	2.83913
RP11-439A17.10	0
RP11-439A17.9	0.161766
HIST2H2BA	1.09907
RP11-439A17.4	0
HIST2H3DP1	0.501007
RP11-439A17.5	0
FAM72B	0.258437
CH17-219N22.1	0
SRGAP2-AS1	0.0622536
CH17-437K3.1	2.09074
RP11-343N15.2	0.779666
RP11-344P13.4	0
RP11-344P13.3	0
EMBP1	0.544378
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.22826
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.182905
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	2.78186
HIST2H2BB	2.35578
RP5-998N21.4	0.157015
RP5-998N21.7	0
HIST2H3PS2	1.20317
RPL22P5	0
FAM72C	0.0585232
SRGAP2D	0.486504
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.565916
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.069598
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	3.24017
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.96209
RP3-365I19.2	0
FAM72D	0.156944
CH17-195P21.1	0
RP11-403I13.8	0.675167
U1	0
CH17-195P21.2	0.606154
RP11-289I10.2	2.90911
PPIAL4D	0.091975
RP11-289I10.3	0
CH17-373J23.1	0.236225
RP11-89F3.2	0
NBPF20	0.335272
PFN1P3	0
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0352158
NBPF25P	1.29355
GPR89A	2.92862
PDZK1	0.63672
CD160	0.129764
NUDT17	3.08105
MIR6736	0
ITGA10	2.3984
RP11-315I20.3	0
GNRHR2	4.3744
LIX1L-AS1	0.284659
ANKRD34A	2.09264
HFE2	0.0582376
RNVU1-6	0
LINC01719	1.28332
NBPF10	0.170552
NOTCH2NL	0.349054
CH17-353B19.1	0.0298172
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.848563
CH17-385C13.3	0.130676
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.659716
5S_rRNA	0
HYDIN2	0.900065
U6atac	0
PFN1P8	0.0722614
RP4-704D21.2	0
NBPF13P	0.173846
RP11-325P15.1	0.105765
RNVU1-8	0
RP11-325P15.2	0.0545021
NBPF13P	0
RP11-337C18.8	4.4518
FMO5	3.46435
CCT8P1	1.37226
RPL7AP15	0.0791208
LINC00624	0.207814
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	1.95622
RN7SL261P	0
RP11-533N14.3	0
GJA5	1.0331
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.54521
RP6-74O6.2	1.06258
PDZK1P1	0
XXyac-YX155B6.7	0.395255
RNU1-129P	0
RP11-94I2.4	0.908412
RNVU1-7	0
PDE4DIPP1	0.049248
NBPF11	4.47557
PFN1P4	0.134023
ABHD17AP1	0.515157
RP4-565E6.1	0.540594
XXyac-YX155B6.5	0.0776777
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.133064
RP11-495P10.9	0
LINC01138	1.93523
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0427426
Y_RNA	0
MIR5087	0
RNU1-122P	0.945761
RP6-74O6.6	1.7481
RNVU1-1	0.285569
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.43513
RNVU1-3	0.276198
RP11-495P10.10	0.37058
CH17-172B3.1	2.81716
PPIAL4G	0.0122815
U1	0
NBPF14	0.48994
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.0368452
RP4-791M13.3	0.0511714
NBPF9	2.11562
CH17-78J1.1	0
RNU1-59P	0
7SK	0
RP11-544O24.2	0.0686247
NBPF19	0.415692
PPIAL4C	0.0340204
LINC00869	1.14485
RP11-353N4.6	0.483549
U1	0.368036
RP11-353N4.5	0.115089
RNU1-68P	0
RP11-196G18.1	0
HIST2H2BF	2.69924
RP11-196G18.3	0.285351
HIST2H3D	0.509729
HIST2H4A	0.046548
HIST2H3C	0
HIST2H2AA3	0.080998
HIST2H2BD	0.191268
HIST2H2BC	0.336917
HIST2H2AA4	0.119832
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0241872
HIST2H2AC	1.58196
HIST2H2AB	0.132576
RP11-458I7.1	0.0776844
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0.0892132
CIART	4.69764
MIR6878	0
ECM1	3.68134
FALEC	0.660005
RP11-54A4.2	0.662601
ADAMTSL4	1.54302
MIR4257	0
ADAMTSL4-AS1	0.164122
RN7SL473P	0
RN7SL600P	0
SNORA40	0
U4	0
HORMAD1	0.0378608
RNU6-1042P	0
RP11-363I22.3	0
CTSK	4.7972
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0.205079
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.070022
RNU6-884P	0
BNIPL	0.30844
C1orf56	4.62809
RPS29P29	0
RP11-68I18.10	0.604612
SEMA6C	3.48549
TMOD4	0.263557
RP11-126K1.2	0.558693
RN7SL444P	0.101002
RP11-126K1.9	0.698974
RP11-126K1.6	2.32091
RNY4P25	0
CGN	4.41517
SNORA44	0
TUFT1	2.39976
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.0803044
CELF3	3.05722
RIIAD1	0.245422
RNU6-662P	0
RP11-98D18.15	0.159149
RP11-98D18.7	0
OAZ3	0.850543
RP11-98D18.16	0.273839
RP11-98D18.3	2.55865
TDRKH-AS1	3.83753
RP11-98D18.17	3.02678
LINGO4	0.250343
RORC	0.164449
C2CD4D	2.53024
Y_RNA	2.42355
AL450992.2	4.87227
THEM5	2.66408
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.175812
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.826164
RP11-107M16.2	0
HRNR	0.0581628
FLG	0.248611
FLG2	0.0818252
HMGN3P1	0
CRNN	0.121064
LCE5A	0.105307
CRCT1	0.0731729
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0792856
LCE2A	0
LCE4A	0
C1orf68	0.0765069
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0448676
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0850534
LCE1B	0
LCE1A	0.329648
LCE6A	0
SMCP	0
IVL	0.0409951
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.105701
SPRR3	0.180754
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.1284
SPRR2D	0.0406441
SPRR2A	0
SPRR2B	0
SPRR2E	0.127656
SPRR2F	0
SPRR2C	0
SPRR2G	0.156577
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.624647
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	2.30479
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.191625
RN7SL44P	0
BX470102.3	0.974536
S100A5	0
S100A3	1.07085
S100A2	1.20676
S100A14	0.711546
RP1-178F15.4	1.39599
NPR1	1.24281
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0
SLC27A3	4.61212
Y_RNA	0
RP11-216N14.5	0.0183083
RP11-216N14.7	0.0523101
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	0.731328
RP11-422P24.10	1.27934
CREB3L4	3.28721
RP11-422P24.11	2.88476
NUP210L	0.0784085
RP11-422P24.9	0.0995083
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	1.16474
MIR190B	0
C1orf189	0.0791349
SNORA58	0
SNORD59	0
RNU6-239P	0
