Name	Adipose - Visceral (Omentum)
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	2.22728
RP4-592A1.2	0.546118
RP11-63G10.4	0.142209
LINC01135	0.23268
RP11-63G10.3	0.157657
RP11-63G10.2	0
RP4-794H19.1	0.662654
LINC01358	0.228284
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0900736
RP11-467C18.1	0.196503
FGGY	1.06178
MIR4711	0
RP4-782L23.2	0.0710136
HOOK1	1.14773
CYP2J2	1.04512
RN7SL475P	0
C1orf87	0.0202768
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0283285
RP11-436K8.1	0.0642579
NFIA-AS2	0.296206
RP4-802A10.1	0.206293
NFIA-AS1	0.0691588
RP11-430G17.1	0
RP11-430G17.3	0.533713
PATJ	3.57796
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.197645
RP5-1155K23.4	0
KANK4	1.21182
RNU6-371P	0
DOCK7	4.94438
RP11-293K19.1	0
ANGPTL3	0.0864171
RP5-849H19.3	0.0407927
RP5-849H19.2	0
RP11-230B22.1	0.0832871
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.255356
FOXD3	0.224821
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	4.74082
ITGB3BP	2.95388
EFCAB7	2.63531
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.392936
RN7SL130P	1.12596
ROR1	3.92019
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0975916
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.709764
SLC2A3P2	0.288359
RP4-535B20.4	0.565621
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.52274
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.49681
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.230039
RP11-430H12.2	0.0580557
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.86504
MIR3117	0
RP4-598P13.1	0.24051
TCTEX1D1	1.63965
INSL5	0
WDR78	0.64813
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0146234
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.07652
RNU6-387P	0.347241
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.414907
RP4-609E1.2	0
DIRAS3	2.32822
ARL5AP3	0.104022
CTBP2P8	0.275136
MIR1262	0
RPS7P4	0.244606
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0692582
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.103508
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.101668
CTH	4.23224
Metazoa_SRP	0
RP11-42O15.3	0.811405
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
RP3-333A15.1	0.471938
RP3-333A15.2	2.85939
ZRANB2-AS1	0.340139
MIR186	0
ZRANB2-AS2	0.0835076
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.213557
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.304573
TNNI3K	1.40329
RP11-439H8.4	0.0661217
RP4-650F12.2	0.0404269
LRRC53	0
ERICH3	0.0464858
ERICH3-AS1	0
RP11-17E13.2	0.901172
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.259281
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.951309
MSH4	0.383814
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.302435
TPI1P1	1.68475
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.301208
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.285472
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.474188
NSRP1P1	0.108398
HSPE1P25	0
NEXN-AS1	0.627115
RP11-386I14.4	4.01758
RP11-386I14.2	0.338678
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0849156
PTGFR	3.26525
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.683541
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.0724891
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0295466
RP5-836J3.1	0
TTLL7	2.91098
TTLL7-IT1	0.0265275
RP4-552O12.1	0
RP11-486G15.2	2.09801
RP11-486G15.1	0
RP11-82H13.2	0.149155
SNORA2	0
SAMD13	0.517241
RP11-376N17.4	0
UOX	0.0359843
DNASE2B	0.080563
SPATA1	0.462533
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.81969
LPAR3	0.0294448
MCOLN2	0.941751
WDR63	0.0964973
MCOLN3	4.516
MIR4423	0
RP11-33E12.2	2.40764
SYDE2	1.42418
Y_RNA	0
RP11-131L23.1	0.0907145
Y_RNA	0
RP11-131L23.2	0.456662
RP4-621F18.2	0.334197
RP11-290M5.4	0.501138
SNORD81	0
RP11-290M5.2	0
COL24A1	0.24853
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.18302
CLCA1	0.0143505
CLCA4	0.0802224
CDCA4P2	0
RP4-651E10.4	0.430984
CLCA3P	0.0184199
RP4-612B15.2	0.148883
RP4-604K5.3	0
RP11-384B12.2	0.0429083
RP11-384B12.3	0
RP5-1043L3.1	0.018121
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.378122
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0721152
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.54966
RP11-82K18.2	0.480444
Y_RNA	0
GBP7	0.109732
GBP5	2.25405
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.06537
CAPNS1P1	0
GBP1P1	1.71204
LRRC8B	4.88836
FLJ27354	1.65993
RP11-413E1.4	0.0833441
RP11-413E1.2	0
RP5-943J3.1	0.566949
RP5-943J3.2	0.19095
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.737619
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.99725
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.333438
RPL5P6	0
HFM1	0.578587
Y_RNA	0
FEN1P1	0
CDC7	3.08423
WDR82P2	0.0305507
RP11-91I11.1	0
HSP90B3P	0.0582984
RN7SL653P	0
BRDT	0.0209835
EPHX4	0.293666
LPCAT2BP	0
SETSIP	0.103659
BTBD8	0.818148
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.33231
RP4-621B10.8	0.496443
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
RPAP2	2.41534
RN7SL824P	0
GFI1	1.2583
RP4-593M8.1	0
HMGB3P9	0.120734
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	2.78147
SNORA51	0
RP11-386I23.1	0.127644
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.44413
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.27304
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.15223
RP11-488P3.1	0.357266
MIR760	0
RP4-561L24.3	0.600207
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.458421
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.073753
GAPDHP29	0
RP11-148B18.4	0.114908
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.813004
KATNBL1P2	0
MIR378G	0
SLC44A3	2.42624
ALG14	1.82744
RP11-313A24.1	0.0303758
TMEM56	3.01422
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.25031
RP11-57H12.5	0.322852
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.645404
RP11-286B14.2	0
RP11-147C23.1	0.0416061
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.16624
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.135261
DPYD-IT1	0
SEC63P1	0.686857
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.160297
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.125103
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.34518
PLPPR4	1.85436
RP4-735N21.1	0
LINC01708	0.0236851
HMGB3P10	1.89863
FRRS1	2.46489
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.194864
SLC35A3	3.71495
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.06824
RP4-714D9.4	0
LRRC39	2.40846
RPL23AP90	0
BRI3P1	0.110493
RP11-305E17.4	0
RTCA-AS1	1.39507
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	4.71405
BCAS2P2	0.0514842
RP5-837M10.4	0
GPR88	0.415252
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.144208
RP11-421L21.2	0.413541
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	4.00468
RP4-575N6.5	1.4132
RP4-575N6.2	0.731493
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.45102
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.127171
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.187893
RN7SKP285	0
AMY2A	0.186036
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0324386
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0176402
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0433567
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	2.19583
RP11-270C12.3	1.04272
VAV3	2.49306
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.166092
RP11-483I13.6	0.164536
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.3584
FNDC7	0.0177136
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.102482
SPATA42	0
GPSM2	3.65335
RP5-1065J22.2	0
RP11-20O24.4	3.67791
RP11-20O24.1	0.207064
RANP5	0
RP5-1065J22.8	1.03099
SCARNA2	0
RP5-1065J22.4	0.0639337
C1orf194	0.053572
KIAA1324	0.212895
CELSR2	1.69018
PSRC1	2.58543
MYBPHL	0.0671984
SYPL2	4.38057
AMIGO1	4.77337
GPR61	0.0631723
RNU6V	0
RP5-1160K1.6	2.27952
RPL7P8	0
GSTM1	0.816497
AC000032.2	0
RP4-735C1.4	0.145745
EPS8L3	0.0242365
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.121322
UBL4B	0.258824
SLC6A17	0.167801
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.426268
KCNC4	2.96066
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.165226
LAMTOR5-AS1	0.234455
PROK1	0.641957
RP11-470L19.6	0
CYMP	0.151035
CYMP-AS1	0.0675219
KCNA10	0
KCNA2	0.936658
RP11-284N8.3	1.058
KCNA3	0.616639
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0563422
RP11-96K19.2	0.374341
RP11-96K19.5	0.127566
CCNT2P1	0
RNA5SP54	0
CHI3L2	3.24232
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.674391
CHIAP3	0
HIGD1AP12	0
PGCP1	0.0503807
OVGP1	3.72479
RP11-552M11.8	1.22515
UBE2FP3	1.56147
RP11-552M11.4	1.83401
Y_RNA	0
TMIGD3	2.79866
RNU6-792P	0
ADORA3	3.42774
LINC01160	1.52706
KRT18P57	0.0424617
RNU6-151P	0
FAM212B-AS1	0.434629
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.720683
RP5-965F6.2	2.90901
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	3.59341
RP4-671G15.2	0.839691
ST7L	4.84499
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.824044
PPM1J	1.47694
RP11-426L16.9	0
FAM19A3	0.173964
NUTF2P4	0
LINC01356	0.0478042
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.660975
SLC16A1-AS1	1.28
RP11-31F15.2	0.626586
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	3.89771
RP11-512F24.1	0.2273
MTND5P20	0
PHTF1	4.9747
RP4-730K3.3	1.84132
RP5-1073O3.2	0.0680774
PTPN22	2.50885
AP4B1-AS1	1.66262
BCL2L15	0.253533
DCLRE1B	3.92044
HIPK1-AS1	0.0903501
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0718992
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0470243
DENND2C	1.4069
AMPD1	0.109034
RN7SL432P	0
RNY1P13	0.394985
NR1H5P	0
SYCP1	0.0896298
TSHB	0.0629251
LINC01765	0
RP4-663N10.1	0.885052
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.52958
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	2.44237
RP11-159M11.2	0
MAB21L3	0.046916
LINC01779	0.0885413
U3	0
ATP1A1-AS1	2.69802
RNU6-817P	0
LINC01762	0.123865
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.98115
NAP1L4P1	0.911399
MIR548AC	0
IGSF3	2.19066
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	4.57639
FTH1P22	0.18064
RP4-753F5.1	0.135471
RNA5SP55	0
CD101	0.668757
RP11-27K13.3	0.148759
TTF2	3.38409
MIR942	0
TRIM45	2.2029
RPS15AP9	0
VTCN1	0.0286733
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.464456
RP4-675C20.4	0.169172
VPS25P1	0
AL157902.3	0
FAM46C	4.60454
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.155419
GDAP2	3.36029
SPAG17	0.0912515
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	3.04729
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.7597
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.25084
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0783963
HAO2-IT1	0
HSD3B2	0.134706
GAPDHP74	0.263014
HSD3BP2	0.0263177
GAPDHP23	0.10355
HSD3BP1	0
GAPDHP58	0.0388008
HSD3B1	0.0331285
GAPDHP32	0.70388
HSD3BP3	0.11236
GAPDHP27	0.255462
HSD3BP4	0.561929
GAPDHP33	0.416298
LINC00622	3.69404
HSD3BP5	0.964195
HMGCS2	0.292005
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.11951
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.51786
7SK	0
U1	0
PFN1P2	1.31821
U2	0
7SK	0
NBPF26	2.88462
RNVU1-19	0.200469
PPIAL4A	0
CH17-118O6.6	0.102177
RNVU1-4	0.448627
LINC00623	1.91594
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.725238
RP11-439A17.10	0
RP11-439A17.9	0.0521951
HIST2H2BA	0.470769
RP11-439A17.4	0
HIST2H3DP1	0.550999
RP11-439A17.5	0
FAM72B	0.387296
CH17-219N22.1	0
SRGAP2-AS1	0.014259
CH17-437K3.1	0.605358
RP11-343N15.2	0.222736
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.557835
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	2.99388
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0164826
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.041425
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.711598
HIST2H2BB	0.979607
RP5-998N21.4	0.0431662
RP5-998N21.7	0
HIST2H3PS2	0.509052
RPL22P5	0
FAM72C	0.0887828
SRGAP2D	1.05051
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.26985
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.082913
RP11-666A1.7	0
RNVU1-15	0.234148
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.309493
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0.104802
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.57174
RP3-365I19.2	0
FAM72D	0.2183
CH17-195P21.1	0
RP11-403I13.8	1.16461
U1	0
CH17-195P21.2	0.793619
RP11-289I10.2	2.68582
PPIAL4D	0.11125
RP11-289I10.3	0
CH17-373J23.1	0.406067
RP11-89F3.2	0
NBPF20	0.39107
PFN1P3	0.0896672
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.925992
GPR89A	2.90799
PDZK1	0.264912
CD160	0.320214
NUDT17	2.64497
MIR6736	0
ANKRD35	4.54805
ITGA10	2.64774
RP11-315I20.3	0
GNRHR2	0.905714
LIX1L-AS1	0.45719
ANKRD34A	0.885078
HFE2	0.110481
RNVU1-6	0
LINC01719	0.158043
NBPF10	0.735292
NOTCH2NL	0.95234
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.533028
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.151916
5S_rRNA	0
HYDIN2	0.134779
U6atac	0
PFN1P8	0.0936461
RP4-704D21.2	0
NBPF13P	0.0280653
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0.0287196
NBPF13P	0.0143808
RP11-337C18.8	1.34486
FMO5	1.75424
PDIA3P1	4.26065
CCT8P1	1.24142
RPL7AP15	0.0768284
LINC00624	0.304885
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	2.26674
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	2.99823
RP6-74O6.2	0.408888
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.296998
RNVU1-7	0
PDE4DIPP1	0.0256765
PFN1P4	0.269244
ABHD17AP1	0.267683
RP4-565E6.1	0.0824695
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.877639
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.458211
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.573388
RNVU1-3	0.254287
RP11-495P10.10	0.319261
CH17-172B3.1	1.35776
PPIAL4G	0
U1	0.478921
NBPF14	2.12172
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0812782
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	4.91743
RP11-326G21.1	0.557138
7SK	0
RP11-544O24.2	0.0733586
NBPF19	2.33475
PPIAL4C	0
LINC00869	0.99286
RP11-353N4.6	0.810412
U1	0.84173
RP11-353N4.5	0.030961
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.39008
HIST2H2BF	1.15657
RP11-196G18.3	0.0553898
HIST2H3D	0.406484
HIST2H4A	0.144445
HIST2H3C	0
HIST2H2AA3	0.0864943
HIST2H2BD	0.184082
RP11-196G18.22	3.39051
HIST2H2BC	0.320587
HIST2H2AA4	0.146507
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	3.29047
HIST2H2AB	0.237571
SV2A	1.22112
RP11-458I7.1	0.044325
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.0944477
CIART	4.92634
MIR6878	0
FALEC	0.216562
RP11-54A4.2	3.38292
MIR4257	0.962615
ADAMTSL4-AS1	1.37128
RN7SL473P	0.496826
RN7SL600P	0.720035
SNORA40	0.650006
U4	0.135163
HORMAD1	0.101436
RNU6-1042P	0
RP11-363I22.3	0.0977487
UBE2D3P3	0.108949
RNU6-1309P	0
RPS27AP6	0.123831
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	4.48335
RNU6-884P	0
BNIPL	0.304743
RPS29P29	0
RP11-68I18.10	0.629217
TMOD4	0.618809
RP11-126K1.2	0.560471
RN7SL444P	0.262319
RP11-126K1.9	0
RP11-126K1.6	0.963516
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.0819171
MIR554	0
RP11-74C1.2	0.202899
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0427612
RIIAD1	0.0311312
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.489056
RP11-98D18.16	0
RP11-98D18.3	0.766558
TDRKH	2.41418
TDRKH-AS1	0.476427
RP11-98D18.17	0
LINGO4	0.056431
RORC	1.80059
C2CD4D	0.214685
Y_RNA	0.538741
AL450992.2	1.6966
THEM5	0.635656
KRT8P28	0
AL591893.1	0.0300628
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.357411
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.74095
RP11-107M16.2	0.0753131
HRNR	0.147568
FLG	0.356499
FLG2	0.162526
HMGN3P1	0
CRNN	0.372338
LCE5A	0
CRCT1	0.203663
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.107276
LCE2A	0
LCE4A	0
C1orf68	0.132529
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0902012
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.10371
LCE1B	0.0194376
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.0954576
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.363667
SPRR3	1.04334
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.365255
SPRR2D	0.128714
SPRR2A	0.323769
SPRR2B	0.156005
SPRR2E	0.419955
SPRR2F	1.70211
SPRR2C	0
SPRR2G	0.240084
RP1-140J1.1	0
LELP1	0
PRR9	0.179678
RP1-140J1.4	0
LOR	0.534098
PGLYRP3	0
PGLYRP4	0.0144463
RNU6-160P	0
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.205481
RN7SL44P	0
S100A5	0.182699
S100A3	3.13713
S100A2	0.976295
S100A14	1.13544
S100A1	1.60243
RP1-178F15.4	4.46044
MIR8083	1.02858
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.351525
Y_RNA	0
RP11-216N14.5	0.0667465
RP11-216N14.7	0.213539
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.02074
RP11-422P24.10	0.900754
RP11-422P24.11	2.8033
NUP210L	0.060795
RP11-422P24.9	0.212807
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.636732
MIR190B	0
C1orf189	0.217811
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0751172
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.154166
RP11-350G8.5	0.284987
PSMD8P1	0.101263
UBE2Q1-AS1	0.17742
CHRNB2	0.0602618
KCNN3	0.900148
RP11-307C12.13	0.0552309
Metazoa_SRP	0.151977
RP11-307C12.12	1.75411
MIR4258	0
LENEP	0.0394384
DCST2	2.1761
DCST1	0.272816
DCST1-AS1	1.25041
EFNA3	1.77413
Y_RNA	0
HMGN2P18	0
TRIM46	1.00611
RP11-263K19.4	3.01297
RP11-263K19.6	3.95585
GBAP1	2.73918
MTX1P1	0.601701
HCN3	3.00887
PKLR	0.0451792
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0513876
ASH1L-AS1	2.58169
RP11-29H23.7	0.58413
DAP3P1	0
RP11-29H23.6	0.050473
RP11-29H23.4	0
RP11-29H23.5	0.506911
RP11-243J18.2	0
MSTO2P	4.42242
RP11-101O6.2	0.209016
U4	0
SNORA80E	0
