Name	Uterus
RP4-792G4.3	0
RN7SL488P	0
RNU7-123P	0
DLEU2L	1.28928
RN7SL130P	0.711452
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0478605
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.87381
SLC2A3P2	0.943792
RP4-535B20.4	1.81644
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	1.06053
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.860164
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.251514
RP11-430H12.2	0.0683321
RN7SL854P	0
PDE4B	2.80098
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.381398
TCTEX1D1	1.05661
INSL5	0
WDR78	1.62759
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.25774
RNU6-387P	0.496115
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.66097
RP4-609E1.2	0
DIRAS3	4.73717
ARL5AP3	0.331399
CTBP2P8	0.622191
MIR1262	0
RPS7P4	0.303036
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.114877
DEPDC1	0.0656209
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.308457
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.751641
CTH	4.76448
Metazoa_SRP	0
RP11-42O15.3	1.38578
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.250366
RP11-99H8.1	0
RP3-333A15.1	0.263295
ZRANB2-AS1	0.680917
MIR186	1.34629
ZRANB2-AS2	0.133937
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.217464
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0617138
TNNI3K	3.31375
RP11-439H8.4	0.362608
RP4-650F12.2	0.174218
LRRC53	0.023807
ERICH3	0.163664
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.335216
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	2.09278
MSH4	1.15974
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.4038
TPI1P1	1.55164
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.367986
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.312243
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.342238
NSRP1P1	0.173007
HSPE1P25	0
NEXN-AS1	1.09141
RP11-386I14.4	3.97943
RP11-386I14.2	0.424555
GIPC2	4.08265
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.117484
MGC27382	0
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.6471
RP4-641G12.3	0.17909
RP4-641G12.4	0
PSAT1P3	0.0700892
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.00840394
RP5-836J3.1	0
TTLL7-IT1	0.128398
RP4-552O12.1	0
RP11-486G15.1	0.34292
RP11-82H13.2	0.205861
SNORA2	0
SAMD13	0.868977
RP11-376N17.4	0
UOX	0.0853531
DNASE2B	0
SPATA1	1.12734
LINC01555	0
RP11-484D4.3	0
LPAR3	0.042592
MCOLN2	0.674456
WDR63	0.20825
MIR4423	0
SYDE2	3.14873
Y_RNA	0
RP11-131L23.1	0.135536
Y_RNA	0
RP11-131L23.2	0.328994
RP4-621F18.2	1.22496
RP11-290M5.4	2.18175
SNORD81	0
RP11-290M5.2	0
COL24A1	1.16087
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.059799
CLCA1	0.0795084
CLCA4	0.117342
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.37529
RP4-612B15.2	0.243247
RP4-604K5.3	0
RP11-384B12.2	0.0455775
RP11-384B12.3	0
LINC01140	4.0719
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.126739
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0565482
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	1.20916
Y_RNA	0
GBP7	0.110527
GBP5	0.945176
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.171272
CAPNS1P1	0
GBP1P1	2.3284
LRRC8B	3.52283
FLJ27354	3.95478
RP11-413E1.4	0
RP11-413E1.2	0
RP5-943J3.1	0.435154
RP5-943J3.2	0.775368
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.791742
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.0692455
RP4-665J23.4	0
PHKA1P1	0.437592
RPL5P6	0
HFM1	2.8272
Y_RNA	0
FEN1P1	0
CDC7	3.75653
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0643612
RN7SL653P	0
BRDT	0.0124467
EPHX4	0.52608
LPCAT2BP	0
SETSIP	0.174837
BTBD8	1.27216
GAPDHP46	0
PRKAR1AP1	0.0304647
RP4-621B10.8	0.515418
RP4-775D17.1	0
C1orf146	0.100914
ACTBP12	0
RPAP2	4.79091
RN7SL824P	0
GFI1	1.00535
RP4-593M8.1	0
HMGB3P9	0.305017
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA51	0.316857
RP11-386I23.1	0.298205
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.86654
RP4-612C19.1	0
RP4-612C19.2	0.20826
RP4-717I23.2	0
RP4-713B5.2	0.865857
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.128516
RP11-488P3.1	0.814048
MIR760	0
RP4-561L24.3	2.13967
GCLM	4.94893
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.139277
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.410292
KATNBL1P2	0
MIR378G	0
SLC44A3	3.17726
ALG14	1.96477
RP11-313A24.1	0.0891105
RP11-57H12.2	0.1025
Y_RNA	0
RP11-57H12.3	0.649037
RP11-57H12.5	1.05527
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.81842
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0824684
DPYD-IT1	0
SEC63P1	0.714267
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.082847
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.267707
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	2.12988
PLPPR4	0.81731
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.671797
FRRS1	3.03312
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.281675
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.95379
RP4-714D9.4	0
LRRC39	3.4823
RPL23AP90	0.309166
BRI3P1	0.310163
RP11-305E17.4	0.219286
RTCA-AS1	3.59175
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0583051
RP5-837M10.4	0
GPR88	0.224219
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.171704
RP11-421L21.2	0.611602
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.25059
RP4-575N6.5	0.745983
RP4-575N6.2	0.730296
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.673635
OLFM3	0.0122907
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.303285
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.154374
RN7SKP285	0
AMY2A	0.589611
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0525875
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0361722
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0637926
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.324228
RP11-270C12.3	1.26681
VAV3	1.86432
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0134074
RP11-483I13.6	0.2099
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.01954
FNDC7	0.0186937
RP11-293A10.3	0
RP11-475E11.2	0.0823267
AKNAD1	0.468154
SPATA42	0.0986881
RP5-1065J22.2	0
RP11-20O24.1	0.40193
RANP5	0
RP5-1065J22.8	0.911909
SCARNA2	0
RP5-1065J22.4	0.0990163
C1orf194	0.382364
KIAA1324	0.34547
CELSR2	4.80152
MYBPHL	0.0576993
GPR61	0.224866
RNU6V	0
RP5-1160K1.6	3.01599
RPL7P8	0.180435
AC000032.2	0
RP4-735C1.4	0.694476
EPS8L3	0.0705023
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.885565
LINC01397	0.336657
UBL4B	0.652811
SLC6A17	0.175637
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.988319
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.176614
RBM15	4.30488
LAMTOR5-AS1	0.418562
SLC16A4	4.95184
PROK1	0.137962
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.108683
RP11-284N8.3	0.817967
KCNA3	0.358664
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.103397
RP11-96K19.2	0.624108
RP11-96K19.5	0.203611
CCNT2P1	0
RNA5SP54	0
DENND2D	1.59115
CHI3L2	0.173784
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	4.34314
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	3.53227
UBE2FP3	3.01265
RP11-552M11.4	2.89637
Y_RNA	0
TMIGD3	0.80452
RNU6-792P	0
ADORA3	2.33682
KRT18P57	0.0633433
RNU6-151P	0
FAM212B-AS1	0.606415
KCND3-IT1	0
KCND3-AS1	0
LINC01750	1.65916
RP5-965F6.2	0.957799
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	2.20681
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.22209
PPM1J	3.73732
RP11-426L16.9	0
FAM19A3	0.463183
NUTF2P4	0
LINC01356	0.0530989
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.876348
SLC16A1-AS1	2.24234
RP11-31F15.2	1.28742
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.396899
MTND5P20	0
RP4-730K3.3	3.67343
RP5-1073O3.2	0
PTPN22	0.995353
AP4B1-AS1	3.63876
BCL2L15	0.582994
HIPK1-AS1	0.112399
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0286461
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0725031
DENND2C	2.77369
AMPD1	0.0645544
RN7SL432P	0
RNY1P13	0.525714
NR1H5P	0
SYCP1	0
TSHB	0.935019
LINC01765	1.12917
RP4-663N10.1	0.268483
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.00550021
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	1.85193
RP11-159M11.2	0
MAB21L3	0
LINC01779	0
U3	0
ATP1A1-AS1	4.33361
RNU6-817P	0
LINC01762	0.117853
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.28427
NAP1L4P1	0.920064
MIR548AC	0
IGSF3	3.04223
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	2.33819
FTH1P22	0.127603
RP4-753F5.1	1.51671
RNA5SP55	0
CD101	1.49078
RP11-27K13.3	0.100662
MIR942	0
RPS15AP9	0
VTCN1	0.132345
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.73953
RP4-675C20.4	0.54757
VPS25P1	0
AL157902.3	0
FAM46C	3.97746
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.151148
GDAP2	3.83301
SPAG17	0.0651276
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.351931
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.547127
RBMX2P3	0
RPS3AP12	0.0882276
RP11-418J17.1	3.96611
RPL6P2	0.100274
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0641797
HAO2-IT1	0
HSD3B2	0.207222
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.44421
HSD3BP3	0.0626886
GAPDHP27	0.120067
HSD3BP4	0.230025
GAPDHP33	0.152159
LINC00622	2.04654
HSD3BP5	0.485299
ZNF697	3.59154
HMGCS2	0.138153
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.45636
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.40523
7SK	0
CH17-472G23.2	4.27478
U1	0
PFN1P2	2.43879
U2	0.204751
7SK	0
NBPF26	4.64575
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.056449
RNVU1-4	0
LINC00623	1.2592
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.249027
RP11-439A17.10	0
RP11-439A17.9	0.0450626
HIST2H2BA	1.50903
RP11-439A17.4	0
HIST2H3DP1	1.81466
RP11-439A17.5	0
FAM72B	0.183264
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.145066
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.0918116
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.8705
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.213099
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0818355
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.366897
HIST2H2BB	2.21001
RP5-998N21.4	0.0438326
RP5-998N21.7	0
HIST2H3PS2	1.07925
RPL22P5	0
FAM72C	0.0453648
SRGAP2D	0.769703
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.07986
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0818083
RP11-666A1.7	0
RNVU1-15	0.271861
RP11-763B22.4	0
RP11-763B22.3	0.172723
PFN1P6	0.716086
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.36604
RP3-365I19.2	0
FAM72D	0.0940292
CH17-195P21.1	0
RP11-403I13.8	1.5047
U1	0
CH17-195P21.2	0.87652
RP11-289I10.2	3.08467
PPIAL4D	0.12333
RP11-289I10.3	0
CH17-373J23.1	0.435347
RP11-89F3.2	0.116713
NBPF20	0.720396
PFN1P3	0.243385
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0592147
NBPF25P	1.92301
GPR89A	4.85792
PDZK1	0.597873
CD160	0.835485
NUDT17	4.95634
MIR6736	0
RP11-315I20.3	0
GNRHR2	3.55241
LIX1L-AS1	0.822803
ANKRD34A	3.65131
HFE2	0.145052
RNVU1-6	0
LINC01719	0.459044
NBPF10	1.3098
NOTCH2NL	1.63505
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.26954
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.702946
5S_rRNA	0
HYDIN2	0.802617
U6atac	0
PFN1P8	0.366786
RP4-704D21.2	0
NBPF13P	0.0434749
RP11-325P15.1	0.0244424
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0242312
RP11-337C18.8	3.32041
FMO5	2.66533
CCT8P1	2.30175
RPL7AP15	0.407105
LINC00624	0.791828
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.00661
PDZK1P1	0
XXyac-YX155B6.7	0.331737
RNU1-129P	0
RP11-94I2.4	0.453022
RNVU1-7	0
PDE4DIPP1	0.0777904
PFN1P4	1.04241
ABHD17AP1	0.455101
RP4-565E6.1	0.452538
XXyac-YX155B6.5	0.0572767
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.0934609
RP11-495P10.9	0
LINC01138	1.71831
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.038536
Y_RNA	0
MIR5087	0
RNU1-122P	0.325708
RP6-74O6.6	0.778268
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.989457
RNVU1-3	0.575533
RP11-495P10.10	0.631988
CH17-172B3.1	2.84363
PPIAL4G	0
U1	0.265589
NBPF14	3.50905
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.19984
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	4.46872
RP11-326G21.1	0.895086
7SK	0
RP11-544O24.2	0.0833941
NBPF19	3.83419
PPIAL4C	0
LINC00869	1.90411
RP11-353N4.6	1.15985
U1	0.344607
RP11-353N4.5	0.0313159
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.462885
HIST2H2BF	0.959104
RP11-196G18.3	0.0567919
HIST2H3D	0.508921
HIST2H4A	0.0692329
HIST2H3C	0
HIST2H2AA3	0.0826262
HIST2H2BD	0.637384
HIST2H2BC	0.766238
HIST2H2AA4	0.0938819
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.119792
HIST2H2AC	3.38798
HIST2H2AB	0.140995
RP11-458I7.1	0.446214
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.216223
MIR6878	0
FALEC	0.940105
RP11-54A4.2	3.81049
MIR4257	1.18004
ADAMTSL4-AS1	0.733971
RN7SL473P	0.462442
RN7SL600P	0.616623
SNORA40	1.83626
U4	0.6834
HORMAD1	0.0443507
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.366208
RNU6-1309P	0
RPS27AP6	0.419098
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
RNU6-884P	0
BNIPL	0.517075
RPS29P29	0
RP11-68I18.10	0.977938
TNFAIP8L2	2.71795
TMOD4	1.08914
RP11-126K1.2	0.428881
RN7SL444P	0.410455
RP11-126K1.9	0.167059
RP11-126K1.6	0.887628
RNY4P25	0
CGN	0.94691
SNORA44	0
RP11-74C1.4	0.108072
MIR554	0
RP11-74C1.2	0.336864
RP11-404E16.1	0.883788
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.145874
RIIAD1	0.274112
RNU6-662P	0
RP11-98D18.15	0.314973
RP11-98D18.7	0
OAZ3	0.36131
RP11-98D18.16	0
RP11-98D18.3	1.08691
TDRKH	2.77136
TDRKH-AS1	0.511149
RP11-98D18.17	0.155476
LINGO4	0.0276755
RORC	0.29313
C2CD4D	0.102129
Y_RNA	0
AL450992.2	0.61785
THEM5	0.249979
KRT8P28	0
AL591893.1	0.0247115
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0799443
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.62607
RP11-107M16.2	0
HRNR	0.243764
FLG	0.798347
FLG2	0.227381
HMGN3P1	0
CRNN	0.97766
LCE5A	0.0451238
CRCT1	0.377307
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.092409
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0829475
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.158923
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.871765
SPRR3	2.61609
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.690638
SPRR2D	0.189855
SPRR2A	0.655559
SPRR2B	0
SPRR2E	0.521882
SPRR2F	0.0882234
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.452864
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	2.86113
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.64937
RN7SL44P	0
S100A5	0.655671
S100A2	1.828
S100A14	1.35357
S100A1	0.870081
RP1-178F15.4	3.49186
MIR8083	0.59505
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.769263
Y_RNA	0
RP11-216N14.5	0.215019
RP11-216N14.7	0.124872
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.434
RP11-422P24.10	1.41068
RP11-422P24.11	4.40752
NUP210L	0.119027
RP11-422P24.9	0.269562
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.945917
MIR190B	0
C1orf189	0.125082
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.058262
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.223311
RP11-350G8.5	0.439313
PSMD8P1	0
UBE2Q1-AS1	0.337264
CHRNB2	0.104885
RP11-307C12.13	0.0815243
Metazoa_SRP	0.387277
RP11-307C12.12	3.8533
MIR4258	0
LENEP	0.269371
DCST2	3.91153
DCST1	0.53095
DCST1-AS1	0.98539
EFNA3	3.38845
Y_RNA	0
HMGN2P18	0
MTX1P1	0.850056
PKLR	0.0515798
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0772965
RNU6-1297P	0
POU5F1P4	0.0833471
RP11-29H23.7	2.11931
DAP3P1	0
RP11-29H23.6	0.0917177
RP11-29H23.4	0
RP11-29H23.5	0.729616
RP11-243J18.2	0
RP11-101O6.2	0.0838531
U4	0
SNORA80E	0.288767
RXFP4	0.0851191
MIR6738	0
RP11-336K24.12	2.28696
RP11-336K24.5	0
RAB25	0.645326
MEX3A	3.13861
SNORA26	0
PAQR6	2.99686
VHLL	0
TSACC	0.560499
RHBG	0
RP11-139I14.2	0.0141512
C1orf61	0.0795779
MIR9-1	0
RP11-98G7.1	0.730785
Y_RNA	0
RP11-284F21.8	0.13397
IQGAP3	0.215276
TTC24	0.064843
RP11-284F21.11	2.33717
RP11-284F21.9	0.409818
BCAN	3.41788
RP11-284F21.10	0.652559
RP11-284F21.7	0.850713
RP11-66D17.3	0.0124751
RP11-66D17.5	1.41995
SH2D2A	3.22448
NTRK1	3.68174
INSRR	1.81886
LRRC71	0.613858
MIR765	1.00511
RN7SL612P	0
RP11-110J1.2	0.0813134
KRT8P45	0.13604
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0494132
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.107323
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0415618
FCRL1	0.0362083
CD5L	0
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.118252
LINC01704	0.255435
ELL2P1	0.0759853
CD1D	4.86699
RP11-404O13.4	0.0875286
RP11-404O13.5	0.0550485
CD1A	0
HMGN1P5	0
CD1C	0.816396
CD1B	0.0418822
CD1E	0.153406
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.104465
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0534345
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0646969
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	2.53334
PYHIN5P	0
PYHIN1	0.610745
AIM2	0.530412
RAD1P2	0.324836
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	1.48111
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0.0700285
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.471672
RP11-419N10.5	0
FCRL6	0.866549
SLAMF8	4.03626
SNORD64	0
VSIG8	1.11902
