Name	Brain - Hippocampus
HNRNPA3P12	0.0527025
LDLRAD1	0
RP4-758J24.6	0.774027
TCEANC2	2.29016
MIR4781	0
RP4-758J24.4	0
CDCP2	0.0400811
RP11-446E24.3	0.0254531
CYB5RL	1.47978
SSBP3-AS1	0.491288
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.757028
FAM151A	0.151176
RP11-240D10.4	0.0840325
MROH7	3.89149
PARS2	1.45414
TTC22	0.177877
RP11-67L3.2	0
LEXM	0.0415252
RP11-67L3.5	0
RP11-67L3.4	0.139309
TMEM61	0.308741
BSND	0.0536615
PCSK9	0.0373134
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0387953
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0
RP11-504A18.1	0.158071
LINC01767	0
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	1.62467
C1orf168	0.250134
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0587588
RPS26P15	0.0521857
RP11-393I23.4	0.0297279
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	3.22299
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.352911
RP4-592A1.2	0.119265
MYSM1	4.84461
RP11-63G10.4	0.0393138
LINC01135	1.41843
RP11-63G10.3	0.31755
RP11-63G10.2	0
RP4-794H19.1	1.26492
LINC01358	0.123442
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0179563
RP11-467C18.1	0.832221
FGGY	0.691837
MIR4711	0
RP4-782L23.2	0.0483284
HOOK1	2.20083
RN7SL475P	0
C1orf87	0.293166
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.271121
RP11-436K8.1	0.317892
NFIA-AS2	0.7107
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	1.39559
PATJ	1.31495
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0234096
RP5-1155K23.4	0
KANK4	0.470893
RNU6-371P	0
DOCK7	2.63173
RP11-293K19.1	0
ANGPTL3	0.0155256
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0.262443
RP4-771M4.3	0.139785
RP4-771M4.2	0
LINC01739	0.0425457
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.0461103
FOXD3	0.0173605
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.00409
ITGB3BP	1.43434
EFCAB7	2.54879
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.135532
RN7SL130P	0.152343
ROR1	0.26892
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0.0171678
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.352892
SLC2A3P2	0.045873
RP4-535B20.4	0.455386
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.239473
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0.116352
RNU2-15P	0
RP4-630A11.3	0
LEPR	1.48966
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.099396
TCTEX1D1	2.64232
INSL5	0.298145
WDR78	0.841325
RP11-342H21.2	0
MIER1	4.36688
SLC35D1	2.88314
C1orf141	0.111562
SNORA31	0
RP4-547N15.3	0.254538
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.81475
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.107009
RP4-609E1.2	0
DIRAS3	3.1276
ARL5AP3	0
CTBP2P8	0.0903543
MIR1262	0
RPS7P4	0.0666426
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.48541
DEPDC1	0.0448076
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	4.92441
SGO1P1	0
RN7SL538P	0.134265
PIN1P1	0.0321238
RP11-181B18.1	0.0496039
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.108005
CTH	2.34238
Metazoa_SRP	0
RP11-42O15.3	1.20104
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.292921
RP3-333A15.1	0
RP3-333A15.2	0.236085
ZRANB2-AS1	0.0398543
MIR186	0
ZRANB2-AS2	0.0767645
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0789152
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0920276
FPGT	2.21152
TNNI3K	1.73518
RP11-439H8.4	0.0392291
RP4-650F12.2	0.17677
LRRC53	0.0440241
ERICH3	4.23547
ERICH3-AS1	0
RP11-17E13.2	1.32347
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	1.36565
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.263591
MSH4	0.214295
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.84652
RP11-335E14.1	0
RP5-1102E8.3	0.21171
TPI1P1	1.18071
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.250058
RP4-706A16.3	1.75289
RP11-363H12.1	0
RP11-375A5.1	0.0637513
RNU7-8P	0
ZZZ3	4.54992
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.0800867
NSRP1P1	0.1681
HSPE1P25	0
NEXN-AS1	0.0914136
NEXN	0.868209
RP11-386I14.4	0.643976
RP11-386I14.2	0
GIPC2	0.253134
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.744576
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.44823
RP4-641G12.3	0
RP4-641G12.4	0
ADGRL4	4.43042
PSAT1P3	0.0186951
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	3.37596
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.374647
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.113859
LINC01712	0
LINC01725	0.0282431
RP5-836J3.1	0.0426969
TTLL7-IT1	0.0821515
RP4-552O12.1	0
RP11-486G15.2	3.92934
RP11-486G15.1	0
RP11-82H13.2	0.169136
SNORA2	0
SAMD13	0.605094
RP11-376N17.4	0
UOX	0.120111
DNASE2B	0.200151
SPATA1	0.269517
CTBS	1.42563
LINC01555	0
RP11-484D4.3	0
LPAR3	2.50122
MCOLN2	0.204423
WDR63	0.500939
MCOLN3	0.446815
MIR4423	0
RP11-33E12.2	1.31719
SYDE2	0.23459
Y_RNA	0
BCL10	2.78781
RP11-131L23.1	0.0905376
Y_RNA	0
RP11-131L23.2	0.525339
RP4-621F18.2	0.145532
RP11-290M5.4	0.255573
SNORD81	0
RP11-290M5.2	0
COL24A1	1.96777
RNA5SP51	0
RP4-682E18.1	0
ODF2L	3.19237
MIR7856	0
RP11-444C12.1	0
CLCA2	0.220905
CLCA1	0.0168684
CLCA4	4.69216
CDCA4P2	0
RP4-651E10.4	0.577401
CLCA3P	0
RP4-612B15.3	2.37021
RP4-612B15.2	0.0347559
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.441927
RP5-1043L3.1	0.00583319
LINC01364	0.0473719
RNA5SP52	0
RP11-60A14.1	0.0408869
LINC01773	0.0789012
CTA-21C21.1	0
RN7SL583P	0.379664
RP11-76N22.1	0.0916957
uc_338	0
PKN2-AS1	0.0971539
RPL36AP10	0
PKN2	4.98667
RNU6-125P	0
ELOCP19	0.267443
RP11-82K18.2	0.242869
GBP3	2.38181
Y_RNA	0
GBP1	2.61325
PTGES3P1	4.95988
GBP2	2.13049
GBP7	0.0480889
GBP4	2.60287
GBP5	0.128785
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.137878
CAPNS1P1	0
GBP1P1	0.447884
FLJ27354	3.48366
RP11-413E1.4	0
LRRC8C	2.04886
RP11-413E1.2	0
RP5-943J3.1	0.336471
RP5-943J3.2	0.809464
RP11-302M6.5	0.160016
RN7SKP272	0
GEMIN8P4	2.52904
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0.0473856
LINC01763	0.240532
RP4-665J23.4	0
PHKA1P1	0.0985767
RPL5P6	0
HFM1	0.592264
Y_RNA	0
FEN1P1	0
CDC7	2.68298
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0
TGFBR3	2.3629
RN7SL653P	0
BRDT	0.0162401
EPHX4	1.25368
LPCAT2BP	0
SETSIP	0.105761
BTBD8	0.369199
GAPDHP46	0
PRKAR1AP1	0
RP4-621B10.8	4.54608
RP4-775D17.1	0
C1orf146	0.057705
ACTBP12	0
GLMN	3.87941
RPAP2	1.79033
RN7SL824P	0
GFI1	0.0845326
EVI5	3.75804
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	0.393057
SNORA66	0.580877
SNORA51	0
RP11-386I23.1	0.0964491
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
TMED5	4.70702
CCDC18	0.579301
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	3.45296
RP4-717I23.2	0
DR1	4.49782
RP4-713B5.2	0.729309
Y_RNA	0
RNA5SP53	0
BCAR3	3.56198
RP5-1033H22.2	0.0175317
RP11-488P3.1	0.0727537
MIR760	0
RP4-561L24.3	1.48329
GCLM	3.59422
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.118236
RP11-78O9.1	0
ARHGAP29	2.55942
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0.0433474
SLC44A3-AS1	0.41541
KATNBL1P2	0
MIR378G	0
SLC44A3	2.8556
ALG14	1.30169
RP11-313A24.1	0.11273
TMEM56	3.18232
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.248745
RP11-57H12.5	0.219418
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	3.59465
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.437791
RN7SL831P	0
NDUFS5P2	0
RPL7P9	2.58709
RN7SKP270	0
DPYD	2.14494
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.144153
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	1.46254
RP11-490G2.2	0.546089
MIR137HG	0.631742
NFU1P2	0
LINC01776	0.0217891
RP11-296E3.2	0.121461
RP5-896L10.1	0.223412
RP11-234N17.1	0.349133
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.507446
FRRS1	0.0769804
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
AGL	3.70401
RP5-884G6.2	0.27361
SLC35A3	1.56901
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.0751
RP4-714D9.4	0
TRMT13	4.28049
LRRC39	2.66341
DBT	3.28893
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0.149551
RTCA-AS1	1.62488
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.48924
BCAS2P2	0
RP5-837M10.4	0
GPR88	1.14908
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	2.09272
SLC30A7	1.85355
HNRNPA1P68	0
RP11-421L21.2	0.0652412
RP11-421L21.3	3.15956
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.719051
RP4-575N6.5	0.313389
RP4-575N6.2	0.200727
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.346567
OLFM3	1.86918
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	3.43624
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.124135
RN7SKP285	0
AMY2A	0.629721
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0197837
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0123621
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0266709
LINC01677	0
RP5-947P14.1	0.00509207
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	1.43643
RP11-270C12.3	1.86324
VAV3	0.683215
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.00633975
SLC25A24	1.13713
RP11-483I13.6	0.198411
NBPF4	0.0120075
RP11-483I13.2	0
SLC25A24P1	0.0388309
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.00817084
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	4.87231
FNDC7	0.182599
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.17963
SPATA42	0.0798181
RP5-1065J22.2	0
RP11-20O24.4	0.913627
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	1.02667
SCARNA2	0
RP5-1065J22.4	0.0931524
KIAA1324	1.57261
MYBPHL	1.98374
SYPL2	0.567419
CYB561D1	4.54536
GPR61	1.34267
GNAI3	1.95041
RNU6V	0
RP5-1160K1.6	0.41601
RPL7P8	0.0441794
GSTM2	3.67921
AC000032.2	0
RP4-735C1.4	0.336198
EPS8L3	0.0162942
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	2.89951
ALX3	0.107344
LINC01397	0.131784
UBL4B	0.25097
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.682188
KCNC4	2.74018
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.0948079
RBM15	1.13991
LAMTOR5-AS1	0.207371
SLC16A4	1.94006
RP5-1074L1.4	3.98142
PROK1	0.237886
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	3.93348
RP11-284N8.3	2.87777
KCNA3	0.24171
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0450431
RP11-96K19.2	0.251183
RP11-96K19.5	0.267992
CCNT2P1	0
RNA5SP54	0
CEPT1	2.36299
DENND2D	0.328932
CHI3L2	1.68934
CHIAP1	0.0293281
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.85984
CHIAP3	0.0212129
HIGD1AP12	0
PGCP1	0
OVGP1	3.58514
RP11-552M11.8	1.55389
UBE2FP3	1.57192
RP11-552M11.4	0.764235
Y_RNA	0
C1orf162	3.61654
TMIGD3	4.38886
RNU6-792P	0
ADORA3	3.50114
LINC01160	0.520256
KRT18P57	0
RNU6-151P	0
FAM212B-AS1	0.399735
DDX20	1.976
KCND3-IT1	0
KCND3-AS1	0
LINC01750	2.11284
RP5-965F6.2	0.0825319
TXNP3	0
snoU13	0
CTTNBP2NL	3.70381
MIR4256	0
WNT2B	0.909259
RP4-671G15.2	2.62587
ST7L	1.69504
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.0893696
PPM1J	2.98779
RP11-426L16.9	0
FAM19A3	0.271046
NUTF2P4	0
LINC01356	0.39555
RP3-522D1.1	1.20514
RP3-522D1.2	0
AKR7A2P1	0.161148
SLC16A1-AS1	0.679187
RP11-31F15.2	0.803777
LRIG2	2.7356
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	2.30611
RP11-512F24.1	0.127192
MTND5P20	0
PHTF1	3.44471
RP4-730K3.3	0.790077
RSBN1	3.53819
RP5-1073O3.2	0
PTPN22	0.140091
AP4B1-AS1	0.597887
BCL2L15	0.241773
DCLRE1B	1.63162
HIPK1-AS1	0.463624
OLFML3	2.76444
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	1.62578
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0890715
DENND2C	0.525582
AMPD1	0.0198008
RN7SL432P	0
RNY1P13	0
SIKE1	4.90064
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	0.656183
LINC01765	0.204247
RP4-663N10.1	0
NGF	1.19149
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.585059
CASQ2	1.2704
NHLH2	1.28094
HNRNPA1P43	0
RP11-12L8.2	0.668887
LINC01649	0.397947
RP11-159M11.2	0.0310385
MAB21L3	0.0572537
LINC01779	0
U3	0
ATP1A1-AS1	0.782755
RNU6-817P	0
LINC01762	0.0175813
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.114013
CD58	2.73561
NAP1L4P1	0.0711913
MIR548AC	0
IGSF3	0.946377
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.204228
FTH1P22	0
RP4-753F5.1	0.51013
PTGFRN	3.61475
RNA5SP55	0
CD101	0.19091
RP11-27K13.3	0.0434966
TTF2	1.13701
MIR942	0
TRIM45	2.56059
RPS15AP9	0
VTCN1	0.041978
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.11
RP4-675C20.4	0.133355
VPS25P1	0
AL157902.3	0
FAM46C	0.2834
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	0.877309
WDR3	2.16238
SPAG17	0.486709
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.426848
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	2.14116
WARS2-IT1	0.0337979
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.971913
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0133517
HAO2-IT1	0
HSD3B2	0.0310969
GAPDHP74	0.123148
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.0510437
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0.0321454
LINC00622	1.13663
HSD3BP5	0.0373393
ZNF697	0.741995
HMGCS2	0.03592
REG4	0.0103983
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.25095
NOTCH2	4.19428
RP11-114O18.1	0
RNU6-465P	0
SEC22B	4.99787
CH17-472G23.1	1.27159
7SK	0
CH17-472G23.2	3.8734
U1	0
PFN1P2	0.380041
NBPF8	1.15264
CH17-472G23.4	2.44678
U2	0.156981
7SK	0
NBPF26	0.689258
RNVU1-19	0.0980289
PPIAL4A	0
CH17-118O6.6	0.172211
RNVU1-4	0
LINC00623	1.70648
CH17-118O6.3	0.0388021
U1	0
CH17-118O6.4	0
FCGR1B	0.841378
RP11-439A17.10	0
RP11-439A17.9	0.108537
HIST2H2BA	0.591303
RP11-439A17.4	0
HIST2H3DP1	0.228862
RP11-439A17.5	0
FAM72B	0.192295
SRGAP2C	4.29115
CH17-219N22.1	0
SRGAP2-AS1	0.0184796
CH17-437K3.1	1.85562
RP11-343N15.2	0.377828
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	1.50214
EMBP1	0.141504
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	4.50325
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0749493
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.911815
HIST2H2BB	0.765657
RP5-998N21.4	0.0786708
RP5-998N21.7	0
HIST2H3PS2	0.351815
RPL22P5	0
FAM72C	0.122567
SRGAP2D	0.361214
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.58688
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0570478
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.0831185
NBPF15	2.395
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.851283
RP3-365I19.2	0
FAM72D	0.147382
CH17-195P21.1	0
RP11-403I13.8	0.568545
U1	0
CH17-195P21.2	1.03447
RP11-289I10.2	1.08556
PPIAL4D	0.0770736
RP11-289I10.3	0
CH17-373J23.1	0.152295
RP11-89F3.2	0.0967338
NBPF20	0.242695
PFN1P3	0
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.101578
NBPF25P	0.575029
GPR89A	1.94952
PDZK1	0.307437
CD160	0.0769426
POLR3C	4.27674
NUDT17	3.20095
MIR6736	0
ITGA10	1.8149
RP11-315I20.3	0
GNRHR2	2.71866
LIX1L-AS1	0.190544
HFE2	0.046714
RNVU1-6	0
LINC01719	0.652683
NBPF10	0.175466
NOTCH2NL	0.371102
CH17-353B19.1	0.0330768
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.562115
CH17-385C13.3	0.193911
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.318147
5S_rRNA	0
HYDIN2	0.41453
U6atac	0
NBPF12	3.20378
PFN1P8	0
RP4-704D21.2	0
NBPF13P	0.0134302
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	1.7577
FMO5	0.914661
PDIA3P1	3.27602
CCT8P1	0.522313
RPL7AP15	0.0256755
LINC00624	0.0931354
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	1.45608
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.928731
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	2.29157
RP6-74O6.2	0.521129
PDZK1P1	0
XXyac-YX155B6.7	0.327659
RNU1-129P	0
RP11-94I2.4	0.528452
RNVU1-7	0
PDE4DIPP1	0.0638053
NBPF11	2.02588
PFN1P4	0
ABHD17AP1	0.422285
RP4-565E6.1	0.225324
XXyac-YX155B6.5	0.0268902
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.300812
RP11-495P10.9	0
LINC01138	1.29925
RP11-495P10.5	0.0201778
RP11-495P10.4	0
RP11-495P10.3	0.0500627
Y_RNA	0
MIR5087	0
RNU1-122P	0.691377
RP6-74O6.6	1.47466
RNVU1-1	0.196652
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.24127
RNVU1-3	0.349429
RP11-495P10.10	0.246906
CH17-172B3.1	3.5177
PPIAL4G	0.0155356
U1	0
NBPF14	0.617644
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.0293892
RP4-791M13.3	0.0332645
NBPF9	1.53568
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	3.42031
RP11-326G21.1	2.40545
7SK	0
RP11-544O24.2	0.0423803
NBPF19	0.487921
PPIAL4C	0.0466856
LINC00869	0.930101
RP11-353N4.6	0.398741
U1	0.378899
RP11-353N4.5	0.0286592
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.74623
HIST2H2BF	0.802956
RP11-196G18.3	0.159353
HIST2H3D	0.17938
HIST2H4A	0.0364667
HIST2H3C	0
HIST2H2AA3	0.0405822
HIST2H2BD	0.10333
RP11-196G18.22	3.28079
HIST2H2BC	0.184615
HIST2H2AA4	0.050226
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.022585
HIST2H2AC	0.492107
HIST2H2AB	0
MTMR11	3.41642
RP11-458I7.1	0.0414673
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
MIR6878	0
ECM1	3.56887
FALEC	0.465382
RP11-54A4.2	0.302953
ADAMTSL4	0.832644
MIR4257	0
ADAMTSL4-AS1	0.0887841
RN7SL473P	0
RN7SL600P	0
SNORA40	0.232472
U4	0
GOLPH3L	4.78828
HORMAD1	0.0240075
RNU6-1042P	0
CTSS	2.73766
RP11-363I22.3	0
CTSK	3.53167
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0.138605
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0543128
ANXA9	2.6858
RNU6-884P	0
BNIPL	0.232521
C1orf56	2.96934
GABPB2	3.38372
RPS29P29	0
RP11-68I18.10	0.66556
TNFAIP8L2	1.91499
LYSMD1	4.85675
TMOD4	0.244601
RP11-126K1.2	0.3235
RN7SL444P	0
RP11-126K1.9	0.372322
RP11-126K1.6	1.94395
RNY4P25	0
CGN	2.38174
SNORA44	0
TUFT1	2.11155
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.0993582
RIIAD1	2.41624
RNU6-662P	0
RP11-98D18.15	1.99157
RP11-98D18.7	0.12263
OAZ3	0.749225
RP11-98D18.16	0.277244
RP11-98D18.3	2.71365
TDRKH	4.82919
TDRKH-AS1	2.17079
RP11-98D18.17	3.00888
LINGO4	0.0408481
RORC	0.124044
C2CD4D	0.805742
Y_RNA	1.12326
AL450992.2	2.4907
THEM5	1.17633
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0993907
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.477079
RP11-107M16.2	0
HRNR	0.0373863
FLG	0.130428
