Name	Artery - Coronary
RP4-802A10.1	0.244224
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	2.66316
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.147105
RP5-1155K23.4	0
KANK4	0.462965
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.155823
RP5-849H19.3	0.0740818
RP5-849H19.2	0
RP11-230B22.1	0.147283
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0138177
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	1.23596
FOXD3	1.31724
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	4.26642
ITGB3BP	4.14245
EFCAB7	3.83727
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.701089
RN7SL130P	0.74336
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0938463
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.03736
SLC2A3P2	0.489222
RP4-535B20.4	0.683979
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.920432
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	2.26052
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.261093
RP11-430H12.2	0.0204328
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.608805
TCTEX1D1	1.28933
INSL5	0.086863
WDR78	1.56519
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.531486
RNU6-387P	0.23026
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.411895
RP4-609E1.2	0
DIRAS3	4.49911
ARL5AP3	0.299142
CTBP2P8	0.35086
MIR1262	0
RPS7P4	0.197882
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0292614
DEPDC1	0.114277
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.213519
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.302461
CTH	4.00021
Metazoa_SRP	0
RP11-42O15.3	0.800762
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.028424
RP11-99H8.1	0
RP3-333A15.1	0.0635156
RP3-333A15.2	1.34853
ZRANB2-AS1	0.280401
MIR186	0.713661
ZRANB2-AS2	0.087401
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.224589
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0.834739
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.113747
TNNI3K	3.24301
RP11-439H8.4	0.253268
RP4-650F12.2	0.149946
LRRC53	0.0206484
ERICH3	0.0263967
ERICH3-AS1	0
RP11-17E13.2	2.52263
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.402165
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.43182
MSH4	0.781919
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.81634
RP11-335E14.1	0
RP5-1102E8.3	0.10481
TPI1P1	1.90681
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	1.14031
RP11-363H12.1	0
AK5	2.36654
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.431058
NSRP1P1	0.12977
HSPE1P25	0
NEXN-AS1	1.03902
RP11-386I14.4	3.68966
RP11-386I14.2	0.256648
GIPC2	3.02954
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0517451
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.0970276
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.064505
RP5-836J3.1	0
TTLL7-IT1	0.16333
RP4-552O12.1	0
RP11-486G15.1	0.117075
RP11-82H13.2	0.196103
SNORA2	0
SAMD13	0.455931
RP11-376N17.4	0
UOX	0.039046
DNASE2B	0.0871748
SPATA1	0.720563
LINC01555	0
RP11-484D4.3	0
SSX2IP	3.91036
LPAR3	0.0585371
MCOLN2	1.00291
WDR63	0.110958
MCOLN3	0.472287
MIR4423	0
RP11-33E12.2	4.7006
SYDE2	1.59666
Y_RNA	0
RP11-131L23.1	0.117382
Y_RNA	0
RP11-131L23.2	0.343442
RP4-621F18.2	1.44132
RP11-290M5.4	0.947033
SNORD81	0
RP11-290M5.2	0
COL24A1	2.01556
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.124841
CLCA1	0.0284869
CLCA4	0.0854798
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0122682
RP4-612B15.3	2.38834
RP4-612B15.2	0.13029
RP4-604K5.3	0
RP11-384B12.2	0.047503
RP11-384B12.3	0
LINC01140	4.14369
RP5-1043L3.1	0
LINC01364	0.0190248
RNA5SP52	0
RP11-60A14.1	0.203871
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0356449
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.5359
RP11-82K18.2	0.545959
Y_RNA	0
GBP7	0.0640248
GBP5	1.36891
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.088588
CAPNS1P1	0
GBP1P1	1.698
LRRC8B	3.26307
FLJ27354	2.86674
RP11-413E1.4	0
RP11-413E1.2	0
RP5-943J3.1	0.385423
RP5-943J3.2	0.267109
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.580198
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	1.75313
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.459446
RPL5P6	0
HFM1	0.437156
Y_RNA	0
FEN1P1	0
CDC7	2.3017
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0748143
RN7SL653P	0
BRDT	0.0116767
EPHX4	0.256817
LPCAT2BP	0
SETSIP	0.112966
BTBD8	0.895701
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.88421
RP4-621B10.8	0.716304
RP4-775D17.1	0
C1orf146	0.043559
ACTBP12	0
RPAP2	2.97596
RN7SL824P	0
GFI1	0.800867
RP4-593M8.1	0
HMGB3P9	0.169764
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	4.32916
SNORA66	2.72525
SNORA51	0
RP11-386I23.1	0.123912
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.79835
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.572041
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0793274
RP11-488P3.1	0.534938
MIR760	0
RP4-561L24.3	1.32035
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.125567
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.101466
GAPDHP29	0
RP11-148B18.4	0.0971581
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.700132
KATNBL1P2	0
MIR378G	0
SLC44A3	4.70132
ALG14	2.14241
RP11-313A24.1	0.104445
RP11-57H12.2	0.105224
Y_RNA	0
RP11-57H12.3	0.523407
RP11-57H12.5	0.497106
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0220319
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.97661
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0548987
DPYD-IT1	0
SEC63P1	0.64744
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.112662
LINC01930	0
RP11-490G2.2	0
MIR137HG	0.0086065
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.388042
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.33405
PLPPR4	1.63
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.463368
FRRS1	2.93179
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.257666
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.70902
RP4-714D9.4	0
LRRC39	3.45036
RPL23AP90	0
BRI3P1	0.150788
RP11-305E17.4	0
RTCA-AS1	2.31515
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	3.1818
BCAS2P2	0.0499206
RP5-837M10.4	0
GPR88	1.10022
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.097871
RP11-421L21.2	0.463413
RP11-421L21.3	4.87939
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.63088
RP4-575N6.5	0.56746
RP4-575N6.2	0.520693
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.454894
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.251927
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.134334
RN7SKP285	0
AMY2A	0.253405
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0401223
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0289198
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0505258
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.281459
RP11-270C12.3	2.31981
VAV3	1.59971
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.121375
RP11-483I13.6	0.355626
NBPF4	0.0514465
RP11-483I13.2	0
SLC25A24P1	0.0798169
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.0385858
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.22162
FNDC7	0.0655955
RP11-293A10.3	0
RP11-475E11.2	0.0160287
AKNAD1	0.130234
SPATA42	0
GPSM2	4.56566
RP5-1065J22.2	0
RP11-20O24.4	3.54533
RP11-20O24.1	0.260152
RANP5	0
RP5-1065J22.8	0.968846
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0.062261
KIAA1324	0.260479
CELSR2	2.68205
MYBPHL	0.505611
GPR61	0.197068
RNU6V	0
RP5-1160K1.6	2.50332
RPL7P8	0.0583302
GSTM1	0.881146
AC000032.2	0
RP4-735C1.4	0.257458
EPS8L3	0.0339225
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.0270574
UBL4B	0.118363
SLC6A17	0.649596
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.286836
KCNC4	3.45268
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.158321
RBM15	3.69046
LAMTOR5-AS1	0.318138
PROK1	0.685167
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.683209
RP11-284N8.3	0.684184
KCNA3	0.373349
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0851543
RP11-96K19.2	0.358547
RP11-96K19.5	0.167346
CCNT2P1	0
RNA5SP54	0
DENND2D	3.01121
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.79217
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.02332
UBE2FP3	2.16163
RP11-552M11.4	2.2827
Y_RNA	0
TMIGD3	2.85585
RNU6-792P	0
ADORA3	4.0936
LINC01160	4.32345
KRT18P57	0
RNU6-151P	0
FAM212B	4.12305
FAM212B-AS1	0.453545
KCND3	4.4275
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.552938
RP5-965F6.2	1.31406
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	3.01969
RP4-671G15.2	1.28111
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.555872
PPM1J	3.71444
RP11-426L16.9	0
FAM19A3	0.0445488
NUTF2P4	0
LINC01356	0.0701036
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.156024
SLC16A1-AS1	0.937268
RP11-31F15.2	0.557534
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	4.78376
RP11-512F24.1	0.207283
MTND5P20	0
PHTF1	4.66537
RP4-730K3.3	1.84758
RP5-1073O3.2	0.0455219
PTPN22	1.87033
AP4B1-AS1	1.75669
BCL2L15	0.460487
HIPK1-AS1	0.154023
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0627405
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0825702
DENND2C	1.59884
AMPD1	0.101766
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0.0149545
TSHB	0.323091
LINC01765	0.182406
RP4-663N10.1	0.729157
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.0137689
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	3.64701
RP11-159M11.2	0
MAB21L3	0.0194402
LINC01779	0.109544
U3	0
ATP1A1-AS1	2.96514
RNU6-817P	0
LINC01762	0.156385
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.83577
NAP1L4P1	0.790765
MIR548AC	0
IGSF3	1.47167
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	2.64592
FTH1P22	0.153402
RP4-753F5.1	0.147698
RNA5SP55	0
CD101	0.500158
RP11-27K13.3	0.117514
TTF2	4.15624
MIR942	0
TRIM45	3.92984
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.37437
RP4-675C20.4	0.350618
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.131392
GDAP2	3.49165
SPAG17	0.0489978
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	3.79484
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	1.10713
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.50679
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0626945
HAO2-IT1	0
HSD3B2	0.140672
GAPDHP74	0.0367203
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.237109
HSD3BP3	0
GAPDHP27	0.0684503
HSD3BP4	0.154906
GAPDHP33	0.142414
LINC00622	1.53418
HSD3BP5	0.336565
ZNF697	3.29223
HMGCS2	0.0858778
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.22828
7SK	0
U1	0
PFN1P2	2.41393
U2	0.458075
7SK	0
NBPF26	4.97593
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.182287
RNVU1-4	0
LINC00623	4.15188
CH17-118O6.3	0.0835537
U1	0
CH17-118O6.4	0
FCGR1B	0.876763
RP11-439A17.10	0
RP11-439A17.9	0.103981
HIST2H2BA	0.906746
RP11-439A17.4	0
HIST2H3DP1	0.935884
RP11-439A17.5	0
FAM72B	0.251782
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.399585
RP11-343N15.2	0.129366
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.314803
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.70885
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0634397
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0902763
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.41987
HIST2H2BB	1.342
RP5-998N21.4	0.10324
RP5-998N21.7	0
HIST2H3PS2	0.649625
RPL22P5	0
FAM72C	0.0569708
SRGAP2D	0.81015
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.931162
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.107564
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.362248
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.38117
RP3-365I19.2	0
FAM72D	0.152468
CH17-195P21.1	0
RP11-403I13.8	2.53531
U1	0
CH17-195P21.2	1.72366
RP11-289I10.2	3.61101
PPIAL4D	0.149067
RP11-289I10.3	0
CH17-373J23.1	0.327722
RP11-89F3.2	0
NBPF20	0.435975
PFN1P3	0.154495
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0342808
NBPF25P	1.3735
GPR89A	3.09157
PDZK1	0.534826
CD160	0.717812
NUDT17	4.43437
MIR6736	0
RP11-315I20.3	0.412791
GNRHR2	2.10817
LIX1L-AS1	0.513084
ANKRD34A	3.22086
HFE2	0.106482
RNVU1-6	0
LINC01719	0.343913
NBPF10	1.0861
NOTCH2NL	1.7339
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.622265
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.327424
5S_rRNA	0
HYDIN2	0.384664
U6atac	0
PFN1P8	0.172493
RP4-704D21.2	0
NBPF13P	0.0376319
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0241675
RP11-337C18.8	2.05142
FMO5	1.88625
CCT8P1	1.74326
RPL7AP15	0.0941046
LINC00624	0.466071
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	4.95004
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.96619
RP6-74O6.2	0.755254
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.404747
RNVU1-7	0
PDE4DIPP1	0.0717119
PFN1P4	0.328796
ABHD17AP1	0.377006
RP4-565E6.1	0.14708
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.88278
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.025
Y_RNA	0
MIR5087	0
RNU1-122P	0.266348
RP6-74O6.6	0.846849
RNVU1-1	0.186431
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.48588
RNVU1-3	0.447489
RP11-495P10.10	0.434662
CH17-172B3.1	2.76059
PPIAL4G	0
U1	0.232855
NBPF14	3.12018
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.0735609
RP4-791M13.3	0.212971
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	1.68445
7SK	0
RP11-544O24.2	0.176175
NBPF19	3.13589
PPIAL4C	0
LINC00869	2.1773
RP11-353N4.6	1.50136
U1	0.63467
RP11-353N4.5	0.142544
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	3.36456
HIST2H2BF	0.917796
RP11-196G18.3	0.125531
HIST2H3D	0.542075
HIST2H4A	0.139322
HIST2H3C	0
HIST2H2AA3	0.0953346
HIST2H2BD	0.482441
HIST2H2BC	0.614698
HIST2H2AA4	0.114501
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0674183
HIST2H2AC	2.16738
HIST2H2AB	0.147729
RP11-458I7.1	0.190587
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.0922058
MIR6878	0
FALEC	0.632537
RP11-54A4.2	3.80494
MIR4257	0.697947
ADAMTSL4-AS1	1.26023
RN7SL473P	0.545569
RN7SL600P	0.651961
SNORA40	0.785501
U4	0.278954
HORMAD1	0.100368
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.0921306
RNU6-1309P	0
RPS27AP6	0.205414
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	2.91953
RNU6-884P	0
BNIPL	0.367149
RPS29P29	0
RP11-68I18.10	0.743654
TMOD4	0.863157
RP11-126K1.2	0.530065
RN7SL444P	0.271739
RP11-126K1.9	0
RP11-126K1.6	0.813548
RNY4P25	0
CGN	0.222323
SNORA44	0
RP11-74C1.4	0.0682873
MIR554	0
RP11-74C1.2	0.158904
RP11-404E16.1	0.5149
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.073018
RIIAD1	0.220483
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.474302
RP11-98D18.16	0
RP11-98D18.3	1.08346
TDRKH	3.03556
TDRKH-AS1	0.622752
RP11-98D18.17	0.164868
LINGO4	0.0133667
RORC	0.179685
C2CD4D	0.290008
Y_RNA	0.867247
AL450992.2	2.01968
THEM5	0.829251
KRT8P28	0
AL591893.1	0.0224762
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.257412
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.0241
RP11-107M16.2	0.0898081
HRNR	0.143085
FLG	0.476586
FLG2	0.198635
HMGN3P1	0
CRNN	0.567153
LCE5A	0.0731266
CRCT1	0.273743
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.148579
LCE2A	0
LCE4A	0
C1orf68	0.160354
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0952189
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.140347
LCE1B	0.0347085
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.12657
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.59217
SPRR3	1.38492
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.481631
SPRR2D	0.122047
SPRR2A	0.320138
SPRR2B	0
SPRR2E	0.405872
SPRR2F	0
SPRR2C	0
SPRR2G	0.132736
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.566282
PGLYRP3	0
PGLYRP4	0.0158913
RNU6-160P	0
S100A12	3.57546
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.292598
RN7SL44P	0
BX470102.3	4.37699
S100A5	0.370956
S100A2	2.19548
S100A14	0.985212
S100A1	0.961616
RP1-178F15.4	3.44425
MIR8083	0.695639
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.481873
Y_RNA	0
RP11-216N14.5	0.114799
RP11-216N14.7	0.176091
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.59619
RP11-422P24.10	1.45845
RP11-422P24.11	3.91022
NUP210L	0.153696
RP11-422P24.9	0.178568
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.435097
MIR190B	0
C1orf189	0.144829
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0465363
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.166042
RP11-350G8.5	0.302908
PSMD8P1	0.0540056
UBE2Q1-AS1	0.168125
CHRNB2	0.0434577
KCNN3	1.10004
RP11-307C12.13	0
Metazoa_SRP	0.25139
RP11-307C12.12	2.11814
MIR4258	0
LENEP	0.0537443
DCST2	2.06423
DCST1	0.276126
DCST1-AS1	0.900849
EFNA3	1.78923
Y_RNA	0
HMGN2P18	0
TRIM46	3.33411
RP11-263K19.6	4.16092
GBAP1	4.03524
MTX1P1	0.949465
HCN3	3.46587
PKLR	0.0400726
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0415807
ASH1L-AS1	4.10192
RP11-29H23.7	1.05411
DAP3P1	0
RP11-29H23.6	0.0541099
RP11-29H23.4	0
RP11-29H23.5	0.554
RP11-243J18.2	0
RP11-101O6.2	0.110342
U4	0
SNORA80E	0
RXFP4	0.074577
MIR6738	0
RP11-336K24.12	1.43798
RP11-336K24.5	0
RAB25	0.210947
MEX3A	0.300539
SEMA4A	4.83763
SNORA26	0
PAQR6	3.04789
TMEM79	4.67622
VHLL	0
TSACC	0.416048
RHBG	0.0149604
RP11-139I14.2	0.00879142
C1orf61	0.0296897
MIR9-1	0
RP11-98G7.1	0.0663149
Y_RNA	0
RP11-284F21.8	0.064373
IQGAP3	0.931459
TTC24	0.0589928
RP11-284F21.11	0.545095
HAPLN2	1.38591
RP11-284F21.9	0.11024
BCAN	0.241303
RP11-284F21.10	0.25305
RP11-284F21.7	0.366476
RP11-66D17.3	0
RP11-66D17.5	1.39357
SH2D2A	1.76041
NTRK1	0.937736
INSRR	0.119631
LRRC71	0.614891
MIR765	0.724877
RN7SL612P	0
RP11-110J1.2	0.0649729
KRT8P45	0.238991
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.103597
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
