Name	Adrenal Gland
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.029024
RPS26P15	0.213098
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.958212
RP4-592A1.2	0.421139
RP11-63G10.4	0.0206696
LINC01135	1.34121
RP11-63G10.3	0.273986
RP11-63G10.2	0
RP4-794H19.1	2.07425
LINC01358	0.174218
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0593634
RP11-467C18.1	0.408164
FGGY	3.49217
MIR4711	0
RP4-782L23.2	0.349778
CYP2J2	0.307924
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0141597
RP11-436K8.1	0.033081
NFIA-AS2	0.206907
RP4-802A10.1	0.119275
NFIA-AS1	0.0970479
RP11-430G17.1	0
RP11-430G17.3	0.819505
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.342801
RP5-1155K23.4	0
KANK4	0.0927495
RNU6-371P	0
DOCK7	2.92234
RP11-293K19.1	0
ANGPTL3	0.0609483
RP5-849H19.3	0.0300461
RP5-849H19.2	0
RP11-230B22.1	0.0353815
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.143163
FOXD3	0.144573
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	4.78058
ITGB3BP	3.21953
EFCAB7	2.88381
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.369551
RN7SL130P	1.16926
ROR1	0.684484
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.505571
SLC2A3P2	0.330821
RP4-535B20.4	0.3639
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.312338
RP4-535B20.2	0
MRPS21P1	0
AK4	0.618809
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.150842
LEPR	1.47846
RP11-430H12.2	0
RN7SL854P	0
PDE4B	1.42702
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.293283
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0.312512
INSL5	0
WDR78	1.07255
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0.0192978
IL23R	0.399795
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.207828
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.44038
RP4-609E1.2	0
ARL5AP3	0.196238
CTBP2P8	0.493415
MIR1262	0
RPS7P4	0.167931
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.1182
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.102789
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.225794
CTH	2.90529
Metazoa_SRP	0
RP11-42O15.3	0.53909
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	1.8224
RP3-333A15.1	0.202892
RP3-333A15.2	0.44418
ZRANB2-AS1	0.31654
MIR186	0.372602
ZRANB2-AS2	0.0994522
RP11-115M14.1	0
NEGR1	0.764964
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.150498
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.278785
TNNI3K	1.50031
RP11-439H8.4	0.0846704
RP4-650F12.2	0
LRRC53	0
ERICH3	0.860246
ERICH3-AS1	0
RP11-17E13.2	1.21942
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.318049
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.47797
MSH4	0.163799
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.29493
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	2.46367
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.412891
RP4-706A16.3	4.8855
RP11-363H12.1	0
AK5	0.0978775
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.159137
NSRP1P1	0.051664
HSPE1P25	0
NEXN-AS1	0.614522
RP11-386I14.4	1.68469
RP11-386I14.2	1.82009
RNU6-1102P	0
RP11-386I14.3	0.0762077
RNA5SP22	0
RNFT1P2	0.400173
MGC27382	0.0669465
PTGFR	3.45795
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.5677
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.0350717
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0.0357113
RP5-837I24.1	0.0281047
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.0863576
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.11122
RP11-147G16.1	0
LINC01362	0
LINC01361	0.046153
LINC01712	0
LINC01725	0.0670811
RP5-836J3.1	0
TTLL7	0.551369
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	1.89189
RP11-486G15.1	0
RP11-82H13.2	0.185365
SNORA2	0
SAMD13	2.06805
RP11-376N17.4	0
UOX	0.425431
DNASE2B	0.134074
SPATA1	0.365211
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.65317
LPAR3	0.943148
MIR4423	0
RP11-33E12.2	1.47663
SYDE2	0.932738
Y_RNA	0
RP11-131L23.1	0.0813574
Y_RNA	0
RP11-131L23.2	0.177963
RP4-621F18.2	0.102086
RP11-290M5.4	0.152409
SNORD81	0
RP11-290M5.2	0
COL24A1	0.0954786
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.172859
CLCA1	0.0359157
CLCA4	0.09412
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.67879
RP4-612B15.2	0.131038
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.712088
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0583255
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0646502
RPL36AP10	0
RNU6-125P	0
ELOCP19	3.84146
RP11-82K18.2	0.628865
Y_RNA	0
GBP7	1.14568
GBP4	4.46064
GBP5	0.674629
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0652368
CAPNS1P1	0
GBP1P1	0.464967
FLJ27354	1.89604
RP11-413E1.4	0
LRRC8C	4.87927
RP11-413E1.2	0
RP5-943J3.1	0.625837
RP5-943J3.2	0.420193
RP11-302M6.5	0.117335
RN7SKP272	0.165551
GEMIN8P4	2.26932
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	4.47327
LINC01763	0.0493972
RP4-665J23.4	0
PHKA1P1	0.570112
RPL5P6	0
HFM1	0.536538
Y_RNA	0
FEN1P1	0
CDC7	3.25921
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0738399
RN7SL653P	0
BRDT	0.00667173
EPHX4	0.323303
LPCAT2BP	0
SETSIP	0.0998981
BTBD8	0.818417
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.86397
RP4-621B10.8	0.524257
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
RPAP2	2.57059
RN7SL824P	0
GFI1	0.338468
RP4-593M8.1	0
HMGB3P9	0.117696
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	2.77218
SNORD21	1.62014
SNORA66	1.47794
SNORA51	0
RP11-386I23.1	0.0162095
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.44519
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.33433
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0887469
RP11-488P3.1	0.152767
MIR760	0
RP4-561L24.3	0.452634
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0515424
RP11-78O9.1	0
ARHGAP29	2.40212
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	1.22594
KATNBL1P2	0
MIR378G	0
ALG14	4.2823
RP11-313A24.1	0.0671518
RP11-57H12.2	0.140517
Y_RNA	0
RP11-57H12.3	0.234932
RP11-57H12.5	0.619384
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.46319
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	3.1902
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.397304
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0310408
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.0546429
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.01746
PLPPR4	0.0543742
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.539871
FRRS1	4.77962
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.219381
SLC35A3	2.83706
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.01089
RP4-714D9.4	0
RPL23AP90	0.13032
BRI3P1	0.117796
RP11-305E17.4	0.171129
RTCA-AS1	2.18048
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.16789
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.218508
RP11-84O12.2	0
LINC01349	0.0590654
RP11-84O12.3	0
HNRNPA1P68	0.0411964
RP11-421L21.2	0.566139
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.733062
RP4-575N6.5	0.211492
RP4-575N6.2	0.519033
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.319496
OLFM3	0.0131235
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.701146
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.277461
RN7SKP285	0
AMY2A	0.345664
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0312057
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0223943
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0353004
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.0463443
RP11-270C12.3	1.09473
VAV3	1.0705
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0572727
RP11-483I13.6	0.202913
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	3.59331
HENMT1	2.67116
FNDC7	0.0317685
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.198762
SPATA42	0.0429745
GPSM2	2.74943
RP5-1065J22.2	0
RP11-20O24.4	2.71763
RP11-20O24.1	0.157765
RANP5	0
RP5-1065J22.8	1.03726
SCARNA2	0
RP5-1065J22.4	0.0656008
C1orf194	0.0573275
KIAA1324	0.646607
CELSR2	2.38796
PSRC1	2.29278
MYBPHL	0.184957
GPR61	0.203965
GNAI3	4.43926
RNU6V	0
RP5-1160K1.6	1.96249
RPL7P8	0
AC000032.2	0
GSTM5	1.8377
RP4-735C1.4	0
EPS8L3	0.0208115
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0.102532
RP4-773N10.4	4.4345
ALX3	0
LINC01397	0
UBL4B	0.044003
SLC6A17	0.262129
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.4789
KCNC4	1.63004
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.286102
RBM15	3.34539
LAMTOR5-AS1	0.220035
SLC16A4	2.97924
RP5-1074L1.4	4.373
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.0835094
RP11-284N8.3	0.223313
KCNA3	0.0916929
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0817333
RP11-96K19.2	0.458846
RP11-96K19.5	0.204831
CCNT2P1	0
RNA5SP54	0
CHI3L2	0.692848
CHIAP1	0
CHIAP2	0
CHIA	0.01929
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.38929
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	1.99739
RP11-552M11.8	0.977233
UBE2FP3	1.27463
RP11-552M11.4	1.94771
Y_RNA	0
RNU6-792P	0
LINC01160	1.32901
KRT18P57	0.0238883
RNU6-151P	0
FAM212B	1.08329
FAM212B-AS1	0.0581786
KCND3	1.80616
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.137729
RP5-965F6.2	0.247406
TXNP3	0
snoU13	0
CTTNBP2NL	4.23221
MIR4256	0
WNT2B	1.42992
RP4-671G15.2	0.892274
ST7L	4.61819
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.827705
PPM1J	0.564724
RP11-426L16.9	0
FAM19A3	0.144926
NUTF2P4	0
LINC01356	0.052065
RP3-522D1.1	0.149787
RP3-522D1.2	0
AKR7A2P1	0.155887
SLC16A1-AS1	0.730269
RP11-31F15.2	0.563077
LRIG2	3.9367
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	3.12349
RP11-512F24.1	0.174332
MTND5P20	0
RP4-730K3.3	1.82038
RP5-1073O3.2	0
PTPN22	0.907899
AP4B1-AS1	1.37438
BCL2L15	0.229135
DCLRE1B	2.4083
HIPK1-AS1	0.130465
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0611338
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.136189
DENND2C	0.847605
AMPD1	0.0233106
RN7SL432P	0
RNY1P13	0.270085
NR1H5P	0
SYCP1	0.00543707
TSHB	0
TSPAN2	0.294819
LINC01765	0
RP4-663N10.1	0.0388844
NGF	2.6229
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
CASQ2	0.642544
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	2.30571
SLC22A15	2.86835
RP11-159M11.2	0
MAB21L3	0.0233807
LINC01779	0.0572131
U3	0
ATP1A1-AS1	2.34829
RNU6-817P	0.317841
LINC01762	0.0316008
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.413101
NAP1L4P1	0.241805
MIR548AC	0
IGSF3	1.01977
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.985856
FTH1P22	0
RP4-753F5.1	0.853505
RNA5SP55	0
CD101	0.984702
RP11-27K13.3	0.312103
TTF2	4.31175
MIR942	0
RPS15AP9	0
VTCN1	0.0213132
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.771919
RP4-675C20.4	0.112201
VPS25P1	0
AL157902.3	0
FAM46C	1.64764
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0773375
GDAP2	2.15229
SPAG17	0.182567
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.12393
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.321132
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.54224
RPL6P2	0.0363798
RP11-418J17.3	0.157432
LINC01780	0.189566
RNU1-75P	0
HAO2	0.750654
HAO2-IT1	0.470244
GAPDHP74	4.49817
GAPDHP23	0.125405
HSD3BP1	2.22455
GAPDHP58	0
HSD3B1	0.491106
GAPDHP32	0.105905
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0547677
GAPDHP33	0.0468743
LINC00622	0.617718
HSD3BP5	0.212327
ZNF697	3.97667
PHGDH	1.16452
HMGCS2	0.21437
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.72073
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.0787171
7SK	0
CH17-472G23.2	2.75575
U1	0
PFN1P2	0.71543
NBPF8	4.53292
CH17-472G23.4	0.973388
U2	0
7SK	0
NBPF26	1.63694
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0985681
RNVU1-4	0.198356
LINC00623	1.89466
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.926649
RP11-439A17.10	0
RP11-439A17.9	0.164558
HIST2H2BA	1.83256
RP11-439A17.4	0
HIST2H3DP1	1.54895
RP11-439A17.5	0
FAM72B	0.243102
SRGAP2C	3.14001
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.253932
RP11-343N15.2	0.0680273
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.0565693
EMBP1	0.38331
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.35486
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0122705
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0721493
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.3241
RP5-998N21.4	0.203704
RP5-998N21.7	0
RPL22P5	0
FAM72C	0.0692291
SRGAP2D	0.755454
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.187124
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0772812
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.250243
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.04033
RP3-365I19.2	0
FAM72D	0.133487
CH17-195P21.1	0
RP11-403I13.8	1.08535
U1	0
CH17-195P21.2	1.01699
RP11-289I10.2	1.00497
PPIAL4D	0.117318
RP11-289I10.3	0
CH17-373J23.1	0.214233
RP11-89F3.2	0
NBPF20	0.429196
PFN1P3	0.134234
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.172943
NBPF25P	2.25698
GPR89A	3.89629
PDZK1	1.28332
CD160	0.190577
NUDT17	3.17638
MIR6736	0
ANKRD35	1.04203
ITGA10	2.22448
RP11-315I20.3	0
GNRHR2	1.41749
LIX1L-AS1	0.355674
ANKRD34A	0.952941
HFE2	0.0575459
RNVU1-6	0
LINC01719	0.20691
NBPF10	0.293768
NOTCH2NL	0.505715
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.221828
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.191122
5S_rRNA	0
HYDIN2	0.20017
U6atac	0
NBPF12	4.23391
PFN1P8	0.135836
RP4-704D21.2	0
NBPF13P	0.010146
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0.0192563
NBPF13P	0
RP11-337C18.8	2.22741
FMO5	4.14537
PDIA3P1	4.72291
CCT8P1	2.04148
RPL7AP15	0.184881
LINC00624	0.271607
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	1.82782
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.51299
RP6-74O6.2	0.60071
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.391627
RNVU1-7	0
PDE4DIPP1	0.192515
NBPF11	4.27283
PFN1P4	0.346835
ABHD17AP1	0.24131
RP4-565E6.1	0.0816195
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.664082
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.285321
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.364079
RNVU1-3	0.198477
RP11-495P10.10	0.26121
CH17-172B3.1	2.17617
PPIAL4G	0
U1	0.193161
NBPF14	0.92107
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	1.48039
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	4.16355
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.76292
WI2-1896O14.1	1.35465
RP11-326G21.1	0.231276
7SK	0
RP11-544O24.2	0.0380866
NBPF19	0.983559
PPIAL4C	0
LINC00869	1.02426
RP11-353N4.6	0.793093
U1	0.548217
RP11-353N4.5	0.0428506
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.9354
HIST2H2BF	1.09611
RP11-196G18.3	0.211273
HIST2H3D	0.626163
HIST2H4A	0.169539
HIST2H3C	0
HIST2H2AA3	0.0547724
HIST2H2BD	0.21953
RP11-196G18.22	4.31079
HIST2H2BC	0.377197
HIST2H2AA4	0.0913785
HIST2H3A	0
HIST2H4B	0.0131817
RP11-196G18.23	0.0364113
HIST2H2AC	3.14048
HIST2H2AB	0.0643215
RP11-458I7.1	0.137203
RN7SL480P	0
RNU2-17P	0.253704
RP4-790G17.7	0
CA14	0.185141
MIR6878	0
FALEC	0.310988
RP11-54A4.2	1.7848
MIR4257	0
ADAMTSL4-AS1	0.35556
RN7SL473P	0.090371
RN7SL600P	0.157035
SNORA40	0.317284
U4	0
HORMAD1	0.0474144
RNU6-1042P	0
RP11-363I22.3	0.103328
UBE2D3P3	0.0966757
RNU6-1309P	0
RPS27AP6	0.103499
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.238068
ANXA9	3.13785
RNU6-884P	0
BNIPL	0.212408
RPS29P29	0
RP11-68I18.10	0.211458
SEMA6C	2.86343
TNFAIP8L2	4.98993
TMOD4	0.479744
RP11-126K1.2	1.31849
RN7SL444P	0.149233
RP11-126K1.9	0.187412
RP11-126K1.6	1.967
RNY4P25	0
CGN	0.788446
SNORA44	0
RP11-74C1.4	0.102244
MIR554	0
RP11-74C1.2	0.174869
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.143826
RIIAD1	0.0255657
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.527516
RP11-98D18.16	0
RP11-98D18.3	1.01901
TDRKH	2.92799
TDRKH-AS1	0.782632
RP11-98D18.17	0.199403
LINGO4	0.0413406
RORC	1.53774
C2CD4D	0.28934
Y_RNA	0.558623
AL450992.2	1.884
THEM5	0.449605
KRT8P28	0
AL591893.1	0.0187714
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.165286
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.857713
RP11-107M16.2	0
HRNR	0.143437
FLG	0.501047
FLG2	0.0873408
HMGN3P1	0
CRNN	0.805457
LCE5A	0
CRCT1	0.221275
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0349722
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0391959
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.0703506
IVL	0.08913
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.803148
SPRR3	1.90623
SNORA31	0
RP1-20N18.4	0.117397
SPRR1B	0.470765
SPRR2D	0.115877
SPRR2A	0.445321
SPRR2B	0
SPRR2E	0.280298
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.0584606
PRR9	0
RP1-140J1.4	0
LOR	0.182377
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	1.23834
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.108999
RN7SL44P	0
BX470102.3	1.4265
S100A5	0.0514688
S100A3	0.91457
S100A2	0.763153
S100A14	0.660885
S100A1	1.10029
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.275537
Y_RNA	0
RP11-216N14.5	0.0282609
RP11-216N14.7	0.0767339
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	0.984748
RP11-422P24.10	1.35317
RP11-422P24.11	4.57911
NUP210L	0.0370101
RP11-422P24.9	0.113307
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.329288
MIR190B	0
C1orf189	0.108467
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0121128
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.117603
RP11-350G8.5	0.281841
PSMD8P1	0.0550959
TDRD10	4.99444
UBE2Q1-AS1	0.171438
CHRNB2	0.112605
KCNN3	0.319889
RP11-307C12.13	0.253402
Metazoa_SRP	0.372104
RP11-307C12.12	2.70447
MIR4258	0.271165
LENEP	0.121723
DCST2	1.36886
DCST1	0.174855
DCST1-AS1	1.48823
EFNA3	2.89641
Y_RNA	0
HMGN2P18	0
