Name	Heart - Left Ventricle
PLA2G12AP1	0.102741
ORC1	0.113239
PRPF38A	4.97907
ZCCHC11	4.41505
RP11-25O10.2	0
EEF1GP7	0
GPX7	3.30378
FAM159A	0.0292532
COA7	3.98594
NDUFS5P3	0
RN7SL62P	0
RNU2-30P	0
RPS13P2	0.787397
RNU6-969P	0
ZYG11A	0.0106551
RP4-631H13.2	0
RP4-631H13.6	1.37666
RP4-631H13.4	0
MIR1273F	0
MIR5095	0
MIR1273G	0
RP4-631H13.5	0
RP11-334A14.2	0
TUBBP10	0
SLC1A7	0.394048
RP11-334A14.8	0.0538368
RP5-1024G6.9	0
RP5-1024G6.2	0.0854793
RP5-1024G6.7	0
RP5-1024G6.5	0.249723
LRP8	0.355185
RP4-784A16.1	0
RP4-784A16.2	0
RP4-784A16.3	0
RP4-784A16.4	0
LINC01771	0
RP11-117D22.1	0
RP11-117D22.2	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0.122534
RNU7-95P	0
NDC1	2.24812
SNORA58	0
RP4-654H19.2	0
DIO1	0.0401326
HSPB11	2.74106
HNRNPA3P12	0.0387011
LDLRAD1	0
RP4-758J24.6	0.46045
TCEANC2	0.881644
MIR4781	0
RP4-758J24.4	0
CDCP2	0.013397
RP11-446E24.3	0
CYB5RL	1.01133
SSBP3-AS1	0.626114
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
FAM151A	1.34141
RP11-240D10.4	0.110216
PARS2	2.04339
TTC22	0.0637397
RP11-67L3.2	0
LEXM	0
RP11-67L3.5	0
RP11-67L3.4	0
TMEM61	0
BSND	0
PCSK9	0.0114516
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.00770542
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0.0365932
RPSAP20	0.0773144
RP11-504A18.1	0.248907
LINC01767	0.0332418
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
C1orf168	3.69708
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	0.47108
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0150881
RPS26P15	0.0451101
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	4.71646
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.2353
RP4-592A1.2	0.279204
RP11-63G10.4	0.00669508
LINC01135	0.0720106
RP11-63G10.3	0.0897523
RP11-63G10.2	0
RP4-794H19.1	0.673033
LINC01358	0.0319114
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0.213918
FGGY	1.07069
MIR4711	0
RP4-782L23.2	0
HOOK1	0.733141
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.00962193
RP11-436K8.1	0.0261742
NFIA-AS2	0.141054
RP4-802A10.1	0
NFIA-AS1	0.111512
RP11-430G17.1	0
RP11-430G17.3	0.497323
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0117236
RP5-1155K23.4	0
KANK4	0.0333811
RNU6-371P	0
USP1	4.99104
DOCK7	1.03726
RP11-293K19.1	0
ANGPTL3	0.0132218
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0.0347223
ATG4C	2.26469
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.22032
FOXD3	0.199726
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	1.10465
ITGB3BP	0.947779
EFCAB7	1.30147
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.188748
RN7SL130P	0.549185
ROR1	1.85243
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.020666
UBE2U	0.0278336
RNU7-62P	0
CACHD1	1.39267
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.168751
SLC2A3P2	0.068832
RP4-535B20.4	0.163242
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.101092
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.08425
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	0.660137
RP11-430H12.2	0
RN7SL854P	0
PDE4B	1.92553
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.09169
MIR3117	0
RP4-598P13.1	0.0718627
TCTEX1D1	1.32089
INSL5	0
WDR78	0.282115
RP11-342H21.2	0
MIER1	2.77438
SLC35D1	2.46632
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.0940893
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.0933765
RP4-609E1.2	0
DIRAS3	4.12783
ARL5AP3	0.130018
CTBP2P8	0.141816
MIR1262	0
RPS7P4	0.0740129
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0372351
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.0904999
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
LRRC40	4.43677
RN7SL242P	0
RP4-677H15.4	0
ANKRD13C	3.07887
HHLA3	2.17854
RP11-180O5.2	0.0706673
CTH	0.746704
Metazoa_SRP	0
RP11-42O15.3	0.160739
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.130676
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0.039267
MIR186	0
ZRANB2-AS2	0.0314838
RP11-115M14.1	0
NEGR1	1.46272
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0471033
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0275338
FPGT	3.34058
RP11-439H8.4	0.0755258
RP4-650F12.2	0.449731
LRRC53	0.130966
ERICH3	0.00618248
ERICH3-AS1	0
RP11-17E13.2	0.643468
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.133443
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.752392
MSH4	0.150103
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.3389
RP11-335E14.1	0
RP5-1102E8.3	0.0998078
TPI1P1	1.79839
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.0971649
MIR7156	0
RP4-564M11.2	0
PIGK	4.95111
RP4-706A16.3	1.85396
RP11-363H12.1	0
AK5	0.0787271
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	2.82408
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	2.05854
RNA5SP21	0
RP11-181C21.4	0.0849134
NSRP1P1	0.0399499
HSPE1P25	0
NEXN-AS1	0.564714
RP11-386I14.4	0.642907
RP11-386I14.2	0.103656
GIPC2	0.965853
RNU6-1102P	0
RP11-386I14.3	0.0341738
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.292734
RP11-472F19.1	0
RNA5SP23	0
IFI44L	2.76832
RP4-641G12.3	0.0555281
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0290597
RP5-836J3.1	0
TTLL7	0.826037
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	1.09768
PRKACB	4.42618
RP11-486G15.1	0
RP11-82H13.2	0.08998
SNORA2	0
SAMD13	0.22181
RP11-376N17.4	0
UOX	0.0061232
DNASE2B	0.0188558
SPATA1	0.257629
CTBS	1.21949
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.73036
LPAR3	2.99549
MCOLN2	0.0856833
WDR63	0.0798021
MCOLN3	0.196586
MIR4423	0
RP11-33E12.2	2.19354
SYDE2	1.35614
C1orf52	4.71035
Y_RNA	0
BCL10	2.37383
RP11-131L23.1	0.0185808
DDAH1	3.25775
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.0956751
RP11-290M5.4	0.144977
SNORD81	0
RP11-290M5.2	0
ZNHIT6	2.3663
COL24A1	0.242378
RNA5SP51	0
RP4-682E18.1	0
ODF2L	1.89539
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0190296
CLCA1	0.0209738
CLCA4	0.0230243
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.14279
RP4-612B15.2	0.0400057
HS2ST1	2.4722
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.06613
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0283798
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0
RPL36AP10	0
RNU6-125P	0
ELOCP19	0.885736
RP11-82K18.2	0.137234
KYAT3	4.93154
RBMXL1	3.5727
GBP3	2.68769
Y_RNA	0
GBP1	2.83992
PTGES3P1	4.21239
GBP2	4.39013
GBP7	0.0238086
GBP4	3.41587
GBP5	0.148076
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0272465
CAPNS1P1	0
GBP1P1	0.424843
LRRC8B	1.18338
FLJ27354	1.12517
RP11-413E1.4	0
LRRC8C	2.11043
RP11-413E1.2	0
RP5-943J3.1	0.158757
RP5-943J3.2	0.139863
LRRC8D	2.04881
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	1.10771
ZNF326	2.60228
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.36607
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.106347
ZNF644	3.09825
RPL5P6	0
HFM1	0.375402
Y_RNA	0
FEN1P1	0
CDC7	0.585684
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0141035
RN7SL653P	0
BRDT	0
EPHX4	0.0591623
LPCAT2BP	0
SETSIP	0.0411287
BTBD8	0.192962
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	0.76156
RP4-621B10.8	0.586708
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	3.03689
RPAP2	1.19185
RN7SL824P	0
GFI1	0.0941155
EVI5	2.21908
RP4-593M8.1	0
HMGB3P9	0.0419325
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	2.36961
SNORD21	0.58582
SNORA66	0.538395
SNORA51	0
RP11-386I23.1	0.015461
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	2.34892
CCDC18	0.606921
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	2.1453
RP4-717I23.2	0
DR1	4.15873
RP4-713B5.2	0.17648
Y_RNA	0
RNA5SP53	0
BCAR3	4.57913
RP5-1033H22.2	0.0230954
RP11-488P3.1	0.206433
MIR760	0
RP4-561L24.3	0.312404
GCLM	2.36718
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.054561
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0859573
GAPDHP29	0
RP11-148B18.4	0.0799316
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.297584
KATNBL1P2	0
MIR378G	0
SLC44A3	1.45785
ALG14	0.532836
RP11-313A24.1	0.006617
RP11-57H12.2	0.0672461
Y_RNA	0
RP11-57H12.3	0.277802
RP11-57H12.5	0.283719
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.277063
RN7SL831P	0
NDUFS5P2	0
RPL7P9	2.61699
RN7SKP270	0
PTBP2	1.32256
DPYD	2.42062
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.116577
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.0392121
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	0.321695
PLPPR4	0.12669
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.776749
FRRS1	0.80066
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.155237
SLC35A3	0.90294
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	0.767467
RP4-714D9.4	0
TRMT13	3.66125
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0
RTCA-AS1	1.47375
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	0.957886
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.0960557
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	1.87165
EXTL2	3.31506
SLC30A7	1.572
HNRNPA1P68	0
RP11-421L21.2	0.120483
RP11-421L21.3	2.53249
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.01672
RP4-575N6.5	0.436312
RP4-575N6.2	0.237197
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.136412
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.00743743
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.0574654
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0139923
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.00922832
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0198001
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	2.19629
NTNG1	0.0124039
RP11-270C12.3	3.29592
VAV3	0.443733
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0154285
SLC25A24	3.33494
RP11-483I13.6	0.0590008
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	1.53932
HENMT1	0.480568
FNDC7	0
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0109294
SPATA42	0
GPSM2	0.760079
WDR47	4.26454
RP5-1065J22.2	0
RP11-20O24.4	0.990519
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	0.472969
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0.0188133
KIAA1324	0.0594874
CELSR2	1.54456
PSRC1	0.810738
MYBPHL	0.145151
ATXN7L2	2.21919
CYB561D1	2.19933
GPR61	0.0686102
GNAI3	1.27485
RNU6V	0
AMPD2	3.81507
RP5-1160K1.6	0.320908
RPL7P8	0
GSTM2	2.92109
GSTM1	2.02416
AC000032.2	0
GSTM5	0.585415
RP4-735C1.4	0.0499291
EPS8L3	0.0514084
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	1.62822
ALX3	0
LINC01397	0
UBL4B	0
SLC6A17	0.0634451
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.0540978
KCNC4	0.892553
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.107675
RBM15	1.83857
LAMTOR5-AS1	0.115892
SLC16A4	1.12326
RP5-1074L1.4	2.71911
PROK1	0.449467
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.198563
RP11-284N8.3	0.114336
KCNA3	0.0466694
Y_RNA	0
NRBF2P3	0
OR11I1P	0
CD53	3.5265
RP11-96K19.4	0.0199947
RP11-96K19.2	0.143924
RP11-96K19.5	0.07293
CCNT2P1	0
RNA5SP54	0
CEPT1	1.5299
DENND2D	0.290008
CHI3L2	0.49508
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.83102
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	0.964266
RP11-552M11.8	0.476634
UBE2FP3	0.416751
RP11-552M11.4	0.44885
Y_RNA	0
C1orf162	3.42306
TMIGD3	0.330406
RNU6-792P	0
ADORA3	0.687136
LINC01160	0.534363
KRT18P57	0
RNU6-151P	0
FAM212B-AS1	0.739326
DDX20	2.39007
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.458594
RP5-965F6.2	0.145267
TXNP3	0
snoU13	0
CTTNBP2NL	2.8751
MIR4256	0
WNT2B	0.896139
RP4-671G15.2	0.525593
ST7L	1.6614
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.293727
PPM1J	4.04652
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0.0171225
RP3-522D1.1	0.100247
RP3-522D1.2	0
AKR7A2P1	0.169472
SLC16A1-AS1	0.408372
RP11-31F15.2	0.257299
LRIG2	2.09867
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	1.18444
RP11-512F24.1	0.0784038
MTND5P20	0
PHTF1	1.68772
RP4-730K3.3	0.55443
RSBN1	2.29506
RP5-1073O3.2	0
PTPN22	0.146871
AP4B1-AS1	0.528162
BCL2L15	0.086693
AP4B1	3.5518
DCLRE1B	0.811553
HIPK1-AS1	0.032191
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.00652917
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
TRIM33	3.40422
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0548365
DENND2C	0.800928
AMPD1	0.0235473
RN7SL432P	0
NRAS	3.84084
RNY1P13	0
SIKE1	4.28024
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	1.64677
LINC01765	0.0872207
RP4-663N10.1	0.0555041
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	1.58502
NHLH2	0.00222872
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0213708
SLC22A15	2.48888
RP11-159M11.2	0
MAB21L3	0.0131874
LINC01779	0
U3	0
ATP1A1-AS1	0.995266
RNU6-817P	0
LINC01762	0.0932629
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.564022
NAP1L4P1	0.440365
MIR548AC	0
IGSF3	4.26657
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.243215
FTH1P22	0
RP4-753F5.1	0.428118
RNA5SP55	0
CD101	0.252476
RP11-27K13.3	0.0355469
TTF2	1.05745
MIR942	0
TRIM45	4.36557
RPS15AP9	0
VTCN1	0.107607
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.286593
MAN1A2	3.35964
RP4-675C20.4	0.0442017
VPS25P1	0
AL157902.3	0
FAM46C	3.06108
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	0.878052
WDR3	2.11944
SPAG17	0.00924482
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.447327
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	3.24397
WARS2-IT1	0.136463
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.700828
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0
HAO2-IT1	0
HSD3B2	0.0227744
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.0806741
HSD3BP3	0
GAPDHP27	0.0200189
HSD3BP4	0.0450778
GAPDHP33	0.0682285
LINC00622	0.766889
HSD3BP5	0.162002
ZNF697	2.79082
PHGDH	1.53277
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.380452
NOTCH2	3.57179
RP11-114O18.1	0
RNU6-465P	0
SEC22B	3.86287
CH17-472G23.1	2.76848
7SK	0
CH17-472G23.2	0.608315
U1	0.187795
PFN1P2	0.313898
NBPF8	1.24607
U2	0
7SK	0
NBPF26	0.638298
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0
RNVU1-4	0
LINC00623	0.222818
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.0889497
RP11-439A17.10	0
RP11-439A17.9	0.0167841
HIST2H2BA	0.233726
RP11-439A17.4	0
HIST2H3DP1	0.131007
RP11-439A17.5	0
FAM72B	0.0346864
SRGAP2C	0.692657
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.231628
RP11-343N15.2	0.0695131
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.0338745
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.35837
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0.00975349
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.11724
HIST2H2BB	0.212903
RP5-998N21.4	0.0164698
RP5-998N21.7	0
HIST2H3PS2	0.0441007
RPL22P5	0
FAM72C	0
SRGAP2D	0.138898
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.629255
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0183221
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	2.64733
PFN1P6	0.101709
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.202718
RP3-365I19.2	0
FAM72D	0.0238594
CH17-195P21.1	0
RP11-403I13.8	0.189666
U1	0
CH17-195P21.2	0.139588
RP11-289I10.2	0.473874
PPIAL4D	0.0315616
RP11-289I10.3	0
CH17-373J23.1	0
RP11-89F3.2	0
NBPF20	0.0960204
PFN1P3	0.0422774
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.10208
NBPF25P	0.179905
GPR89A	1.19867
PDZK1	0.0928783
CD160	0.0961266
NUDT17	1.68242
MIR6736	0
ANKRD35	0.881316
ITGA10	1.74715
RP11-315I20.3	0
GNRHR2	1.17257
LIX1L-AS1	0.140936
ANKRD34A	0.60608
RNVU1-6	0
LINC01719	0.10521
NBPF10	0.123634
NOTCH2NL	0.210857
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.040801
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.0969628
5S_rRNA	0
HYDIN2	0.087439
U6atac	0
NBPF12	1.18015
PFN1P8	0.0409651
RP4-704D21.2	0
NBPF13P	0.0378995
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	0.80592
FMO5	0.503518
PDIA3P1	2.18761
CCT8P1	0.599057
RPL7AP15	0.0520641
LINC00624	0.133374
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	3.76502
ACP6	1.4235
RN7SL261P	0
RP11-533N14.3	0
GJA5	4.59912
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	1.18117
RP6-74O6.2	0.168029
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.207235
RNVU1-7	0
PDE4DIPP1	0.169712
NBPF11	1.14063
PFN1P4	0.0735821
ABHD17AP1	0.147107
RP4-565E6.1	0.0510297
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.139955
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.0743623
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.154591
RNVU1-3	0
RP11-495P10.10	0.0371799
CH17-172B3.1	0.204012
PPIAL4G	0
U1	0
NBPF14	0.335984
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.304813
RP4-791M13.3	0.109798
NBPF9	1.50804
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	1.3295
RP11-326G21.1	0.0891309
7SK	0
RP11-544O24.2	0
NBPF19	0.330575
PPIAL4C	0
LINC00869	0.194206
RP11-353N4.6	0.083469
U1	0
RP11-353N4.5	0.00895124
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.189403
HIST2H2BF	0.310641
RP11-196G18.3	0.133292
HIST2H3D	0
HIST2H4A	0.0586806
HIST2H3C	0
HIST2H2AA3	0.03232
HIST2H2BD	0.0752329
RP11-196G18.22	1.8273
HIST2H2BC	0.109459
HIST2H2AA4	0.0427709
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	0.686566
HIST2H2AB	0
SV2A	0.339747
MTMR11	2.45076
OTUD7B	3.51302
RP11-458I7.1	0.0687264
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	2.52074
CIART	4.41428
MIR6878	0
FALEC	0.184134
RP11-54A4.2	0.389983
MIR4257	0
ADAMTSL4-AS1	0.195628
RN7SL473P	0
RN7SL600P	0.0747813
SNORA40	0
U4	0
GOLPH3L	4.59048
HORMAD1	0.0136464
RNU6-1042P	0
