Name	Bladder
RP11-230B22.1	0.242628
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0266465
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	1.85108
FOXD3	1.75913
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	4.96519
ITGB3BP	4.32595
EFCAB7	4.44674
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.716379
RN7SL130P	0.879187
ROR1	3.82301
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0641534
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.01639
SLC2A3P2	0.55005
RP4-535B20.4	0.780995
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.400143
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.73958
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.284663
LEPR	4.80164
RP11-430H12.2	0
RN7SL854P	0
PDE4B	3.74107
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.28151
MIR3117	0
RP4-598P13.1	0.10958
TCTEX1D1	1.6226
INSL5	0
WDR78	0.706574
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0311476
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.306088
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.660929
RP4-609E1.2	0
ARL5AP3	0.56214
CTBP2P8	0.814821
MIR1262	0
RPS7P4	0.245277
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0475266
DEPDC1	0.0924945
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.310134
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.473354
CTH	3.4323
Metazoa_SRP	0
RP11-42O15.3	1.25774
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
RP3-333A15.1	0
RP3-333A15.2	1.09775
ZRANB2-AS1	0.219731
MIR186	0.591371
ZRANB2-AS2	0.119541
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.132307
RPL31P12	0.0760275
RNU6-1246P	0
RP4-660H19.1	0.776214
RP11-262K1.1	0.0448786
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.094362
TNNI3K	2.18526
RP11-439H8.4	0.167133
RP4-650F12.2	0.133052
LRRC53	0.0208454
ERICH3	0.0296473
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.351485
RP11-510C10.3	0.0691164
RNU6-622P	0
SLC44A5	0.666939
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.42723
MSH4	0.704241
ASB17	0
RP11-550H2.1	0.0453683
RP11-550H2.2	0
ST6GALNAC3	2.37486
RP11-335E14.1	0
RP5-1102E8.3	0.187461
TPI1P1	1.79375
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	4.07122
MIR7156	0
RP4-564M11.2	0.294809
RP11-363H12.1	0
AK5	0.413299
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.328884
NSRP1P1	0.128614
HSPE1P25	0
NEXN-AS1	0.407946
RP11-386I14.2	0.364361
GIPC2	3.37776
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0648468
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.89065
RP4-641G12.3	0
RP4-641G12.4	0.0189686
PSAT1P3	0.299031
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0.0495671
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0200685
RP5-836J3.1	0
TTLL7-IT1	0.0802612
RP4-552O12.1	0
RP11-486G15.1	0
RP11-82H13.2	0
SNORA2	0
SAMD13	0.724965
RP11-376N17.4	0
UOX	0.0608073
DNASE2B	0
SPATA1	0.691156
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.99431
LPAR3	0.91905
MCOLN2	1.04619
WDR63	0.0597611
MCOLN3	0.661304
MIR4423	0
SYDE2	3.62321
Y_RNA	0
RP11-131L23.1	0.0927613
Y_RNA	0
RP11-131L23.2	0.181543
RP4-621F18.2	0.646906
RP11-290M5.4	1.00595
SNORD81	0
RP11-290M5.2	0
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.351227
CLCA1	0.0728004
CLCA4	2.84432
CDCA4P2	0
RP4-651E10.4	0.210106
CLCA3P	0.025265
RP4-612B15.3	1.6257
RP4-612B15.2	0.11972
RP4-604K5.3	0
RP11-384B12.2	0.0709121
RP11-384B12.3	0
LINC01140	2.49203
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0772133
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0528761
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.64377
RP11-82K18.2	0.749805
Y_RNA	0
GBP7	0.110983
GBP5	1.31057
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.272423
CAPNS1P1	0
GBP1P1	1.1775
LRRC8B	2.3695
FLJ27354	1.15033
RP11-413E1.4	0
LRRC8C	2.87257
RP11-413E1.2	0
RP5-943J3.1	0.420681
RP5-943J3.2	0.513494
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.602964
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.39213
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.350632
RPL5P6	0.0336283
HFM1	0.884069
Y_RNA	0
FEN1P1	0
CDC7	3.38271
WDR82P2	0.051181
RP11-91I11.1	0
HSP90B3P	0.057632
RN7SL653P	0
BRDT	0.0112804
EPHX4	0.555532
LPCAT2BP	0
SETSIP	0.0644782
BTBD8	0.853519
GAPDHP46	0.0302848
PRKAR1AP1	0
KIAA1107	3.76374
RP4-621B10.8	0.536135
RP4-775D17.1	0
C1orf146	0.0561634
ACTBP12	0
RPAP2	3.53421
RN7SL824P	0
GFI1	0.929764
RP4-593M8.1	0
HMGB3P9	0.204423
RNU4-59P	0
RP11-330C7.3	0.0377705
RP11-330C7.4	0
CCNJP2	0
SNORA66	2.57311
SNORA51	0
RP11-386I23.1	0.179417
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.99746
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.397497
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.269707
RP11-488P3.1	0.738616
MIR760	0
RP4-561L24.3	0.835507
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.237451
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.378506
KATNBL1P2	0
MIR378G	0
SLC44A3	3.34011
ALG14	1.69754
RP11-313A24.1	0.0549327
RP11-57H12.2	0.0791008
Y_RNA	0
RP11-57H12.3	0.513905
RP11-57H12.5	0.779082
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0671495
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.08704
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0802118
DPYD-IT1	0
SEC63P1	0.582938
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0585612
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.106214
PLPPR5	0.164007
RP5-896L10.1	0
RP11-234N17.1	1.56312
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.237526
FRRS1	2.43349
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.21131
SLC35A3	4.90883
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.25705
RP4-714D9.4	0
LRRC39	2.66713
RPL23AP90	0.23066
BRI3P1	0.159276
RP11-305E17.4	0.306001
RTCA-AS1	2.4908
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	4.75154
BCAS2P2	0.0704687
RP5-837M10.4	0
GPR88	0.106598
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.103898
RP11-421L21.2	0.65574
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.872616
RP4-575N6.5	0.471454
RP4-575N6.2	0.593095
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.417341
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.154888
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.153257
RN7SKP285	0
AMY2A	0.38233
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0251117
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0827665
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0286001
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	3.84162
RP11-270C12.3	1.00849
VAV3	3.41516
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0988951
RP11-483I13.6	0.13028
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.69118
FNDC7	0.0227267
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.254742
SPATA42	0
GPSM2	4.85874
RP5-1065J22.2	0
RP11-20O24.4	4.09327
RP11-20O24.1	0.158977
RANP5	0
RP5-1065J22.8	1.06643
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0.153556
KIAA1324	0.242646
MYBPHL	0.159588
GPR61	0.258067
RNU6V	0
RP5-1160K1.6	1.48571
RPL7P8	0.110195
GSTM1	1.4683
AC000032.2	0
RP4-735C1.4	0.447021
EPS8L3	0.187218
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.0441395
LINC01397	0
UBL4B	0.217706
SLC6A17	0.0857021
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.379946
KCNC4	3.13348
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.136483
RBM15	3.72516
LAMTOR5-AS1	0.369486
SLC16A4	4.64524
PROK1	0.653827
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.317801
RP11-284N8.3	0.74841
KCNA3	0.356462
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.11824
RP11-96K19.2	0.42649
RP11-96K19.5	0.195263
CCNT2P1	0
RNA5SP54	0
CHI3L2	3.20279
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	3.65232
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	3.06005
UBE2FP3	3.0818
RP11-552M11.4	3.11745
Y_RNA	0
TMIGD3	1.5838
RNU6-792P	0
ADORA3	4.9217
LINC01160	4.5402
KRT18P57	0
RNU6-151P	0
FAM212B	3.90682
FAM212B-AS1	0.336023
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.885925
RP5-965F6.2	0.820028
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.84665
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.643278
PPM1J	1.75252
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0.0352884
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.217851
SLC16A1-AS1	1.29368
RP11-31F15.2	0.567441
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	4.81282
RP11-512F24.1	0.220952
MTND5P20	0
PHTF1	3.8682
RP4-730K3.3	2.22074
RP5-1073O3.2	0.0668309
PTPN22	1.31032
AP4B1-AS1	1.94128
BCL2L15	0.593671
DCLRE1B	3.77346
HIPK1-AS1	0.22317
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0393537
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0935573
DENND2C	2.47633
AMPD1	0.0391652
RN7SL432P	0
RNY1P13	0.286696
NR1H5P	0
SYCP1	0.00927184
TSHB	0.449399
LINC01765	0.193466
RP4-663N10.1	0.232109
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	3.27108
RP11-159M11.2	0
MAB21L3	0.186597
LINC01779	0.106978
U3	0
ATP1A1-AS1	3.10416
RNU6-817P	0
LINC01762	0.0984483
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.05021
NAP1L4P1	0.675439
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	0.411782
RP4-753F5.1	0.765153
RNA5SP55	0
CD101	0.996418
RP11-27K13.3	0.211446
TTF2	4.88162
MIR942	0
RPS15AP9	0
VTCN1	0.488219
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.00843
RP4-675C20.4	0.267204
VPS25P1	0
AL157902.3	0
FAM46C	4.02096
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.116403
GDAP2	3.62831
SPAG17	0.121464
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.347575
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.361294
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.64898
RPL6P2	0.0380519
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0555187
HAO2-IT1	0
HSD3B2	0.244437
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.201509
HSD3BP3	0
GAPDHP27	0.0699761
HSD3BP4	0.181962
GAPDHP33	0.0794101
LINC00622	1.44698
HSD3BP5	0.425486
ZNF697	3.92338
REG4	0.0433584
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	2.83414
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.477183
7SK	0
U1	0
PFN1P2	1.38675
CH17-472G23.4	4.4932
U2	0
7SK	0
NBPF26	3.52884
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.223462
RNVU1-4	0.310241
LINC00623	3.4888
CH17-118O6.3	0.0264355
U1	0
CH17-118O6.4	0
FCGR1B	0.330387
RP11-439A17.10	0
RP11-439A17.9	0.0287089
HIST2H2BA	1.32177
RP11-439A17.4	0
HIST2H3DP1	1.07692
RP11-439A17.5	0
FAM72B	0.194258
SRGAP2C	3.64592
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.265596
RP11-343N15.2	0.0715742
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.0866837
EMBP1	0.209887
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0281214
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0380408
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.442967
HIST2H2BB	0.882142
RP5-998N21.4	0.0213914
RP5-998N21.7	0
HIST2H3PS2	0.466586
RPL22P5	0
FAM72C	0.0710958
SRGAP2D	0.546721
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.92202
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0724075
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.075678
PFN1P6	0.44895
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.18126
RP3-365I19.2	0
FAM72D	0.125696
CH17-195P21.1	0
RP11-403I13.8	3.32889
U1	0
CH17-195P21.2	1.51477
RP11-289I10.2	1.47245
PPIAL4D	0.197532
RP11-289I10.3	0
CH17-373J23.1	0.474286
RP11-89F3.2	0
NBPF20	0.463486
PFN1P3	0.107953
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.50882
GPR89A	3.44447
PDZK1	0.332479
CD160	0.594362
MIR6736	0
RP11-315I20.3	0
GNRHR2	2.9467
LIX1L-AS1	0.557675
ANKRD34A	2.35336
HFE2	0.0561888
RNVU1-6	0
LINC01719	0.392722
NBPF10	0.661495
NOTCH2NL	0.996882
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.836567
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.534206
5S_rRNA	0
HYDIN2	0.396938
U6atac	0
PFN1P8	0.127942
RP4-704D21.2	0
NBPF13P	0.0347853
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0.0328588
NBPF13P	0.0243339
RP11-337C18.8	2.18249
FMO5	2.05997
CCT8P1	1.92914
RPL7AP15	0.174773
LINC00624	0.382301
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.67054
RP6-74O6.2	0.765854
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.255979
RNVU1-7	0
PDE4DIPP1	0.0264456
PFN1P4	0.506049
ABHD17AP1	0.284072
RP4-565E6.1	0.189755
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.12214
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.636988
RNVU1-1	0.181675
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.15787
RNVU1-3	0.590012
RP11-495P10.10	0.681607
CH17-172B3.1	2.97013
PPIAL4G	0
U1	0.229471
NBPF14	2.05774
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	4.85931
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.112518
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	4.26452
RP11-326G21.1	1.00602
7SK	0
RP11-544O24.2	0.0757369
NBPF19	2.48287
PPIAL4C	0
LINC00869	2.19006
RP11-353N4.6	1.39309
U1	0.446708
RP11-353N4.5	0.047468
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.818944
HIST2H2BF	2.58206
RP11-196G18.3	0.076244
HIST2H3D	0.577809
HIST2H4A	0.156065
HIST2H3C	0
HIST2H2AA3	0.0865135
HIST2H2BD	0.54955
HIST2H2BC	0.819873
HIST2H2AA4	0.144602
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0241448
HIST2H2AC	3.66298
HIST2H2AB	0.259541
RP11-458I7.1	0.234249
RN7SL480P	0
RNU2-17P	0.267787
RP4-790G17.7	0
CA14	0.478216
MIR6878	0
FALEC	0.421126
RP11-54A4.2	1.83401
MIR4257	0.935377
ADAMTSL4-AS1	0.756528
RN7SL473P	0.402717
RN7SL600P	0.464698
SNORA40	1.17759
U4	0.257292
HORMAD1	0.066896
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.189276
RNU6-1309P	0
RPS27AP6	0.138442
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	4.45681
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.799508
TMOD4	1.97393
RP11-126K1.2	0.630827
RN7SL444P	0.366301
RP11-126K1.9	0.104398
RP11-126K1.6	0.590688
RNY4P25	0
CGN	4.02189
SNORA44	0
RP11-74C1.4	0.180593
MIR554	0
RP11-74C1.2	0.513935
RP11-404E16.1	3.2119
RNU6-1062P	0
RP11-98D18.1	0.0899902
CELF3	0.0671634
RIIAD1	0.184487
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.495543
RP11-98D18.16	0
RP11-98D18.3	1.16403
TDRKH	2.83923
TDRKH-AS1	0.471591
RP11-98D18.17	0.0991543
LINGO4	0.0338817
RORC	0.74128
C2CD4D	0.226454
Y_RNA	0.547257
AL450992.2	0.942124
THEM5	0.346306
KRT8P28	0
AL591893.1	0.0424107
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0930605
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.735002
RP11-107M16.2	0.147634
HRNR	0.138592
FLG	0.260776
FLG2	0.0705326
HMGN3P1	0
CRNN	1.7501
LCE5A	0
CRCT1	0.233296
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0408343
LCE1F	0
LCE1E	0.156606
LCE1D	0
LCE1C	0.0846976
LCE1B	0.0706255
LCE1A	0
LCE6A	0
SMCP	0.151253
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	3.34769
SNORA31	0
RP1-20N18.4	0
SPRR1B	1.2257
SPRR2D	0.138619
SPRR2A	1.25969
SPRR2B	0
SPRR2E	0.506993
SPRR2F	0.0799349
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.112066
PRR9	0
RP1-140J1.4	0
LOR	0.146844
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	2.63139
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.189768
RN7SL44P	0
S100A5	0.545234
S100A3	3.09787
S100A1	1.01049
RP1-178F15.4	4.17748
MIR8083	0.373285
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.443887
Y_RNA	0
RP11-216N14.5	0.127243
RP11-216N14.7	0.136568
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.00326
RP11-422P24.10	1.45378
RP11-422P24.11	3.68778
NUP210L	0.125474
RP11-422P24.9	0.154583
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.493922
MIR190B	0
C1orf189	0.122729
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.06567
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.136367
RP11-350G8.5	0.257145
PSMD8P1	0
UBE2Q1-AS1	0.0961419
CHRNB2	0.0667983
KCNN3	1.50063
RP11-307C12.13	0.0737071
Metazoa_SRP	0.345506
RP11-307C12.12	3.10821
MIR4258	0
LENEP	0.110195
DCST2	2.28569
DCST1	0.270042
DCST1-AS1	1.55795
EFNA3	1.65951
Y_RNA	0
HMGN2P18	0
TRIM46	1.27394
RP11-263K19.4	4.50545
GBAP1	4.71269
MTX1P1	0.790296
PKLR	0.0208726
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0554896
RP11-29H23.7	1.63986
DAP3P1	0.131763
RP11-29H23.6	0.0411146
RP11-29H23.4	0
RP11-29H23.5	0.559495
RP11-243J18.2	0
RP11-101O6.2	0.0922364
U4	0
SNORA80E	0
RXFP4	0.161985
MIR6738	0
RP11-336K24.12	1.56225
RP11-336K24.5	0.0750701
MEX3A	0.710504
SNORA26	0
PAQR6	4.14748
VHLL	0
TSACC	0.456125
RHBG	0.599908
RP11-139I14.2	0.0089895
C1orf61	0.0383431
MIR9-1	0
RP11-98G7.1	0.516726
Y_RNA	0
RP11-284F21.8	0.0446146
IQGAP3	0.437706
TTC24	0.0595655
RP11-284F21.11	0.816383
HAPLN2	2.18964
RP11-284F21.9	0.206376
BCAN	0.279433
RP11-284F21.10	0.503195
RP11-284F21.7	0.503758
RP11-66D17.3	0.0264123
RP11-66D17.5	1.12908
SH2D2A	1.81148
NTRK1	0.591947
INSRR	0.0608244
LRRC71	0.297029
MIR765	1.99278
RN7SL612P	0
RP11-110J1.2	0.0533335
KRT8P45	0.24603
ETV3L	0
CYCSP52	0
RP11-71G12.1	0.0195427
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0401268
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.118336
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0541068
FCRL1	0.0567422
CD5L	0.0353398
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.121594
LINC01704	0.120292
ELL2P1	0.0596431
CD1D	4.28624
RP11-404O13.4	0.101963
RP11-404O13.5	0.0301182
CD1A	0.038379
HMGN1P5	0
CD1C	0.747462
CD1B	0.0814909
CD1E	0.369529
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.10565
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
