Name	Testis
RPS7P4	0.162557
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.204312
RP4-694A7.2	0.609397
DEPDC1-AS1	0.687418
TXNP2	0
LINC01707	1.79061
RP11-74K19.1	2.09222
LINC01758	0.1678
LRRC7	2.31603
SGO1P1	0
RN7SL538P	0
PIN1P1	1.48794
RN7SL242P	0
RP4-677H15.4	0
Metazoa_SRP	0.10113
RP11-42O15.3	1.25374
RP11-42O15.2	0
CASP3P1	0
LINC01788	0.641675
RP11-99H8.1	2.06332
PTGER3	0.524034
RP3-333A15.1	0.0754369
RP3-333A15.2	0
ZRANB2-AS1	0.925949
MIR186	0.362476
ZRANB2-AS2	0.931011
RP11-115M14.1	0
NEGR1	1.46317
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.217896
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	2.59069
RP11-262K1.1	1.47825
RP11-25L19.1	0
KRT8P21	0.0373895
RN7SKP19	0
LINC01360	1.34578
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
RP11-439H8.4	0.123481
LRRC53	0.406661
ERICH3-AS1	1.4483
RP11-17E13.2	1.82177
RP11-93N20.1	0
RP11-510C10.4	0.729645
RP11-510C10.2	0.740258
LHX8	1.50905
RP11-510C10.3	0.41016
RNU6-622P	0
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	2.06849
RP4-682C21.5	1.29604
DLSTP1	1.38225
RP11-550H2.2	3.9275
ST6GALNAC3	0.314398
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.77647
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.53286
MIR7156	0
RP4-564M11.2	0.10246
RP4-706A16.3	2.65198
RP11-363H12.1	0.192987
AK5	3.24793
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.235138
NSRP1P1	0.198128
HSPE1P25	0
NEXN-AS1	1.98244
RP11-386I14.4	2.57378
RP11-386I14.2	0.254014
GIPC2	1.31667
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0785673
PTGFR	0.882628
RP11-472F19.1	0
RNA5SP23	0
IFI44L	4.57694
RP4-641G12.3	0
RP4-641G12.4	0.0475369
PSAT1P3	0
RP4-726F1.1	0
ADH5P2	0.0695462
RP11-339A11.1	0
RP11-339A11.2	0.127978
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0.0538701
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.126143
MTND2P30	0
RPL7P10	0.0568354
RP3-445O10.1	0.666751
RN7SKP247	0
ADGRL2	4.15497
HNRNPA3P14	0
RP5-837I24.1	0.247627
RP5-837I24.6	0.861266
RP5-837I24.2	0.231292
MED28P8	0.0605288
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0.676467
LINC01361	0.063685
LINC01725	2.70976
RP5-836J3.1	0.129821
TTLL7-IT1	0.774992
RP4-552O12.1	0
RP11-486G15.1	0.390131
RP11-82H13.2	0.118965
SNORA2	0.573296
RP11-376N17.4	0.514451
UOX	3.34538
DNASE2B	0.958563
CTBS	3.06355
LINC01555	1.82025
RP11-484D4.3	0.400535
MCOLN2	3.83038
MCOLN3	1.74471
MIR4423	0
RP11-33E12.2	2.03673
SYDE2	3.16788
Y_RNA	0
RP11-131L23.1	2.6588
Y_RNA	0
RP11-131L23.2	0.975441
RP4-621F18.2	0.246559
RP11-290M5.4	0.610989
SNORD81	0
RP11-290M5.2	0
COL24A1	1.79173
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0.0828358
CLCA2	2.09889
CLCA1	0.729828
CLCA4	0.831062
CDCA4P2	0
CLCA3P	0.126449
RP4-612B15.2	0.0807127
RP4-604K5.3	0.108408
RP11-384B12.2	0.0984137
RP11-384B12.3	0.0898731
RP5-1043L3.1	0.0927581
RNA5SP52	0
RP11-60A14.1	0.135486
LINC01773	0.0345423
CTA-21C21.1	0
RN7SL583P	0.922857
RP11-76N22.1	0.13155
uc_338	0
PKN2-AS1	0.198483
RPL36AP10	0
RNU6-125P	0
ELOCP19	3.22566
RP11-82K18.2	0.958329
GBP3	2.37149
Y_RNA	0
GBP1	3.45382
GBP7	0.195665
GBP4	1.37865
GBP5	1.46307
RP4-620F22.3	0.0572575
RP5-908D6.1	0
GBP6	0.206778
CAPNS1P1	0.0947251
GBP1P1	0.293456
RP11-413E1.4	1.26067
RP11-413E1.2	0
RP5-943J3.1	0.548603
RP5-943J3.2	3.95209
RP11-302M6.5	0.0993131
RN7SKP272	0
RNU6-695P	0
RP5-827O9.1	1.34198
U3	0.848394
RP4-665J23.4	0
PHKA1P1	0.184346
RPL5P6	0.456304
Y_RNA	0.265736
FEN1P1	0.106654
WDR82P2	1.57864
RP11-91I11.1	0
HSP90B3P	0.0588757
RN7SL653P	0
EPHX4	1.62696
LPCAT2BP	0.0529675
SETSIP	0.48521
BTBD8	1.52711
GAPDHP46	0.0765035
PRKAR1AP1	0.153417
RP4-621B10.8	1.39459
RP4-775D17.1	0
ACTBP12	0.209389
RPAP2	2.68647
RN7SL824P	0
GFI1	1.93532
RP4-593M8.1	0.163221
HMGB3P9	0.357946
RNU4-59P	0
RP11-330C7.3	0.0722652
RP11-330C7.4	0
CCNJP2	0
SNORD21	2.17826
SNORA66	1.91079
SNORA51	0
RP11-386I23.1	0.709321
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
RP4-612C19.1	0.0891581
RP4-612C19.2	0
RP4-717I23.2	0.246663
RP4-713B5.2	0.524051
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	1.24014
RP11-488P3.1	3.83829
MIR760	0
GCLM	4.13917
CHCHD2P5	0
MTND4P11	0.029058
MTND3P21	0
MTCO3P21	0.0790912
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	1.42242
RP11-78O9.1	0.921741
RN7SL440P	0
GAPDHP29	0.111558
RP11-148B18.4	0.190188
RP11-366L18.1	0
RP11-86H7.6	0.164787
SLC44A3-AS1	0.346577
KATNBL1P2	0
MIR378G	0
SLC44A3	4.76043
ALG14	2.96534
RP11-313A24.1	3.40583
RP11-57H12.2	0.784122
Y_RNA	0
RP11-57H12.3	0.233633
RP11-57H12.5	0.453696
RP11-14O19.2	0
LINC01761	0.0517837
RP11-286B14.1	0.222834
RP11-286B14.2	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.906292
RN7SL831P	0
NDUFS5P2	0
RPL7P9	3.41815
RN7SKP270	0
DPYD	2.92318
DPYD-AS1	0.0256187
DPYD-IT1	0
SEC63P1	0.629598
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	1.6763
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0.0364921
MIR137HG	0.133267
NFU1P2	0
LINC01776	0.38717
RP11-296E3.2	0.565609
PLPPR5	1.9002
RP5-896L10.1	0.0500212
RP11-234N17.1	0.599644
PLPPR4	3.185
RP4-735N21.1	0.119075
LINC01708	0.528382
HMGB3P10	0.142328
FRRS1	1.01955
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.403837
SLC35A3	2.43003
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
RP4-714D9.4	1.0674
DBT	3.13286
RPL23AP90	0.169748
BRI3P1	0.207782
RP11-305E17.4	0.328862
RTCA-AS1	1.67462
MIR553	0
RP5-837M10.1	0.626782
RP5-837M10.2	0
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.305379
RP11-84O12.2	0
LINC01349	4.23898
RP11-84O12.3	1.33209
VCAM1	3.40879
HNRNPA1P68	0.0774351
RP11-421L21.2	0.826861
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.153821
RP4-575N6.5	0
RP4-575N6.2	0.482928
PPIAP7	0
LINC01307	0.073971
LINC01709	4.54287
RNU6-965P	0
RPSAP19	0.633377
OLFM3	0.171839
RNU6-352P	0
RP11-82O2.2	0
RP11-202K23.1	0.934302
RP5-936J12.1	0.530829
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	2.8485
RN7SKP285	0
AMY2B	4.23457
AMY2A	0.432065
AMY1A	0.0145212
RP5-1108M17.5	0
AMY1B	0.0326854
AMYP1	0.035683
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	2.15427
FTLP17	0.0549957
CDK4P1	0
SEPT2P1	0
RP11-90H3.2	0.667334
RP11-90H3.1	0.374808
LINC01677	4.63039
RP5-947P14.1	0.322575
RP5-947P14.2	1.5164
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	3.24341
NTNG1	0.635703
RP11-270C12.3	0.432213
MIR7852	0
VAV3-AS1	0.227717
RP11-356N1.2	0.0643404
RP11-483I13.6	0.229
NBPF4	2.35739
RP11-483I13.2	0
SLC25A24P1	3.31853
NBPF5P	1.93972
SLC25A24P2	1.02856
RP11-131J3.1	0
NBPF6	1.51697
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	2.45738
RP11-293A10.3	0.333724
RP11-475E11.2	0.108702
RP5-1065J22.2	0
RP11-20O24.4	1.55738
RP11-20O24.1	0.242498
RANP5	0
RP5-1065J22.8	3.02108
SCARNA2	0
RP5-1065J22.4	0.339795
MYBPHL	1.25627
GPR61	2.27213
RNU6V	0.331997
RP5-1160K1.6	1.25904
RPL7P8	0.446272
AC000032.2	0.446228
RP4-735C1.4	1.11122
NDUFA5P10	0.179566
LINC01768	0
RP11-195M16.1	0.112393
RP11-195M16.3	0
CSF1	4.93696
ALX3	0.180149
LINC01397	0.924447
SLC6A17	4.73305
RP5-1028L10.1	0.811203
RP5-1028L10.2	0.10846
KCNC4	2.84801
RP5-1003J2.4	0.190983
SNORA25	0
RP5-1074L1.1	0.957447
LAMTOR5-AS1	4.77512
CYMP	2.77496
CYMP-AS1	0.893666
KCNA10	0.646767
KCNA2	1.02137
RP11-284N8.3	0.760664
KCNA3	0.934673
Y_RNA	0
NRBF2P3	0.105184
OR11I1P	0
CD53	2.70212
RP11-96K19.4	0.163005
RP11-96K19.2	1.15973
RP11-96K19.5	4.8615
CCNT2P1	0
RNA5SP54	0
CHI3L2	1.46766
CHIAP1	0.0483879
CHIAP2	0.045764
CHIA	0.593938
RP5-1125M8.2	0.62287
RP5-1125M8.3	0
CHIAP3	0.248095
HIGD1AP12	0.19895
PGCP1	0.738077
RP11-552M11.8	1.83371
UBE2FP3	2.40302
RP11-552M11.4	3.55701
Y_RNA	0
RNU6-792P	0
ADORA3	2.32545
LINC01160	4.14847
KRT18P57	0.0646229
RNU6-151P	0
FAM212B-AS1	1.89334
KCND3	3.33773
KCND3-IT1	0
KCND3-AS1	4.85961
LINC01750	0.301723
RP5-965F6.2	0.424535
TXNP3	0
snoU13	0
MIR4256	0
MRPL53P1	0.317097
RNU7-70P	0
RP11-426L16.3	1.40658
NUTF2P4	0
RP3-522D1.1	3.18517
RP3-522D1.2	0.394513
AKR7A2P1	0.999933
SLC16A1-AS1	2.68498
RP11-31F15.2	1.04262
RP11-389O22.4	0
RP11-389O22.5	3.88631
RP11-512F24.1	0.591828
MTND5P20	0
RP4-730K3.3	2.36957
PTPN22	1.10624
AP4B1-AS1	4.59374
BCL2L15	1.25935
DCLRE1B	4.89847
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.931077
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0.0362463
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	2.10821
AMPD1	0.169971
RN7SL432P	0
RNY1P13	0.28393
NR1H5P	0.306002
TSHB	0.966466
TSPAN2	1.3329
LINC01765	0
RP4-663N10.1	0.0664049
NGF	1.9331
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	4.72134
CASQ2	3.05527
NHLH2	0.564795
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	3.6625
SLC22A15	1.98313
RP11-159M11.2	0.295342
MAB21L3	0.921894
LINC01779	0.142788
U3	0
RNU6-817P	0.439302
LINC01762	0.213609
RP4-655J12.5	0.0511551
Y_RNA	0
RP5-1086K13.1	1.33578
NAP1L4P1	0.691909
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0.145074
CD2	2.77841
FTH1P22	0.413389
RP4-753F5.1	0.883263
RNA5SP55	0
CD101	1.00831
RP11-27K13.3	0.311485
TTF2	4.60995
MIR942	0
RPS15AP9	0
VTCN1	2.37528
Metazoa_SRP	0
RP11-188D8.1	2.23866
RP4-675C20.4	0.236369
VPS25P1	0.0803845
VDAC2P3	1.87435
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	1.74383
WARS2-IT1	0.191208
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	3.90208
RPL6P2	0
RP11-418J17.3	0.108766
LINC01780	0.230092
RNU1-75P	0
HAO2	0.116277
HAO2-IT1	0
HSD3B2	0.998624
GAPDHP74	0.543038
HSD3BP2	0.1584
GAPDHP23	0.053012
HSD3BP1	0
GAPDHP58	0.0309974
HSD3B1	0.0259214
GAPDHP32	0.26379
HSD3BP3	0.029047
GAPDHP27	0
HSD3BP4	0.105189
GAPDHP33	0.0325553
LINC00622	0.369056
HSD3BP5	0.184146
REG4	2.08879
NBPF7	2.43677
PFN1P9	0.0871144
NOTCH2P1	0.412877
RP5-1042I8.7	4.07256
RP11-114O18.1	0.245712
RNU6-465P	0
CH17-472G23.1	0.186233
7SK	0
CH17-472G23.2	0.725278
U1	0
PFN1P2	0.984756
NBPF8	3.72245
CH17-472G23.4	2.00226
U2	0.179701
7SK	0
NBPF26	4.67812
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0342595
RNVU1-4	0.176997
LINC00623	0.352439
CH17-118O6.3	2.27419
U1	0
CH17-118O6.4	0
FCGR1B	0.418086
RP11-439A17.10	0
RP11-439A17.9	0.107059
HIST2H2BA	1.42921
RP11-439A17.4	0
HIST2H3DP1	1.23681
RP11-439A17.5	0
FAM72B	1.34273
SRGAP2C	1.07865
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.0862506
RP11-343N15.2	0
RP11-344P13.4	0.172784
RP11-344P13.3	0
RP11-344P13.6	2.81576
EMBP1	0.82412
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.723294
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0662975
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0459867
RP11-403I13.4	3.09489
FAM91A3P	0.0622584
RP11-403I13.10	0
RP11-403I13.7	0.0622297
RNU1-143P	0
RP11-403I13.9	0.739269
RP5-998N21.3	0
FCGR1CP	0.622193
HIST2H2BB	2.35497
RP5-998N21.4	0.0822287
RP5-998N21.7	0
HIST2H3PS2	1.29318
RPL22P5	0
FAM72C	0.732879
SRGAP2D	0.314174
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.418509
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0.271262
PPIAL4E	0.0484158
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	4.57585
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.557446
RP3-365I19.2	0
FAM72D	1.26207
CH17-195P21.1	0.582499
RP11-403I13.8	0.763575
U1	0
CH17-195P21.2	0.898985
RP11-289I10.2	0.919955
PPIAL4D	0.07976
RP11-289I10.3	0
CH17-373J23.1	0.859573
RP11-89F3.2	0.112166
NBPF20	0.91966
PFN1P3	0.980654
U1	0
U1	1.20959
CH17-262O2.2	0
CH17-262O2.1	0.296901
PDZK1	0.840279
CD160	0.406262
MIR6736	0
ANKRD35	3.86523
RP11-315I20.3	0.587052
GNRHR2	4.35541
ANKRD34A	1.06706
HFE2	2.09602
RNVU1-6	0.493648
LINC01719	0.706733
NBPF10	1.16786
NOTCH2NL	4.69388
CH17-353B19.1	0.194027
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.546188
CH17-385C13.3	0
U1	2.29969
U1	1.26966
RP11-640M9.4	0.173326
CH17-408M7.1	0.293159
5S_rRNA	0
HYDIN2	0.492499
U6atac	0
PFN1P8	0.895822
RP4-704D21.2	0
NBPF13P	1.33186
RP11-325P15.1	0.459758
RNVU1-8	0
RP11-325P15.2	0.339007
NBPF13P	0.0856821
RP11-337C18.8	2.44998
FMO5	3.44177
PDIA3P1	4.2293
CCT8P1	2.30945
RPL7AP15	0.101623
RP11-337C18.4	0.103399
OR13Z1P	0.280744
Y_RNA	0
OR13Z2P	0.225597
OR13Z3P	0.129357
ACP6	3.82971
RN7SL261P	0
RP11-533N14.3	0
GJA5	4.77977
RP11-433J22.3	0.0706521
RP11-314N2.2	0.0611375
RP6-74O6.2	2.78196
PDZK1P1	0
XXyac-YX155B6.7	0.709892
RNU1-129P	0.178514
RP11-94I2.4	4.14877
RNVU1-7	0.554781
PDE4DIPP1	0.391535
PFN1P4	1.20179
ABHD17AP1	0.281783
RP4-565E6.1	2.55473
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0.23919
LINC01731	0.767967
RP11-495P10.9	0.257736
LINC01138	3.43887
RP11-495P10.5	3.62531
RP11-495P10.4	0.783976
RP11-495P10.3	1.30307
Y_RNA	0
MIR5087	0
RNU1-122P	1.035
RP6-74O6.6	0.934572
RNVU1-1	0.283779
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	4.97661
RNVU1-3	0.234023
RP11-495P10.10	0.452155
CH17-172B3.1	1.6345
PPIAL4G	0.0389319
U1	1.09269
NBPF14	4.07525
RNU6-1171P	0
NUDT4P1	0.0196052
CH17-478G19.2	0.0598311
RP4-725K1.1	0
PDE4DIP	2.44708
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0.0881988
RP4-791M13.4	0
RP4-791M13.3	0
CH17-78J1.1	0.13142
RNU1-59P	0.533572
CH17-189H20.1	1.08378
WI2-1896O14.1	4.71427
RP11-326G21.1	0.110601
7SK	0
RP11-544O24.2	0
NBPF19	3.13274
PPIAL4C	0
LINC00869	1.38585
RP11-353N4.6	0.686264
U1	1.81373
RP11-353N4.5	4.11177
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	2.23594
HIST2H2BF	2.81277
RP11-196G18.3	0.36071
HIST2H3D	1.18496
HIST2H4A	0.0474882
HIST2H3C	0
HIST2H2AA3	0.334586
HIST2H2BD	0.423655
HIST2H2BC	1.17934
HIST2H2AA4	0.532933
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0379623
HIST2H2AC	2.4367
HIST2H2AB	0.319284
SV2A	2.49817
RP11-458I7.1	0.604377
RN7SL480P	0
RNU2-17P	0.45494
RP4-790G17.7	0.0593455
CA14	0.606897
MIR6878	0
FALEC	0.831753
RP11-54A4.2	1.1688
MIR4257	0
ADAMTSL4-AS1	1.65808
RN7SL473P	0.084577
RN7SL600P	0.114718
SNORA40	0.420847
U4	0
RNU6-1042P	0
CTSS	1.78706
RP11-363I22.3	0.486559
UBE2D3P3	0.157811
RNU6-1309P	0
RPS27AP6	2.45811
RP11-235D19.4	0.831919
CYCSP51	0.153695
RP11-316M1.3	0.611852
RNU6-884P	0
RPS29P29	0
TNFAIP8L2	1.10413
TMOD4	0.799514
RP11-126K1.2	3.27752
RN7SL444P	0.426621
RP11-126K1.9	3.04619
RNY4P25	0
SNORA44	0.231414
RP11-74C1.4	0.164708
MIR554	0
RP11-74C1.2	0.371718
RP11-404E16.1	0.198571
RNU6-1062P	0
RP11-98D18.1	1.71288
RNU6-662P	0
RP11-98D18.7	0.508828
RP11-98D18.16	0.818168
RP11-98D18.17	2.10652
LINGO4	1.50492
C2CD4D	1.01394
Y_RNA	1.15249
AL450992.2	3.66192
THEM5	1.58433
KRT8P28	0.0720171
AL450992.6	0
SPTLC1P4	3.38259
TCHHL1	0.0549166
TCHH	2.32279
AL589986.2	1.18293
PUDPP2	0
RPTN	0.108796
FLG-AS1	2.27271
HRNR	0.629957
FLG	0.571087
FLG2	0.249116
HMGN3P1	0.285548
CRNN	1.55624
LCE5A	1.78287
CRCT1	0.361248
LCE3E	0
LCE3D	0.0942171
LCE3C	0.198315
LCE3B	0
LCE3A	0.721345
RP1-52J10.9	0.252326
LINC00302	0
LCE2D	0.0952847
LCE2C	0.139867
LCE2B	0.148667
LCE2A	0.108286
LCE4A	0.0466935
C1orf68	0.226849
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.160467
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.160319
LCE1B	0.0505666
LCE1A	0.0929558
LCE6A	0
IVL	0.325201
LINC01527	0
RP1-20N18.10	0.0683769
SPRR1A	0.708367
SPRR3	2.10162
SNORA31	0
RP1-20N18.4	1.38493
SPRR1B	0.54082
SPRR2D	0.411501
SPRR2A	0.904716
SPRR2B	1.01528
SPRR2E	0.543034
SPRR2F	3.19761
SPRR2G	4.44049
RP1-140J1.1	0.283237
RP1-140J1.4	0.150614
LOR	0.460249
PGLYRP3	0.265509
PGLYRP4	0.291009
RNU6-160P	0
S100A12	0.722722
LAPTM4BP1	0
AL591704.7	2.55712
S100A7A	0.934778
AL591704.9	0
S100A7L2	0
S100A7	0.42043
RN7SL44P	0
BX470102.3	0.710559
S100A5	0.119353
S100A3	0.696345
S100A2	2.32938
S100A14	1.07897
S100A1	2.80102
NPR1	3.86741
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	3.84433
Y_RNA	0
RP11-216N14.5	0.399807
RP11-216N14.7	0.544804
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	2.62259
RP11-422P24.10	3.01409
RP11-422P24.9	1.44029
RNU6-179P	0
RPS7P2	0.0731257
MIR5698	0
RN7SL431P	0.486987
MIR190B	0
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0.13569
AQP10	0.762304
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.0917748
RP11-350G8.5	0.209154
PSMD8P1	0.0399713
CHRNB2	1.97427
KCNN3	0.403703
RP11-307C12.13	0.795359
Metazoa_SRP	0.55025
MIR4258	0.432074
LENEP	0.228208
Y_RNA	0
HMGN2P18	0
MTX1P1	1.65705
PKLR	2.19145
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.306059
RNU6-1297P	0
POU5F1P4	0.104496
RP11-29H23.7	1.77536
DAP3P1	1.39567
RP11-29H23.6	3.10892
RP11-29H23.4	1.89733
RP11-29H23.5	1.78494
RP11-243J18.2	0
RP11-101O6.2	0.263506
U4	0
SNORA80E	0.198917
RXFP4	0.219771
MIR6738	0
RP11-336K24.12	1.17487
RAB25	0.829792
MEX3A	1.39318
SNORA26	0
VHLL	0.248529
RP11-139I14.2	0.10857
MIR9-1	0
RP11-98G7.1	4.50094
Y_RNA	0
RP11-284F21.8	0.0622987
TTC24	0.189251
RP11-284F21.11	0.860564
HAPLN2	4.94868
RP11-284F21.9	1.49845
BCAN	3.15328
RP11-284F21.10	2.50793
RP11-284F21.7	1.30518
RP11-66D17.3	0.0567917
RP11-66D17.5	3.98615
SH2D2A	0.588985
NTRK1	4.9049
MIR765	2.53312
RN7SL612P	0
RP11-110J1.2	0.128165
KRT8P45	1.17478
ETV3L	0.120137
CYCSP52	0.154213
RP11-71G12.1	0.789199
RP11-71G12.2	0
RP11-85G21.1	0.0796494
RP11-85G21.3	3.30695
RP11-85G21.2	0
FCRL5	2.60851
FCRL4	0.0458191
RP4-801G22.2	0.0566728
RP4-801G22.3	0.0803151
FCRL3	1.02256
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.271414
FCRL1	0.0658875
CD5L	0.369382
MRPS21P2	0
RP11-451O13.1	0.513659
KIRREL	4.17852
KIRREL-IT1	0.245295
ELL2P1	0.250958
RP11-404O13.4	3.51264
RP11-404O13.5	2.06123
CD1A	0.261799
HMGN1P5	0
CD1C	1.18123
CD1B	0.070012
CD1E	0.518758
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.0878392
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.102621
OR6Y1	0
OR6P1	0
OR10X1	0.0270883
OR10Z1	0
SPTA1	2.16553
OR6K1P	0
OR6K2	0
OR6K3	0.0761134
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
PYHIN5P	0
PYHIN1	0.0893598
AIM2	3.80751
RAD1P2	0.277893
RNA5SP60	0
CADM3-AS1	1.67125
MPTX1	0
OR10J2P	0
FCER1A	1.0361
OR10J3	0
RP11-550P17.5	0.040751
OR10J7P	0
OR10J8P	0
OR10J9P	1.72538
OR10J4	0
RP11-180D21.3	0.275258
OR10J5	0
RP11-740C1.2	0.902169
OR10AE1P	0
APCS	0.0673507
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.833573
RP11-419N10.5	0
FCRL6	0.24432
SLAMF8	1.49257
C1orf204	4.62277
SNORD64	0
VSIG8	1.56574
MIR4259	0
RP11-190A12.9	0.131536
SLAMF9	1.95007
LINC01133	0.672239
RP11-48O20.5	0.157399
KCNJ10	0.513622
RP11-226L15.1	0
RP11-536C5.2	0.83906
KCNJ9	1.1182
RP11-574F21.2	2.98781
RPSAP18	1.06002
SUMO1P3	0.400293
Y_RNA	0.524258
NHLH1	0.907506
RNU4-42P	0
SLAMF6	0.98193
RP11-528G1.2	0.35601
CD84	2.34493
SLAMF1	0.201118
RP11-404F10.2	4.65318
CD48	2.03012
SLAMF7	0.108842
RP11-404F10.6	0
RP11-404F10.5	0
LY9	0.0918415
CD244	4.36168
RP11-312J18.3	0
ITLN1	2.63527
RP11-312J18.5	0.141029
RP11-312J18.6	0.329673
RP11-544M22.1	0.123593
RP11-312J18.7	0
ITLN2	0.568752
RP11-544M22.3	0.243595
NECTIN4	1.68392
RP11-544M22.8	0.064632
ACA64	0.322853
RP11-297K8.2	1.56316
ADAMTS4	2.33904
APOA2	1.01636
TOMM40L	4.45712
MIR5187	0
NR1I3	0.623215
PCP4L1	3.57095
RRM2P2	0.0983206
RP11-122G18.12	0.953171
RNU6-481P	0.33611
RP11-122G18.10	1.4871
RP11-122G18.7	1.55841
RP11-122G18.9	0.208201
RP11-122G18.11	4.3495
FCGR2A	3.23159
HSPA6	2.43933
RPS23P10	0
FCGR3A	1.94159
RP11-5K23.5	0
FCGR2C	2.13277
RPS23P9	0
FCGR3B	0.209712
FCGR2B	1.27882
RP11-25K21.1	0.0596437
RPL31P11	0
Y_RNA	0
FCRLA	0.0563096
FCRLB	0.542798
RN7SL466P	0
RP11-474I16.8	0.774384
RP11-227F8.2	1.32379
