Name	Esophagus - Gastroesophageal Junction
NFIA-AS1	0.12845
RP11-430G17.1	0
RP11-430G17.3	2.31943
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.16863
RP5-1155K23.4	0
KANK4	0.411418
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.0743941
RP5-849H19.3	0.0462046
RP5-849H19.2	0
RP11-230B22.1	0.152693
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0588249
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	4.87446
FOXD3	3.93681
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.6101
EFCAB7	4.28174
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.757796
RN7SL130P	0.481417
ROR1	2.66084
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0239783
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.936826
SLC2A3P2	0.492261
RP4-535B20.4	0.757903
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.607949
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.79538
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.196902
LEPR	4.90283
RP11-430H12.2	0
RN7SL854P	0
PDE4B	3.17195
RP11-397C12.1	0
RNU4-88P	0
SGIP1	3.99467
MIR3117	0
RP4-598P13.1	0.172874
TCTEX1D1	1.42254
INSL5	0
WDR78	0.666881
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.256202
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.821966
RP4-609E1.2	0
ARL5AP3	1.16219
CTBP2P8	1.67493
MIR1262	0
RPS7P4	0.210039
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0291427
DEPDC1	0.0505845
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.499224
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.352635
CTH	2.90965
Metazoa_SRP	0
RP11-42O15.3	0.827083
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	3.67295
RP3-333A15.1	0
RP3-333A15.2	0.739344
ZRANB2-AS1	0.298463
MIR186	0.627522
ZRANB2-AS2	0.0780976
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.196959
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0.0677333
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.050735
TNNI3K	3.0814
RP11-439H8.4	0.28909
RP4-650F12.2	0.196946
LRRC53	0.0147694
ERICH3	0.0437129
ERICH3-AS1	0
RP11-17E13.2	4.7681
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.0273725
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.267835
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.39154
MSH4	0.53638
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.18994
RP11-335E14.1	0
RP5-1102E8.3	0.190158
TPI1P1	1.81057
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	2.7351
MIR7156	0
RP4-564M11.2	0.248047
RP11-363H12.1	0
AK5	1.30211
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.355174
NSRP1P1	0.108622
HSPE1P25	0
NEXN-AS1	0.610637
RP11-386I14.4	2.57644
RP11-386I14.2	0.230219
GIPC2	3.22316
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0388487
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.153928
RP4-641G12.4	0
PSAT1P3	0.149158
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0158164
RP5-836J3.1	0
TTLL7-IT1	0.119019
RP4-552O12.1	0
RP11-486G15.1	0.0676611
RP11-82H13.2	0.132311
SNORA2	0
SAMD13	0.321333
RP11-376N17.4	0
UOX	0.0497655
DNASE2B	0
SPATA1	0.598537
CTBS	3.87971
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.0708
LPAR3	0.0259521
MCOLN2	0.335898
WDR63	0.0994632
MCOLN3	3.26861
MIR4423	0
SYDE2	4.93029
Y_RNA	0
RP11-131L23.1	0.0590415
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.482709
RP11-290M5.4	0.577637
SNORD81	0
RP11-290M5.2	0
COL24A1	2.61584
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0547969
CLCA1	0.0194965
CLCA4	0.132641
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.42221
RP4-612B15.2	0.151831
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.83815
RP5-1043L3.1	0
LINC01364	0.0345678
RNA5SP52	0
RP11-60A14.1	0.0759066
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0429275
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.11089
RP11-82K18.2	0.639387
Y_RNA	0
GBP7	0.0737619
GBP5	0.463518
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0767606
CAPNS1P1	0
GBP1P1	1.17451
LRRC8B	2.28463
FLJ27354	1.53042
RP11-413E1.4	0
LRRC8C	2.96398
RP11-413E1.2	0
RP5-943J3.1	0.20775
RP5-943J3.2	0.281268
LRRC8D	4.27331
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.43099
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.07791
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.381145
RPL5P6	0.0302946
HFM1	1.15833
Y_RNA	0
FEN1P1	0
CDC7	1.89862
WDR82P2	0.0921432
RP11-91I11.1	0
HSP90B3P	0.031221
RN7SL653P	0
BRDT	0.0127284
EPHX4	1.18732
LPCAT2BP	0
SETSIP	0.112336
BTBD8	0.698786
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	3.0183
RP4-621B10.8	0.652685
RP4-775D17.1	0
C1orf146	0.0494031
ACTBP12	0
RPAP2	3.15294
RN7SL824P	0
GFI1	0.474918
RP4-593M8.1	0
HMGB3P9	0.132361
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	3.0491
SNORA66	2.23004
SNORA51	0
RP11-386I23.1	0.126229
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.41227
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.487334
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.113287
RP11-488P3.1	0.462602
MIR760	0
RP4-561L24.3	0.992821
GCLM	3.80114
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.139642
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.203546
KATNBL1P2	0
MIR378G	0
SLC44A3	1.64153
ALG14	1.26968
RP11-313A24.1	0.0713315
TMEM56	4.63574
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.30045
RP11-57H12.5	0.649729
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.01263
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.429386
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0463959
LINC01930	0
RP11-490G2.2	0
MIR137HG	0.0131045
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.148121
PLPPR5	0.0253771
RP5-896L10.1	0
RP11-234N17.1	1.46824
PLPPR4	1.30416
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.416448
FRRS1	1.6938
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
SLC35A3	3.59286
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.6836
RP4-714D9.4	0
LRRC39	2.64593
RPL23AP90	0.126183
BRI3P1	0.114403
RP11-305E17.4	0.187159
RTCA-AS1	2.16606
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	3.60037
BCAS2P2	0
RP5-837M10.4	0
GPR88	2.03183
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.0798021
RP11-421L21.2	0.375682
RP11-421L21.3	3.83458
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.09304
RP4-575N6.5	0.521397
RP4-575N6.2	0.517692
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.441198
OLFM3	0.105914
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.116023
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.118334
RN7SKP285	0
AMY2A	0.154074
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0348068
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0248442
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0482594
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.706551
RP11-270C12.3	1.35211
VAV3	0.973171
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0712805
RP11-483I13.6	0.141477
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	2.4574
FNDC7	0.0175714
RP11-293A10.3	0
RP11-475E11.2	0.044547
AKNAD1	0.65261
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.4	3.66059
RP11-20O24.1	0.196715
RANP5	0
RP5-1065J22.8	0.982311
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0.237398
KIAA1324	0.190622
MYBPHL	0.720903
GPR61	0.138191
RNU6V	0
RP5-1160K1.6	1.37114
RPL7P8	0.104152
AC000032.2	0
RP4-735C1.4	0.541283
EPS8L3	0.035507
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.0602884
UBL4B	0.129265
SLC6A17	0.609897
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.242751
KCNC4	3.83805
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.133742
RBM15	3.48439
LAMTOR5-AS1	0.256029
PROK1	0.239698
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	1.6588
RP11-284N8.3	0.423227
KCNA3	0.164736
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0611038
RP11-96K19.2	0.313147
RP11-96K19.5	0.0907775
CCNT2P1	0
RNA5SP54	0
DENND2D	1.54054
CHI3L2	0.757279
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	3.04142
CHIAP3	0
HIGD1AP12	0
PGCP1	0.0249744
RP11-552M11.8	2.92218
UBE2FP3	2.0065
RP11-552M11.4	2.0948
Y_RNA	0
TMIGD3	1.13571
RNU6-792P	0
ADORA3	3.47026
KRT18P57	0.0821911
RNU6-151P	0
FAM212B-AS1	0.647657
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.964668
RP5-965F6.2	0.959622
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	3.25946
RP4-671G15.2	2.05502
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.671732
PPM1J	1.70064
RP11-426L16.9	0
FAM19A3	0.0494151
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.189046
SLC16A1-AS1	0.851552
RP11-31F15.2	0.48875
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.232752
MTND5P20	0
PHTF1	3.10075
RP4-730K3.3	1.32355
RP5-1073O3.2	0
PTPN22	0.719839
AP4B1-AS1	1.72087
BCL2L15	0.315935
DCLRE1B	3.77131
HIPK1-AS1	0.11043
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0330614
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0694442
DENND2C	1.44257
AMPD1	0.0393833
RN7SL432P	0
RNY1P13	0.302805
NR1H5P	0
SYCP1	0.0173199
TSHB	0.494016
LINC01765	0.235857
RP4-663N10.1	0.136579
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.00969865
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	2.19403
RP11-159M11.2	0
MAB21L3	0.024244
LINC01779	0.166522
U3	0
ATP1A1-AS1	2.42633
RNU6-817P	0
LINC01762	0.0869033
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.833815
NAP1L4P1	0.602019
MIR548AC	0
IGSF3	3.10596
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.18366
FTH1P22	0
RP4-753F5.1	1.35929
RNA5SP55	0
CD101	0.974484
RP11-27K13.3	0.11081
TTF2	3.19044
MIR942	0
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.18337
RP4-675C20.4	0.296799
VPS25P1	0
AL157902.3	0
FAM46C	3.36141
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.100012
GDAP2	2.73954
SPAG17	0.136981
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.779873
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.209292
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.95234
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0381528
HAO2-IT1	0
HSD3B2	0.0674019
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.105044
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.080309
GAPDHP33	0.06322
LINC00622	1.1095
HSD3BP5	0.251744
ZNF697	2.22922
HMGCS2	0.154349
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.37218
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.18458
7SK	0
U1	0
PFN1P2	2.52464
U2	0.289814
7SK	0
NBPF26	4.10296
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.177523
RNVU1-4	0
LINC00623	3.26462
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.0983571
RP11-439A17.10	0
RP11-439A17.9	0.028512
HIST2H2BA	1.2605
RP11-439A17.4	0
HIST2H3DP1	0.911777
RP11-439A17.5	0
FAM72B	0.144749
SRGAP2C	4.11136
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.229411
RP11-343N15.2	0.0562811
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.148718
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0188463
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.017093
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.136654
HIST2H2BB	1.29237
RP5-998N21.4	0.0242592
RP5-998N21.7	0
HIST2H3PS2	0.596194
RPL22P5	0
FAM72C	0.0251831
SRGAP2D	0.48045
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.8251
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0626697
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.157372
PFN1P6	0.544075
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.901829
RP3-365I19.2	0
FAM72D	0.087291
CH17-195P21.1	0
RP11-403I13.8	2.9248
U1	0
CH17-195P21.2	1.24342
RP11-289I10.2	1.26828
PPIAL4D	0.104714
RP11-289I10.3	0
CH17-373J23.1	0.25015
RP11-89F3.2	0
NBPF20	0.554255
PFN1P3	0.265151
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0318856
NBPF25P	1.11546
GPR89A	3.02247
PDZK1	0.413873
CD160	0.706569
NUDT17	3.44058
MIR6736	0
RP11-315I20.3	0
GNRHR2	2.16736
LIX1L-AS1	0.458674
ANKRD34A	2.19861
HFE2	0.0911642
RNVU1-6	0
LINC01719	0.341784
NBPF10	0.766809
NOTCH2NL	1.01929
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.718546
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.439259
5S_rRNA	0
HYDIN2	0.64998
U6atac	0
PFN1P8	0.199633
RP4-704D21.2	0
NBPF13P	0.0241414
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0170257
RP11-337C18.8	1.52426
FMO5	1.37222
PDIA3P1	4.12099
CCT8P1	1.16651
RPL7AP15	0.139403
LINC00624	0.325822
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.60198
RP6-74O6.2	0.598641
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.227776
RNVU1-7	0
PDE4DIPP1	0.0477782
PFN1P4	0.483439
ABHD17AP1	0.310466
RP4-565E6.1	0.194565
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.81687
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0314464
Y_RNA	0
MIR5087	0
RNU1-122P	0.28927
RP6-74O6.6	0.885865
RNVU1-1	0.270899
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.971398
RNVU1-3	0.650441
RP11-495P10.10	0.415012
CH17-172B3.1	2.63726
PPIAL4G	0
U1	0
NBPF14	2.04824
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.0750942
RP4-791M13.3	0.168228
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	1.56362
7SK	0
RP11-544O24.2	0.0962532
NBPF19	2.67427
PPIAL4C	0
LINC00869	2.44343
RP11-353N4.6	1.36198
U1	0.319614
RP11-353N4.5	0.0253677
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.173954
HIST2H2BF	0.610013
RP11-196G18.3	0.0524559
HIST2H3D	0.376159
HIST2H4A	0.15005
HIST2H3C	0
HIST2H2AA3	0.0688247
HIST2H2BD	0.466596
HIST2H2BC	0.538894
HIST2H2AA4	0.0870357
HIST2H3A	0
HIST2H4B	0.0168298
RP11-196G18.23	0.0797337
HIST2H2AC	2.0969
HIST2H2AB	0.139499
RP11-458I7.1	0.1376
RN7SL480P	0
RNU2-17P	0.135777
RP4-790G17.7	0
CA14	1.105
MIR6878	0
FALEC	0.47977
RP11-54A4.2	1.98832
MIR4257	1.04811
ADAMTSL4-AS1	0.740664
RN7SL473P	0.422741
RN7SL600P	0.600888
SNORA40	0.788121
U4	0.346567
HORMAD1	0.0492081
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.110298
RNU6-1309P	0
RPS27AP6	0.160678
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	3.75272
RNU6-884P	0
BNIPL	0.332408
RPS29P29	0
RP11-68I18.10	0.797761
TNFAIP8L2	2.71097
TMOD4	2.06524
RP11-126K1.2	0.418591
RN7SL444P	0.238861
RP11-126K1.9	0.0658525
RP11-126K1.6	0.493307
RNY4P25	0
CGN	0.755087
SNORA44	0
RP11-74C1.4	0.112589
MIR554	0
RP11-74C1.2	0.302566
RP11-404E16.1	4.18699
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.385636
RIIAD1	0.421424
RNU6-662P	0
RP11-98D18.15	0.247105
RP11-98D18.7	0
OAZ3	0.491909
RP11-98D18.16	0
RP11-98D18.3	1.48681
TDRKH	4.15272
TDRKH-AS1	0.868335
RP11-98D18.17	0.313737
LINGO4	0.00767393
RORC	0.0823723
C2CD4D	0.162714
Y_RNA	0
AL450992.2	0.919927
THEM5	0.355427
KRT8P28	0
AL591893.1	0.0214082
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.103072
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.794777
RP11-107M16.2	0
HRNR	0.144471
FLG	0.394307
FLG2	0.165615
HMGN3P1	0
CRNN	1.3154
LCE5A	0
CRCT1	0.711673
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0804893
LCE2A	0
LCE4A	0
C1orf68	0.106252
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0910161
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.11162
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.166898
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	1.08988
SPRR3	3.17211
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.946904
SPRR2D	0.364236
SPRR2A	1.05787
SPRR2B	0
SPRR2E	0.623344
SPRR2F	0.116481
SPRR2C	0
SPRR2G	0.122912
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.497531
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	1.54307
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.350536
RN7SL44P	0
BX470102.3	4.79604
S100A5	0.319871
S100A3	2.46502
S100A2	1.62195
S100A14	1.29383
S100A1	0.805284
RP1-178F15.4	2.47044
MIR8083	0.34529
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.510382
Y_RNA	0
RP11-216N14.5	0.0902069
RP11-216N14.7	0.0808048
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.14278
RP11-422P24.10	1.26786
RP11-422P24.11	3.13123
NUP210L	0.0561671
RP11-422P24.9	0.148703
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.413341
MIR190B	0
C1orf189	0.104108
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0883484
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.137091
RP11-350G8.5	0.395562
PSMD8P1	0.0674039
UBE2Q1-AS1	0.218126
CHRNB2	0.152813
KCNN3	4.12728
RP11-307C12.13	0.0764794
Metazoa_SRP	0.347899
RP11-307C12.12	2.97516
MIR4258	0
LENEP	0.098996
DCST2	1.80783
DCST1	0.235271
DCST1-AS1	0.702567
EFNA4	4.58235
EFNA3	1.56037
Y_RNA	0
HMGN2P18	0
TRIM46	1.39067
RP11-263K19.6	4.74091
GBAP1	3.28608
MTX1P1	0.759999
HCN3	4.25286
PKLR	0.0319453
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0275641
ASH1L-AS1	3.58429
RP11-29H23.7	1.11031
DAP3P1	0
RP11-29H23.6	0
RP11-29H23.4	0
RP11-29H23.5	0.494938
RP11-243J18.2	0
MSTO2P	4.89218
RP11-101O6.2	0.0677093
U4	0
SNORA80E	0
RXFP4	0.0618401
MIR6738	0
RP11-336K24.12	1.11967
RP11-336K24.5	0
RAB25	0.260918
MEX3A	0.392232
SEMA4A	2.92776
SNORA26	0
TMEM79	4.47355
VHLL	0
TSACC	0.390627
RHBG	0
RP11-139I14.2	0.00655388
C1orf61	0.0480014
MIR9-1	0
RP11-98G7.1	0.400553
Y_RNA	0
RP11-284F21.8	0.150259
IQGAP3	0.29375
TTC24	0.0222879
RP11-284F21.11	0.771023
HAPLN2	2.22542
RP11-284F21.9	0.0895966
BCAN	0.440462
RP11-284F21.10	0.21342
RP11-284F21.7	0.222237
RP11-66D17.3	0
RP11-66D17.5	1.15226
SH2D2A	0.988406
NTRK1	2.3824
INSRR	0.186298
LRRC71	0.225401
MIR765	0.849024
RN7SL612P	0
RP11-110J1.2	0.0610666
KRT8P45	0.322838
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
