Name	Brain - Cortex
RP11-377K22.2	0
PRKAA2	3.40498
C1orf168	0.221474
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	3.69326
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0326231
RPS26P15	0
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	3.05352
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.326926
RP4-592A1.2	0.120444
RP11-63G10.4	0.107307
LINC01135	0.945433
RP11-63G10.3	0.399986
RP11-63G10.2	0
RP4-794H19.1	1.58451
LINC01358	0.0983405
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.0278975
RP11-467C18.1	1.2045
FGGY	0.967739
MIR4711	0
RP4-782L23.2	0.0881786
HOOK1	4.55488
RN7SL475P	0
C1orf87	0.0565777
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.511463
RP11-436K8.1	0.487634
NFIA-AS2	0.339437
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	2.21104
PATJ	1.5552
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0328709
RP5-1155K23.4	0
KANK4	0.271002
RNU6-371P	0
RP11-293K19.1	0
ANGPTL3	0.0239572
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0.502204
RP4-771M4.3	0.0769872
RP4-771M4.2	0
LINC01739	0.125282
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0
FOXD3	0
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.24313
ITGB3BP	1.77119
EFCAB7	4.15345
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.52414
RN7SL130P	0.250487
ROR1	0.332192
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0.031856
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.385836
SLC2A3P2	0.0726285
RP4-535B20.4	0.40959
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.322592
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	1.17236
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.153316
TCTEX1D1	2.85758
INSL5	0.353739
WDR78	0.711301
RP11-342H21.2	0
MIER1	3.84192
SLC35D1	3.49321
C1orf141	0.0805789
SNORA31	0
RP4-547N15.3	0.166275
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.18339
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.153672
RP4-609E1.2	0
DIRAS3	3.35678
ARL5AP3	0.173054
CTBP2P8	0.189076
MIR1262	0
RPS7P4	0.07777
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.402135
DEPDC1	0.119769
RP4-694A7.2	0
DEPDC1-AS1	0.0251318
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
SGO1P1	0
RN7SL538P	0.120237
PIN1P1	0.0301349
RP11-181B18.1	0.0987347
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.15489
CTH	3.53463
Metazoa_SRP	0
RP11-42O15.3	1.57094
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.316802
RP3-333A15.1	0
RP3-333A15.2	0.350901
ZRANB2-AS1	0.0600258
MIR186	0
ZRANB2-AS2	0.0664939
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.113202
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0.0238766
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0782549
FPGT	2.16147
TNNI3K	4.15057
RP11-439H8.4	0.057011
RP4-650F12.2	0.361626
LRRC53	0.345561
ERICH3-AS1	0
RP11-17E13.2	1.26219
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	2.42056
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.611451
MSH4	0.404494
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0.0571566
ST6GALNAC3	1.74136
RP11-335E14.1	0
RP5-1102E8.3	0.163488
TPI1P1	2.51424
RNU6-161P	0
RP11-415A20.1	0.195202
MIR7156	0
RP4-564M11.2	0.437459
RP4-706A16.3	1.94457
RP11-363H12.1	0
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	4.64926
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.138743
NSRP1P1	0.137745
HSPE1P25	0
NEXN-AS1	0.0855052
NEXN	0.904458
RP11-386I14.4	0.59015
RP11-386I14.2	0.0735785
GIPC2	0.373258
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.251207
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.80489
RP4-641G12.3	0.0657627
RP4-641G12.4	0
ADGRL4	2.92601
PSAT1P3	0.0300727
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0184091
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.53199
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	1.17391
LINC01712	0
LINC01725	0.0208324
RP5-836J3.1	0
TTLL7-IT1	0.081133
RP4-552O12.1	0
RP11-486G15.2	3.96261
RP11-486G15.1	0
RP11-82H13.2	0.311221
SNORA2	0
SAMD13	0.549654
RP11-376N17.4	0
UOX	0.376154
DNASE2B	0.29144
SPATA1	0.318846
CTBS	1.21852
LINC01555	0.0125646
RP11-484D4.3	0
LPAR3	3.44565
MCOLN2	0.139605
WDR63	0.112418
MCOLN3	0.0943497
MIR4423	0
RP11-33E12.2	1.67126
SYDE2	0.360796
Y_RNA	0
BCL10	3.3657
RP11-131L23.1	0.0765556
Y_RNA	0
RP11-131L23.2	0.549067
RP4-621F18.2	0.202351
RP11-290M5.4	0.272542
SNORD81	0
RP11-290M5.2	0
COL24A1	3.7368
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0877515
CLCA1	0.0116692
CLCA4	1.70437
CDCA4P2	0
RP4-651E10.4	0.694357
CLCA3P	0
RP4-612B15.3	3.10127
RP4-612B15.2	0.0502648
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.82659
RP5-1043L3.1	0.0588017
LINC01364	0.146418
RNA5SP52	0
RP11-60A14.1	0.140389
LINC01773	0.0835103
CTA-21C21.1	0
RN7SL583P	0.388618
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.129058
RPL36AP10	0
RNU6-125P	0
ELOCP19	0.943304
RP11-82K18.2	0.385688
GBP3	1.7223
Y_RNA	0
GBP1	2.10547
GBP2	1.75592
GBP7	0.0608771
GBP4	2.37647
GBP5	0.102111
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.103579
CAPNS1P1	0
GBP1P1	0.413822
FLJ27354	2.78909
RP11-413E1.4	0
LRRC8C	2.0333
RP11-413E1.2	0
RP5-943J3.1	0.392347
RP5-943J3.2	0.75497
RP11-302M6.5	0.10806
RN7SKP272	0
GEMIN8P4	2.61546
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0.0333475
LINC01763	0.242585
RP4-665J23.4	0
PHKA1P1	0.157006
RPL5P6	0
HFM1	0.890025
Y_RNA	0
FEN1P1	0
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0
TGFBR3	2.7297
RN7SL653P	0
BRDT	0.0819502
LPCAT2BP	0.0324737
SETSIP	0.23833
BTBD8	0.774799
GAPDHP46	0
PRKAR1AP1	0
RP4-775D17.1	0
C1orf146	0.194609
ACTBP12	0
RPAP2	2.85532
RN7SL824P	0
GFI1	0.0760637
EVI5	3.86356
RP4-593M8.1	0
HMGB3P9	0.0781817
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	0.546586
SNORA66	0.611577
SNORA51	0
RP11-386I23.1	0.101481
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	0.670729
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	4.5941
RP4-717I23.2	0
DR1	4.64805
RP4-713B5.2	0.935041
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0259715
RP11-488P3.1	0.118095
MIR760	0
RP4-561L24.3	2.44529
GCLM	4.85365
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.352183
RP11-78O9.1	0
ARHGAP29	3.5131
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0.0754751
SLC44A3-AS1	0.526547
KATNBL1P2	0
MIR378G	0
SLC44A3	4.17194
ALG14	1.41701
RP11-313A24.1	0.103705
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.233384
RP11-57H12.5	0.35278
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.449241
RN7SL831P	0
NDUFS5P2	0
RPL7P9	2.65136
RN7SKP270	0
PTBP2	4.47819
DPYD	1.44588
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.138547
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	2.87083
RP11-490G2.2	0.951403
MIR137HG	1.03315
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.14174
RP5-896L10.1	0.3942
RP11-234N17.1	0.311396
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.280999
FRRS1	0.0636802
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.365985
SLC35A3	1.48813
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.13879
RP4-714D9.4	0
TRMT13	3.21646
LRRC39	4.90617
DBT	3.98506
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0.148172
RTCA-AS1	1.93645
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	2.08504
BCAS2P2	0
RP5-837M10.4	0
GPR88	2.64654
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	0.887717
SLC30A7	2.33035
HNRNPA1P68	0
RP11-421L21.2	0.120145
RP11-421L21.3	3.3715
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.15888
RP4-575N6.5	0.345219
RP4-575N6.2	0.179908
PPIAP7	0
LINC01307	0
LINC01709	0.0817663
RNU6-965P	0
RPSAP19	0.945429
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.360805
RN7SKP285	0
AMY2A	1.10299
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0294887
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.00898093
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.035638
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
RP11-270C12.3	2.5137
VAV3	1.74931
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0148928
SLC25A24	1.2751
RP11-483I13.6	0.334759
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.089316
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.125846
SPATA42	0.0519496
RP5-1065J22.2	0
RP11-20O24.4	1.05217
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	0.892904
SCARNA2	0
RP5-1065J22.4	0.0829203
C1orf194	4.7594
KIAA1324	3.42402
MYBPHL	2.02052
SYPL2	1.16739
GNAI3	2.24988
RNU6V	0
RP5-1160K1.6	0.945793
RPL7P8	0.0908731
AC000032.2	0
RP4-735C1.4	0.928308
EPS8L3	0.0214697
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	4.19392
ALX3	0.216504
LINC01397	0.237985
UBL4B	0.401776
RP5-1028L10.1	0.0707595
RP5-1028L10.2	0.132825
KCNC4-AS1	0.537709
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.114005
RBM15	1.48471
LAMTOR5-AS1	0.24437
SLC16A4	1.7689
RP5-1074L1.4	4.44228
PROK1	0.289924
RP11-470L19.6	0
CYMP	0.236445
CYMP-AS1	0.0358205
KCNA10	0
RP11-284N8.3	4.26444
KCNA3	0.757674
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0728961
RP11-96K19.2	0.491005
RP11-96K19.5	0.406175
CCNT2P1	0
RNA5SP54	0
CEPT1	2.89165
DENND2D	0.475892
CHI3L2	0.445085
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	2.09902
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	1.94349
UBE2FP3	1.68447
RP11-552M11.4	0.937478
Y_RNA	0
C1orf162	3.45784
TMIGD3	2.53299
RNU6-792P	0
ADORA3	1.28789
LINC01160	0.440324
KRT18P57	0
RNU6-151P	0
FAM212B-AS1	0.649853
DDX20	3.31389
KCND3-IT1	0
KCND3-AS1	0
LINC01750	3.6187
RP5-965F6.2	0.0878418
TXNP3	0
snoU13	0
CTTNBP2NL	4.36503
MIR4256	0
WNT2B	2.00104
RP4-671G15.2	3.31336
ST7L	2.19245
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.17903
RP11-426L16.9	0
FAM19A3	0.470262
NUTF2P4	0
LINC01356	0.361933
RP3-522D1.1	1.0528
RP3-522D1.2	0
AKR7A2P1	0.237546
SLC16A1-AS1	0.503533
RP11-31F15.2	0.943096
LRIG2	2.65089
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.14086
MTND5P20	0
RP4-730K3.3	1.11384
RSBN1	3.645
RP5-1073O3.2	0
PTPN22	0.155661
AP4B1-AS1	1.2073
BCL2L15	0.38084
DCLRE1B	2.1493
HIPK1-AS1	0.304165
OLFML3	1.7654
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	1.16952
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0991412
DENND2C	0.498252
AMPD1	0.023616
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	0.497701
LINC01765	0
RP4-663N10.1	0
NGF	1.08764
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.543605
CASQ2	0.942631
NHLH2	0.363895
HNRNPA1P43	0
RP11-12L8.2	0.518867
LINC01649	0.420596
SLC22A15	4.3592
RP11-159M11.2	0
MAB21L3	0.0777782
LINC01779	0.100106
U3	0
ATP1A1-AS1	0.815619
RNU6-817P	0
LINC01762	0.0283995
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.0990783
CD58	2.42055
NAP1L4P1	0.133886
MIR548AC	0
IGSF3	4.38315
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.105124
FTH1P22	0
RP4-753F5.1	0.817915
RNA5SP55	0
CD101	0.806477
RP11-27K13.3	0.0989202
TTF2	1.14138
MIR942	0
TRIM45	4.34038
RPS15AP9	0
VTCN1	0.0548237
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.03208
RP4-675C20.4	0.155064
VPS25P1	0
AL157902.3	0
FAM46C	0.287917
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	0.994681
WDR3	2.81989
SPAG17	0.100872
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.515225
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	2.8236
WARS2-IT1	0.0280048
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.90459
RPL6P2	0
RP11-418J17.3	0.0487834
LINC01780	0
RNU1-75P	0
HAO2	0.0479818
HAO2-IT1	0.0762025
HSD3B2	0.105735
GAPDHP74	1.79091
HSD3BP2	0.162155
GAPDHP23	0.726704
HSD3BP1	0.0373405
GAPDHP58	0.117788
HSD3B1	0.0364051
GAPDHP32	0.524773
HSD3BP3	0.0277251
GAPDHP27	0.325183
HSD3BP4	0.14731
GAPDHP33	0.341668
LINC00622	2.92176
HSD3BP5	0.270142
ZNF697	2.16913
HMGCS2	0.0528147
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.46416
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	2.08903
7SK	0
CH17-472G23.2	3.01216
U1	0
PFN1P2	0.747084
NBPF8	1.77289
U2	0.229582
7SK	0
NBPF26	1.22487
RNVU1-19	0.165319
PPIAL4A	0
CH17-118O6.6	0.281185
RNVU1-4	0
LINC00623	2.70328
CH17-118O6.3	0.0259785
U1	0
CH17-118O6.4	0
FCGR1B	0.453436
RP11-439A17.10	0
RP11-439A17.9	0.114789
HIST2H2BA	0.775179
RP11-439A17.4	0
HIST2H3DP1	0.432405
RP11-439A17.5	0
FAM72B	0.189735
SRGAP2C	2.77656
CH17-219N22.1	0
SRGAP2-AS1	0.0137273
CH17-437K3.1	1.8344
RP11-343N15.2	0.286104
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	1.26078
EMBP1	0.1481
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	4.53658
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0580692
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.53549
HIST2H2BB	0.905912
RP5-998N21.4	0.0628967
RP5-998N21.7	0
HIST2H3PS2	0.377461
RPL22P5	0
FAM72C	0.0846993
SRGAP2D	0.339503
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	2.0031
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.074346
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.229484
NBPF15	3.77257
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0.0734115
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.77578
RP3-365I19.2	0
FAM72D	0.122243
CH17-195P21.1	0
RP11-403I13.8	1.54603
U1	0
CH17-195P21.2	1.98221
RP11-289I10.2	1.80075
PPIAL4D	0.114762
RP11-289I10.3	0
CH17-373J23.1	0.138923
RP11-89F3.2	0.131581
NBPF20	0.398522
PFN1P3	0.0706556
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.341169
NBPF25P	0.648081
GPR89A	2.33177
PDZK1	0.379045
CD160	0.115313
NUDT17	4.86551
MIR6736	0
ITGA10	3.36188
RP11-315I20.3	0
LIX1L-AS1	0.200992
HFE2	0.189794
RNVU1-6	0
LINC01719	0.811989
NBPF10	0.253799
NOTCH2NL	0.482278
CH17-353B19.1	0.0386848
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.983735
CH17-385C13.3	0.154195
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.575181
5S_rRNA	0
HYDIN2	0.744136
U6atac	0
NBPF12	4.5592
PFN1P8	0.0454275
RP4-704D21.2	0
NBPF13P	0.0205004
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	1.88031
FMO5	1.03811
PDIA3P1	3.53372
CCT8P1	0.863052
RPL7AP15	0.101089
LINC00624	0.168533
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	2.14577
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.7082
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	2.9233
RP6-74O6.2	1.12128
PDZK1P1	0
XXyac-YX155B6.7	0.421901
RNU1-129P	0
RP11-94I2.4	0.560739
RNVU1-7	0
PDE4DIPP1	0.26722
NBPF11	2.55413
PFN1P4	0.0730622
ABHD17AP1	0.543238
RP4-565E6.1	0.53963
XXyac-YX155B6.5	0.0765508
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.534625
RP11-495P10.9	0
LINC01138	1.90796
RP11-495P10.5	0.0684898
RP11-495P10.4	0
RP11-495P10.3	0.137319
Y_RNA	0
MIR5087	0
RNU1-122P	1.29393
RP6-74O6.6	2.99551
RNVU1-1	0.376311
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.31719
RNVU1-3	0.604743
RP11-495P10.10	0.458105
PPIAL4G	0.0320065
U1	0
NBPF14	0.773898
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.123466
RP4-791M13.3	0.0685919
NBPF9	2.33646
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.25421
RP11-326G21.1	0.818013
7SK	0
RP11-544O24.2	0
NBPF19	0.995669
PPIAL4C	0.0682735
LINC00869	1.6286
RP11-353N4.6	0.824731
U1	0.269283
RP11-353N4.5	0.0305537
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.646169
HIST2H2BF	0.701043
RP11-196G18.3	0.166815
HIST2H3D	0.236091
HIST2H4A	0.036506
HIST2H3C	0
HIST2H2AA3	0
HIST2H2BD	0.113672
RP11-196G18.22	3.354
HIST2H2BC	0.168401
HIST2H2AA4	0.0441619
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0215987
HIST2H2AC	0.52308
HIST2H2AB	0
RP11-458I7.1	0.112753
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	3.21354
MIR6878	0
FALEC	0.82532
RP11-54A4.2	0.49614
ADAMTSL4	1.06219
MIR4257	0
ADAMTSL4-AS1	0.114037
RN7SL473P	0
RN7SL600P	0
SNORA40	0.377876
U4	0.227802
HORMAD1	0.0531748
RNU6-1042P	0
CTSS	1.38227
RP11-363I22.3	0
CTSK	4.47288
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0.1864
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0965142
ANXA9	1.99291
RNU6-884P	0
BNIPL	0.313261
C1orf56	3.55832
GABPB2	3.10348
RPS29P29	0
RP11-68I18.10	1.11208
TNFAIP8L2	0.973219
TMOD4	0.326985
RP11-126K1.2	0.4942
RN7SL444P	0.099047
RP11-126K1.9	0.372155
RP11-126K1.6	1.88907
RNY4P25	0
CGN	2.6886
SNORA44	0
RP11-74C1.4	0.0496253
MIR554	0
RP11-74C1.2	0
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.236051
RIIAD1	2.93881
RNU6-662P	0
RP11-98D18.15	2.43298
RP11-98D18.7	0.165084
OAZ3	0.924032
RP11-98D18.16	0.450879
RP11-98D18.3	4.69916
TDRKH-AS1	1.99995
RP11-98D18.17	2.71349
LINGO4	0.0441359
RORC	0.058164
C2CD4D	0.966865
Y_RNA	1.46464
THEM5	2.75331
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.451296
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.830833
RP11-107M16.2	0
HRNR	0.0606604
FLG	0.261117
FLG2	0.0971895
HMGN3P1	0
CRNN	0.306906
LCE5A	0.138598
CRCT1	0.1162
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0406843
LCE2A	0
LCE4A	0
C1orf68	0.0669529
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0471283
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0738896
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.0587736
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.231654
SPRR3	0.621481
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.212113
SPRR2D	0.0534607
SPRR2A	0.0970756
SPRR2B	0
SPRR2E	0.220054
SPRR2F	0
SPRR2C	0
SPRR2G	0.609348
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	1.18736
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	1.27004
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.447922
RN7SL44P	0
BX470102.3	0.694375
S100A5	0.394358
S100A4	2.66469
S100A3	0.263477
S100A2	0.580843
S100A14	1.34688
RP1-178F15.4	0.822505
NPR1	0.957405
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0
Y_RNA	0
RP11-216N14.5	0.0487686
RP11-216N14.7	0.0380188
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	0.647005
RP11-422P24.10	1.38055
CREB3L4	1.86719
RP11-422P24.11	2.71812
NUP210L	0.0535263
RP11-422P24.9	0.0856552
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.385194
MIR190B	0
C1orf189	0
SNORA58	0
SNORD59	0
