Name	Ovary
RPSAP65	0
FOXD3-AS1	0.219578
FOXD3	0.233658
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
RN7SL488P	0
RNU7-123P	0
DLEU2L	1.7371
RN7SL130P	1.60823
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0623724
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	3.53895
SLC2A3P2	1.76838
RP4-535B20.4	2.69433
RNU6-1176P	0
MIR3671	0.542762
MIR101-1	0
RP4-535B20.1	1.66759
RP4-535B20.2	0
MRPS21P1	0
AK4	3.15749
RPS29P7	0
DNAJC6	0.671575
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.156002
RP11-430H12.2	0.120332
RN7SL854P	0
PDE4B	1.46005
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.3775
MIR3117	0
RP4-598P13.1	0.147595
TCTEX1D1	0.135318
INSL5	0
WDR78	1.8931
RP11-342H21.2	0
C1orf141	0.0982819
SNORA31	0
RP4-547N15.3	0.14964
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.145783
RNU6-387P	0.736402
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.962471
RP4-609E1.2	0
ARL5AP3	0.864924
CTBP2P8	1.59536
MIR1262	0
RPS7P4	0.614655
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0652753
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.195435
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.916611
Metazoa_SRP	0.442983
RP11-42O15.3	4.61366
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.998387
RP3-333A15.1	0
RP3-333A15.2	0.215645
ZRANB2-AS1	0.311053
MIR186	1.5941
ZRANB2-AS2	0.282851
RP11-115M14.1	0
NEGR1	2.7921
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.287592
RPL31P12	0.150181
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.109012
TNNI3K	3.21754
RP11-439H8.4	0.262784
RP4-650F12.2	0.258981
LRRC53	0.0265332
ERICH3	0.155739
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	1.25635
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	3.1127
MSH4	1.25143
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.70908
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.61283
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	4.12686
MIR7156	0
RP4-564M11.2	0.263694
RP11-363H12.1	0
AK5	0.209508
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.280245
NSRP1P1	0.249977
HSPE1P25	0
NEXN-AS1	0.529025
RP11-386I14.4	4.85023
RP11-386I14.2	0.135939
GIPC2	3.36346
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0318215
PTGFR	4.48314
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.216143
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0.0992381
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0.202366
RP5-837I24.5	0
ST13P20	0.081727
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0526102
RP5-836J3.1	0
TTLL7	1.70682
TTLL7-IT1	0.0321737
RP4-552O12.1	0
RP11-486G15.1	0.388228
RP11-82H13.2	0.121236
SNORA2	0
SAMD13	0.203463
RP11-376N17.4	0
UOX	0.168872
DNASE2B	0
SPATA1	0.779641
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.85674
LPAR3	1.78667
MCOLN2	0.414925
WDR63	0.0803608
MCOLN3	3.70561
MIR4423	0
SYDE2	2.56866
Y_RNA	0
RP11-131L23.1	0.101836
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.29096
RP11-290M5.4	0.718584
SNORD81	0
RP11-290M5.2	0
COL24A1	2.75402
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0631473
CLCA1	0.0998679
CLCA4	0.124977
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	0.804383
RP4-612B15.2	0.411998
RP4-604K5.3	0
RP11-384B12.2	0.0623415
RP11-384B12.3	0.0608953
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.206623
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.158565
RPL36AP10	0
RNU6-125P	0.368746
RP11-82K18.2	1.6352
Y_RNA	0
GBP7	0.113714
GBP5	0.772985
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.458121
CAPNS1P1	0
GBP1P1	3.11686
LRRC8B	3.0272
FLJ27354	4.27416
RP11-413E1.4	0.0310961
LRRC8C	4.09923
RP11-413E1.2	0
RP5-943J3.1	0.205179
RP5-943J3.2	0.356266
LRRC8D	4.80629
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.852705
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.0525442
RP4-665J23.4	0
PHKA1P1	0.605076
RPL5P6	0.0876131
Y_RNA	0
FEN1P1	0.0579643
CDC7	3.49874
WDR82P2	0.0428148
RP11-91I11.1	0
HSP90B3P	0.102809
RN7SL653P	0
BRDT	0.0201695
EPHX4	0.199976
LPCAT2BP	0
SETSIP	0.176614
BTBD8	1.67457
GAPDHP46	0.0621287
PRKAR1AP1	0.105605
RP4-621B10.8	0.258424
RP4-775D17.1	0
C1orf146	0.100209
ACTBP12	0
RPAP2	3.87328
RN7SL824P	0
GFI1	0.364981
RP4-593M8.1	0
HMGB3P9	0.288557
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA51	0
RP11-386I23.1	0.237962
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.58184
RP4-612C19.1	0.15207
RP4-612C19.2	0.333923
RP4-717I23.2	0.255685
RP4-713B5.2	0.528094
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.12805
RP11-488P3.1	0.869516
MIR760	0
RP4-561L24.3	3.7422
GCLM	4.78794
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.248751
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.300897
KATNBL1P2	0
MIR378G	0
SLC44A3	2.21474
ALG14	1.84861
RP11-313A24.1	0.0986793
TMEM56	2.2866
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.455597
RP11-57H12.5	1.00542
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	4.07057
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0824957
DPYD-IT1	0
SEC63P1	0.976003
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.147779
LINC01930	0.0958142
RP11-490G2.2	0.0625106
MIR137HG	0.0844299
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.15968
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	3.35005
PLPPR4	0.0695969
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.390996
FRRS1	3.99672
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
SLC35A3	4.95406
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.39111
RP4-714D9.4	0
LRRC39	3.5215
RPL23AP90	0.467001
BRI3P1	0.449146
RP11-305E17.4	0.338481
RTCA-AS1	3.99377
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0544415
RP5-837M10.4	0
GPR88	2.79813
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.244589
RP11-421L21.2	0.817867
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.323212
RP4-575N6.5	0.173733
RP4-575N6.2	1.45979
PPIAP7	0
LINC01307	0
LINC01709	0.028871
RNU6-965P	0
RPSAP19	1.14075
OLFM3	0.0182009
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.790415
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0802394
RN7SKP285	0
AMY2A	0.565658
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0782092
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0481482
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0802625
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.189431
RP11-270C12.3	1.11165
VAV3	0.5271
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0
RP11-483I13.6	0.138023
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0467625
RP11-293A10.3	0
RP11-475E11.2	0.108065
AKNAD1	0.0353144
SPATA42	0
GPSM2	4.26209
RP5-1065J22.2	0.131697
RP11-20O24.1	0.853858
RANP5	0
RP5-1065J22.8	0.61771
SCARNA2	0
RP5-1065J22.4	0.155982
C1orf194	0.143561
KIAA1324	0.281753
CELSR2	2.06966
MYBPHL	0.0260069
GPR61	0.210888
RNU6V	0
RP5-1160K1.6	4.05695
RPL7P8	0.251074
AC000032.2	0.645201
RP4-735C1.4	2.11909
EPS8L3	0.376191
NDUFA5P10	0.132407
LINC01768	0.137029
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.0867047
LINC01397	0.0899303
UBL4B	0.181611
SLC6A17	0.0759456
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.548869
KCNC4	4.74651
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.199714
LAMTOR5-AS1	0.658098
RP11-470L19.6	0
CYMP	0.214834
CYMP-AS1	0.113807
KCNA10	0
KCNA2	0.109854
RP11-284N8.3	1.01665
KCNA3	0.485595
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0876531
RP11-96K19.2	0.815081
RP11-96K19.5	0.404282
CCNT2P1	0
RNA5SP54	0
DENND2D	2.90934
CHI3L2	0.475299
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.52211
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	3.44077
UBE2FP3	2.504
RP11-552M11.4	2.22256
Y_RNA	0
TMIGD3	0.69349
RNU6-792P	0
ADORA3	1.68856
LINC01160	1.74989
KRT18P57	0.0803477
RNU6-151P	0
FAM212B	3.03134
FAM212B-AS1	0.564949
KCND3	0.316532
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.066228
RP5-965F6.2	0.726878
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	2.16469
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.09724
PPM1J	3.30214
RP11-426L16.9	0
FAM19A3	0.708461
NUTF2P4	0
LINC01356	0.0524476
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.599301
SLC16A1-AS1	1.81134
RP11-31F15.2	1.44291
RP11-389O22.4	0
RP11-389O22.5	0.0985758
RP11-512F24.1	0.401671
MTND5P20	0
PHTF1	3.76228
RP4-730K3.3	2.53362
RP5-1073O3.2	0
PTPN22	0.544338
AP4B1-AS1	3.82552
BCL2L15	0.373648
DCLRE1B	4.05765
HIPK1-AS1	0.18525
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.600208
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0740882
DENND2C	2.2976
AMPD1	0.0610585
RN7SL432P	0
RNY1P13	0.558865
NR1H5P	0
SYCP1	0
TSHB	0.0964906
TSPAN2	2.23191
LINC01765	0
RP4-663N10.1	0.122845
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.81299
CASQ2	3.60795
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	1.86175
RP11-159M11.2	0
MAB21L3	0
LINC01779	0
U3	0
RNU6-817P	0
LINC01762	0.0364906
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.333723
NAP1L4P1	0.587738
MIR548AC	0
IGSF3	0.850039
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.75385
FTH1P22	0
RP4-753F5.1	0.960198
RNA5SP55	0
CD101	0.751563
RP11-27K13.3	0.0640421
TTF2	4.43326
MIR942	0
RPS15AP9	0
VTCN1	0.226658
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.54423
RP4-675C20.4	0.455552
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.132107
GDAP2	3.61299
SPAG17	0.232379
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.224877
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.861859
RBMX2P3	0
RPS3AP12	0.121899
RP11-418J17.1	4.97812
RPL6P2	0.121794
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.129658
HAO2-IT1	0
HSD3B2	0.455512
GAPDHP74	0.113077
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.736074
HSD3BP3	0.0609138
GAPDHP27	0.248921
HSD3BP4	0.27349
GAPDHP33	0.18803
LINC00622	1.73853
HSD3BP5	0.429365
ZNF697	4.48698
HMGCS2	0.134448
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.21506
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.169509
7SK	0
CH17-472G23.2	4.04256
U1	0
PFN1P2	2.22295
CH17-472G23.4	4.1887
U2	0
7SK	0
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0867183
RNVU1-4	0
LINC00623	2.07333
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.298199
RP11-439A17.10	0
RP11-439A17.9	0.292998
RP11-439A17.4	0.370295
RP11-439A17.5	0
FAM72B	0.232665
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.135755
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.0512497
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.621154
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0558417
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.024662
RP11-403I13.4	0
FAM91A3P	0.0164269
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.3695
RP5-998N21.4	0.182145
RP5-998N21.7	0
RPL22P5	0
FAM72C	0.0490512
SRGAP2D	1.03654
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.393679
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0776662
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.0390679
PFN1P6	0.722483
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.46328
RP3-365I19.2	0
FAM72D	0.10243
CH17-195P21.1	0
RP11-403I13.8	2.00461
U1	0
CH17-195P21.2	1.00915
RP11-289I10.2	2.31865
PPIAL4D	0.121857
RP11-289I10.3	0
CH17-373J23.1	0.380355
RP11-89F3.2	0
NBPF20	0.632834
PFN1P3	0.278069
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	2.26663
GPR89A	4.43877
PDZK1	0.390002
CD160	0.37481
MIR6736	0
RP11-315I20.3	0
GNRHR2	3.011
LIX1L-AS1	1.09838
ANKRD34A	2.64679
HFE2	0.0865672
RNVU1-6	0
LINC01719	0.314926
NBPF10	1.47718
NOTCH2NL	1.44848
CH17-353B19.1	0.0453692
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.970645
CH17-385C13.3	0
U1	0.260015
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.631806
5S_rRNA	0
HYDIN2	0.861939
U6atac	0
PFN1P8	0.35961
RP4-704D21.2	0
NBPF13P	0.0657705
RP11-325P15.1	0.0537962
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0232082
RP11-337C18.8	3.20667
FMO5	3.00922
CCT8P1	2.86751
RPL7AP15	0.425914
LINC00624	0.497239
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	3.76094
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.39806
PDZK1P1	0
XXyac-YX155B6.7	0.321206
RNU1-129P	0
RP11-94I2.4	1.11906
RNVU1-7	0
PDE4DIPP1	0.0410988
PFN1P4	0.957964
ABHD17AP1	0.396562
RP4-565E6.1	0.280933
XXyac-YX155B6.5	0.0241394
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.90768
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.604815
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.12904
RNVU1-3	0.472451
RP11-495P10.10	0.851064
CH17-172B3.1	2.27515
PPIAL4G	0
U1	0.235442
NBPF14	3.96525
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	2.5318
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	3.69722
WI2-1896O14.1	0.96332
RP11-326G21.1	0.468339
7SK	0
RP11-544O24.2	0
NBPF19	3.67511
PPIAL4C	0
LINC00869	4.65946
RP11-353N4.6	1.22583
U1	0.867257
RP11-353N4.5	0.0390319
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.584316
RP11-196G18.3	0.372996
HIST2H3D	1.50995
HIST2H4A	0.0617118
HIST2H3C	0
HIST2H2AA3	0.106366
HIST2H2BD	0.563474
HIST2H2BC	0.683118
HIST2H2AA4	0.191957
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.122336
HIST2H2AB	0.446285
RP11-458I7.1	0.471541
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	1.50122
MIR6878	0
FALEC	1.01614
RP11-54A4.2	2.21891
MIR4257	0.761027
ADAMTSL4-AS1	0.796565
RN7SL473P	0.358509
RN7SL600P	0.517205
SNORA40	2.18591
U4	0.948402
HORMAD1	0.0318773
RNU6-1042P	0
CTSS	4.21733
RP11-363I22.3	0
UBE2D3P3	0.193305
RNU6-1309P	0
RPS27AP6	0.540693
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.103153
RNU6-884P	0
BNIPL	0.670948
RPS29P29	0
RP11-68I18.10	0.743492
TNFAIP8L2	1.58399
TMOD4	1.46263
RP11-126K1.2	0.532358
RN7SL444P	0.445124
RP11-126K1.9	0.113048
RP11-126K1.6	0.504108
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.194717
MIR554	0
RP11-74C1.2	0.561667
RP11-404E16.1	0.282861
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0963312
RIIAD1	0.0473279
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.213225
RP11-98D18.16	0
RP11-98D18.3	0.612414
TDRKH	1.56702
TDRKH-AS1	0.305457
RP11-98D18.17	0
LINGO4	0.0189765
RORC	0.249305
C2CD4D	0.127064
Y_RNA	0
AL450992.2	0.931593
THEM5	0.380213
KRT8P28	0
AL591893.1	0.0506624
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0874908
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	2.40653
RP11-107M16.2	0.164304
HRNR	0.415251
FLG	1.01303
FLG2	0.257952
HMGN3P1	0
CRNN	1.08616
LCE5A	0.0974173
CRCT1	0.375416
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0729379
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0648146
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0699129
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.240726
IVL	0.140934
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	1.39018
SPRR3	2.69179
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.722141
SPRR2D	0.387212
SPRR2A	1.07583
SPRR2B	2.39592
SPRR2E	2.4736
SPRR2C	0
SPRR2G	0.572311
RP1-140J1.1	0.0277528
LELP1	0
PRR9	0.0938442
RP1-140J1.4	0.434097
LOR	0.835028
PGLYRP3	0
PGLYRP4	0.0161504
RNU6-160P	0
S100A12	1.28152
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.561101
RN7SL44P	0
BX470102.3	3.32262
S100A5	0.150097
S100A3	1.17307
S100A2	1.0417
S100A14	1.50583
S100A1	0.608948
RP1-178F15.4	2.10283
MIR8083	0.77438
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.913921
Y_RNA	0
RP11-216N14.5	0.575438
RP11-216N14.7	0.146945
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.11158
RP11-422P24.10	1.02552
RP11-422P24.11	4.14806
NUP210L	0.0711622
RP11-422P24.9	0.351608
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.495897
MIR190B	0
C1orf189	0.131196
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0387726
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.376873
RP11-350G8.5	0.765277
PSMD8P1	0.0721103
UBE2Q1-AS1	0.330214
CHRNB2	0.134877
KCNN3	1.27112
RP11-307C12.13	0.129398
Metazoa_SRP	0.533648
RP11-307C12.12	2.87608
MIR4258	0
LENEP	0.345462
DCST2	3.89121
DCST1	0.655238
DCST1-AS1	0.992883
EFNA3	3.28779
Y_RNA	0
HMGN2P18	0
TRIM46	0.504861
MUC1	4.42901
MTX1P1	0.602525
PKLR	0.0400994
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0945849
RP11-29H23.7	2.60091
DAP3P1	0
RP11-29H23.6	0.0865671
RP11-29H23.4	0
RP11-29H23.5	0.578446
RP11-243J18.2	0
RP11-101O6.2	0.117498
U4	0
SNORA80E	0
RXFP4	0.0384157
MIR6738	0
RP11-336K24.12	1.55948
RP11-336K24.5	0
RAB25	0.592177
SNORA26	0
PAQR6	3.28786
VHLL	0
TSACC	0.539969
RP11-139I14.2	0.0653317
C1orf61	0.0259053
MIR9-1	0
RP11-98G7.1	0.0766946
Y_RNA	0.323106
RP11-284F21.8	0.0464032
IQGAP3	0.162817
TTC24	0.0860548
RP11-284F21.11	0.49697
HAPLN2	1.57
RP11-284F21.9	0.15382
BCAN	0.31918
RP11-284F21.10	0.319401
RP11-284F21.7	0.273418
RP11-66D17.3	0
RP11-66D17.5	1.01111
SH2D2A	1.04997
NTRK1	0.154096
INSRR	0.0622326
LRRC71	0.318439
MIR765	1.14613
RN7SL612P	0
RP11-110J1.2	0.0927646
KRT8P45	0.0891116
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0530773
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.0336365
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0320067
FCRL1	0.0204951
CD5L	0.0234201
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.175733
LINC01704	0.107334
ELL2P1	0.0607003
CD1D	1.06893
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0
HMGN1P5	0
CD1C	0.154929
CD1B	0
CD1E	0
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.102864
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0488404
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0392458
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	1.70872
PYHIN5P	0
PYHIN1	0.232194
AIM2	0.223226
