Name	Prostate
RP11-182I10.2	0
LINC01359	1.08739
SLC2A3P2	0.368459
RP4-535B20.4	1.15195
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.418382
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.910005
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.179613
LEPR	4.90402
RP11-430H12.2	0.0456974
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	4.52052
MIR3117	0
RP4-598P13.1	0.293762
TCTEX1D1	1.12122
INSL5	0.143156
WDR78	1.20369
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.199569
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.602057
RP4-609E1.2	0
ARL5AP3	0.499823
CTBP2P8	0.995223
MIR1262	0
RPS7P4	0.224311
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.594241
DEPDC1	0.278933
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.263012
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.528532
CTH	4.69948
Metazoa_SRP	0
RP11-42O15.3	1.66351
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	1.73382
RP3-333A15.1	0
RP3-333A15.2	0.393987
ZRANB2-AS1	0.246802
MIR186	0.575979
ZRANB2-AS2	0.122939
RP11-115M14.1	0
NEGR1	3.48004
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.115408
RPL31P12	0.0837629
RNU6-1246P	0
RP4-660H19.1	1.06104
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.109046
TNNI3K	1.62502
RP11-439H8.4	0.167763
RP4-650F12.2	0.10621
LRRC53	0
ERICH3	0.0623447
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.407426
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.16795
MSH4	0.440717
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.37922
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.49874
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.18021
MIR7156	0
RP4-564M11.2	0.0966279
RP11-363H12.1	0
AK5	1.5522
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.25237
NSRP1P1	0.207005
HSPE1P25	0
NEXN-AS1	0.366306
RP11-386I14.4	2.276
RP11-386I14.2	0.188902
GIPC2	2.65391
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0175398
PTGFR	2.0206
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.80338
RP4-641G12.3	0.0743465
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0278937
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0.124539
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0.0147187
LINC01361	0.483231
LINC01712	0
LINC01725	0.411071
RP5-836J3.1	0.169957
TTLL7-IT1	0.118939
RP4-552O12.1	0
RP11-486G15.1	0.189886
RP11-82H13.2	0.142953
SNORA2	0
SAMD13	1.40584
RP11-376N17.4	0
UOX	0.171446
DNASE2B	1.62683
SPATA1	0.88692
LINC01555	0
RP11-484D4.3	0
MCOLN2	1.32468
WDR63	0.173324
MCOLN3	1.17386
MIR4423	0
SYDE2	1.55527
Y_RNA	0
RP11-131L23.1	0.11132
Y_RNA	0
RP11-131L23.2	0.343525
RP4-621F18.2	0.423913
RP11-290M5.4	1.19192
SNORD81	0
RP11-290M5.2	0
COL24A1	1.12517
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.705594
CLCA1	0.0522994
CLCA4	1.02282
CDCA4P2	0
RP4-651E10.4	0.294292
CLCA3P	0.0178152
RP4-612B15.3	1.26669
RP4-612B15.2	0.155177
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.43208
RP5-1043L3.1	0.00892632
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0638791
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0638947
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.53751
RP11-82K18.2	1.29404
Y_RNA	0
GBP7	0.0754001
GBP5	1.22808
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.124755
CAPNS1P1	0
GBP1P1	1.92218
LRRC8B	4.10636
FLJ27354	1.34678
RP11-413E1.4	0
LRRC8C	2.17976
RP11-413E1.2	0
RP5-943J3.1	0.252156
RP5-943J3.2	0.793408
LRRC8D	4.35821
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.951847
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.55555
LINC01763	0.0204066
RP4-665J23.4	0
PHKA1P1	0.476879
RPL5P6	0.0280266
HFM1	1.06597
Y_RNA	0
FEN1P1	0
CDC7	3.09234
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0340423
RN7SL653P	0
BRDT	0.0225043
EPHX4	0.381694
LPCAT2BP	0
SETSIP	0.070128
BTBD8	0.643793
GAPDHP46	0.0678846
PRKAR1AP1	0.112975
KIAA1107	3.74626
RP4-621B10.8	0.599934
RP4-775D17.1	0
C1orf146	0.0507132
ACTBP12	0
RPAP2	4.05152
RN7SL824P	0
GFI1	1.25116
RP4-593M8.1	0
HMGB3P9	0.127813
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	3.54502
SNORA51	0
RP11-386I23.1	0.15763
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.56458
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.401776
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.280474
RP11-488P3.1	0.533864
MIR760	0
RP4-561L24.3	1.1906
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.325352
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.11793
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	1.71858
KATNBL1P2	0
MIR378G	0
ALG14	1.75795
RP11-313A24.1	0.0860379
TMEM56	3.86673
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.408249
RP11-57H12.5	0.6246
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.8423
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0510014
DPYD-IT1	0
SEC63P1	0.456263
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0411658
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.107578
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.73965
PLPPR4	0.322601
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.335125
FRRS1	1.934
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.430627
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.38407
RP4-714D9.4	0
LRRC39	3.90468
RPL23AP90	0.285212
BRI3P1	0.136841
RP11-305E17.4	0.272441
RTCA-AS1	4.06892
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0571568
RP5-837M10.4	0.0567865
GPR88	0.1536
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.1222
RP11-421L21.2	0.828831
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.671014
RP4-575N6.5	0.41614
RP4-575N6.2	0.610456
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.598159
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.16363
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.328647
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0546234
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0318981
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0365786
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	3.34082
RP11-270C12.3	1.08097
VAV3	4.94242
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0302364
RP11-483I13.6	0.317696
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.0565
FNDC7	0.0246869
RP11-293A10.3	0
RP11-475E11.2	0.057942
AKNAD1	0.234329
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.4	3.92243
RP11-20O24.1	0.328705
RANP5	0
RP5-1065J22.8	1.65759
SCARNA2	0
RP5-1065J22.4	0.101468
C1orf194	0.649185
MYBPHL	0.179357
GPR61	0.288903
RNU6V	0.286774
RP5-1160K1.6	3.19531
RPL7P8	0.165087
AC000032.2	0
RP4-735C1.4	0.391352
EPS8L3	0.150755
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.0215755
LINC01397	0.0650993
UBL4B	0.213884
SLC6A17	0.193632
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.876789
KCNC4	3.98886
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.197887
RBM15	3.26103
LAMTOR5-AS1	0.305563
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.488908
RP11-284N8.3	0.973764
KCNA3	0.299761
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0849633
RP11-96K19.2	0.586229
RP11-96K19.5	0.195524
CCNT2P1	0
RNA5SP54	0
CHI3L2	1.77232
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
CHIAP3	0
HIGD1AP12	0
PGCP1	0.0479185
RP11-552M11.8	2.67504
UBE2FP3	2.92484
RP11-552M11.4	2.89591
Y_RNA	0
TMIGD3	1.12367
RNU6-792P	0
ADORA3	3.14225
KRT18P57	0.0441971
RNU6-151P	0
FAM212B	4.52503
FAM212B-AS1	0.445134
KCND3-IT1	0
KCND3-AS1	0
LINC01750	2.07358
RP5-965F6.2	1.00974
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	4.83251
RP4-671G15.2	3.21561
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.56435
PPM1J	4.91189
RP11-426L16.9	0.0165817
FAM19A3	0.342942
NUTF2P4	0
LINC01356	0.164889
RP3-522D1.1	0.180614
RP3-522D1.2	0
AKR7A2P1	0.251398
SLC16A1-AS1	0.889441
RP11-31F15.2	0.577711
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	4.56263
RP11-512F24.1	0.249461
MTND5P20	0
PHTF1	4.47933
RP4-730K3.3	2.4847
RP5-1073O3.2	0.0359441
PTPN22	1.24843
AP4B1-AS1	2.45289
BCL2L15	0.514349
DCLRE1B	2.33454
HIPK1-AS1	0.208298
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.264409
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0835764
DENND2C	2.69038
AMPD1	0.12846
RN7SL432P	0
RNY1P13	0.420205
NR1H5P	0
SYCP1	0
TSHB	0.236603
LINC01765	0.215677
RP4-663N10.1	0.0288072
NGF	3.94157
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	4.39693
NHLH2	0.145455
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	3.64529
RP11-159M11.2	0
MAB21L3	0.552588
LINC01779	0.0687801
U3	0
ATP1A1-AS1	4.40103
RNU6-817P	0.372488
LINC01762	0.203687
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.23585
NAP1L4P1	0.77981
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0.0258554
CD2	4.59276
FTH1P22	0.334776
RP4-753F5.1	1.12121
RNA5SP55	0
CD101	1.32311
RP11-27K13.3	0.306327
TTF2	3.64633
MIR942	0
RPS15AP9	0
VTCN1	1.44581
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.78027
RP4-675C20.4	0.235895
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0847217
GDAP2	3.54826
WDR3	4.8595
SPAG17	0.159197
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.166915
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.174581
RBMX2P3	0
RPS3AP12	0.0416511
RP11-418J17.1	3.35507
RPL6P2	0
RP11-418J17.3	0.068378
LINC01780	0.0382259
RNU1-75P	0
HAO2	0.113745
HAO2-IT1	0
HSD3B2	0.178701
GAPDHP74	0.122631
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.282453
HSD3BP3	0
GAPDHP27	0.0881974
HSD3BP4	0.171515
GAPDHP33	0.176327
LINC00622	2.24636
HSD3BP5	0.38082
REG4	0.44431
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.07549
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.319833
7SK	0
CH17-472G23.2	4.31188
U1	0
PFN1P2	1.53902
CH17-472G23.4	3.99745
U2	0
7SK	0
NBPF26	3.86178
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.225935
RNVU1-4	0
LINC00623	3.09336
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.406398
RP11-439A17.10	0
RP11-439A17.9	0.151474
HIST2H2BA	1.4906
RP11-439A17.4	0
HIST2H3DP1	0.79832
RP11-439A17.5	0
FAM72B	0.136271
SRGAP2C	2.93933
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.19207
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.311764
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.67718
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0232926
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0227521
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.650149
HIST2H2BB	2.87711
RP5-998N21.4	0.167776
RP5-998N21.7	0
HIST2H3PS2	1.02222
RPL22P5	0
FAM72C	0.0362047
SRGAP2D	0.303385
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.841413
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0674507
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.26223
PFN1P6	0.345798
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.663986
RP3-365I19.2	0
FAM72D	0.0873535
CH17-195P21.1	0
RP11-403I13.8	2.98062
U1	0
CH17-195P21.2	2.20288
RP11-289I10.2	1.67693
PPIAL4D	0.102728
RP11-289I10.3	0
CH17-373J23.1	0.542662
RP11-89F3.2	0.221726
NBPF20	0.579352
PFN1P3	0.179832
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.34
PDZK1	0.445719
CD160	0.396693
NUDT17	4.86191
MIR6736	0
RP11-315I20.3	0
GNRHR2	3.16889
LIX1L-AS1	0.63211
ANKRD34A	2.59289
HFE2	0.128168
RNVU1-6	0
LINC01719	0.452519
NBPF10	0.935009
NOTCH2NL	1.44456
CH17-353B19.1	0.0318413
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.744861
CH17-385C13.3	0.111029
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.386885
5S_rRNA	0
HYDIN2	0.560716
U6atac	0
PFN1P8	0.21269
RP4-704D21.2	0
NBPF13P	0.0230281
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0329509
RP11-337C18.8	2.14345
FMO5	3.86199
CCT8P1	2.65612
RPL7AP15	0.196723
LINC00624	0.463479
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.11017
PDZK1P1	0
XXyac-YX155B6.7	0.399328
RNU1-129P	0
RP11-94I2.4	1.01008
RNVU1-7	0
PDE4DIPP1	0.0411196
PFN1P4	0.517294
ABHD17AP1	0.376441
RP4-565E6.1	0.170627
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	4.04433
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.029657
Y_RNA	0
MIR5087	0
RNU1-122P	0.26616
RP6-74O6.6	0.873129
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	2.10677
RNVU1-3	0.638901
RP11-495P10.10	1.64679
PPIAL4G	0
U1	0.373208
NBPF14	2.81828
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	3.67849
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0742489
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	4.63039
WI2-1896O14.1	2.39375
RP11-326G21.1	1.01814
7SK	0
RP11-544O24.2	0.054856
NBPF19	3.1356
PPIAL4C	0
LINC00869	2.01038
RP11-353N4.6	1.68375
U1	0.429708
RP11-353N4.5	0.0237044
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.929543
RP11-196G18.3	0.453547
HIST2H3D	0.755125
HIST2H4A	0.744994
HIST2H3C	0
HIST2H2AA3	0.385094
HIST2H2BD	0.766587
HIST2H2BC	1.11838
HIST2H2AA4	0.586616
HIST2H3A	0
HIST2H4B	0.0361776
RP11-196G18.23	0.0778348
HIST2H2AC	4.02502
HIST2H2AB	0.231534
RP11-458I7.1	0.147526
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	1.62526
MIR6878	0
FALEC	0.477907
RP11-54A4.2	1.90046
MIR4257	0
ADAMTSL4-AS1	0.647913
RN7SL473P	0.190016
RN7SL600P	0.191987
SNORA40	1.53118
U4	0.421021
HORMAD1	0.0739774
RNU6-1042P	0
RP11-363I22.3	0.102733
UBE2D3P3	0.149093
RNU6-1309P	0
RPS27AP6	0.278042
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	4.40717
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.565766
TNFAIP8L2	3.53943
TMOD4	1.09257
RP11-126K1.2	0.961484
RN7SL444P	0.427622
RP11-126K1.9	0.215077
RP11-126K1.6	0.871224
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.195557
MIR554	0
RP11-74C1.2	0.688748
RP11-404E16.1	2.04746
RNU6-1062P	0
RP11-98D18.1	0.0897632
CELF3	0.199689
RIIAD1	0.175636
RNU6-662P	0
RP11-98D18.15	0.232129
RP11-98D18.7	0
RP11-98D18.16	0.692235
RP11-98D18.3	4.30651
TDRKH-AS1	1.62545
RP11-98D18.17	0.597587
LINGO4	1.03511
C2CD4D	1.09633
Y_RNA	0.526057
AL450992.2	1.79879
THEM5	0.609959
KRT8P28	0
AL591893.1	0.0255162
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0935298
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.10391
RP11-107M16.2	0.402163
HRNR	0.239115
FLG	0.362826
FLG2	0.115462
HMGN3P1	0
CRNN	0.70124
LCE5A	0.0560003
CRCT1	0.231081
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0524443
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0575997
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0662778
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.136642
IVL	0.193708
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.825496
SPRR3	2.01543
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.641541
SPRR2D	0.108759
SPRR2A	0.452808
SPRR2B	0
SPRR2E	0.318282
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.0602733
PRR9	0
RP1-140J1.4	0
LOR	0.315327
PGLYRP3	0
PGLYRP4	0.0465
RNU6-160P	0
S100A12	2.18666
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.199046
RN7SL44P	0
S100A5	0.407884
S100A3	4.31004
S100A1	1.80129
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.477149
Y_RNA	0
RP11-216N14.5	0.133312
RP11-216N14.7	0.12901
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.80617
RP11-422P24.10	2.60889
RP11-422P24.11	4.02879
NUP210L	0.094811
RP11-422P24.9	0.234024
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.316282
MIR190B	0
C1orf189	0.127285
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.107329
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.19535
RP11-350G8.5	0.268501
PSMD8P1	0.0542948
UBE2Q1-AS1	0.208099
CHRNB2	0.0900759
KCNN3	2.32082
RP11-307C12.13	0.233381
Metazoa_SRP	0.293021
RP11-307C12.12	3.33882
MIR4258	0
LENEP	0.303688
DCST1	0.957581
DCST1-AS1	3.31037
EFNA3	4.3871
Y_RNA	0
HMGN2P18	0
TRIM46	2.07486
MTX1P1	0.662291
PKLR	0.0604659
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0700073
RNU6-1297P	0
POU5F1P4	0.0806614
RP11-29H23.7	2.20426
DAP3P1	0.122806
RP11-29H23.6	0.230023
RP11-29H23.4	0
RP11-29H23.5	0.643696
RP11-243J18.2	0
RP11-101O6.2	0.216935
U4	0
SNORA80E	0
RXFP4	0.0376789
MIR6738	0
RP11-336K24.12	2.10243
RP11-336K24.5	0.0790224
MEX3A	1.57854
SNORA26	0
VHLL	0
TSACC	0.823932
RHBG	0.155919
RP11-139I14.2	0.00916981
C1orf61	0.0620919
MIR9-1	0
RP11-98G7.1	0.600835
Y_RNA	0
RP11-284F21.8	0.0583968
IQGAP3	0.575944
TTC24	0.119399
RP11-284F21.11	3.97431
RP11-284F21.9	0.121179
BCAN	0.462378
RP11-284F21.10	0.251269
RP11-284F21.7	0.218754
RP11-66D17.3	0.0265388
RP11-66D17.5	1.38217
SH2D2A	3.4779
INSRR	1.03207
LRRC71	0.464152
MIR765	1.66953
RN7SL612P	0
RP11-110J1.2	0.05162
KRT8P45	0.490166
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0936304
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.139524
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.13654
FCRL1	0.101188
CD5L	0
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0
LINC01704	0.081666
ELL2P1	0.109072
CD1D	4.48844
RP11-404O13.4	0.0683854
RP11-404O13.5	0.0361642
CD1A	0.0244171
HMGN1P5	0
CD1C	0.705337
CD1B	0
CD1E	0.372036
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.0690898
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0313677
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0143831
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	2.6215
PYHIN5P	0
PYHIN1	0.832445
AIM2	0.622447
RAD1P2	0.136085
RNA5SP60	0
CADM3-AS1	4.59741
MPTX1	0
OR10J2P	0
FCER1A	2.50891
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.495572
RP11-419N10.5	0
FCRL6	0.870431
SLAMF8	4.69299
SNORD64	0
VSIG8	0.542034
CFAP45	1.24956
