Name	Stomach
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
RP4-592A1.2	0.352673
RP11-63G10.4	0.0862461
LINC01135	0.287119
RP11-63G10.3	0.313105
RP11-63G10.2	0
RP4-794H19.1	2.04505
LINC01358	0.156894
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0.285544
FGGY	1.33066
MIR4711	0
RP4-782L23.2	0.14527
CYP2J2	1.95625
RN7SL475P	0
C1orf87	0.0148441
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0280675
RP11-436K8.1	0.0165086
NFIA-AS2	0.030704
RP4-802A10.1	0.155527
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	0.694319
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.105321
RP5-1155K23.4	0
KANK4	0.850012
RNU6-371P	0
DOCK7	4.38477
RP11-293K19.1	0
ANGPTL3	1.64853
RP5-849H19.3	0.221707
RP5-849H19.2	0
RP11-230B22.1	0.389286
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.00828237
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.592791
FOXD3	0.512014
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.5496
ITGB3BP	2.76912
EFCAB7	1.90753
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.397664
RN7SL130P	0.553367
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.040012
UBE2U	0.345475
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.485301
SLC2A3P2	0.293391
RP4-535B20.4	0.339365
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.185112
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.61634
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.109711
RP11-430H12.2	0.0284181
RN7SL854P	0
PDE4B	1.88241
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.73361
MIR3117	0
RP4-598P13.1	0.0656962
TCTEX1D1	0.568625
INSL5	0
WDR78	0.423899
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0.0280849
IL23R	0.0144439
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.23213
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.365876
RP4-609E1.2	0
DIRAS3	3.74018
ARL5AP3	0.275132
CTBP2P8	0.748484
MIR1262	0
RPS7P4	0.176765
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0302086
DEPDC1	0.185544
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.153992
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.203514
Metazoa_SRP	0
RP11-42O15.3	1.5197
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
RP3-333A15.1	0.0464132
RP3-333A15.2	2.22128
ZRANB2-AS1	0.484725
MIR186	0.484446
ZRANB2-AS2	0.0807515
RP11-115M14.1	0
NEGR1	2.64347
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.156505
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0764384
TNNI3K	0.682951
RP11-439H8.4	0.0711881
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0570794
ERICH3-AS1	0
RP11-17E13.2	1.52366
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.208096
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.06451
MSH4	0.212269
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.22912
RP11-335E14.1	0
RP5-1102E8.3	0.0657554
TPI1P1	1.27205
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.48385
MIR7156	0
RP4-564M11.2	0.15119
RP11-363H12.1	0
AK5	0.232011
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	4.30398
RNA5SP21	0
RP11-181C21.4	0.143443
NSRP1P1	0.0516892
HSPE1P25	0
NEXN-AS1	0.234809
RP11-386I14.4	1.79162
RP11-386I14.2	0.149452
GIPC2	4.4069
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.0797367
MGC27382	0.0296836
PTGFR	1.08099
RP11-472F19.1	0
RNA5SP23	0
IFI44L	1.79088
RP4-641G12.3	0.0455936
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.158566
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0264649
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0734286
RP5-836J3.1	0
TTLL7	4.83918
TTLL7-IT1	0.0595514
RP4-552O12.1	0
RP11-486G15.2	1.40531
RP11-486G15.1	0
RP11-82H13.2	0.15203
SNORA2	0
SAMD13	2.32218
RP11-376N17.4	0.0577693
UOX	0.0582823
DNASE2B	0.407375
SPATA1	0.447153
CTBS	4.40877
LINC01555	0
RP11-484D4.3	0
SSX2IP	2.66685
LPAR3	0.0784414
MCOLN2	1.4871
WDR63	0.0664112
MCOLN3	3.20891
MIR4423	0
RP11-33E12.2	4.64138
SYDE2	1.62783
Y_RNA	0
RP11-131L23.1	0.0666526
Y_RNA	0
RP11-131L23.2	0.158821
RP4-621F18.2	0.124281
RP11-290M5.4	0.159109
SNORD81	0
RP11-290M5.2	0
ZNHIT6	4.64352
COL24A1	0.309206
RNA5SP51	0
RP4-682E18.1	0
ODF2L	2.74587
MIR7856	0
RP11-444C12.1	0
CLCA2	0.036638
CLCA1	0.0446775
CLCA4	0.0880781
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	0.573033
RP4-612B15.2	0.092704
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.494231
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0931367
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0291855
RPL36AP10	0
RNU6-125P	0
ELOCP19	3.88621
RP11-82K18.2	0.705946
Y_RNA	0
GBP7	0.0465641
GBP4	3.92621
GBP5	1.24966
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0868884
CAPNS1P1	0
GBP1P1	0.494229
LRRC8B	2.91629
FLJ27354	0.619281
RP11-413E1.4	0
LRRC8C	1.67478
RP11-413E1.2	0
RP5-943J3.1	0.135605
RP5-943J3.2	0.638472
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	1.38298
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.853571
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.352879
RPL5P6	0
HFM1	0.272291
Y_RNA	0
FEN1P1	0
CDC7	1.67874
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0276338
RN7SL653P	0
BRDT	0.0104535
EPHX4	0.175494
LPCAT2BP	0
SETSIP	0.0848247
BTBD8	0.324603
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.40949
RP4-621B10.8	0.253039
RP4-775D17.1	0
C1orf146	0.0333363
ACTBP12	0
GLMN	4.20501
RPAP2	2.20192
RN7SL824P	0
GFI1	1.31887
RP4-593M8.1	0
HMGB3P9	0.0805781
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	1.86051
SNORA66	1.62708
SNORA51	0
RP11-386I23.1	0.0823703
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.01801
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.343603
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	1.08004
RP11-488P3.1	0.271091
MIR760	0
RP4-561L24.3	0.443016
GCLM	4.96065
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.064032
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.942206
KATNBL1P2	0
MIR378G	0
ALG14	1.75103
RP11-313A24.1	0
RP11-57H12.2	0.198425
Y_RNA	0
RP11-57H12.3	0.153923
RP11-57H12.5	0.594875
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.39543
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	2.99494
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.310877
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0
MIR137HG	0.0125527
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.111563
PLPPR5	0.0263399
RP5-896L10.1	0
RP11-234N17.1	1.01362
PLPPR4	0.258036
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.14547
FRRS1	2.96843
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.263088
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	2.29007
RP4-714D9.4	0
LRRC39	2.16647
RPL23AP90	0.168139
BRI3P1	0.21788
RP11-305E17.4	0.15878
RTCA-AS1	1.22762
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	4.822
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.148847
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	3.31828
HNRNPA1P68	0.081211
RP11-421L21.2	0.692538
RP11-421L21.3	2.83624
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.456306
RP4-575N6.5	0.286389
RP4-575N6.2	0.445831
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.383607
OLFM3	0.0656057
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.0461403
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.352371
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0295727
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0219398
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0250649
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.0978769
RP11-270C12.3	1.12954
VAV3	4.88399
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0264599
RP11-483I13.6	0.152186
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	4.76756
HENMT1	2.33249
FNDC7	0.0197001
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0539904
SPATA42	0
GPSM2	3.42918
RP5-1065J22.2	0
RP11-20O24.4	2.92996
RP11-20O24.1	0.195518
RANP5	0
RP5-1065J22.8	0.696447
SCARNA2	0
RP5-1065J22.4	0.0795855
C1orf194	0.462243
CELSR2	3.73009
PSRC1	3.21898
MYBPHL	0.0774012
SYPL2	3.60185
ATXN7L2	3.8867
GPR61	0.146529
GNAI3	3.64311
RNU6V	0
RP5-1160K1.6	1.46039
RPL7P8	0.0493297
AC000032.2	0
GSTM5	3.15033
RP4-735C1.4	2.17175
NDUFA5P10	0.258566
LINC01768	0.302996
RP11-195M16.1	0
RP11-195M16.3	0.0181102
ALX3	0
LINC01397	0
UBL4B	0.056873
SLC6A17	0.388645
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.159851
KCNC4	2.02508
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.198784
RBM15	3.51556
LAMTOR5-AS1	0.209005
SLC16A4	1.99348
PROK1	0.231944
RP11-470L19.6	0
CYMP	0.518046
CYMP-AS1	0.278746
KCNA10	0.0331226
KCNA2	0.311043
RP11-284N8.3	0.892681
KCNA3	0.402569
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0840749
RP11-96K19.2	0.515683
RP11-96K19.5	0.117058
CCNT2P1	0
RNA5SP54	0
CHI3L2	0.747328
CHIAP1	0
CHIAP2	0.0983343
RP5-1125M8.2	0.304051
RP5-1125M8.3	0
PIFO	2.91515
CHIAP3	0
HIGD1AP12	0
PGCP1	0.110665
OVGP1	3.35562
RP11-552M11.8	1.62069
UBE2FP3	2.36521
RP11-552M11.4	2.60808
Y_RNA	0
TMIGD3	0.786909
RNU6-792P	0
ADORA3	1.85322
LINC01160	0.785773
KRT18P57	0.0425695
RNU6-151P	0
FAM212B	2.17969
FAM212B-AS1	0.186442
DDX20	4.96374
KCND3	2.49724
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.344469
RP5-965F6.2	0.341821
TXNP3	0
snoU13	0
CTTNBP2NL	4.59367
MIR4256	0
WNT2B	2.6438
RP4-671G15.2	0.807567
ST7L	3.33947
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.649541
PPM1J	1.18757
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.358668
SLC16A1-AS1	0.322981
RP11-31F15.2	0.151688
LRIG2	3.95061
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.203914
MTND5P20	0
PHTF1	4.01645
RP4-730K3.3	1.48037
RP5-1073O3.2	0.0441612
PTPN22	2.18557
AP4B1-AS1	2.07061
DCLRE1B	1.90737
HIPK1-AS1	0.168482
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.127196
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.049832
DENND2C	1.02855
AMPD1	0.449359
RN7SL432P	0
RNY1P13	0.2237
NR1H5P	0
SYCP1	0
TSHB	0.144159
LINC01765	0
RP4-663N10.1	0.12584
NGF	1.28405
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.77416
CASQ2	4.77667
NHLH2	0.0288406
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0309071
SLC22A15	3.03959
RP11-159M11.2	0
MAB21L3	0.0222653
LINC01779	0
U3	0
ATP1A1-AS1	1.89788
RNU6-817P	0
LINC01762	0.0414909
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.481863
NAP1L4P1	0.459851
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	0.280957
RP4-753F5.1	0.267413
RNA5SP55	0
CD101	0.888678
RP11-27K13.3	0.312475
TTF2	2.92925
MIR942	0
TRIM45	4.36943
RPS15AP9	0
VTCN1	0.0481951
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.782302
RP4-675C20.4	0.116125
VPS25P1	0
AL157902.3	0
VDAC2P3	0.0561836
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0839925
GDAP2	2.63483
SPAG17	0.0882884
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.132449
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.076548
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.48328
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.029767
HAO2-IT1	0
HSD3B2	0.133601
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.113402
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.096063
GAPDHP33	0.0761161
LINC00622	0.891024
HSD3BP5	0.212952
ZNF697	2.55661
REG4	0.24051
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.68935
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.219514
7SK	0
CH17-472G23.2	3.08754
U1	0
PFN1P2	0.959275
CH17-472G23.4	3.01869
U2	0
7SK	0
NBPF26	1.74091
RNVU1-19	0.191701
PPIAL4A	0
CH17-118O6.6	0.199798
RNVU1-4	0.226191
LINC00623	2.75278
CH17-118O6.3	0.0402225
U1	0
CH17-118O6.4	0
FCGR1B	0.353187
RP11-439A17.10	0
RP11-439A17.9	0.253056
HIST2H2BA	2.54367
RP11-439A17.4	0.108757
HIST2H3DP1	1.60797
RP11-439A17.5	0
FAM72B	0.142245
SRGAP2C	1.45283
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.102123
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.0993196
EMBP1	0.173417
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	2.00106
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.385085
RP5-998N21.4	0.197872
RP5-998N21.7	0
HIST2H3PS2	2.45452
RPL22P5	0
FAM72C	0.0384857
SRGAP2D	0.161329
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.923257
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0.297119
PPIAL4E	0.0513728
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.264061
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.328001
RP3-365I19.2	0
FAM72D	0.089681
CH17-195P21.1	0
RP11-403I13.8	1.27338
U1	0
CH17-195P21.2	1.01873
RP11-289I10.2	1.56321
PPIAL4D	0.0848928
RP11-289I10.3	0
CH17-373J23.1	0.397004
RP11-89F3.2	0
NBPF20	0.33974
PFN1P3	0.113318
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.856315
GPR89A	3.53659
PDZK1	0.464067
CD160	0.382811
NUDT17	2.47509
MIR6736	0
ANKRD35	2.75024
RP11-315I20.3	0
GNRHR2	2.11495
LIX1L-AS1	0.268216
ANKRD34A	0.913253
HFE2	0.0619127
RNVU1-6	0.193595
LINC01719	0.331413
NBPF10	0.469007
NOTCH2NL	0.607327
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.349118
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.0920939
5S_rRNA	0
HYDIN2	0.0950915
U6atac	0
PFN1P8	0.236684
RP4-704D21.2	0
NBPF13P	0.183412
RP11-325P15.1	0.166827
RNVU1-8	0
RP11-325P15.2	0.0901804
NBPF13P	0.0255284
RP11-337C18.8	2.08149
PDIA3P1	4.11151
RPL7AP15	0.537179
LINC00624	0.347393
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	4.37886
RN7SL261P	0
RP11-533N14.3	0
GJA5	2.85066
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.2857
RP6-74O6.2	0.665655
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.297685
RNVU1-7	0
PDE4DIPP1	0.0234094
PFN1P4	0.301872
ABHD17AP1	0.225015
RP4-565E6.1	0.0457526
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.05213
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.243803
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.49179
RNVU1-3	0.271769
RP11-495P10.10	0.593338
CH17-172B3.1	1.92349
PPIAL4G	0
U1	0.320317
NBPF14	1.09202
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	3.98889
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0473282
NBPF9	3.99859
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.50786
WI2-1896O14.1	2.02579
RP11-326G21.1	0.335131
7SK	0
RP11-544O24.2	0
NBPF19	1.10643
PPIAL4C	0
LINC00869	1.44961
RP11-353N4.6	0.79938
U1	0.516897
RP11-353N4.5	0.0161846
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.305608
HIST2H2BF	1.2326
RP11-196G18.3	0.144305
HIST2H3D	0.546703
HIST2H4A	0.107898
HIST2H3C	0
HIST2H2AA3	0.0779151
HIST2H2BD	0.296543
HIST2H2BC	0.417014
HIST2H2AA4	0.108804
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0301392
HIST2H2AC	1.7309
HIST2H2AB	0.152888
SV2A	1.97303
RP11-458I7.1	0.106636
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.410712
MIR6878	0
FALEC	0.201815
RP11-54A4.2	1.64592
MIR4257	0.407587
ADAMTSL4-AS1	0.584922
RN7SL473P	0.272944
RN7SL600P	0.393993
SNORA40	0.482967
U4	0.236606
HORMAD1	0.0459325
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.0825057
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0480568
ANXA9	4.16808
RNU6-884P	0
BNIPL	0.513512
RPS29P29	0
RP11-68I18.10	0.297312
SEMA6C	4.56783
TNFAIP8L2	2.27357
TMOD4	0.641765
RP11-126K1.2	0.635842
RN7SL444P	0.17619
RP11-126K1.9	0
RP11-126K1.6	0.362496
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.204545
MIR554	0
RP11-74C1.2	0.363516
RP11-404E16.1	0.235702
RNU6-1062P	0
RP11-98D18.1	0.0840721
CELF3	2.31947
RIIAD1	0.196772
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.449703
RP11-98D18.16	0
RP11-98D18.3	0.970763
TDRKH	2.49267
TDRKH-AS1	0.945675
RP11-98D18.17	0.310236
LINGO4	0.150808
C2CD4D	0.65408
Y_RNA	0.848501
AL450992.2	2.71949
THEM5	1.02513
KRT8P28	0
AL591893.1	0.0102984
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0541759
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.249303
RP11-107M16.2	0
HRNR	0.0664828
FLG	0.174395
FLG2	0.133524
HMGN3P1	0
CRNN	0.832421
LCE5A	0
CRCT1	0.304447
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0572715
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0473398
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0791406
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.073979
IVL	0.101185
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	1.37058
SPRR3	1.96936
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.570782
SPRR2D	0.15347
SPRR2A	0.548443
SPRR2B	0
SPRR2E	0.314913
SPRR2F	0.269925
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.278603
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	2.04716
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.144512
RN7SL44P	0
BX470102.3	3.17464
S100A5	0.171465
S100A3	0.92433
S100A2	0.721536
S100A1	1.48824
RP1-178F15.4	3.60012
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.336549
Y_RNA	0
RP11-216N14.5	0.0441037
RP11-216N14.7	0.0931522
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.03929
RP11-422P24.10	1.18149
RP11-422P24.11	2.16561
NUP210L	0.035899
RP11-422P24.9	0.130016
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.413803
MIR190B	0
C1orf189	0.0741406
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.105602
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.131161
RP11-350G8.5	0.187982
PSMD8P1	0.0483675
SHE	2.80791
TDRD10	2.06295
UBE2Q1-AS1	0.227373
CHRNB2	0.249387
KCNN3	0.801957
RP11-307C12.13	0.121462
Metazoa_SRP	0.288376
RP11-307C12.12	1.50195
MIR4258	0
LENEP	0.11403
DCST2	2.01217
DCST1	0.29083
DCST1-AS1	1.39856
EFNA3	1.53877
Y_RNA	0
HMGN2P18	0
TRIM46	1.61194
RP11-263K19.4	2.61765
RP11-263K19.6	3.61741
GBAP1	2.11933
MTX1P1	0.479347
HCN3	4.01279
