Name	Whole Blood
RP11-91A18.4	0
TXNDC12-AS1	0
BTF3L4	3.70879
ZFYVE9	0.305328
RN7SL788P	0
RP4-800M22.1	0.0856845
RP4-800M22.2	0
PDCL3P6	0
RP4-800M22.4	0
DNAJC19P7	0
ANAPC10P1	0
RP11-155O18.6	1.09861
PLA2G12AP1	0
ORC1	1.11318
ZCCHC11	3.52384
RP11-25O10.2	0
EEF1GP7	0
GPX7	3.94478
FAM159A	3.64094
COA7	0.933911
NDUFS5P3	0
RN7SL62P	0
ZYG11B	2.64341
RNU2-30P	0
RPS13P2	1.01846
RNU6-969P	0
ZYG11A	0.0126553
RP4-631H13.2	0
ECHDC2	4.57726
RP4-631H13.6	0.15026
RP4-631H13.4	0
MIR1273F	0
MIR5095	0
MIR1273G	0
RP4-631H13.5	0
RP11-334A14.2	0
TUBBP10	0
PODN	0.396837
SLC1A7	0.373926
RP11-334A14.8	0
RP5-1024G6.9	0
CPT2	2.70019
RP5-1024G6.2	0
RP5-1024G6.7	0
RP5-1024G6.5	0.0693201
LRP8	0.903771
RP4-784A16.1	0
RP4-784A16.2	0
RP4-784A16.3	0
RP4-784A16.4	0
LINC01771	0.0611427
RP11-117D22.1	0
RP11-117D22.2	0.305764
SLC25A3P1	0
DMRTB1	0
GLIS1	0.0207191
RNU7-95P	0
NDC1	1.21912
SNORA58	0
RP4-654H19.2	0
DIO1	0.0944559
HSPB11	1.69483
HNRNPA3P12	0.0569515
LDLRAD1	0
RP4-758J24.6	0.999038
TCEANC2	1.32672
MIR4781	0
RP4-758J24.4	0
CDCP2	0
RP11-446E24.3	0
CYB5RL	0.476315
SSBP3-AS1	0.268635
RP5-997D24.3	0.0279007
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.11243
FAM151A	0
RP11-240D10.4	0
MROH7	0.144532
PARS2	0.48656
TTC22	1.56891
RP11-67L3.2	0
LEXM	0.205663
DHCR24	3.68006
RP11-67L3.5	0
RP11-67L3.4	0
TMEM61	0
BSND	0.0366586
PCSK9	0.245957
RP11-101C11.1	0
GYG1P3	0.0256185
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0240601
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0
RP11-504A18.1	0
LINC01767	0
PLPP3	0.876986
RPL21P23	0
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	0.0128825
C1orf168	0
RP11-378I13.1	0
C8A	0
C8B	0.0399918
RP5-1103B4.3	0
DAB1	0.0238339
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0
RPS26P15	0
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	3.19497
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	1.43515
RP4-592A1.2	0.199808
MYSM1	2.49314
RP11-63G10.4	0.053563
LINC01135	0.0432385
RP11-63G10.3	0.157192
RP11-63G10.2	0
RP4-794H19.1	0.476769
LINC01358	0.013879
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0
FGGY	0.515707
MIR4711	0
RP4-782L23.2	0
HOOK1	0.167949
CYP2J2	0.0892179
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0
RP11-436K8.1	0
NFIA	0.522619
NFIA-AS2	0
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
TM2D1	2.79872
RP11-430G17.3	0
PATJ	0.598844
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0318372
RP5-1155K23.4	0
KANK4	0
RNU6-371P	0
USP1	4.70053
DOCK7	0.179426
RP11-293K19.1	0
ANGPTL3	0.0141561
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0
ATG4C	1.8656
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.0604584
FOXD3	0
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	3.13472
ITGB3BP	0.583921
EFCAB7	0.339415
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.0309385
RN7SL130P	0.496826
ROR1	0.0134472
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
CACHD1	0.164634
MIR4794	0
RAVER2	0.426289
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.0875044
SLC2A3P2	0.0807816
RP4-535B20.4	0.262367
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.136055
RP4-535B20.2	0
MRPS21P1	0
AK4	0.240276
RPS29P7	0
DNAJC6	0.220949
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.156979
LEPR	0.216932
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.0646502
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0.427879
INSL5	0
WDR78	0.0388005
RP11-342H21.2	0
SLC35D1	1.78462
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0163644
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.738628
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
GNG12	0.154339
RNU7-80P	0
GNG12-AS1	0.104046
RP4-609E1.2	0
DIRAS3	0.0432933
ARL5AP3	0
CTBP2P8	0.0440125
MIR1262	0
RPS7P4	0
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.107005
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.0189118
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
LRRC40	1.57006
RN7SL242P	0
RP4-677H15.4	0
ANKRD13C	1.45323
HHLA3	1.75028
RP11-180O5.2	0
CTH	0.313403
Metazoa_SRP	0
RP11-42O15.3	0
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.0336553
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0.0658709
MIR186	0
ZRANB2-AS2	0
RP11-115M14.1	0
NEGR1	0.0388592
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.112913
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0109487
FPGT	1.77158
TNNI3K	0.0670253
RP11-439H8.4	0
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0100217
ERICH3-AS1	0
RP11-17E13.2	0.0867729
CRYZ	1.13406
TYW3	1.06732
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.0151185
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
ACADM	3.10878
DLSTP1	0.116869
RABGGTB	2.79582
MSH4	0.0256084
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.5842
RP11-335E14.1	0
RP5-1102E8.3	0.068478
TPI1P1	2.1337
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0
MIR7156	0
RP4-564M11.2	0
PIGK	2.91978
RP4-706A16.3	0.782459
RP11-363H12.1	0
AK5	0.442389
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	0.844963
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	0.624738
RNA5SP21	0
RP11-181C21.4	0.0617676
NSRP1P1	0
HSPE1P25	0
NEXN-AS1	0.06821
NEXN	0.551222
DNAJB4	0.963207
RP11-386I14.4	0
RP11-386I14.2	0
GIPC2	0.031933
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	0.100323
RP11-472F19.1	0
RNA5SP23	0
IFI44L	0.636762
IFI44	3.39448
RP4-641G12.3	0
RP4-641G12.4	0
ADGRL4	0.0666667
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0.624786
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0.0808818
RN7SKP247	0
ADGRL2	0.0446973
HNRNPA3P14	0
RP5-837I24.1	0.106127
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0
RP5-836J3.1	0
TTLL7	0.0643296
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	0.167239
PRKACB	3.79239
RP11-486G15.1	0
RP11-82H13.2	0.0919527
SNORA2	0
SAMD13	0.0157461
RP11-376N17.4	0
UOX	0.0131912
DNASE2B	0
SPATA1	0.689828
LINC01555	0
RP11-484D4.3	0
SSX2IP	0.801092
LPAR3	0.0457444
MCOLN2	1.24175
WDR63	0.0227245
MCOLN3	0.0423298
MIR4423	0
RP11-33E12.2	0.0953465
SYDE2	0.0227818
C1orf52	4.01558
Y_RNA	0.222871
RP11-131L23.1	0
DDAH1	0.118003
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0
RP11-290M5.4	0
CYR61	0.76619
SNORD81	0
RP11-290M5.2	0
ZNHIT6	0.980008
COL24A1	0.0445662
RNA5SP51	0
RP4-682E18.1	0
ODF2L	1.22834
MIR7856	0
RP11-444C12.1	0
CLCA2	0.017309
CLCA1	0
CLCA4	0.0261903
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	0.760805
RP4-612B15.2	0
HS2ST1	2.3856
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.045692
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0093623
RPL36AP10	0
RNU6-125P	0
ELOCP19	1.56354
RP11-82K18.2	0.341353
RBMXL1	3.0925
GBP3	3.18003
Y_RNA	0
GBP7	0.0200761
GBP4	3.78498
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.152268
CAPNS1P1	0
GBP1P1	0.0729943
LRRC8B	0.720542
FLJ27354	0.491659
RP11-413E1.4	0
LRRC8C	2.24235
RP11-413E1.2	0
RP5-943J3.1	0.214928
RP5-943J3.2	0.636595
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.185219
ZNF326	0.869201
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.0296918
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0
ZNF644	1.13418
RPL5P6	0
HFM1	0.00417407
Y_RNA	0
FEN1P1	0
CDC7	1.0222
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0
TGFBR3	1.06181
RN7SL653P	0
BRDT	0.00792705
EPHX4	0.0398101
LPCAT2BP	0
SETSIP	0.0405382
BTBD8	0.0570693
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	0.359887
RP4-621B10.8	0.113647
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	0.964495
RPAP2	0.487225
RN7SL824P	0
GFI1	4.43051
EVI5	0.992932
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	1.64352
SNORD21	0.465965
SNORA66	0.321324
SNORA51	0
RP11-386I23.1	0.030888
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	3.84577
CCDC18	0.493728
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	3.17472
RP4-717I23.2	0
RP4-713B5.2	0.316612
Y_RNA	0
FNBP1L	0.391175
RNA5SP53	0
BCAR3	0.152511
RP5-1033H22.2	0.0223338
RP11-488P3.1	0
MIR760	0
RP4-561L24.3	0.0544622
GCLM	4.37458
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0074359
RP11-78O9.1	0
ARHGAP29	0.0962651
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
ABCD3	1.44821
F3	0.218776
RP11-86H7.6	0
SLC44A3-AS1	0.0147203
KATNBL1P2	0
MIR378G	0
SLC44A3	0.117851
CNN3	0.750853
RP4-639F20.1	0.0991596
ALG14	0.191459
RP11-313A24.1	0
TMEM56	0.64691
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.0538623
RWDD3	1.71788
RP11-57H12.5	0.0402975
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.83333
RN7SL831P	0
NDUFS5P2	0
RPL7P9	1.17038
RN7SKP270	0
PTBP2	1.08941
DPYD-AS1	0.226583
DPYD-IT1	0.106425
SEC63P1	0.321794
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.158725
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0
SNX7	0.0808415
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	0.269782
PLPPR4	0.0055187
RP4-735N21.1	0
LINC01708	0
PALMD	0.140553
HMGB3P10	0
FRRS1	0.278468
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
AGL	1.13134
RP5-884G6.2	0
SLC35A3	0.43505
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	0.505025
RP4-714D9.4	0
TRMT13	1.08936
LRRC39	0.39388
DBT	0.578637
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0
RTCA-AS1	0.508599
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.68731
BCAS2P2	0.267784
RP5-837M10.4	0
GPR88	0.0468949
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	0.159135
EXTL2	0.369578
SLC30A7	3.42802
HNRNPA1P68	0
DPH5	3.4612
RP11-421L21.2	0.467428
RP11-421L21.3	2.25406
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.4333
RP4-575N6.5	0.27829
RP4-575N6.2	0.53974
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.275736
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
RNPC3	4.35558
AMY2B	3.43845
AMY2A	0.0323441
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0123529
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	1.35064
NTNG1	0.0100887
RP11-270C12.3	0.178255
MIR7852	0
VAV3-AS1	0.147782
RP11-356N1.2	0.367136
SLC25A24	2.98811
RP11-483I13.6	0
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	3.073
FNDC7	0.0438801
RP11-293A10.3	0
RP11-475E11.2	0.0784136
AKNAD1	0.00498149
SPATA42	0
GPSM2	1.12896
CLCC1	2.06181
WDR47	3.40013
RP5-1065J22.2	0
RP11-20O24.4	0.430381
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	0.38042
SCARNA2	0
RP5-1065J22.4	0.055427
C1orf194	0.1173
CELSR2	0.212121
PSRC1	3.46441
MYBPHL	0.0597388
SYPL2	0.0379533
ATXN7L2	2.24677
AMIGO1	1.11653
GPR61	0.0993427
RNU6V	0
RP5-1160K1.6	4.74429
RPL7P8	0
GSTM4	2.51065
GSTM2	1.39928
AC000032.2	0
GSTM5	0.106635
RP4-735C1.4	0
GSTM3	0.672722
EPS8L3	0
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0.141902
CSF1	2.86126
RP4-773N10.4	1.49808
ALX3	0
LINC01397	0
UBL4B	0
SLC6A17	0.0142551
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.0596989
KCNC4	0.418749
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.234482
RBM15	3.08639
LAMTOR5-AS1	0.123474
SLC16A4	0.481364
RP5-1074L1.4	2.29289
PROK1	0
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.037935
RP11-284N8.3	3.22377
KCNA3	2.26231
Y_RNA	0
NRBF2P3	0.0300644
OR11I1P	0
RP11-96K19.4	0.0411421
RP11-96K19.2	0.538093
LRIF1	3.75859
RP11-96K19.5	0.0952387
CCNT2P1	0
RNA5SP54	0
CEPT1	3.18775
CHI3L2	3.15361
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.034631
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	1.42306
RP11-552M11.8	0.23657
UBE2FP3	0.327992
RP11-552M11.4	0.424535
Y_RNA	0
TMIGD3	3.92352
RNU6-792P	0
ADORA3	2.24752
LINC01160	0.942106
KRT18P57	0.127838
RNU6-151P	0
FAM212B-AS1	0.348285
DDX20	2.30397
KCND3	0.0664357
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.0451652
RP5-965F6.2	0
TXNP3	0
snoU13	0
CTTNBP2NL	0.344514
MIR4256	0
WNT2B	0.149398
RP4-671G15.2	0.173589
ST7L	1.14958
MRPL53P1	0.282237
RNU7-70P	0
RP11-426L16.3	0.172518
PPM1J	0.305172
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
SLC16A1	1.26279
AKR7A2P1	0
SLC16A1-AS1	0.190718
RP11-31F15.2	0.0477817
LRIG2	1.17564
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	0.26072
RP11-512F24.1	0.0819967
MTND5P20	0
RP4-730K3.3	2.95355
RP5-1073O3.2	0.166528
AP4B1-AS1	1.09508
BCL2L15	0.724945
DCLRE1B	2.75674
HIPK1-AS1	0.0548208
OLFML3	0.299455
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.008654
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0916718
DENND2C	0.191712
AMPD1	0.0491541
RN7SL432P	0
RNY1P13	0
SIKE1	2.84711
NR1H5P	0
SYCP1	0
TSHB	0.0776241
LINC01765	0.108996
RP4-663N10.1	0
NGF	0
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.258303
CASQ2	0.116345
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
RP11-159M11.2	0
MAB21L3	0.184637
LINC01779	0
U3	0
ATP1A1-AS1	0.584683
RNU6-817P	0
LINC01762	0.335296
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	3.30128
NAP1L4P1	0.403957
MIR548AC	0
IGSF3	0.0291102
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	1.13894
RP4-753F5.1	0
PTGFRN	0.192187
RNA5SP55	0
CD101	2.38524
RP11-27K13.3	0.0604349
TTF2	0.680409
MIR942	0
TRIM45	0.0844623
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.104126
MAN1A2	1.92667
RP4-675C20.4	0
VPS25P1	0
AL157902.3	0
VDAC2P3	0.0747967
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	2.17783
WDR3	0.88842
SPAG17	0.0109067
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.0345407
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	1.09335
WARS2-IT1	0
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.254313
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0
GAPDHP33	0
LINC00622	0.089657
HSD3BP5	0
ZNF697	0.786023
PHGDH	0.702985
HMGCS2	0.0973764
REG4	0.0789262
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.51908
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0
7SK	0
CH17-472G23.2	3.29695
U1	0
PFN1P2	0.106769
NBPF8	1.72422
CH17-472G23.4	0.39926
U2	0
7SK	0
NBPF26	2.43549
RNVU1-19	0.128939
PPIAL4A	0
CH17-118O6.6	0.389163
RNVU1-4	0
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
RP11-439A17.10	0
RP11-439A17.9	0.340459
HIST2H2BA	0.0511567
RP11-439A17.4	0
HIST2H3DP1	0
RP11-439A17.5	0
FAM72B	0.148444
SRGAP2C	0.951455
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.0179797
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.212119
EMBP1	1.38281
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.660008
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	4.16361
HIST2H2BB	0.201495
RP5-998N21.4	0.084167
RP5-998N21.7	0
HIST2H3PS2	0
RPL22P5	0
FAM72C	0.0409035
SRGAP2D	0.0737905
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.232978
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.134255
NBPF15	1.8433
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.297151
RP3-365I19.2	0
FAM72D	0.0792533
CH17-195P21.1	0
RP11-403I13.8	1.70537
U1	0
CH17-195P21.2	2.07609
RP11-289I10.2	2.26064
PPIAL4D	0.0538108
RP11-289I10.3	0
CH17-373J23.1	0.371724
RP11-89F3.2	0.16568
NBPF20	0.0747033
PFN1P3	0
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.219068
GPR89A	0.753359
PDZK1	0.097765
CD160	1.14259
RNF115	3.72995
NUDT17	1.57173
MIR6736	0
ANKRD35	0.447886
ITGA10	0.446686
RP11-315I20.3	0
GNRHR2	0.383331
LIX1L-AS1	0.342572
ANKRD34A	0.776314
HFE2	0.122216
RNVU1-6	0
LINC01719	0.013468
NBPF10	0.637042
NOTCH2NL	0.90497
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.02531
CH17-385C13.3	0.0851103
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0
5S_rRNA	0
HYDIN2	0.00257863
U6atac	0
NBPF12	1.59744
PFN1P8	0
RP4-704D21.2	0
NBPF13P	0.026912
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
PRKAB2	2.1702
RP11-337C18.8	0.208052
FMO5	0.460216
PDIA3P1	0.985388
CCT8P1	0.295631
RPL7AP15	0
LINC00624	0.0436851
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	1.6794
ACP6	2.42128
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.0256993
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	1.11435
RP6-74O6.2	0.142737
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.134802
RNVU1-7	0
PDE4DIPP1	0
NBPF11	1.3345
PFN1P4	0
ABHD17AP1	0.375122
RP4-565E6.1	0
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.70366
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.117922
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.13709
RNVU1-3	0.211852
RP11-495P10.10	0.894645
PPIAL4G	0
U1	0.390323
NBPF14	2.02148
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	0.636192
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
NBPF9	0.831528
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.05162
WI2-1896O14.1	0.541652
RP11-326G21.1	0
7SK	0
RP11-544O24.2	0
NBPF19	2.10695
PPIAL4C	0.0620732
LINC00869	1.58394
RP11-353N4.6	1.7189
U1	0.200399
RP11-353N4.5	0.037326
RNU1-68P	0
RP11-196G18.1	0
RP11-196G18.3	0.398575
HIST2H3D	0.971501
HIST2H4A	0.286525
HIST2H3C	0
HIST2H2AA3	0.944995
HIST2H2BD	0.310077
HIST2H2BC	1.08932
HIST2H2AA4	1.33589
HIST2H3A	0
HIST2H4B	0.0290494
RP11-196G18.23	0
HIST2H2AB	0.399028
BOLA1	3.40581
SV2A	0.427236
MTMR11	3.9075
