Name	Thyroid
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.333514
RNU6-387P	0.411087
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.529851
RP4-609E1.2	0
DIRAS3	4.14327
ARL5AP3	0.152023
CTBP2P8	0.470702
MIR1262	0
RPS7P4	0.236449
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.121061
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	2.70488
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.791668
Metazoa_SRP	0
RP11-42O15.3	2.30418
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.856845
RP3-333A15.1	0
RP3-333A15.2	0.0865938
ZRANB2-AS1	0.515249
MIR186	0.738962
ZRANB2-AS2	0.271134
RP11-115M14.1	0
NEGR1	3.89009
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.179641
RPL31P12	0.0912142
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0.0314862
RP4-788P17.1	0.0589411
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.311289
TNNI3K	1.98086
RP11-439H8.4	0.185442
RP4-650F12.2	0.0585187
LRRC53	0
ERICH3	0.0595738
ERICH3-AS1	0
RP11-17E13.2	3.3106
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.490528
RP11-510C10.3	0.0447685
RNU6-622P	0
SLC44A5	0.820279
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	2.08202
MSH4	0.31739
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
RP11-335E14.1	0
RP5-1102E8.3	0.544334
TPI1P1	1.97774
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.173176
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.32755
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.305801
NSRP1P1	0.20692
HSPE1P25	0
NEXN-AS1	1.17571
RP11-386I14.4	3.61754
RP11-386I14.2	0.137216
GIPC2	2.51217
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0307367
PTGFR	1.28764
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.193377
RP4-641G12.4	0
PSAT1P3	0.0371072
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0.0796513
RP5-837I24.1	0.0573876
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.115548
RP5-837I24.4	0.0782029
RP5-837I24.5	0
ST13P20	0.12134
RP11-147G16.1	0
LINC01362	0.0193862
LINC01361	0.538561
LINC01712	0
LINC01725	0.557398
RP5-836J3.1	0.170802
TTLL7	3.98233
TTLL7-IT1	0.0432276
RP4-552O12.1	0
RP11-486G15.1	0.127345
RP11-82H13.2	0.582123
SNORA2	0.34445
SAMD13	3.54475
RP11-376N17.4	0.189373
UOX	0.490657
DNASE2B	0.180896
SPATA1	0.954151
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.36175
LPAR3	0.0785027
MCOLN2	0.897906
WDR63	0.63674
MCOLN3	3.25295
MIR4423	0
SYDE2	2.81973
Y_RNA	0
RP11-131L23.1	0.140443
Y_RNA	0
RP11-131L23.2	0.315047
RP4-621F18.2	0.559521
RP11-290M5.4	1.49125
SNORD81	0
RP11-290M5.2	0
COL24A1	0.773891
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0747055
CLCA1	0.0346882
CLCA4	0.0697648
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0135951
RP4-612B15.3	1.97088
RP4-612B15.2	0.181251
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	4.70593
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.432416
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.300599
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	1.33598
Y_RNA	0
GBP7	0.131988
GBP5	1.53718
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.16583
CAPNS1P1	0
GBP1P1	3.55247
LRRC8B	4.69832
FLJ27354	1.51662
RP11-413E1.4	0
RP11-413E1.2	0
RP5-943J3.1	0.295512
RP11-302M6.5	0.0881922
RN7SKP272	0.178278
GEMIN8P4	2.08202
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	3.25133
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.605743
RPL5P6	0
HFM1	3.88178
Y_RNA	0
FEN1P1	0
CDC7	3.25644
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.164078
RN7SL653P	0
BRDT	0.0201062
EPHX4	1.50977
LPCAT2BP	0
SETSIP	0.135837
BTBD8	1.17482
GAPDHP46	0
PRKAR1AP1	0.0514219
RP4-621B10.8	0.738115
RP4-775D17.1	0
C1orf146	0.11518
ACTBP12	0
RPAP2	4.84865
RN7SL824P	0
GFI1	1.36916
RP4-593M8.1	0
HMGB3P9	0.213373
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	3.99139
SNORA51	0
RP11-386I23.1	0.144647
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.90977
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0.208844
RP4-713B5.2	0.674868
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.436763
RP11-488P3.1	0.641094
MIR760	0
RP4-561L24.3	1.31823
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0.0614936
ABCA4	0.664337
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0708183
GAPDHP29	0
RP11-148B18.4	0.215462
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	1.68152
KATNBL1P2	0
MIR378G	0
ALG14	2.62292
RP11-313A24.1	0.0786052
TMEM56	4.93884
RP11-57H12.2	0.176927
Y_RNA	0
RP11-57H12.3	0.650971
RP11-57H12.5	0.895672
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.29009
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0495602
DPYD-IT1	0
SEC63P1	0.804429
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0703479
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.269482
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	2.14731
PLPPR4	2.39637
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.222495
FRRS1	3.3735
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.533083
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.51749
RP4-714D9.4	0
LRRC39	4.05906
RPL23AP90	0.220118
BRI3P1	0.26231
RP11-305E17.4	0.186896
RTCA-AS1	3.62411
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0758407
RP5-837M10.4	0
GPR88	0.298004
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.143241
RP11-421L21.2	0.721801
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.86683
RP4-575N6.5	0.875105
RP4-575N6.2	0.57343
PPIAP7	0
LINC01307	0
LINC01709	0.0290018
RNU6-965P	0
RPSAP19	0.610653
OLFM3	0.0872482
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.217069
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0992024
RN7SKP285	0.109947
AMY2A	0.324521
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.106964
AMYP1	0.0464258
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0974567
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0653937
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.158103
RP11-270C12.3	1.3632
MIR7852	0
VAV3-AS1	0.165104
RP11-356N1.2	0.088622
RP11-483I13.6	0.570696
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.57498
FNDC7	0.0224007
RP11-293A10.3	0
RP11-475E11.2	0.0742787
AKNAD1	0.119659
SPATA42	0
GPSM2	4.37106
RP5-1065J22.2	0
RP11-20O24.4	4.19196
RP11-20O24.1	0.328469
RANP5	0
RP5-1065J22.8	1.98083
SCARNA2	0
RP5-1065J22.4	0.255109
C1orf194	0.587596
PSRC1	4.70817
MYBPHL	0.284086
GPR61	1.55751
RNU6V	0
RP5-1160K1.6	3.25125
RPL7P8	0.298136
AC000032.2	0
RP4-735C1.4	0.153401
EPS8L3	0.0283862
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0
UBL4B	0.115069
SLC6A17	0.371537
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	1.85727
KCNC4	3.76892
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.194966
RBM15	4.51781
LAMTOR5-AS1	0.486688
PROK1	0.283303
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	1.0519
RP11-284N8.3	1.98468
KCNA3	0.850622
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.111928
RP11-96K19.2	0.643158
RP11-96K19.5	0.264044
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	0
CHIA	0.510605
RP5-1125M8.2	0
RP5-1125M8.3	0
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	1.72056
UBE2FP3	2.53119
RP11-552M11.4	2.83771
Y_RNA	0
TMIGD3	0.92219
RNU6-792P	0
ADORA3	1.66968
LINC01160	2.23432
KRT18P57	0.075234
RNU6-151P	0
FAM212B	4.12416
FAM212B-AS1	0.592376
KCND3	2.16675
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.389707
RP5-965F6.2	0.823747
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	2.52716
RP4-671G15.2	1.51486
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.48818
RP11-426L16.9	0
FAM19A3	0.417546
NUTF2P4	0
LINC01356	0.115557
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.148499
SLC16A1-AS1	0.655919
RP11-31F15.2	0.653576
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.478539
MTND5P20	0
RP4-730K3.3	2.74275
RP5-1073O3.2	0.055007
PTPN22	1.20964
AP4B1-AS1	3.98082
BCL2L15	0.542913
DCLRE1B	3.4613
HIPK1-AS1	0.247211
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0420053
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0792011
DENND2C	2.13342
AMPD1	0.0958609
RN7SL432P	0
RNY1P13	0.580939
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	4.20217
LINC01765	0
RP4-663N10.1	0.246268
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.00928122
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	4.7131
RP11-159M11.2	0
MAB21L3	0.10647
LINC01779	0.0978512
U3	0
RNU6-817P	0.554451
LINC01762	0.0778358
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.08032
NAP1L4P1	1.02148
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	4.71474
FTH1P22	0.488884
RP4-753F5.1	0.764545
RNA5SP55	0
CD101	0.76694
RP11-27K13.3	0.432743
TTF2	4.95119
MIR942	0
RPS15AP9	0
VTCN1	0.0381869
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	4.05866
RP4-675C20.4	0.404574
VPS25P1	0
AL157902.3	0.0461762
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.181566
GDAP2	4.42774
SPAG17	1.84226
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	3.57171
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.608855
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	4.32522
RPL6P2	0.0513632
RP11-418J17.3	0.292274
LINC01780	0.173881
RNU1-75P	0
HAO2	0.0785908
HAO2-IT1	0
HSD3B2	0.121206
GAPDHP74	0.0608982
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.492997
HSD3BP3	0.0533261
GAPDHP27	0.163159
HSD3BP4	0.309096
GAPDHP33	0.322616
LINC00622	3.68977
HSD3BP5	0.911735
HMGCS2	0.37319
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	3.62774
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.353493
7SK	0
U1	0
PFN1P2	3.98593
CH17-472G23.4	4.82225
U2	0
7SK	0
RNVU1-19	0.338931
PPIAL4A	0
CH17-118O6.6	0.417541
RNVU1-4	0.355473
CH17-118O6.3	0.0743328
U1	0
CH17-118O6.4	0
FCGR1B	1.88085
RP11-439A17.10	0.231065
RP11-439A17.9	0.568317
HIST2H2BA	2.48341
RP11-439A17.4	0.158194
HIST2H3DP1	1.98177
RP11-439A17.5	0
FAM72B	0.157254
SRGAP2C	3.52226
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.140912
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.510816
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.23625
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0207625
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0360918
RP11-403I13.4	0
FAM91A3P	0.01312
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.544546
HIST2H2BB	2.09068
RP5-998N21.4	0.0409757
RP5-998N21.7	0
HIST2H3PS2	0.68767
RPL22P5	0
FAM72C	0.0418079
SRGAP2D	0.569377
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.662491
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0774841
RP11-666A1.7	0
RNVU1-15	0.454005
RP11-763B22.4	0
RP11-763B22.3	0.425731
PFN1P6	0.828173
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.01745
RP3-365I19.2	0
FAM72D	0.149228
CH17-195P21.1	0
U1	0
CH17-195P21.2	4.42325
RP11-289I10.2	2.06174
PPIAL4D	0.125837
RP11-289I10.3	0
CH17-373J23.1	1.68519
RP11-89F3.2	0.566202
NBPF20	0.579198
PFN1P3	0.28107
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.23948
GPR89A	3.85239
PDZK1	0.396789
CD160	0.486136
MIR6736	0
ANKRD35	3.74643
RP11-315I20.3	0
GNRHR2	2.67031
LIX1L-AS1	0.553384
ANKRD34A	1.37936
HFE2	0.112572
RNVU1-6	0
LINC01719	0.424201
NBPF10	1.003
NOTCH2NL	1.43763
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.676169
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.435531
5S_rRNA	0
HYDIN2	0.65528
U6atac	0
PFN1P8	0.321196
RP4-704D21.2	0
NBPF13P	0.0342112
RP11-325P15.1	0.0247751
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0229744
RP11-337C18.8	2.31762
FMO5	2.38522
CCT8P1	1.99711
RPL7AP15	0.14424
LINC00624	0.505998
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	4.93763
RP6-74O6.2	0.615919
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.333211
RNVU1-7	0
PDE4DIPP1	0.0317302
PFN1P4	0.737643
ABHD17AP1	0.421409
RP4-565E6.1	0.20418
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.8142
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.258734
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.37426
RNVU1-3	0.346168
RP11-495P10.10	0.461668
CH17-172B3.1	1.05642
PPIAL4G	0
U1	0.305323
NBPF14	2.99092
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	4.57356
RP11-326G21.1	0.937309
7SK	0
RP11-544O24.2	0
NBPF19	2.71326
PPIAL4C	0
LINC00869	0.734462
RP11-353N4.6	0.553917
U1	0.250025
RP11-353N4.5	0.0391716
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.751078
HIST2H2BF	2.50776
RP11-196G18.3	0.0791979
HIST2H3D	0.570013
HIST2H4A	0.138496
HIST2H3C	0
HIST2H2AA3	0.0841919
HIST2H2BD	0.418044
HIST2H2BC	0.715156
HIST2H2AA4	0.111673
HIST2H3A	0
HIST2H4B	0.0182867
RP11-196G18.23	0.0795926
HIST2H2AC	2.56628
HIST2H2AB	0.164786
RP11-458I7.1	0.178931
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0.0430649
CA14	0.584529
MIR6878	0
FALEC	0.411997
RP11-54A4.2	2.26493
MIR4257	0.385374
ADAMTSL4-AS1	0.863554
RN7SL473P	0.331109
RN7SL600P	0.413639
SNORA40	1.92187
U4	0.693591
HORMAD1	0.0959051
RNU6-1042P	0
RP11-363I22.3	0.157329
UBE2D3P3	0.142181
RNU6-1309P	0
RPS27AP6	0.128487
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.15798
RNU6-884P	0
RPS29P29	0
RP11-68I18.10	0.354612
TNFAIP8L2	2.25087
TMOD4	1.03436
RP11-126K1.2	1.37512
RN7SL444P	0.605283
RP11-126K1.9	0.231171
RP11-126K1.6	1.12102
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.238711
MIR554	0
RP11-74C1.2	0.431614
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0898243
RIIAD1	0.0245509
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	2.60421
RP11-98D18.16	1.03996
TDRKH-AS1	1.89583
RP11-98D18.17	0.945374
LINGO4	1.1041
C2CD4D	0.675109
Y_RNA	0.43889
AL450992.2	1.43414
THEM5	0.583439
KRT8P28	0
AL591893.1	0.0337924
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.10081
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.54909
RP11-107M16.2	0.181973
HRNR	0.384553
FLG	0.661856
FLG2	0.168517
HMGN3P1	0
CRNN	0.527891
LCE5A	0
CRCT1	0.203965
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0.0942545
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0673033
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0649635
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.111407
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.431906
SPRR3	1.27446
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.426676
SPRR2D	0.100914
SPRR2A	0.274847
SPRR2B	0
SPRR2E	0.315208
SPRR2F	0
SPRR2C	0
SPRR2G	0.0690747
RP1-140J1.1	0
LELP1	0
PRR9	0.0506657
RP1-140J1.4	0
LOR	0.448371
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	4.75641
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.16075
RN7SL44P	0
S100A5	4.46777
S100A3	2.36361
MIR8083	0.408268
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.533781
Y_RNA	0
RP11-216N14.5	0.0725499
RP11-216N14.7	0.202869
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.65307
RP11-422P24.10	2.26994
RP11-422P24.11	4.31912
NUP210L	0.15852
RP11-422P24.9	0.189493
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.547233
MIR190B	0
C1orf189	0.109865
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0230796
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.171161
RP11-350G8.5	0.158693
PSMD8P1	0
UBE2Q1-AS1	0.419437
CHRNB2	0.0848182
KCNN3	2.73762
RP11-307C12.13	1.15325
Metazoa_SRP	0.564735
RP11-307C12.12	4.56538
MIR4258	0
LENEP	0.542414
DCST2	4.41377
DCST1	0.543548
DCST1-AS1	2.41256
EFNA3	2.49618
Y_RNA	0
HMGN2P18	0
TRIM46	0.696683
GBAP1	4.99683
MTX1P1	0.948659
PKLR	0.0576417
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0840898
RP11-29H23.7	2.98591
DAP3P1	0.138399
RP11-29H23.6	0.223695
RP11-29H23.4	0
RP11-29H23.5	0.574351
RP11-243J18.2	0
RP11-101O6.2	0.220442
U4	0
SNORA80E	0
RXFP4	0.0685123
MIR6738	0
RP11-336K24.12	2.47113
RP11-336K24.5	1.20323
MEX3A	0.932759
SNORA26	0
VHLL	0
TSACC	0.793888
RHBG	0.0746128
RP11-139I14.2	0.0112938
C1orf61	0.0412717
MIR9-1	0
RP11-98G7.1	0.0666597
Y_RNA	0
RP11-284F21.8	0.138309
IQGAP3	0.453041
TTC24	0.0955654
RP11-284F21.11	0.420727
HAPLN2	1.17289
RP11-284F21.9	0.0730647
BCAN	0.251704
RP11-284F21.10	0.257461
RP11-284F21.7	0.265231
RP11-66D17.3	0.0113893
RP11-66D17.5	1.60048
SH2D2A	2.78031
NTRK1	0.97088
INSRR	0.373526
LRRC71	0.489991
MIR765	1.20877
RN7SL612P	0
RP11-110J1.2	0.0687033
KRT8P45	0.957991
ETV3L	0
CYCSP52	0.133066
RP11-71G12.1	0.0208397
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0.116225
RP11-85G21.2	0.132095
FCRL5	0.0895128
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.205381
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0942307
FCRL1	0.11023
CD5L	0
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.083523
LINC01704	0.37023
ELL2P1	0.115624
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0.0371542
HMGN1P5	0
CD1C	0.668986
CD1B	0.0228708
CD1E	0.131593
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.0625189
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0446234
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.054138
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	3.35381
PYHIN5P	0
PYHIN1	1.28749
AIM2	0.398869
RAD1P2	0.130208
CADM3	4.69037
RNA5SP60	0
CADM3-AS1	2.74815
MPTX1	0
OR10J2P	0
FCER1A	1.36585
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.343402
RP11-419N10.5	0
FCRL6	0.895248
SNORD64	0
VSIG8	1.16788
CFAP45	1.30198
MIR4259	0
RP11-190A12.9	0.264636
IGSF9	3.1127
SLAMF9	0
LINC01133	0.268139
RP11-48O20.5	0
KCNJ10	0.53915
RP11-226L15.1	0
RP11-536C5.2	0
KCNJ9	0.070511
ATP1A4	0.0305529
CASQ1	0.722767
RP11-536C5.7	1.88087
RP11-574F21.2	4.03972
RPSAP18	1.53703
SUMO1P3	0.592161
Y_RNA	0.952394
NHLH1	0.207605
RNU4-42P	0
SLAMF6	1.8002
RP11-528G1.2	0
CD84	1.18879
SLAMF1	0.755253
SETP9	0
RP11-404F10.2	0.0894735
CD48	1.84556
SLAMF7	1.05935
RP11-404F10.6	0
RP11-404F10.5	0
LY9	0.559391
