Name	Small Intestine - Terminal Ileum
RNU6-371P	0
DOCK7	3.83358
RP11-293K19.1	0
ANGPTL3	0.0635618
RP5-849H19.3	0.0396109
RP5-849H19.2	0
RP11-230B22.1	0.392506
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.00732366
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.894182
FOXD3	0.661974
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	3.91622
EFCAB7	2.50438
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.547008
RN7SL130P	1.03729
ROR1	1.70639
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0146742
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.561568
SLC2A3P2	0.307181
RP4-535B20.4	0.500814
RNU6-1176P	0
MIR3671	0.381315
MIR101-1	0
RP4-535B20.1	0.23423
RP4-535B20.2	0
MRPS21P1	0
AK4	4.99423
RPS29P7	0
DNAJC6	0.85171
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.189015
LEPR	2.70417
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.27696
MIR3117	0
RP4-598P13.1	0.0406617
TCTEX1D1	0.819854
INSL5	0
WDR78	0.469108
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.125864
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.538367
RNU6-387P	0.235512
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.292396
RP4-609E1.2	0
DIRAS3	1.70315
ARL5AP3	0.287838
CTBP2P8	0.515167
MIR1262	0
RPS7P4	0.222693
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0693192
DEPDC1	1.00995
RP4-694A7.2	0.154753
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.309923
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.248062
CTH	2.61952
Metazoa_SRP	0
RP11-42O15.3	0.666545
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	1.60372
RP3-333A15.1	0
RP3-333A15.2	0.245766
ZRANB2-AS1	1.02061
MIR186	0.504562
ZRANB2-AS2	0.0424942
RP11-115M14.1	0
NEGR1	2.40929
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.188615
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0753367
TNNI3K	0.844697
RP11-439H8.4	0.0757987
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0979934
ERICH3-AS1	0
RP11-17E13.2	1.93273
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.453941
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	2.16385
MSH4	0.377952
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.52958
RP11-335E14.1	0
RP5-1102E8.3	0.131685
TPI1P1	1.86433
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.851382
MIR7156	0
RP4-564M11.2	0.0777641
RP11-363H12.1	0
AK5	0.430421
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.203454
NSRP1P1	0.0740532
HSPE1P25	0
NEXN-AS1	0.284015
RP11-386I14.4	4.62299
RP11-386I14.2	0.668003
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.232798
MGC27382	0.139919
PTGFR	3.24592
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.77706
RP4-641G12.3	0.143798
RP4-641G12.4	0
PSAT1P3	0.0605874
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0431918
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0854904
RP5-836J3.1	0
TTLL7	2.41189
TTLL7-IT1	0.0273413
RP4-552O12.1	0
RP11-486G15.2	3.10986
RP11-486G15.1	0
RP11-82H13.2	0.215262
SNORA2	0
SAMD13	1.0932
RP11-376N17.4	0.0623416
UOX	0.150481
DNASE2B	0.209478
SPATA1	0.611688
CTBS	4.60338
LINC01555	0.154797
RP11-484D4.3	0
SSX2IP	4.47886
LPAR3	0.165208
WDR63	0.0948374
MCOLN3	2.47774
MIR4423	0
RP11-33E12.2	4.4601
SYDE2	1.60371
Y_RNA	0.351914
RP11-131L23.1	0.0850889
Y_RNA	0
RP11-131L23.2	0.311598
RP4-621F18.2	0.125628
RP11-290M5.4	0.297816
SNORD81	0
RP11-290M5.2	0
COL24A1	0.572623
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.317515
CLCA4	3.55573
CDCA4P2	0
RP4-651E10.4	0.298661
CLCA3P	0.0216675
RP4-612B15.3	1.76347
RP4-612B15.2	0.129635
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.969028
RP5-1043L3.1	0
LINC01364	0.0299544
RNA5SP52	0
RP11-60A14.1	0.0583421
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0268382
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	1.17425
Y_RNA	0
GBP7	0.106421
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.105621
CAPNS1P1	0
GBP1P1	0.899854
LRRC8B	3.40501
FLJ27354	1.53607
RP11-413E1.4	0.0827761
LRRC8C	4.11893
RP11-413E1.2	0
RP5-943J3.1	0.560143
RP5-943J3.2	3.01873
RP11-302M6.5	0.061416
RN7SKP272	0
GEMIN8P4	1.62529
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	1.16871
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.343632
RPL5P6	0
HFM1	0.38077
Y_RNA	0
FEN1P1	0
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0330366
RN7SL653P	0
BRDT	0.0167539
EPHX4	0.372387
LPCAT2BP	0
SETSIP	0.101845
BTBD8	0.492316
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	2.02853
RP4-621B10.8	0.475653
RP4-775D17.1	0
C1orf146	0.0980341
ACTBP12	0
RPAP2	2.72012
RN7SL824P	0
EVI5	4.91164
RP4-593M8.1	0
HMGB3P9	0.102779
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	2.66521
SNORA66	2.28381
SNORA51	0
RP11-386I23.1	0.231773
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.57785
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0.118294
RP4-713B5.2	0.749046
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	2.15373
RP11-488P3.1	0.268563
MIR760	0
RP4-561L24.3	0.535411
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	1.02213
RP11-78O9.1	0
ARHGAP29	4.67633
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	1.59026
KATNBL1P2	0
MIR378G	0
ALG14	1.5508
RP11-313A24.1	0
TMEM56	3.86834
RP11-57H12.2	0.100962
Y_RNA	0
RP11-57H12.3	0.134356
RP11-57H12.5	0.72384
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.58054
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.0201797
DPYD-IT1	0
SEC63P1	0.317834
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0713203
LINC01930	0.0526094
RP11-490G2.2	0.0311265
MIR137HG	0.0230763
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.499341
PLPPR5	0.00940978
RP5-896L10.1	0
RP11-234N17.1	1.01623
PLPPR4	0.410514
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.181052
FRRS1	1.6065
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.258177
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.59335
RP4-714D9.4	0
LRRC39	2.67105
DBT	4.2717
RPL23AP90	0.167562
BRI3P1	0.184077
RP11-305E17.4	0.217184
RTCA-AS1	1.73847
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.192198
RP5-837M10.4	0
GPR88	0.382787
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.104463
RP11-421L21.2	1.03544
RP11-421L21.3	4.75727
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.916972
RP4-575N6.5	0.523419
RP4-575N6.2	0.53825
PPIAP7	0
LINC01307	0
LINC01709	0.0528056
RNU6-965P	0
RPSAP19	0.505797
OLFM3	0.182915
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.184691
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.354665
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0413022
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0230036
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.034937
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.206033
RP11-270C12.3	0.804187
MIR7852	0
VAV3-AS1	0.122879
RP11-356N1.2	0.0844597
RP11-483I13.6	0.431775
NBPF4	0.531893
RP11-483I13.2	0
SLC25A24P1	0.0705387
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.32881
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0548037
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0967954
SPATA42	0
RP5-1065J22.2	0
RP11-20O24.4	2.77372
RP11-20O24.1	0.270095
RANP5	0
RP5-1065J22.8	0.800366
SCARNA2	0
RP5-1065J22.4	0.115934
C1orf194	0.243618
CELSR2	2.13071
PSRC1	4.85764
MYBPHL	0.0736616
SYPL2	1.50901
GPR61	0.239355
RNU6V	0
RP5-1160K1.6	2.56576
RPL7P8	0.0855969
AC000032.2	0
GSTM5	4.12977
RP4-735C1.4	0.16245
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0
UBL4B	0.0732405
SLC6A17	0.167061
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.416815
KCNC4	2.58332
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.567574
LAMTOR5-AS1	0.322152
PROK1	0.169653
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.566224
KCNA3	2.16531
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.170199
RP11-96K19.2	0.719998
RP11-96K19.5	0.216211
CCNT2P1	0
RNA5SP54	0
CHI3L2	3.32493
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.463931
CHIAP3	0
HIGD1AP12	0
PGCP1	0.0166925
RP11-552M11.8	2.40889
UBE2FP3	2.59968
RP11-552M11.4	3.0044
Y_RNA	0
TMIGD3	2.47958
RNU6-792P	0
LINC01160	1.58037
KRT18P57	0.0981937
RNU6-151P	0
FAM212B	2.74943
FAM212B-AS1	0.189231
KCND3	2.69408
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.282233
RP5-965F6.2	0.413737
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	4.30337
RP4-671G15.2	1.22597
ST7L	3.91653
MRPL53P1	0.100774
RNU7-70P	0
RP11-426L16.3	1.53935
PPM1J	1.71139
RP11-426L16.9	0
FAM19A3	0.0381754
NUTF2P4	0
LINC01356	0.115324
RP3-522D1.1	0.357498
RP3-522D1.2	0
AKR7A2P1	0.228346
SLC16A1-AS1	1.02387
RP11-31F15.2	0.334265
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.293248
MTND5P20	0
PHTF1	3.63563
RP4-730K3.3	1.48497
RP5-1073O3.2	0.212114
AP4B1-AS1	3.4132
DCLRE1B	3.62282
HIPK1-AS1	0.185622
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0553323
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0619712
DENND2C	0.783016
AMPD1	1.31063
RN7SL432P	0
RNY1P13	0.376636
NR1H5P	0
SYCP1	0
TSHB	0.17413
TSPAN2	4.96729
LINC01765	0.14245
RP4-663N10.1	0.0581288
NGF	2.08453
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.46421
CASQ2	3.39787
NHLH2	0.0210886
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	2.61215
RP11-159M11.2	0
MAB21L3	0.0835169
LINC01779	0.0340005
U3	0
ATP1A1-AS1	3.79599
RNU6-817P	0
LINC01762	0.19787
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.69708
NAP1L4P1	0.815483
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	0.882138
RP4-753F5.1	0.625799
RNA5SP55	0
CD101	2.65579
RP11-27K13.3	0.451109
TTF2	4.60311
MIR942	0
TRIM45	3.33651
RPS15AP9	0
VTCN1	0.0247775
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.36532
RP4-675C20.4	0.134943
VPS25P1	0
AL157902.3	0
VDAC2P3	0.0923333
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0959796
GDAP2	3.45315
WDR3	4.98276
SPAG17	0.0274785
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.141087
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	4.94751
WARS2-IT1	0.127953
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.28104
RPL6P2	0
RP11-418J17.3	0.0717652
LINC01780	0.0428055
RNU1-75P	0
HAO2	0.208442
HAO2-IT1	0
GAPDHP74	0.19646
HSD3BP2	0.389791
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	3.95347
GAPDHP32	0.465561
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0469479
GAPDHP33	0.073835
LINC00622	0.916818
HSD3BP5	0.201037
ZNF697	2.24785
NBPF7	0.450414
PFN1P9	0.0600524
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	2.68006
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.247369
7SK	0
CH17-472G23.2	3.99989
U1	0
PFN1P2	1.45695
U2	0
7SK	0
NBPF26	2.83106
RNVU1-19	0.520043
PPIAL4A	0
CH17-118O6.6	0.220579
RNVU1-4	0.72492
LINC00623	3.30603
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.224038
RP11-439A17.10	0
RP11-439A17.9	0.0297479
HIST2H2BA	0.255983
RP11-439A17.4	0
HIST2H3DP1	0.314893
RP11-439A17.5	0
FAM72B	0.368834
SRGAP2C	2.41835
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.165588
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.679264
EMBP1	0.736455
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.88415
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0171334
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0628884
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.266447
HIST2H2BB	0.829717
RP5-998N21.4	0.0280557
RP5-998N21.7	0
HIST2H3PS2	0.397608
RPL22P5	0
FAM72C	0.104308
SRGAP2D	0.29799
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.821985
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.062345
RP11-666A1.7	0
RNVU1-15	0.450371
RP11-763B22.4	0
RP11-763B22.3	0.366626
PFN1P6	0.538596
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0.0424568
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.628835
RP3-365I19.2	0
FAM72D	0.239183
CH17-195P21.1	0
RP11-403I13.8	2.28375
U1	0
CH17-195P21.2	1.70851
RP11-289I10.2	3.0667
PPIAL4D	0.103582
RP11-289I10.3	0
CH17-373J23.1	1.05355
RP11-89F3.2	0.284828
NBPF20	0.484508
PFN1P3	0.158602
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.45649
GPR89A	4.04581
CD160	1.31538
NUDT17	4.13829
MIR6736	0
ANKRD35	3.42213
RP11-315I20.3	0
GNRHR2	1.90279
LIX1L-AS1	0.40084
ANKRD34A	1.99474
HFE2	0.0776359
RNVU1-6	0.212488
LINC01719	0.224533
NBPF10	0.719009
NOTCH2NL	0.684505
CH17-353B19.1	0.0148948
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.16341
CH17-385C13.3	0.103038
U1	0.153329
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.130663
5S_rRNA	0
HYDIN2	0.146226
U6atac	0
PFN1P8	0.22027
RP4-704D21.2	0
NBPF13P	0.0669895
RP11-325P15.1	0.0510692
RNVU1-8	0
RP11-325P15.2	0.0398529
NBPF13P	0.0189612
RP11-337C18.8	1.84669
PDIA3P1	4.92241
CCT8P1	4.30789
RPL7AP15	0.284672
LINC00624	0.488257
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	4.42903
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.29635
PDZK1P1	0
XXyac-YX155B6.7	0.329577
RNU1-129P	0
RP11-94I2.4	0.63735
RNVU1-7	0
PDE4DIPP1	0.0366323
PFN1P4	0.497307
ABHD17AP1	0.288425
RP4-565E6.1	0.0765073
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.03942
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0245748
Y_RNA	0
MIR5087	0
RNU1-122P	0.190658
RP6-74O6.6	0.680017
RNVU1-1	0.221436
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.34051
RNVU1-3	0.67153
RP11-495P10.10	1.43641
CH17-172B3.1	3.33283
PPIAL4G	0
U1	1.10314
NBPF14	1.87835
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0460031
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	2.946
WI2-1896O14.1	2.57293
RP11-326G21.1	0.681393
7SK	0
RP11-544O24.2	0.0399391
NBPF19	2.19138
PPIAL4C	0.0921539
LINC00869	1.75503
RP11-353N4.6	1.42251
U1	1.46147
RP11-353N4.5	0.0163071
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.581356
HIST2H2BF	0.857048
RP11-196G18.3	0.0525537
HIST2H3D	0.461423
HIST2H4A	0.148733
HIST2H3C	0
HIST2H2AA3	0.0656856
HIST2H2BD	0.443294
HIST2H2BC	0.669521
HIST2H2AA4	0.0998917
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0349924
HIST2H2AC	2.6439
HIST2H2AB	0.25234
SV2A	4.32572
RP11-458I7.1	0.130908
RN7SL480P	0
RNU2-17P	0.164436
RP4-790G17.7	0
CA14	0.177571
CIART	3.97404
MIR6878	0
FALEC	0.40725
RP11-54A4.2	1.88824
MIR4257	0.418909
ADAMTSL4-AS1	0.787993
RN7SL473P	0.375225
RN7SL600P	0.557318
SNORA40	1.08752
U4	0.387366
HORMAD1	0.229813
RNU6-1042P	0
RP11-363I22.3	0.131779
UBE2D3P3	0.133381
RNU6-1309P	0
RPS27AP6	0.0711558
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0964651
ANXA9	3.30976
RNU6-884P	0
BNIPL	0.690949
RPS29P29	0
RP11-68I18.10	0.617918
TMOD4	1.53794
RP11-126K1.2	0.628983
RN7SL444P	0.237933
RP11-126K1.9	0.107067
RP11-126K1.6	0.844125
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.127489
MIR554	0
RP11-74C1.2	0.36522
RP11-404E16.1	0.395468
RNU6-1062P	0
RP11-98D18.1	0.13433
CELF3	1.7135
RIIAD1	0.152509
RNU6-662P	0
RP11-98D18.15	0.0931381
RP11-98D18.7	0
OAZ3	0.586217
RP11-98D18.16	0
RP11-98D18.3	1.2919
TDRKH	3.15718
TDRKH-AS1	1.23102
RP11-98D18.17	0.523108
LINGO4	0.250934
C2CD4D	0.426873
Y_RNA	0.54976
AL450992.2	1.65397
THEM5	0.805745
KRT8P28	0
AL591893.1	0.0510982
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.349876
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.287212
RP11-107M16.2	0.0722067
HRNR	0.0923747
FLG	0.18245
FLG2	0.108584
HMGN3P1	0
CRNN	0.686143
LCE5A	0
CRCT1	0.215537
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.0619755
LCE2A	0.17322
LCE4A	0
C1orf68	0.0914871
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0597816
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.104158
LCE1B	0.0319605
LCE1A	0.135124
LCE6A	0
SMCP	0.0921031
IVL	0.106529
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.669827
SPRR3	1.65005
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.569387
SPRR2D	0.140135
SPRR2A	0.394777
SPRR2B	0
SPRR2E	0.336668
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.640893
PGLYRP3	0.0789343
PGLYRP4	0.152044
RNU6-160P	0
S100A12	1.48943
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.186729
RN7SL44P	0
S100A5	0.418639
S100A3	2.05337
S100A2	0.696548
S100A1	1.532
RP1-178F15.4	3.40349
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.334026
Y_RNA	0
RP11-216N14.5	0.0774883
RP11-216N14.7	0.137609
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.37327
RP11-422P24.10	1.62883
RP11-422P24.11	3.09289
NUP210L	0.0636635
RP11-422P24.9	0.219967
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.72708
MIR190B	0
C1orf189	0.0980078
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0786186
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.159918
RP11-350G8.5	0.377533
PSMD8P1	0.127358
TDRD10	4.49102
UBE2Q1-AS1	0.362421
CHRNB2	0.2175
KCNN3	1.32523
RP11-307C12.13	0.137812
Metazoa_SRP	0.766869
RP11-307C12.12	1.77153
MIR4258	0.379926
LENEP	0.140475
DCST2	3.57453
DCST1	0.544734
DCST1-AS1	2.666
EFNA3	2.69452
Y_RNA	0
HMGN2P18	0
TRIM46	1.23329
RP11-263K19.4	2.75361
GBAP1	2.99819
MTX1P1	0.712663
PKLR	3.34328
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0726695
RNU6-1297P	0
POU5F1P4	0.0574548
ASH1L-AS1	4.46599
RP11-29H23.7	1.86128
DAP3P1	0.126986
RP11-29H23.6	0.114589
RP11-29H23.4	0
RP11-29H23.5	0.932307
RP11-243J18.2	0
RP11-101O6.2	0.206477
U4	0
SNORA80E	0.291606
RXFP4	1.37151
MIR6738	0
RP11-336K24.12	2.14278
RP11-336K24.5	0.476633
MEX3A	0.606389
SNORA26	0
PAQR6	4.8081
VHLL	0
TSACC	0.472755
RHBG	0.0559727
RP11-139I14.2	0.00667078
C1orf61	0.0735796
MIR9-1	0
RP11-98G7.1	0.119839
Y_RNA	0
RP11-284F21.8	0.0217801
IQGAP3	3.97698
TTC24	0.87729
RP11-284F21.11	0.528926
HAPLN2	1.29524
RP11-284F21.9	2.00419
BCAN	0.359479
RP11-284F21.10	4.95267
RP11-284F21.7	3.19299
RP11-66D17.3	0
CRABP2	3.03747
RP11-66D17.5	0.92923
NTRK1	0.573516
INSRR	0.104914
LRRC71	0.230476
MIR765	0.303274
RN7SL612P	0
RP11-110J1.2	0.0503145
KRT8P45	1.17104
ETV3L	0
CYCSP52	0.176733
RP11-71G12.1	0.038968
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL4	0.770526
