Name	Liver
RP5-1024G6.5	0.271308
LRP8	0.144962
RP4-784A16.1	0
RP4-784A16.2	0
RP4-784A16.3	0
RP4-784A16.4	0
LINC01771	0
RP11-117D22.1	0
RP11-117D22.2	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0.0398853
RNU7-95P	0
NDC1	3.35573
SNORA58	0
RP4-654H19.2	0
HSPB11	4.7727
HNRNPA3P12	0.0535267
LDLRAD1	0.0123464
RP4-758J24.6	0.864014
TCEANC2	0.842473
MIR4781	0
RP4-758J24.4	0
CDCP2	0.0300244
RP11-446E24.3	0
CYB5RL	1.64945
SSBP3-AS1	0.744777
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.0825742
FAM151A	1.70621
RP11-240D10.4	0
MROH7	0.690406
PARS2	2.42776
TTC22	2.25872
RP11-67L3.2	0
LEXM	0.287701
RP11-67L3.5	0
RP11-67L3.4	0.272002
TMEM61	0.0366595
BSND	0
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0138543
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0.0574804
RPSAP20	0.127262
RP11-504A18.1	0.511245
RPL21P23	0.129458
RPL23AP85	0
RP11-377K22.2	0
PRKAA2	0.366925
RP11-378I13.1	0
RP5-1103B4.3	2.631
DAB1	2.09263
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0
RPS26P15	0.0668418
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	1.42747
RP4-592A1.2	0.302569
MYSM1	4.93345
RP11-63G10.4	0.0144663
LINC01135	0.0417221
RP11-63G10.3	0.136548
RP11-63G10.2	0
RP4-794H19.1	0.438793
LINC01358	0.0145659
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0
RP11-467C18.1	0
MIR4711	0
RP4-782L23.2	0.612779
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.00359815
RP11-436K8.1	0
NFIA-AS2	0
RP4-802A10.1	0.138284
NFIA-AS1	0
RP11-430G17.1	0
TM2D1	3.85674
RP11-430G17.3	0.12872
PATJ	4.07967
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0161144
RP5-1155K23.4	0
KANK4	0.534866
RNU6-371P	0
DOCK7	1.58642
RP11-293K19.1	0
RP5-849H19.2	0.0517292
RP11-230B22.1	0.139033
ATG4C	4.04632
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.0412247
FOXD3	0.0565142
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	2.48253
ITGB3BP	0.961975
EFCAB7	0.59901
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.0872401
RN7SL130P	3.04284
ROR1	0.0794076
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
CACHD1	0.95376
MIR4794	0
RAVER2	0.508958
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.148979
SLC2A3P2	0.0429253
RP4-535B20.4	0.248174
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.18116
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.056839
RP11-430H12.2	0.130218
RN7SL854P	0
PDE4B	1.24352
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.169009
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0.961797
INSL5	0
WDR78	0.203674
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0171204
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.254802
RNU6-387P	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.216823
RP4-609E1.2	0
DIRAS3	2.72988
ARL5AP3	0
WLS	4.94013
CTBP2P8	0.102791
MIR1262	0
RPS7P4	0.106625
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0319947
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.122561
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
ANKRD13C	3.97611
RP11-180O5.2	0.111438
Metazoa_SRP	0
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.0719525
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0.101942
MIR186	0
ZRANB2-AS2	0.0240339
RP11-115M14.1	0
NEGR1	0.051254
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0688745
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0824228
FPGT	3.90809
TNNI3K	0.187936
RP11-439H8.4	0
RP4-650F12.2	0
LRRC53	0
ERICH3	0.0976662
ERICH3-AS1	0
RP11-17E13.2	3.81428
TYW3	4.67031
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.133563
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.08502
MSH4	0.0593822
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	0.330338
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	0.93222
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.0183495
MIR7156	0
RP4-564M11.2	0
PIGK	3.93681
RP4-706A16.3	1.92504
RP11-363H12.1	0
AK5	0.0336668
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	4.57533
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	2.58942
RNA5SP21	0
RP11-181C21.4	0.040572
NSRP1P1	0.0406073
HSPE1P25	0
NEXN-AS1	0.0410537
NEXN	1.72417
RP11-386I14.4	1.21293
RP11-386I14.2	0.244334
RNU6-1102P	0
RP11-386I14.3	0.0565283
RNA5SP22	0
RNFT1P2	0.0911735
MGC27382	0.579461
PTGFR	0.676659
RP11-472F19.1	0
RNA5SP23	0
IFI44L	0.585109
RP4-641G12.3	0
RP4-641G12.4	0
ADGRL4	2.11254
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.292367
RP5-836J3.1	0.226101
TTLL7	1.04677
TTLL7-IT1	0.00859806
RP4-552O12.1	0
RP11-486G15.2	2.65259
PRKACB	3.64359
RP11-486G15.1	0
RP11-82H13.2	0
SNORA2	0
SAMD13	0.0817475
RP11-376N17.4	0
UOX	0
DNASE2B	0
SPATA1	0.512596
LINC01555	0
RP11-484D4.3	0
SSX2IP	2.70468
LPAR3	0.0189994
MCOLN2	0.193904
WDR63	0.0105201
MCOLN3	0.108968
MIR4423	0
RP11-33E12.2	3.49218
SYDE2	1.04889
Y_RNA	0
BCL10	3.87249
RP11-131L23.1	0.0695862
Y_RNA	0
RP11-131L23.2	0.449759
RP4-621F18.2	0.0323107
RP11-290M5.4	0.232207
SNORD81	0
RP11-290M5.2	0
ZNHIT6	2.61483
COL24A1	0.0255477
RNA5SP51	0
RP4-682E18.1	0
ODF2L	1.12963
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0217415
CLCA1	0.0206276
CLCA4	0.0583411
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	0.28403
RP4-612B15.2	0.050545
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.29966
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0217552
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0132187
RPL36AP10	0
RNU6-125P	0
ELOCP19	1.35961
RP11-82K18.2	0.359535
GBP3	4.40458
Y_RNA	0
GBP4	3.11752
GBP5	0.888038
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0656022
CAPNS1P1	0
GBP1P1	0.366526
LRRC8B	1.32733
FLJ27354	0.0890768
RP11-413E1.4	0
LRRC8C	0.398093
RP11-413E1.2	0
RP5-943J3.1	0
RP5-943J3.2	0.328684
RP11-302M6.5	0.137285
RN7SKP272	0
GEMIN8P4	1.77798
ZNF326	4.6888
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.0664126
RP4-665J23.4	0
PHKA1P1	0.116325
ZNF644	4.80228
RPL5P6	0
HFM1	0.040048
Y_RNA	0
FEN1P1	0
CDC7	0.80099
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0287308
RN7SL653P	0
BRDT	0.00629905
EPHX4	0
LPCAT2BP	0
SETSIP	0
BTBD8	0.108595
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	0.699278
RP4-621B10.8	0.166844
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	2.23394
RPAP2	1.2399
RN7SL824P	0
GFI1	0.45319
EVI5	4.94867
RP4-593M8.1	0.0172404
HMGB3P9	0.0874157
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	1.08121
SNORA66	1.2898
SNORA51	0
RP11-386I23.1	0.034768
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	4.01451
CCDC18	1.31353
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	3.52738
RP4-717I23.2	0
DR1	4.06244
RP4-713B5.2	0.103627
Y_RNA	0
RNA5SP53	0
BCAR3	3.88022
RP5-1033H22.2	2.61311
RP11-488P3.1	0.0747573
MIR760	0
RP4-561L24.3	0.13783
DNTTIP2	4.71019
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.395333
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
F3	2.11394
RP11-86H7.6	0
SLC44A3-AS1	0.149092
KATNBL1P2	0
MIR378G	0
SLC44A3	1.58405
ALG14	1.39715
RP11-313A24.1	0
RP11-57H12.2	0.670653
Y_RNA	0
RP11-57H12.3	0.0647856
RP11-57H12.5	0.451304
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.519949
RN7SL831P	0
NDUFS5P2	0
RPL7P9	2.50614
RN7SKP270	0
PTBP2	1.4679
DPYD-AS1	0.050841
DPYD-IT1	0.0294642
SEC63P1	0.322934
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0266469
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.0782702
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	0.56178
PLPPR4	0.0190905
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.345861
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.278035
SLC35A3	3.65568
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	0.943959
RP4-714D9.4	0
TRMT13	4.58711
LRRC39	1.56493
RPL23AP90	0.128908
BRI3P1	0.0671285
RP11-305E17.4	0
RTCA-AS1	0.566113
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	0.606904
BCAS2P2	0
RP5-837M10.4	0
GPR88	2.07286
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	2.77359
HNRNPA1P68	0
RP11-421L21.2	0.306437
RP11-421L21.3	4.67928
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.27512
RP4-575N6.5	0.175069
RP4-575N6.2	0.221036
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.184894
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.009291
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.285893
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0279385
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	4.69326
NTNG1	0.00506559
RP11-270C12.3	0.642986
VAV3	0.448702
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0120331
SLC25A24	0.553779
RP11-483I13.6	0
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	1.13221
HENMT1	0.605913
FNDC7	0.00983411
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0
SPATA42	0
GPSM2	1.21927
WDR47	1.8638
RP5-1065J22.2	0
RP11-20O24.4	1.12177
RP11-20O24.1	0
RANP5	0
RP5-1065J22.8	0.822953
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0
KIAA1324	0.120709
CELSR2	0.88491
PSRC1	1.78938
MYBPHL	0
SORT1	2.35637
ATXN7L2	3.78353
CYB561D1	1.77799
AMIGO1	1.96651
GPR61	0.0915456
GNAI3	2.5796
RNU6V	0
RP5-1160K1.6	1.96475
RPL7P8	0
GSTM2	2.48775
AC000032.2	0
GSTM5	0.602926
RP4-735C1.4	0
GSTM3	2.20814
EPS8L3	0.0825653
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	2.25599
ALX3	0
LINC01397	0
UBL4B	0
SLC6A17	0.0217279
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.121018
KCNC4	0.308757
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.170498
RBM15	2.48933
LAMTOR5-AS1	0.269377
SLC16A4	1.66372
RP5-1074L1.4	4.82962
PROK1	0.062926
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.0187472
RP11-284N8.3	0.417228
KCNA3	0.174463
Y_RNA	0
NRBF2P3	0.0302739
OR11I1P	0
RP11-96K19.4	0.0759218
RP11-96K19.2	0.373337
RP11-96K19.5	0.125991
CCNT2P1	0
RNA5SP54	0
CEPT1	4.64681
DENND2D	4.2026
CHI3L2	0.140448
CHIAP1	0
CHIAP2	0
CHIA	0.0321737
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.0201848
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	4.33015
RP11-552M11.8	0.391548
UBE2FP3	0.818375
RP11-552M11.4	1.129
Y_RNA	0
TMIGD3	0.949324
RNU6-792P	0
ADORA3	0.472954
LINC01160	0.432058
KRT18P57	0
RNU6-151P	0
FAM212B	0.385526
FAM212B-AS1	0
DDX20	2.4788
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.814108
RP5-965F6.2	0
TXNP3	0
snoU13	0
CTTNBP2NL	0.965222
MIR4256	0
WNT2B	0.43716
RP4-671G15.2	0.475699
ST7L	1.83811
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.756327
PPM1J	0.357751
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.317751
SLC16A1-AS1	0.325191
RP11-31F15.2	0.269566
LRIG2	2.09514
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	1.90942
RP11-512F24.1	0.122199
MTND5P20	0
PHTF1	1.86838
RP4-730K3.3	0.850186
RSBN1	2.64053
RP5-1073O3.2	0
PTPN22	0.57303
AP4B1-AS1	0.839364
BCL2L15	0.15003
AP4B1	3.57611
DCLRE1B	0.842979
HIPK1-AS1	0.137095
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.00873288
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
TRIM33	4.73948
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.014567
DENND2C	2.18065
AMPD1	0.0836781
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0.00731113
TSHB	0
TSPAN2	0.194449
LINC01765	0
RP4-663N10.1	0
NGF	2.1584
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	1.3229
CASQ2	0.289638
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	0.334232
RP11-159M11.2	0
MAB21L3	0.175065
LINC01779	0
U3	0
ATP1A1-AS1	1.04737
RNU6-817P	0.227262
LINC01762	0.017021
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.04788
CD58	3.40991
NAP1L4P1	0.221664
MIR548AC	0
IGSF3	0.261767
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.62044
FTH1P22	0.166502
RP4-753F5.1	0
RNA5SP55	0
CD101	0.238088
RP11-27K13.3	0.0622751
TTF2	0.655019
MIR942	0
TRIM45	0.778764
RPS15AP9	0
VTCN1	0.284798
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.348914
RP4-675C20.4	0.0626912
VPS25P1	0
AL157902.3	0
FAM46C	3.88838
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	1.78832
WDR3	3.14765
SPAG17	0.0215602
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	2.99056
WARS2-IT1	0.124628
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.866885
RPL6P2	0
RP11-418J17.3	1.20079
LINC01780	0.595437
RNU1-75P	0.828296
HAO2-IT1	0.818596
HSD3B2	0.464708
GAPDHP74	0.0997362
HSD3BP2	0.0278992
GAPDHP23	0.0810512
HSD3BP1	0
GAPDHP58	0
HSD3B1	0.112287
GAPDHP32	0.0488161
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0168612
GAPDHP33	0.0370115
LINC00622	0.434387
HSD3BP5	0.0665904
ZNF697	2.3496
REG4	0.0511172
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	1.2488
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.06979
7SK	0
CH17-472G23.2	2.29083
U1	0
PFN1P2	0.954358
CH17-472G23.4	1.69141
U2	0.189174
7SK	0
NBPF26	1.62329
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0758726
RNVU1-4	0
LINC00623	1.1457
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.146728
RP11-439A17.10	0
RP11-439A17.9	0
HIST2H2BA	0.0466476
RP11-439A17.4	0
HIST2H3DP1	0
RP11-439A17.5	0
FAM72B	0.0540782
SRGAP2C	0.892794
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.341067
RP11-343N15.2	0.118271
RP11-344P13.3	0.125393
RP11-344P13.6	2.2662
EMBP1	1.17953
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	1.96621
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.141535
HIST2H2BB	0.0873653
RP5-998N21.4	0
RP5-998N21.7	0
HIST2H3PS2	0
RPL22P5	0
FAM72C	0.00860189
SRGAP2D	0.0567816
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0429762
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.193936
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.163169
RP3-365I19.2	0
FAM72D	0.028636
CH17-195P21.1	0
RP11-403I13.8	0.456325
U1	0
CH17-195P21.2	0.946443
RP11-289I10.2	0.853804
PPIAL4D	0.0681162
RP11-289I10.3	0
CH17-373J23.1	0.268598
RP11-89F3.2	0
NBPF20	0.80024
PFN1P3	0.188557
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	0.611448
GPR89A	2.86178
CD160	0.439879
RNF115	4.83096
POLR3C	4.50657
NUDT17	1.13455
MIR6736	0
ANKRD35	1.60724
ITGA10	1.12269
RP11-315I20.3	0
GNRHR2	0.580257
LIX1L-AS1	0.216577
ANKRD34A	0.396047
RNVU1-6	0.348949
LINC01719	0.387941
NBPF10	0.328992
NOTCH2NL	0.46442
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.122278
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0
5S_rRNA	0
HYDIN2	0.0113673
U6atac	0
PFN1P8	0.07143
RP4-704D21.2	0
NBPF13P	1.93076
RP11-325P15.1	1.15547
RNVU1-8	0
RP11-325P15.2	0.0671045
RP11-337C18.8	1.35423
PDIA3P1	2.67968
RPL7AP15	0.238271
LINC00624	0.235889
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	2.71002
ACP6	2.74632
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.537179
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	3.68421
RP6-74O6.2	0.213299
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.175032
RNVU1-7	0
PDE4DIPP1	0.0206972
PFN1P4	0.167968
ABHD17AP1	0.1409
RP4-565E6.1	0.0131994
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.629659
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.127133
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.376572
RNVU1-3	0.175575
RP11-495P10.10	0.321924
CH17-172B3.1	2.53369
PPIAL4G	0
U1	0.286504
NBPF14	0.992774
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	3.93978
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	1.48645
WI2-1896O14.1	2.40569
RP11-326G21.1	0.174898
7SK	0
RP11-544O24.2	0
NBPF19	0.903206
PPIAL4C	0
LINC00869	1.71273
RP11-353N4.6	1.04782
U1	0.556504
RP11-353N4.5	0
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.175247
HIST2H2BF	0.780846
RP11-196G18.3	0.0403302
HIST2H3D	0.177838
HIST2H4A	0.193295
HIST2H3C	0
HIST2H2AA3	0.0531687
HIST2H2BD	0.0758563
RP11-196G18.22	2.07622
HIST2H2BC	0.215153
HIST2H2AA4	0.0714133
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	1.10331
HIST2H2AB	0.052117
SV2A	0.319949
MTMR11	2.32902
OTUD7B	3.72576
RP11-458I7.1	0
PLEKHO1	3.60595
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	1.1035
C1orf54	2.84134
CIART	3.76285
RPRD2	4.71852
MIR6878	0
FALEC	0.0685273
RP11-54A4.2	0.92611
MIR4257	0.216325
ADAMTSL4-AS1	0.364861
RN7SL473P	0.0764782
RN7SL600P	0.103772
SNORA40	0.20719
U4	0
HORMAD1	0.0412228
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.274839
RNU6-884P	0
BNIPL	0.56574
MLLT11	1.33948
GABPB2	2.54482
RPS29P29	0
RP11-68I18.10	0.482715
TNFAIP8L2	0.853154
LYSMD1	4.50695
SCNM1	4.72595
TMOD4	0.140161
RP11-126K1.2	0.79004
RN7SL444P	0.0934724
RP11-126K1.9	0.106308
RFX5	4.39251
RP11-126K1.6	0.114197
RNY4P25	0
SNORA44	0
TUFT1	3.89017
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0.111115
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0319571
RIIAD1	0
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.323389
RP11-98D18.16	0
RP11-98D18.3	0.97274
TDRKH	1.28815
TDRKH-AS1	0.294097
RP11-98D18.17	0.087972
LINGO4	0.401603
C2CD4D	0.195594
Y_RNA	0.702291
AL450992.2	2.41067
THEM5	0.982803
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0424763
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.14565
RP11-107M16.2	0
HRNR	0.0430232
FLG	0.0691038
FLG2	0.0442537
HMGN3P1	0
