Name	Spleen
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	1.59353
RP5-1155K23.4	0
KANK4	0.142911
RNU6-371P	0
DOCK7	2.79398
RP11-293K19.1	0
ANGPTL3	0.0593393
RP5-849H19.3	0.0174162
RP5-849H19.2	0
RP11-230B22.1	0.170931
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	0.0669685
FOXD3	0.0130063
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ITGB3BP	4.67189
EFCAB7	2.41228
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.354317
RN7SL130P	0.673649
ROR1	1.26151
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0133344
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.730345
SLC2A3P2	0.236937
RP4-535B20.4	1.26065
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.195903
RP4-535B20.2	0
MRPS21P1	0
AK4	0.820204
RPS29P7	0
DNAJC6	1.52623
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.379508
LEPR	0.980285
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.159736
MIR3117	0
RP4-598P13.1	0
TCTEX1D1	0.309828
INSL5	0
WDR78	0.572241
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0.0602505
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.06768
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.477566
RP4-609E1.2	0
DIRAS3	3.22979
ARL5AP3	0.361074
CTBP2P8	0.563093
MIR1262	0
RPS7P4	0.19041
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0264025
DEPDC1	0.652507
RP4-694A7.2	0.0710284
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.121578
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.215679
CTH	1.48948
Metazoa_SRP	0
RP11-42O15.3	0.448092
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.149144
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0.791748
MIR186	0.36277
ZRANB2-AS2	0.0474368
RP11-115M14.1	0
NEGR1	0.139824
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.145753
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.182803
TNNI3K	1.38995
RP11-439H8.4	0.102671
RP4-650F12.2	0.080201
LRRC53	0
ERICH3	0.1161
ERICH3-AS1	0
RP11-17E13.2	2.03953
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.470012
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.80037
MSH4	0.52855
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.86472
RP11-335E14.1	0
RP5-1102E8.3	0.12623
TPI1P1	1.33523
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.167488
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.425576
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	4.1845
RNA5SP21	0
RP11-181C21.4	0.11075
NSRP1P1	0.100663
HSPE1P25	0
NEXN-AS1	0.257213
RP11-386I14.4	4.93178
RP11-386I14.2	0.992578
RNU6-1102P	0
RP11-386I14.3	0.0805639
RNA5SP22	0
RNFT1P2	0.67772
MGC27382	0.286702
PTGFR	0.365921
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.441249
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.064198
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.091187
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.0422521
LINC01712	0
LINC01725	0.0861235
RP5-836J3.1	0
TTLL7	1.08721
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	4.00551
RP11-486G15.1	0
RP11-82H13.2	0.209561
SNORA2	0
SAMD13	0.744876
RP11-376N17.4	0
UOX	0.116502
DNASE2B	0.338156
SPATA1	1.54998
LINC01555	0
RP11-484D4.3	0
SSX2IP	3.4901
LPAR3	0.216203
WDR63	0.109405
MCOLN3	2.18339
MIR4423	0
RP11-33E12.2	2.02068
SYDE2	0.364924
Y_RNA	0.315434
RP11-131L23.1	0.186348
Y_RNA	0
RP11-131L23.2	0.3756
RP4-621F18.2	0.131598
RP11-290M5.4	0.336919
SNORD81	0
RP11-290M5.2	0
COL24A1	0.438669
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0428366
CLCA1	0.0563414
CLCA4	0.121042
CDCA4P2	0
RP4-651E10.4	0.264555
CLCA3P	0.0190876
RP4-612B15.3	2.26399
RP4-612B15.2	0.133666
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.48231
RP5-1043L3.1	0
LINC01364	0.0308487
RNA5SP52	0
RP11-60A14.1	0.113921
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0365414
RPL36AP10	0
RNU6-125P	0
ELOCP19	3.62477
RP11-82K18.2	1.75808
Y_RNA	0
GBP7	0.123073
RP4-620F22.3	0
RP5-908D6.1	0.0705255
GBP6	0.206996
CAPNS1P1	0
GBP1P1	1.65729
LRRC8B	3.5228
FLJ27354	2.57476
RP11-413E1.4	0.0982304
RP11-413E1.2	0
RP5-943J3.1	1.40394
RP5-943J3.2	3.38154
RP11-302M6.5	0.111024
RN7SKP272	0
GEMIN8P4	1.42371
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	0.94219
LINC01763	0
RP4-665J23.4	0.0350482
PHKA1P1	0.404716
RPL5P6	0
HFM1	0.565482
Y_RNA	0
FEN1P1	0
WDR82P2	0.0473701
RP11-91I11.1	0
HSP90B3P	0.0567506
RN7SL653P	0
BRDT	0.0256561
EPHX4	0.0339376
LPCAT2BP	0
SETSIP	0.105165
BTBD8	0.223828
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.80506
RP4-621B10.8	0.72672
RP4-775D17.1	0
C1orf146	0.0971747
ACTBP12	0
RPAP2	2.75077
RN7SL824P	0
EVI5	4.90309
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	3.00922
SNORA66	3.10117
SNORA51	0
RP11-386I23.1	0.196839
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	4.34399
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0.192765
RP4-713B5.2	1.03425
Y_RNA	0
FNBP1L	3.74267
RNA5SP53	0
BCAR3	4.83836
RP5-1033H22.2	0.144524
RP11-488P3.1	0.322692
MIR760	0
RP4-561L24.3	0.706265
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.168344
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0756705
GAPDHP29	0
RP11-148B18.4	0.454103
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.252007
KATNBL1P2	0
MIR378G	0
SLC44A3	0.673608
ALG14	1.61725
RP11-313A24.1	0
TMEM56	0.736757
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.0998569
RP11-57H12.5	0.695662
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.32285
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.067914
DPYD-IT1	0
SEC63P1	0.345593
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.13631
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.044633
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.12968
PLPPR4	0.361215
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.348309
FRRS1	1.11271
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.232491
SLC35A3	3.24759
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.09295
RP4-714D9.4	0
LRRC39	3.8437
DBT	3.24638
RPL23AP90	0
BRI3P1	0.119334
RP11-305E17.4	0
RTCA-AS1	1.36433
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.385114
RP5-837M10.4	0
GPR88	4.92139
RP11-84O12.2	0
LINC01349	0.0499056
RP11-84O12.3	0
HNRNPA1P68	0.0823787
RP11-421L21.2	1.0832
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	3.1257
RP4-575N6.5	2.01273
RP4-575N6.2	1.22422
PPIAP7	0
LINC01307	0.0727047
LINC01709	0
RNU6-965P	0
RPSAP19	0.610698
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.746541
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.544016
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0547696
AMYP1	0.0249917
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0223082
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0228429
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.255121
RP11-270C12.3	0.772724
MIR7852	0
VAV3-AS1	1.16384
RP11-356N1.2	0.878499
RP11-483I13.6	0.357776
NBPF4	0.0231683
RP11-483I13.2	0
SLC25A24P1	0.0466944
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.0181522
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.102295
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.0424024
SPATA42	0.0687519
GPSM2	2.61378
RP5-1065J22.2	0
RP11-20O24.4	3.33183
RP11-20O24.1	0.325522
RANP5	0
RP5-1065J22.8	1.16739
SCARNA2	0
RP5-1065J22.4	0.115671
C1orf194	0.0773267
KIAA1324	1.18285
CELSR2	0.888945
MYBPHL	0.0719844
SYPL2	1.85776
AMIGO1	4.60024
GPR61	0.250243
RNU6V	0
RPL7P8	0
AC000032.2	0
GSTM5	3.91675
RP4-735C1.4	0.0880571
EPS8L3	0.0632146
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0.0539405
ALX3	0
LINC01397	0
UBL4B	0.0646788
SLC6A17	0.0519612
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	1.08631
KCNC4	3.3434
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.618526
LAMTOR5-AS1	0.384591
SLC16A4	3.44991
PROK1	1.30435
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0.0408541
KCNA2	0.241747
KCNA3	4.21047
Y_RNA	0
NRBF2P3	0.0350303
OR11I1P	0
RP11-96K19.4	0.25277
RP11-96K19.2	1.23714
RP11-96K19.5	0.299686
CCNT2P1	0
RNA5SP54	0
CHIAP1	0
CHIAP2	0
CHIA	0.0322706
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.256615
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	1.8267
UBE2FP3	3.68645
RP11-552M11.4	4.24344
Y_RNA	0
RNU6-792P	0
ADORA3	4.9652
LINC01160	3.18388
KRT18P57	0.142561
RNU6-151P	0
FAM212B-AS1	0.225616
KCND3	4.97037
KCND3-IT1	0
KCND3-AS1	0
LINC01750	1.45886
RP5-965F6.2	0.381108
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	1.6544
RP4-671G15.2	1.67121
ST7L	4.04573
MRPL53P1	0.174985
RNU7-70P	0
RP11-426L16.3	1.72964
PPM1J	1.75017
RP11-426L16.9	0
FAM19A3	0.0283758
NUTF2P4	0
LINC01356	0.373579
RP3-522D1.1	2.1032
RP3-522D1.2	0
AKR7A2P1	0.150091
SLC16A1-AS1	1.62741
RP11-31F15.2	0.596606
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	2.05263
RP11-512F24.1	0.213213
MTND5P20	0
RP4-730K3.3	3.59462
RP5-1073O3.2	0.225293
AP4B1-AS1	4.7103
BCL2L15	1.0571
DCLRE1B	4.9007
HIPK1-AS1	0.243815
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0175339
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0662534
DENND2C	0.765065
AMPD1	2.04305
RN7SL432P	0
RNY1P13	0
NR1H5P	0
SYCP1	0
TSHB	0.0952196
TSPAN2	2.92411
LINC01765	0.208364
RP4-663N10.1	0.0116097
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	2.06061
CASQ2	0.969856
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
RP11-159M11.2	0
MAB21L3	0.196397
LINC01779	0
U3	0
ATP1A1-AS1	1.86206
RNU6-817P	0
LINC01762	0.339594
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	3.5867
NAP1L4P1	0.572436
MIR548AC	0
IGSF3	0.400468
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	2.97411
RP4-753F5.1	0.244436
PTGFRN	3.95933
RNA5SP55	0
CD101	2.94218
RP11-27K13.3	0.329034
MIR942	0
TRIM45	3.85754
RPS15AP9	0
VTCN1	0
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.10968
RP4-675C20.4	0.0575425
VPS25P1	0
AL157902.3	0
VDAC2P3	0.232573
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0696915
GDAP2	3.65419
SPAG17	0.0693333
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.0786208
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	4.13668
WARS2-IT1	0.152378
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	2.8224
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.148176
HAO2-IT1	0
HSD3B2	0.206114
GAPDHP74	0.0556035
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.234989
HSD3BP3	0
GAPDHP27	0.0632175
HSD3BP4	0.0628962
GAPDHP33	0.168565
LINC00622	1.77957
HSD3BP5	0.201449
ZNF697	2.64097
PHGDH	3.11046
HMGCS2	0.114188
REG4	0.0433305
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP11-114O18.1	0.0806212
RNU6-465P	0
CH17-472G23.1	0.115194
7SK	0
CH17-472G23.2	4.35055
U1	0
PFN1P2	1.21402
CH17-472G23.4	2.91127
U2	0
7SK	0
NBPF26	3.79905
RNVU1-19	0.326832
PPIAL4A	0
CH17-118O6.6	0.346541
RNVU1-4	0.472071
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	4.23799
RP11-439A17.10	0
RP11-439A17.9	0.309675
HIST2H2BA	1.13576
RP11-439A17.4	0
HIST2H3DP1	1.19773
RP11-439A17.5	0
FAM72B	0.862376
SRGAP2C	4.31993
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.201376
RP11-343N15.2	0
RP11-344P13.4	0.114341
RP11-344P13.3	0
RP11-344P13.6	1.15875
EMBP1	1.06055
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.97556
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.165325
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.252664
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	1.84907
RP5-998N21.4	0.142307
RP5-998N21.7	0
HIST2H3PS2	2.95752
RPL22P5	0
FAM72C	0.495211
SRGAP2D	0.720538
IGKV1OR1-1	0.0843528
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.933387
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0924611
RP11-666A1.7	0
RNVU1-15	0.249044
RP11-763B22.4	0
RP11-763B22.3	1.12659
PFN1P6	0.325327
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.2008
RP3-365I19.2	0
FAM72D	0.594677
CH17-195P21.1	0
RP11-403I13.8	4.85228
U1	0
CH17-195P21.2	4.05717
PPIAL4D	0.151914
RP11-289I10.3	0
CH17-373J23.1	0.880899
RP11-89F3.2	0.644972
NBPF20	0.5815
PFN1P3	0.0955069
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0
NBPF25P	1.17774
GPR89A	3.86416
PDZK1	0.494511
CD160	4.47194
MIR6736	0
ANKRD35	0.903077
ITGA10	3.23611
RP11-315I20.3	0
GNRHR2	2.4372
LIX1L-AS1	0.639103
ANKRD34A	2.00636
HFE2	0.111497
RNVU1-6	0
LINC01719	0.208974
NBPF10	1.23045
NOTCH2NL	1.04875
CH17-353B19.1	0.0416164
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.94977
CH17-385C13.3	0.48878
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.063256
5S_rRNA	0
HYDIN2	0.0763568
U6atac	0
PFN1P8	0.0707067
RP4-704D21.2	0
NBPF13P	0.35216
RP11-325P15.1	0.0678039
RNVU1-8	0
RP11-325P15.2	0.0400294
NBPF13P	0.0203855
RP11-337C18.8	1.60489
FMO5	2.79642
CCT8P1	2.13936
RPL7AP15	0.184879
LINC00624	0.459883
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	3.33225
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.42159
PDZK1P1	0
XXyac-YX155B6.7	0.370419
RNU1-129P	0
RP11-94I2.4	1.09452
RNVU1-7	0
PDE4DIPP1	0.0575954
PFN1P4	0.235109
ABHD17AP1	0.446439
RP4-565E6.1	0.0403525
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	4.37493
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0.175024
RP6-74O6.6	0.510467
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	2.33487
RNVU1-3	0.865681
RP11-495P10.10	2.11118
PPIAL4G	0.0141548
U1	0.644457
NBPF14	3.69963
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
PDE4DIP	4.19894
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0349779
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	3.2905
WI2-1896O14.1	2.2728
RP11-326G21.1	1.06307
7SK	0
RP11-544O24.2	0
NBPF19	3.67698
PPIAL4C	0.474323
LINC00869	2.07164
RP11-353N4.6	3.12194
U1	1.1934
RP11-353N4.5	0.0278804
RNU1-68P	0
RP11-196G18.1	0
HIST2H2BF	3.0912
RP11-196G18.3	0.279208
HIST2H3D	0.700144
HIST2H4A	0.296254
HIST2H3C	0
HIST2H2AA3	0.191753
HIST2H2BD	0.553416
HIST2H2BC	0.982195
HIST2H2AA4	0.27315
HIST2H3A	0
HIST2H4B	0.0173814
RP11-196G18.23	0.0450541
HIST2H2AC	4.09042
HIST2H2AB	0.289602
SV2A	2.39673
OTUD7B	4.66199
RP11-458I7.1	0.0611316
RN7SL480P	0
RNU2-17P	0.210613
RP4-790G17.7	0
CA14	0.104881
CIART	2.78625
MIR6878	0
FALEC	0.518687
MIR4257	0.603643
ADAMTSL4-AS1	1.59402
RN7SL473P	0.359638
RN7SL600P	0.447789
SNORA40	1.33276
U4	0.326468
HORMAD1	0.962992
RNU6-1042P	0
RP11-363I22.3	0.2265
UBE2D3P3	0.0998296
RNU6-1309P	0
RPS27AP6	0.0951583
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.0829393
ANXA9	3.85187
RNU6-884P	0
BNIPL	1.38709
RPS29P29	0
RP11-68I18.10	0.188696
SEMA6C	4.07605
TMOD4	2.24964
RP11-126K1.2	1.92039
RN7SL444P	0.287759
RP11-126K1.9	0.182501
RP11-126K1.6	3.07156
RNY4P25	0
CGN	0.400369
SNORA44	0
TUFT1	2.48389
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0.114612
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0.127854
CELF3	0.0599163
RIIAD1	0
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.812279
RP11-98D18.16	0.324802
RP11-98D18.3	3.18783
TDRKH-AS1	2.20908
RP11-98D18.17	1.2484
LINGO4	0.168429
RORC	1.21266
C2CD4D	0.234491
Y_RNA	0.412796
AL450992.2	1.45859
THEM5	0.838325
KRT8P28	0
AL591893.1	0.0292552
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	3.34976
AL589986.2	0
PUDPP2	0.102482
RPTN	0
FLG-AS1	0.402076
RP11-107M16.2	0.217485
HRNR	0.1101
FLG	0.132186
FLG2	0.0541331
HMGN3P1	0
CRNN	0.92041
LCE5A	0.0862795
CRCT1	0.24562
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0396433
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.0686252
IVL	0.127701
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.898819
SPRR3	2.04131
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.495171
SPRR2D	0.155673
SPRR2A	0.57156
SPRR2B	0
SPRR2E	0.289013
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.592322
PGLYRP3	0
PGLYRP4	0.043285
RNU6-160P	0
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.176341
RN7SL44P	0
BX470102.3	3.08785
S100A5	0.507363
S100A3	0.881765
S100A2	0.706168
S100A14	1.56666
S100A1	2.36603
NPR1	4.3411
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.34976
Y_RNA	0
RP11-216N14.5	0.184642
RP11-216N14.7	0.255708
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.83323
RP11-422P24.10	2.52584
RP11-422P24.11	4.45556
NUP210L	0.105257
RP11-422P24.9	0.235363
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.548725
MIR190B	0
C1orf189	0.163721
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.763029
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.211467
RP11-350G8.5	0.362705
PSMD8P1	0.0953186
UBE2Q1-AS1	0.387477
CHRNB2	0.0851975
KCNN3	2.22303
RP11-307C12.13	0.14399
Metazoa_SRP	0.759425
RP11-307C12.12	2.95867
MIR4258	0
LENEP	0.101498
DCST2	1.6949
DCST1	0.252629
DCST1-AS1	1.69967
EFNA3	2.27039
Y_RNA	0
HMGN2P18	0
TRIM46	1.73473
MUC1	3.004
RP11-263K19.4	2.43981
GBAP1	4.37395
MTX1P1	0.863136
HCN3	3.27275
PKLR	0.087505
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0616999
RP11-29H23.7	1.9307
DAP3P1	0.167342
RP11-29H23.6	0.144207
RP11-29H23.4	0.175515
RP11-29H23.5	1.22192
RP11-243J18.2	0
RP11-101O6.2	0.382794
U4	0
SNORA80E	0
RXFP4	0.135389
MIR6738	0
RP11-336K24.5	0.0933274
RAB25	0.318719
MEX3A	0.378625
SNORA26	0
VHLL	0
TSACC	0.683234
RHBG	0.346399
RP11-139I14.2	0.008545
C1orf61	0.116299
MIR9-1	0
RP11-98G7.1	0.0325105
Y_RNA	0
RP11-284F21.8	0
IQGAP3	0.950499
TTC24	4.24946
RP11-284F21.11	0
HAPLN2	0.525693
RP11-284F21.9	0.548565
BCAN	0.117443
RP11-284F21.10	1.79297
RP11-284F21.7	1.21591
RP11-66D17.3	0
RP11-66D17.5	1.45399
NTRK1	0.421705
INSRR	0.105939
LRRC71	0.413139
MIR765	0.7974
RN7SL612P	0
RP11-110J1.2	0.047231
KRT8P45	0.117651
ETV3L	0
CYCSP52	0.0657996
RP11-71G12.1	0.0429927
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0.43009
