Name	Pituitary
RP5-1044H5.1	0.129074
COX6CP13	1.07056
RNU2-15P	0
RP4-630A11.3	0.0795014
LEPR	3.88723
RP11-430H12.2	0.0637516
RN7SL854P	0
PDE4B	2.54747
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.371157
TCTEX1D1	0.968643
INSL5	0.310407
WDR78	2.33464
RP11-342H21.2	0
C1orf141	0.010691
SNORA31	0
RP4-547N15.3	0.130229
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.156107
RNU6-387P	0.299683
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.390435
RP4-609E1.2	0.0552735
ARL5AP3	0.327915
CTBP2P8	0.404026
MIR1262	0
RPS7P4	0.209546
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.017453
DEPDC1	0.0363065
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.144557
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.698435
CTH	4.12684
Metazoa_SRP	0
RP11-42O15.3	1.08473
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.445116
RP3-333A15.1	0
RP3-333A15.2	0.11728
ZRANB2-AS1	0.422202
MIR186	0.813739
ZRANB2-AS2	0.188338
RP11-115M14.1	0
NEGR1	4.14016
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.204611
RPL31P12	0.142405
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.374785
TNNI3K	3.29356
RP11-439H8.4	0.27266
RP4-650F12.2	0.336345
LRRC53	0.0523562
ERICH3-AS1	0.0155073
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.0396679
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	4.17366
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0.033338
RP4-682C21.5	0
DLSTP1	1.73198
MSH4	0.177075
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	3.45981
RP11-335E14.1	0
RP5-1102E8.3	0.190703
TPI1P1	1.3164
RNU6-161P	0
RP11-415A20.1	0
MIR7156	0
RP4-564M11.2	0.88723
RP11-363H12.1	0
AK5	1.26266
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.164479
NSRP1P1	0.204947
HSPE1P25	0
NEXN-AS1	0.20844
NEXN	1.44247
RP11-386I14.4	2.91915
RP11-386I14.2	0.243777
GIPC2	2.0823
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0270013
PTGFR	0.253461
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.60608
RP4-641G12.3	0.0765575
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0.183019
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0408455
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.0921013
RP5-837I24.4	0.0965334
RP5-837I24.5	0
ST13P20	0.0497741
RP11-147G16.1	0
LINC01362	0
LINC01361	0.170358
LINC01712	0
LINC01725	0.299033
RP5-836J3.1	0.0770868
TTLL7-IT1	0.137046
RP4-552O12.1	0
RP11-486G15.1	0.158332
RP11-82H13.2	0.266311
SNORA2	0
SAMD13	0.879854
RP11-376N17.4	0.0550305
UOX	0.896146
DNASE2B	0.175725
SPATA1	1.23659
LINC01555	0
RP11-484D4.3	0
LPAR3	0.0724927
MCOLN2	1.09992
WDR63	4.02455
MIR4423	0
SYDE2	1.68628
Y_RNA	0
RP11-131L23.1	0.127946
Y_RNA	0
RP11-131L23.2	0.245607
RP4-621F18.2	0.227243
RP11-290M5.4	0.733868
SNORD81	0
RP11-290M5.2	0
COL24A1	1.29745
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0707399
CLCA1	0.0456332
CLCA4	0.162331
CDCA4P2	0
RP4-651E10.4	1.40588
CLCA3P	0.0519213
RP4-612B15.2	0.125701
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.645923
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.126228
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0.153975
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0716822
RPL36AP10	0
RNU6-125P	0
ELOCP19	4.50497
RP11-82K18.2	1.19213
Y_RNA	0
GBP7	0.0622323
GBP5	0.773872
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	1.14926
CAPNS1P1	0
GBP1P1	1.18531
RP11-413E1.4	0.0467279
LRRC8C	3.06002
RP11-413E1.2	0
RP5-943J3.1	0.548
RP11-302M6.5	0.200233
RN7SKP272	0
GEMIN8P4	3.69828
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.519639
RP4-665J23.4	0
PHKA1P1	0.521591
RPL5P6	0
Y_RNA	0
FEN1P1	0.0335985
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0521254
RN7SL653P	0
BRDT	0.0217813
EPHX4	1.21736
LPCAT2BP	0
SETSIP	0.102331
BTBD8	0.872582
GAPDHP46	0
PRKAR1AP1	0.0683781
RP4-621B10.8	1.14516
RP4-775D17.1	0
C1orf146	0.0639324
ACTBP12	0
RPAP2	4.50064
RN7SL824P	0
GFI1	0.800323
RP4-593M8.1	0
HMGB3P9	0.199298
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORD21	2.89281
SNORA66	2.77468
SNORA51	0
RP11-386I23.1	0.126745
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.91791
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.792101
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.18727
RP11-488P3.1	0.491241
MIR760	0
RP4-561L24.3	2.51052
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.118734
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0.0721763
RP11-366L18.1	0
RP11-86H7.6	0.0845759
SLC44A3-AS1	2.93953
KATNBL1P2	0
MIR378G	0
ALG14	2.2443
RP11-313A24.1	0.0635071
RP11-57H12.2	0.171974
Y_RNA	0
RP11-57H12.3	0.387614
RP11-57H12.5	0.737971
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.0544528
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.39052
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.052722
DPYD-IT1	0
SEC63P1	0.514396
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0485447
LINC01930	1.53776
RP11-490G2.2	1.83202
MIR137HG	1.08011
NFU1P2	0
LINC01776	0.509
RP11-296E3.2	0.214737
PLPPR5	0.264596
RP5-896L10.1	0.0258138
RP11-234N17.1	1.39358
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.159919
FRRS1	0.758745
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.845269
SLC35A3	3.59693
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.87927
RP4-714D9.4	0
LRRC39	4.33955
DBT	4.67497
RPL23AP90	0.189233
BRI3P1	0.0953107
RP11-305E17.4	0.24017
RTCA-AS1	4.84414
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0425215
RP5-837M10.4	0
GPR88	0.459689
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.0934355
RP11-421L21.2	0.524663
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.412137
RP4-575N6.5	0.193516
RP4-575N6.2	0.525624
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.449741
OLFM3	1.63117
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.40111
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0567656
AMYP1	0.0283788
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0320153
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0470126
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	2.88071
RP11-270C12.3	0.376046
VAV3	2.04086
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0123995
RP11-483I13.6	0.398855
NBPF4	0.330693
RP11-483I13.2	0
SLC25A24P1	0.295902
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.292167
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.404876
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.361
SPATA42	0.16974
GPSM2	3.51835
RP5-1065J22.2	0
RP11-20O24.4	3.25892
RP11-20O24.1	0.24073
RANP5	0
RP5-1065J22.8	3.65677
SCARNA2	0
RP5-1065J22.4	0.389313
MYBPHL	4.39436
SYPL2	1.41813
GNAI3	4.32444
RNU6V	0
RPL7P8	0.16943
AC000032.2	0
RP4-735C1.4	0.183666
EPS8L3	0.0315992
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	1.33631
LINC01397	0.938298
UBL4B	2.01865
RP5-1028L10.1	0.226548
RP5-1028L10.2	0.84111
KCNC4-AS1	1.06885
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.412745
RBM15	2.88984
LAMTOR5-AS1	0.435422
SLC16A4	4.50197
PROK1	1.10112
RP11-470L19.6	0
CYMP	0.0491529
CYMP-AS1	0.0221595
KCNA10	0
KCNA2	1.98165
RP11-284N8.3	1.63003
KCNA3	0.821503
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0841439
RP11-96K19.2	0.525162
RP11-96K19.5	0.420097
CCNT2P1	0
RNA5SP54	0
CHI3L2	0.696999
CHIAP1	0
CHIAP2	0
CHIA	1.5344
RP5-1125M8.2	0
RP5-1125M8.3	0
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	4.30866
RP11-552M11.8	1.50849
UBE2FP3	2.45805
RP11-552M11.4	2.23436
Y_RNA	0
TMIGD3	0.722686
RNU6-792P	0
ADORA3	2.28787
LINC01160	3.44536
KRT18P57	0.0613367
RNU6-151P	0
FAM212B	1.07672
FAM212B-AS1	0.215992
KCND3-IT1	0.099769
KCND3-AS1	0
LINC01750	1.48997
RP5-965F6.2	0.0724621
TXNP3	0
snoU13	0
MIR4256	0
WNT2B	2.62571
RP4-671G15.2	3.78007
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.57346
PPM1J	3.61391
RP11-426L16.9	0
FAM19A3	0.393312
NUTF2P4	0
LINC01356	0.238485
RP3-522D1.1	0.831345
RP3-522D1.2	0
AKR7A2P1	0.292344
SLC16A1-AS1	0.998957
RP11-31F15.2	0.730915
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.289703
MTND5P20	0
RP5-1073O3.2	0.0449656
PTPN22	0.551741
AP4B1-AS1	3.76109
BCL2L15	0.543462
DCLRE1B	1.63655
HIPK1-AS1	0.739371
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.268829
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0731715
DENND2C	1.95774
AMPD1	0.204493
RN7SL432P	0
RNY1P13	0.414285
NR1H5P	0
SYCP1	0
TSPAN2	2.83553
LINC01765	1.23403
RP4-663N10.1	0
NGF	3.41614
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.745911
CASQ2	0.326842
NHLH2	0.178935
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0836191
RP11-159M11.2	0
MAB21L3	0.029933
LINC01779	0.290348
U3	0
ATP1A1-AS1	4.63669
RNU6-817P	0.583937
LINC01762	0.0522917
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.899969
NAP1L4P1	0.53746
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.07204
FTH1P22	0.0815205
RP4-753F5.1	0.652766
RNA5SP55	0
CD101	0.348958
RP11-27K13.3	0.204416
TTF2	3.31114
MIR942	0
RPS15AP9	0
VTCN1	0.148986
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	3.58454
RP4-675C20.4	0.303312
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	3.19156
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	1.20254
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.0456283
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	3.18338
RPL6P2	0
RP11-418J17.3	0
LINC01780	0.0925744
RNU1-75P	0
HAO2	0.0588068
HAO2-IT1	0
HSD3B2	0.162544
GAPDHP74	0.253827
HSD3BP2	0
GAPDHP23	0.102001
HSD3BP1	0
GAPDHP58	0.089356
HSD3B1	0
GAPDHP32	0.372821
HSD3BP3	0
GAPDHP27	0.322909
HSD3BP4	0.158219
GAPDHP33	0.232103
LINC00622	2.90327
HSD3BP5	0.35134
HMGCS2	0.16299
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.835992
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.90642
7SK	0
U1	0.188904
PFN1P2	2.77628
U2	1.10604
7SK	0
NBPF26	1.74194
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.306937
RNVU1-4	0.725063
LINC00623	3.55207
CH17-118O6.3	0.0252519
U1	0
CH17-118O6.4	0
FCGR1B	0.316543
RP11-439A17.10	0
RP11-439A17.9	0.0751783
HIST2H2BA	1.23474
RP11-439A17.4	0
HIST2H3DP1	0.622126
RP11-439A17.5	0
FAM72B	0.108945
SRGAP2C	2.78872
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.41561
RP11-343N15.2	0.0834358
RP11-344P13.4	0
RP11-344P13.3	0
EMBP1	0.859847
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.54338
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.031004
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.625921
HIST2H2BB	1.08694
RP5-998N21.4	0.0619924
RP5-998N21.7	0
HIST2H3PS2	0.461214
RPL22P5	0
FAM72C	0.0199485
SRGAP2D	0.188335
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.399528
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0597847
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.196334
PFN1P6	0.346649
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.627394
RP3-365I19.2	0
FAM72D	0.0916053
CH17-195P21.1	0
RP11-403I13.8	3.30371
U1	0
CH17-195P21.2	4.59464
RP11-289I10.2	3.24437
PPIAL4D	0.0912555
RP11-289I10.3	0
CH17-373J23.1	0.842684
RP11-89F3.2	0.401606
NBPF20	0.73618
PFN1P3	0.300849
U1	0
U1	0.281275
CH17-262O2.2	0
CH17-262O2.1	0.611648
NBPF25P	1.53286
PDZK1	0.651566
CD160	0.412781
MIR6736	0
ANKRD35	3.39735
RP11-315I20.3	0
LIX1L-AS1	0.8717
HFE2	0.0761217
RNVU1-6	0.373639
LINC01719	0.982882
NBPF10	0.256537
NOTCH2NL	0.281001
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.18895
CH17-385C13.3	0.162698
U1	0.209708
U1	0.311111
RP11-640M9.4	0
CH17-408M7.1	0.822196
5S_rRNA	0
HYDIN2	1.29128
U6atac	0
PFN1P8	0.173102
RP4-704D21.2	0
NBPF13P	0.0321545
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0.0239355
NBPF13P	0
RP11-337C18.8	2.64588
FMO5	4.44867
CCT8P1	2.87262
RPL7AP15	0.22336
LINC00624	0.636488
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
GJA5	0.276823
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	0.951391
PDZK1P1	0
XXyac-YX155B6.7	0.236064
RNU1-129P	0
RP11-94I2.4	0.645986
RNVU1-7	0
PDE4DIPP1	0.0617595
PFN1P4	0.328879
ABHD17AP1	0.28451
RP4-565E6.1	0.38192
XXyac-YX155B6.5	0.034831
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	3.28662
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0376849
Y_RNA	0
MIR5087	0
RNU1-122P	0.277401
RP6-74O6.6	1.9614
RNVU1-1	0.448701
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	3.56725
RNVU1-3	1.62288
RP11-495P10.10	1.67851
PPIAL4G	0
U1	0.55073
NBPF14	0.644295
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0.454414
RP4-791M13.5	0
RP4-791M13.4	0.27836
RP4-791M13.3	0.108047
CH17-78J1.1	0
RNU1-59P	0.207587
RP11-326G21.1	1.08425
7SK	0
RP11-544O24.2	0.046256
NBPF19	1.33525
PPIAL4C	0.06582
LINC00869	3.23017
RP11-353N4.6	2.79198
U1	2.20544
RP11-353N4.5	0.0398455
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.907328
HIST2H2BF	3.94161
RP11-196G18.3	0.646529
HIST2H3D	0.445126
HIST2H4A	0.165159
HIST2H3C	0
HIST2H2AA3	0.0775397
HIST2H2BD	0.354876
HIST2H2BC	0.721805
HIST2H2AA4	0.134956
HIST2H3A	0
HIST2H4B	0.0224897
RP11-196G18.23	0.103409
HIST2H2AC	3.81261
HIST2H2AB	0.136718
RP11-458I7.1	0.284891
RN7SL480P	0
RNU2-17P	0.636573
RP4-790G17.7	0
CA14	0.69163
MIR6878	0
FALEC	1.31463
RP11-54A4.2	1.18931
MIR4257	0
ADAMTSL4-AS1	0.527114
RN7SL473P	0.154694
RN7SL600P	0.180446
SNORA40	0.877282
U4	0.35307
HORMAD1	0.0389531
RNU6-1042P	0
CTSS	3.6699
RP11-363I22.3	0.270088
UBE2D3P3	0.169951
RNU6-1309P	0
RPS27AP6	0.465558
RP11-235D19.4	0.0807606
CYCSP51	0
RP11-316M1.3	0.144227
ANXA9	4.4077
RNU6-884P	0
BNIPL	0.759688
RPS29P29	0
RP11-68I18.10	2.20028
TNFAIP8L2	1.73738
TMOD4	0.872838
RP11-126K1.2	2.14327
RN7SL444P	0.387578
RP11-126K1.9	0.70554
RP11-126K1.6	3.45082
RNY4P25	0
SNORA44	0
RP11-74C1.4	0.194048
MIR554	0
RP11-74C1.2	0.389408
RP11-404E16.1	0.169832
RNU6-1062P	0
RP11-98D18.1	1.47553
RNU6-662P	0
RP11-98D18.7	1.74647
OAZ3	1.67471
RP11-98D18.16	0.643889
RP11-98D18.3	3.6174
TDRKH-AS1	2.81344
RP11-98D18.17	2.24842
LINGO4	2.2208
C2CD4D	1.68766
Y_RNA	4.19202
THEM5	3.13929
KRT8P28	0
AL591893.1	0.0219056
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0537252
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.04166
RP11-107M16.2	0.102166
HRNR	0.202192
FLG	0.329176
FLG2	0.0793882
HMGN3P1	0
CRNN	0.847279
LCE5A	0.0569089
CRCT1	0.210248
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0370745
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.0830392
IVL	0.104904
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.846954
SPRR3	2.02911
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.582858
SPRR2D	0.129454
SPRR2A	0.47384
SPRR2B	0
SPRR2E	0.285454
SPRR2F	0.103397
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.0916172
PRR9	0
RP1-140J1.4	0
LOR	0.209286
PGLYRP3	0.0195318
PGLYRP4	0
RNU6-160P	0
S100A12	2.69536
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.153508
RN7SL44P	0
S100A5	0.260107
S100A3	0.671184
S100A2	1.53879
S100A14	3.45591
S100A1	2.68741
RP1-178F15.4	3.52846
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.722668
Y_RNA	0
RP11-216N14.5	0.120753
RP11-216N14.7	0.237519
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	2.26029
RP11-422P24.10	4.47866
NUP210L	0.106851
RP11-422P24.9	0.234364
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.176034
MIR190B	0
C1orf189	0.113968
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0224157
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.159448
RP11-350G8.5	1.01304
PSMD8P1	0.126738
SHE	2.58729
TDRD10	4.41592
UBE2Q1-AS1	0.416932
KCNN3	2.11269
RP11-307C12.13	1.50246
Metazoa_SRP	0.801808
MIR4258	0
LENEP	0.210493
DCST2	1.86425
DCST1	0.227912
DCST1-AS1	1.36478
EFNA4	3.94987
Y_RNA	0
HMGN2P18	0
MTX1P1	1.44322
PKLR	0.0430511
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.0739347
RNU6-1297P	0
POU5F1P4	0.0528286
RP11-29H23.7	2.27172
DAP3P1	0.120808
RP11-29H23.6	0.233612
RP11-29H23.4	0.21308
RP11-29H23.5	1.04841
RP11-243J18.2	0
RP11-101O6.2	0.212401
U4	0
SNORA80E	0.245163
RXFP4	0
MIR6738	0
RP11-336K24.12	0.74731
RP11-336K24.5	0.128554
MEX3A	0.53382
SNORA26	0
VHLL	0.0338917
TSACC	0.847831
RHBG	0.109051
RP11-139I14.2	0.0147429
C1orf61	0.0943609
MIR9-1	0
RP11-98G7.1	0.246074
Y_RNA	0
RP11-284F21.8	0.0464833
IQGAP3	0.169764
TTC24	1.19143
RP11-284F21.11	0.484008
HAPLN2	1.09412
RP11-284F21.9	0.109411
BCAN	2.63781
RP11-284F21.10	0.301267
RP11-284F21.7	0.330253
RP11-66D17.3	0.0182014
RP11-66D17.5	2.22719
SH2D2A	2.73756
NTRK1	2.71719
INSRR	1.14793
LRRC71	0.588087
MIR765	1.54407
RN7SL612P	0
RP11-110J1.2	0.0397809
KRT8P45	0.751357
ETV3L	0.0833541
CYCSP52	0.162169
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0366278
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.0825121
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0535934
FCRL1	0.0560428
CD5L	0.0326564
MRPS21P2	0
RP11-451O13.1	0
KIRREL	4.23377
KIRREL-IT1	0
LINC01704	0
ELL2P1	0.0611732
CD1D	1.78799
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0
HMGN1P5	0
CD1C	0.32278
CD1B	0
CD1E	0.0635723
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.0652611
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0540317
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.028349
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	1.5919
PYHIN5P	0
PYHIN1	0.327485
RAD1P2	4.00082
RNA5SP60	0
CADM3-AS1	4.00301
MPTX1	0
OR10J2P	0
FCER1A	0.827283
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0.0546761
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.306078
RP11-419N10.5	0
FCRL6	0.485157
SNORD64	0
VSIG8	0.977181
CFAP45	0.655546
MIR4259	0
RP11-190A12.9	0
IGSF9	1.18876
SLAMF9	0
LINC01133	0.0645955
RP11-48O20.5	0
KCNJ10	0.555551
RP11-226L15.1	0
RP11-536C5.2	0.0679645
KCNJ9	3.39068
ATP1A4	0.136271
CASQ1	1.59662
RP11-536C5.7	1.84947
RP11-574F21.2	2.46707
RPSAP18	1.83114
SUMO1P3	0.435932
Y_RNA	0.454012
NHLH1	0.637325
RNU4-42P	0
