Name	Muscle - Skeletal
RP5-1024G6.2	0.114453
RP5-1024G6.7	0.0196436
RP5-1024G6.5	0.112534
LRP8	0.29481
RP4-784A16.1	0
RP4-784A16.2	0
RP4-784A16.3	0
RP4-784A16.4	0
LINC01771	0
RP11-117D22.1	0
RP11-117D22.2	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0.0683908
RNU7-95P	0
NDC1	3.48615
SNORA58	0
RP4-654H19.2	0
DIO1	0.0367166
HSPB11	1.78299
HNRNPA3P12	0.0762936
LDLRAD1	0
RP4-758J24.6	0.329766
TCEANC2	1.942
MIR4781	0
RP4-758J24.4	0
CDCP2	0
RP11-446E24.3	0
CYB5RL	1.56771
SSBP3-AS1	0.729942
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	0.653429
FAM151A	0.0804848
RP11-240D10.4	0
MROH7	1.63949
PARS2	2.62192
TTC22	0.0325874
RP11-67L3.2	0
LEXM	0.0293633
RP11-67L3.5	0
RP11-67L3.4	0
TMEM61	0.124988
BSND	0
PCSK9	0.0113906
RP11-101C11.1	0
GYG1P3	0.0691473
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0191618
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0.0466976
RPSAP20	0.0724536
RP11-504A18.1	0.938498
LINC01767	0
RPL21P23	0.055445
RPL23AP85	0
RP11-377K22.2	0
C1orf168	1.34772
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	0.0360827
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.043833
RPS26P15	0.0853543
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.478834
RP4-592A1.2	0.544077
RP11-63G10.4	0.0289646
LINC01135	0.164263
RP11-63G10.3	0.114405
RP11-63G10.2	0
RP4-794H19.1	0.716255
LINC01358	0.194327
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.924826
RP11-467C18.1	1.43452
FGGY	3.97022
MIR4711	0
RP4-782L23.2	0.162077
HOOK1	0.124165
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0140109
RP11-436K8.1	0.0357098
NFIA-AS2	0.0875557
RP4-802A10.1	0
NFIA-AS1	0
RP11-430G17.1	0
RP11-430G17.3	0.463662
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0187514
RP5-1155K23.4	0
KANK4	0.0540606
RNU6-371P	0
DOCK7	1.0666
RP11-293K19.1	0
ANGPTL3	0
RP5-849H19.3	0
RP5-849H19.2	0
RP11-230B22.1	0
ATG4C	2.42249
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0138406
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	1.00525
FOXD3	0.198168
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	1.689
ITGB3BP	1.0606
EFCAB7	2.34534
RN7SL488P	0
RNU7-123P	0
DLEU2L	1.01731
RN7SL130P	1.18707
ROR1	0.531575
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0
UBE2U	0
RNU7-62P	0
CACHD1	2.14257
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.25693
SLC2A3P2	0.121582
RP4-535B20.4	0.197163
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.209555
RP4-535B20.2	0
MRPS21P1	0
AK4	0.653225
RPS29P7	0
DNAJC6	0.250865
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	0.579761
RP11-430H12.2	0
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	0.797035
MIR3117	0
RP4-598P13.1	0.0712596
TCTEX1D1	0.458249
INSL5	0
WDR78	0.15495
RP11-342H21.2	0
MIER1	3.73185
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	1.94879
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.166712
RP4-609E1.2	0
DIRAS3	0.676188
ARL5AP3	0.0686427
WLS	4.23234
CTBP2P8	0.0597724
MIR1262	0
RPS7P4	0.115457
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0
DEPDC1	0.0243305
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.185605
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
HHLA3	1.51935
RP11-180O5.2	0
CTH	1.58061
Metazoa_SRP	0
RP11-42O15.3	0.491255
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.114534
RP3-333A15.1	0
RP3-333A15.2	0
ZRANB2-AS1	0
MIR186	0
ZRANB2-AS2	0.0283265
RP11-115M14.1	0
NEGR1	1.12607
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.123303
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0286145
FPGT	2.52656
TNNI3K	1.3368
RP11-439H8.4	0
RP4-650F12.2	0.0314904
LRRC53	0
ERICH3	0.00890669
ERICH3-AS1	0
RP11-17E13.2	0.467218
CRYZ	4.99125
TYW3	4.27082
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.435875
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.671587
MSH4	0.640949
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	0.768195
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	3.40777
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.0267884
MIR7156	0
RP4-564M11.2	0
PIGK	4.12585
RP4-706A16.3	2.31551
RP11-363H12.1	0
AK5	0.0720584
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0.047042
RNA5SP21	0
RP11-181C21.4	0.116349
NSRP1P1	0.0362055
HSPE1P25	0
NEXN-AS1	1.00343
RP11-386I14.4	1.10114
RP11-386I14.2	0.0814113
GIPC2	0.749925
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0245002
PTGFR	1.04838
RP11-472F19.1	0
RNA5SP23	0
IFI44L	1.31155
IFI44	4.02714
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
ADGRL2	2.00598
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0
RP5-836J3.1	0
TTLL7	2.74156
TTLL7-IT1	0
RP4-552O12.1	0
RP11-486G15.2	1.3862
PRKACB	2.37567
RP11-486G15.1	0
RP11-82H13.2	0.116964
SNORA2	0
SAMD13	1.20849
RP11-376N17.4	0.0615032
UOX	0.124411
DNASE2B	0.482975
SPATA1	0.152906
CTBS	1.14234
LINC01555	0
RP11-484D4.3	0
SSX2IP	1.55216
LPAR3	0.0103881
MCOLN2	0.133885
WDR63	0.022551
MCOLN3	0.260028
MIR4423	0
RP11-33E12.2	0.739913
SYDE2	0.507461
Y_RNA	0
BCL10	1.9172
RP11-131L23.1	0.0214544
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.126037
RP11-290M5.4	0.210598
SNORD81	0
RP11-290M5.2	0.15387
ZNHIT6	3.66161
COL24A1	0.152412
RNA5SP51	0
RP4-682E18.1	0
ODF2L	1.05291
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0259078
CLCA1	0
CLCA4	0.0303511
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.52833
RP4-612B15.2	0.0557768
HS2ST1	2.78236
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	0.565978
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0
LINC01773	0.130345
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.012315
RPL36AP10	0
RNU6-125P	0
ELOCP19	0.933414
RP11-82K18.2	0.0784539
RBMXL1	2.95756
GBP3	1.15737
Y_RNA	0
GBP1	2.32749
GBP7	0.0516089
GBP4	2.42277
GBP5	0.115508
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0621817
CAPNS1P1	0
GBP1P1	0.163742
LRRC8B	2.56077
FLJ27354	0.197779
RP11-413E1.4	0
LRRC8C	1.17573
RP11-413E1.2	0
RP5-943J3.1	0
RP5-943J3.2	0.137255
LRRC8D	4.02386
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	2.76018
ZNF326	4.13537
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	2.66316
LINC01763	0
RP4-665J23.4	0
PHKA1P1	1.71006
RPL5P6	0
HFM1	0.810917
Y_RNA	0
FEN1P1	0
CDC7	0.268514
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0
RN7SL653P	0
BRDT	0
EPHX4	0.0522319
LPCAT2BP	0
SETSIP	0.094245
BTBD8	0.214188
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	0.683289
RP4-621B10.8	0.418092
RP4-775D17.1	0
C1orf146	0.026948
ACTBP12	0
GLMN	3.81895
RPAP2	2.70706
RN7SL824P	0
GFI1	0.0726221
EVI5	1.90816
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	3.49173
SNORD21	0.927961
SNORA66	0.597301
SNORA51	0
RP11-386I23.1	0.0236786
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	3.73807
CCDC18	1.66866
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	1.54457
RP4-717I23.2	0
RP4-713B5.2	0.524955
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0484548
RP11-488P3.1	0.506737
MIR760	0
RP4-561L24.3	0.356479
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0339143
RP11-78O9.1	0
ARHGAP29	4.45095
RN7SL440P	0
RP11-148B18.1	0.044873
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
F3	4.36621
RP11-86H7.6	0
SLC44A3-AS1	0.017632
KATNBL1P2	0
MIR378G	0
SLC44A3	0.0755952
RP4-639F20.1	1.25604
ALG14	0.462055
RP11-313A24.1	0
RP11-57H12.2	0.0813622
Y_RNA	0
RP11-57H12.3	0.062986
RP11-57H12.5	0.135538
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.322041
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
PTBP2	2.60816
DPYD	2.47547
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.158968
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0
SNX7	2.55884
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	0.469047
PLPPR4	0.226758
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.533731
FRRS1	0.779285
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
SLC35A3	1.21446
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.12835
RP4-714D9.4	0
RPL23AP90	0
BRI3P1	0.0680578
RP11-305E17.4	0
RTCA-AS1	1.20429
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.44201
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.122326
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
VCAM1	1.29239
EXTL2	2.39102
SLC30A7	1.60953
HNRNPA1P68	0.0434662
RP11-421L21.2	0.090198
RP11-421L21.3	1.94209
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.400661
RP4-575N6.5	0.135662
RP4-575N6.2	0.360214
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.249576
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.046638
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.12454
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0239035
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0483112
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	1.16599
NTNG1	0.015463
RP11-270C12.3	3.24869
VAV3	0.236879
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0099024
SLC25A24	3.07512
RP11-483I13.6	0.0578079
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	0.727372
HENMT1	1.20268
FNDC7	0.0077639
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.102646
SPATA42	0
GPSM2	3.1405
RP5-1065J22.2	0
RP11-20O24.4	1.25462
RP11-20O24.1	0.133583
RANP5	0
RP5-1065J22.8	0.313843
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0
KIAA1324	0.0447043
CELSR2	4.84477
PSRC1	0.500988
MYBPHL	0.666977
CYB561D1	3.62339
GPR61	0.129534
GNAI3	1.2975
RNU6V	0
AMPD2	2.32151
RP5-1160K1.6	0.174166
RPL7P8	0.0484592
AC000032.2	0
GSTM5	0.717659
RP4-735C1.4	0.130921
EPS8L3	0.00652702
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	3.58758
ALX3	0
LINC01397	0
UBL4B	0.0648222
SLC6A17	0.0799737
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.0918176
KCNC4	1.09288
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.210657
RBM15	4.2581
LAMTOR5-AS1	0.34841
SLC16A4	0.890196
RP5-1074L1.4	4.24912
PROK1	0.262278
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.198245
RP11-284N8.3	0.0373998
KCNA3	0.0215739
Y_RNA	0
NRBF2P3	0.0398188
OR11I1P	0
CD53	1.66973
RP11-96K19.4	0.0867545
RP11-96K19.2	0.264442
RP11-96K19.5	0.116732
CCNT2P1	0
RNA5SP54	0
CEPT1	2.12341
DENND2D	0.217645
CHI3L2	0.23296
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.0525311
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	1.66858
RP11-552M11.8	0.679164
UBE2FP3	0.567427
RP11-552M11.4	0.548949
Y_RNA	0
TMIGD3	0.148206
RNU6-792P	0
ADORA3	0.239868
LINC01160	0.220192
KRT18P57	0
RNU6-151P	0
FAM212B	3.81323
FAM212B-AS1	0.498041
KCND3	1.4654
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.265474
RP5-965F6.2	0.10135
TXNP3	0
snoU13	0
CTTNBP2NL	1.80181
MIR4256	0
WNT2B	0.70539
RP4-671G15.2	1.1968
ST7L	2.23891
MRPL53P1	0
RNU7-70P	0
MOV10	3.46108
RP11-426L16.3	0.0753065
RP11-426L16.9	0
FAM19A3	0
NUTF2P4	0
LINC01356	0.0221595
RP3-522D1.1	0
RP3-522D1.2	0.135549
AKR7A2P1	0.143737
SLC16A1-AS1	0.613825
RP11-31F15.2	0.172601
LRIG2	2.86434
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	1.00831
RP11-512F24.1	0.111861
MTND5P20	0
PHTF1	1.80516
RP4-730K3.3	1.04221
RP5-1073O3.2	0
PTPN22	0.115999
AP4B1-AS1	0.423392
BCL2L15	0.120046
AP4B1	3.55198
DCLRE1B	0.796169
HIPK1-AS1	0.0305525
OLFML3	4.35418
RP4-590F24.1	0.05462
RP4-590F24.2	0.025834
SYT6	0.0619962
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.373354
RN7SL432P	0
NRAS	4.92453
RNY1P13	0
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	0.647725
LINC01765	0
RP4-663N10.1	0.0243013
NGF	0.560596
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	0.450289
NHLH2	0.0229512
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	0.37653
RP11-159M11.2	0
MAB21L3	0.00862581
LINC01779	0
U3	0
ATP1A1-AS1	0.769136
RNU6-817P	0
LINC01762	0.0540882
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.180995
CD58	4.1387
NAP1L4P1	0.147209
MIR548AC	0
IGSF3	0.409251
MIR320B1	0
C1orf137	0
GAPDHP64	0.018405
NEFHP1	0
CD2	0.161951
FTH1P22	0
RP4-753F5.1	0
PTGFRN	1.46004
RNA5SP55	0
CD101	0.0525285
RP11-27K13.3	0.0156736
TTF2	2.26019
MIR942	0
RPS15AP9	0
VTCN1	0.0957518
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.268388
RP4-675C20.4	0.033925
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	0.740694
SPAG17	0.0294095
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	3.87123
WARS2-IT1	0.0380498
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	0.859041
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0
HAO2-IT1	0
HSD3B2	0.0226977
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0.0268621
HSD3B1	0
GAPDHP32	0.0536678
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.0263571
GAPDHP33	0.0240019
LINC00622	0.209494
HSD3BP5	0.0710829
ZNF697	1.72084
PHGDH	0.519539
HMGCS2	0.835721
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.379451
NOTCH2	3.38842
RP11-114O18.1	0
RNU6-465P	0
7SK	0
CH17-472G23.2	0.781412
U1	0.421917
PFN1P2	0.983342
NBPF8	1.16638
U2	0.132626
7SK	0
NBPF26	0.897958
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0
RNVU1-4	0
LINC00623	0.133555
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.0314812
RP11-439A17.10	0
RP11-439A17.9	0
HIST2H2BA	0.0574024
RP11-439A17.4	0
HIST2H3DP1	0
RP11-439A17.5	0
FAM72B	0.0267874
SRGAP2C	0.478304
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.0677334
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.0193819
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	0.284158
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0.0425801
NBPF17P	0
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.0299626
HIST2H2BB	0.0433264
RP5-998N21.4	0
RP5-998N21.7	0
HIST2H3PS2	0
RPL22P5	0
FAM72C	0
SRGAP2D	0.0753712
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.190724
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	1.53578
PFN1P6	0
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.161862
RP3-365I19.2	0
FAM72D	0.0148419
CH17-195P21.1	0
RP11-403I13.8	0.120024
U1	0
CH17-195P21.2	0.220694
RP11-289I10.2	1.06935
PPIAL4D	0
RP11-289I10.3	0
CH17-373J23.1	0
RP11-89F3.2	0
NBPF20	0.102161
PFN1P3	0.056338
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.352729
NBPF25P	0.259321
GPR89A	1.60736
PDZK1	0.097782
CD160	0.0743998
NUDT17	1.75541
MIR6736	0
RP11-315I20.3	0.0678797
GNRHR2	1.96907
LIX1L-AS1	0.78516
ANKRD34A	3.75777
RNVU1-6	0
LINC01719	0.16405
NBPF10	0.264799
NOTCH2NL	0.389293
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.0832713
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0
5S_rRNA	0
HYDIN2	0.0156923
U6atac	0
NBPF12	1.16749
PFN1P8	0
RP4-704D21.2	0
NBPF13P	0.125952
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	0.563139
FMO5	0.404097
PDIA3P1	1.0648
CCT8P1	0.412952
RPL7AP15	0.0493546
LINC00624	0.189612
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
BCL9	3.79809
ACP6	1.52113
RN7SL261P	0
RP11-533N14.3	0
GJA5	1.13943
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	1.42991
RP6-74O6.2	0.226083
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.10114
RNVU1-7	0
PDE4DIPP1	0.522772
NBPF11	1.04169
PFN1P4	0.0655315
ABHD17AP1	0.147284
RP4-565E6.1	0.012581
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.0985143
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.0792727
RNVU1-3	0
RP11-495P10.10	0.0147818
CH17-172B3.1	0.172727
PPIAL4G	0
U1	0
NBPF14	0.640791
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.415414
RP4-791M13.3	0.315572
NBPF9	1.56939
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	3.23757
RP11-326G21.1	0
7SK	0
RP11-544O24.2	0
NBPF19	0.607064
PPIAL4C	0
LINC00869	0.11175
RP11-353N4.6	0.0790428
U1	0
RP11-353N4.5	0
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.0671896
HIST2H2BF	0.129958
RP11-196G18.3	0.0298581
HIST2H3D	0
HIST2H4A	0.0253607
HIST2H3C	0
HIST2H2AA3	0.0436281
HIST2H2BD	0.0731926
RP11-196G18.22	1.28984
HIST2H2BC	0.0959598
HIST2H2AA4	0.0581869
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	0.403175
HIST2H2AB	0.104174
SV2A	0.388844
MTMR11	1.98903
RP11-458I7.1	0.0378052
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.890697
C1orf54	4.64583
MIR6878	0
ECM1	3.80756
FALEC	0.283451
RP11-54A4.2	0.474083
MIR4257	0
ADAMTSL4-AS1	0.184223
RN7SL473P	0.0964864
RN7SL600P	0.150961
SNORA40	0
U4	0
HORMAD1	0.0452363
RNU6-1042P	0
CTSS	1.54086
RP11-363I22.3	0
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	1.07556
RNU6-884P	0
BNIPL	0.30686
GABPB2	2.79961
RPS29P29	0
TNFAIP8L2	0.35085
RP11-126K1.2	0.311085
RN7SL444P	0
RP11-126K1.9	0.0656725
RP11-126K1.6	0.204108
RNY4P25	0
CGN	0.0527136
SNORA44	0
TUFT1	1.83085
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0.0573525
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.033795
RIIAD1	0.142382
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.303565
RP11-98D18.16	0
RP11-98D18.3	0.836596
TDRKH	2.91267
TDRKH-AS1	0.835695
RP11-98D18.17	0.188215
C2CD4D	0.0550477
Y_RNA	0
AL450992.2	0.397568
THEM5	0.218944
KRT8P28	0
AL591893.1	0
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0244333
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.0759843
RP11-107M16.2	0
