Name	Heart - Atrial Appendage
RNU7-95P	0
NDC1	2.98335
SNORA58	0
RP4-654H19.2	0
DIO1	0.0683243
HSPB11	4.30353
HNRNPA3P12	0.0590533
LDLRAD1	0
RP4-758J24.6	0.842053
TCEANC2	1.1028
MIR4781	0
RP4-758J24.4	0
CDCP2	0.0382929
RP11-446E24.3	0.0169289
CYB5RL	1.36156
SSBP3-AS1	0.740594
RP5-997D24.3	0
RP4-705F19.1	0
RP5-866L20.1	0
RP5-866L20.2	0
HNRNPA1P63	0
ACOT11	3.14755
FAM151A	0.704127
RP11-240D10.4	0.112291
PARS2	1.52548
TTC22	0.058911
RP11-67L3.2	0
LEXM	0
RP11-67L3.5	0
RP11-67L3.4	0
TMEM61	0
BSND	0
PCSK9	0.0238418
RP11-101C11.1	0
GYG1P3	0
MIR4422	0
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
Y_RNA	0
RP11-90C4.1	0.0484507
LINC01753	0
PIGQP1	0
LINC01755	0
RP1-158P9.1	0
RPSAP20	0.0520191
RP11-504A18.1	0.288106
LINC01767	0.0489174
RPL21P23	0.126264
RPL23AP85	0
RP11-377K22.2	0
C1orf168	0.438127
RP11-378I13.1	0
C8A	0
C8B	0
RP5-1103B4.3	0
DAB1	0.842982
RP6-102O10.1	0
RPS20P5	0
DAB1-AS1	0
HNRNPA1P6	0.0273129
RPS26P15	0.0809992
RP11-393I23.4	0
RP11-393I23.3	0
RP11-414C16.1	0
OMA1	4.57832
RP4-592A1.4	0
RN7SL713P	0
TACSTD2	0.541124
RP4-592A1.2	0.34743
RP11-63G10.4	0.0215516
LINC01135	0.119948
RP11-63G10.3	0.0988894
RP11-63G10.2	0
RP4-794H19.1	0.627355
LINC01358	0.0556918
PHBP3	0
RP11-145M4.1	0
RP11-145M4.2	0
HSD52	0.014981
RP11-467C18.1	0.12516
FGGY	1.00404
MIR4711	0
RP4-782L23.2	0.0803371
HOOK1	2.08014
RN7SL475P	0
C1orf87	0
PGBD4P8	0
RP11-575B7.3	0
LINC01748	0.0557968
RP11-436K8.1	0.199432
NFIA-AS2	0.420895
RP4-802A10.1	0.102464
NFIA-AS1	0.212223
RP11-430G17.1	0
RP11-430G17.3	0.804991
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
PIGPP2	0
RPS15AP7	0
L1TD1	0.0410431
RP5-1155K23.4	0
KANK4	0.0915855
RNU6-371P	0
DOCK7	2.06703
RP11-293K19.1	0
ANGPTL3	0.0517674
RP5-849H19.3	0.0229707
RP5-849H19.2	0
RP11-230B22.1	0.0990301
ATG4C	3.24461
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0119879
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	1.12273
FOXD3	0.867444
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
ALG6	1.7918
ITGB3BP	1.61007
EFCAB7	2.58093
RN7SL488P	0
RNU7-123P	0
DLEU2L	0.430387
RN7SL130P	0.850821
ROR1	1.98242
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.0506162
UBE2U	0
RNU7-62P	0
CACHD1	3.22886
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	0.351899
SLC2A3P2	0.124973
RP4-535B20.4	0.235825
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.318878
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	3.71974
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0
LEPR	2.3379
RP11-430H12.2	0.0206026
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	1.92285
MIR3117	0
RP4-598P13.1	0.247447
TCTEX1D1	1.01491
INSL5	0
WDR78	0.500465
RP11-342H21.2	0
MIER1	4.40851
SLC35D1	3.60615
C1orf141	0
SNORA31	0
RP4-547N15.3	0.0109261
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.119114
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.157767
RP4-609E1.2	0
DIRAS3	3.42975
ARL5AP3	0.180118
CTBP2P8	0.16702
MIR1262	0
RPS7P4	0.0980945
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0147947
DEPDC1	0.0421339
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.654126
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
HHLA3	4.55397
RP11-180O5.2	0.133444
CTH	1.36769
Metazoa_SRP	0
RP11-42O15.3	0.341015
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.436207
RP3-333A15.1	0
RP3-333A15.2	0.0570459
ZRANB2-AS1	0.0358942
MIR186	0.216767
ZRANB2-AS2	0.0707414
RP11-115M14.1	0
NEGR1	4.69033
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0973146
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0424626
FPGT	4.25586
RP11-439H8.4	0.0867028
RP4-650F12.2	0.333558
LRRC53	0.126115
ERICH3	0.0112001
ERICH3-AS1	0
RP11-17E13.2	1.02293
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.414528
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	0.84219
MSH4	0.295273
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	1.69211
RP11-335E14.1	0
RP5-1102E8.3	0.0972807
TPI1P1	2.24301
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	0.739784
MIR7156	0
RP4-564M11.2	0.0372233
RP4-706A16.3	2.8449
RP11-363H12.1	0
AK5	0.324081
RP11-375A5.1	0
RNU7-8P	0
ZZZ3	4.17477
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
MIGA1	3.1847
RNA5SP21	0
RP11-181C21.4	0.160951
NSRP1P1	0.0722227
HSPE1P25	0
NEXN-AS1	0.612616
RP11-386I14.4	1.40668
RP11-386I14.2	0.136423
GIPC2	1.24553
RNU6-1102P	0
RP11-386I14.3	0.0499052
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0141083
PTGFR	1.15757
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.67856
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0.0327983
RP5-837I24.1	0.0183255
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0.0361696
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.0404923
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0628978
RP5-836J3.1	0
TTLL7	4.22144
TTLL7-IT1	0.0443265
RP4-552O12.1	0
RP11-486G15.2	2.15578
RP11-486G15.1	0.076079
RP11-82H13.2	0.120592
SNORA2	0
SAMD13	0.249469
RP11-376N17.4	0
UOX	0.0186383
DNASE2B	0.0332294
SPATA1	0.386278
CTBS	2.47064
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.01861
MCOLN2	0.401344
WDR63	0.458506
MIR4423	0
RP11-33E12.2	2.0521
SYDE2	1.58289
Y_RNA	0
BCL10	3.6091
RP11-131L23.1	0.0316699
Y_RNA	0
RP11-131L23.2	0
RP4-621F18.2	0.208255
RP11-290M5.4	0.236821
SNORD81	0
RP11-290M5.2	0
ZNHIT6	3.93208
COL24A1	1.17831
RNA5SP51	0
RP4-682E18.1	0
ODF2L	3.22726
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0405745
CLCA1	0.0177331
CLCA4	0.0309517
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.1586
RP4-612B15.2	0.0552668
HS2ST1	3.75113
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	4.38511
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0914319
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.00900655
RPL36AP10	0
RNU6-125P	0
ELOCP19	1.80626
RP11-82K18.2	0.18097
RBMXL1	4.50228
GBP3	4.99693
Y_RNA	0
GBP7	0.0497872
GBP4	4.91531
GBP5	0.412896
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0417987
CAPNS1P1	0
GBP1P1	0.755568
LRRC8B	1.70297
FLJ27354	1.68627
RP11-413E1.4	0
LRRC8C	1.96319
RP11-413E1.2	0
RP5-943J3.1	0.131462
RP5-943J3.2	0.139716
LRRC8D	3.12428
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	1.01016
ZNF326	4.09588
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	1.44079
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.156365
ZNF644	4.67224
RPL5P6	0
HFM1	0.582481
Y_RNA	0
FEN1P1	0
CDC7	0.984784
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.031862
RN7SL653P	0
BRDT	0
EPHX4	0.237639
LPCAT2BP	0
SETSIP	0.0602605
BTBD8	0.399918
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	1.48708
RP4-621B10.8	0.58257
RP4-775D17.1	0
C1orf146	0
ACTBP12	0
GLMN	3.71468
RPAP2	1.5169
RN7SL824P	0
GFI1	0.234619
EVI5	4.7527
RP4-593M8.1	0
HMGB3P9	0.158494
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
FAM69A	4.21514
SNORD21	2.02508
SNORA66	1.23042
SNORA51	0
RP11-386I23.1	0.0412945
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
MTF2	3.73921
CCDC18	1.03291
RP4-612C19.1	0
RP4-612C19.2	0
CCDC18-AS1	4.55069
RP4-717I23.2	0
RP4-713B5.2	0.200188
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.0400954
RP11-488P3.1	0.275918
MIR760	0
RP4-561L24.3	0.537103
GCLM	2.82538
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.0688286
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0587016
GAPDHP29	0
RP11-148B18.4	0.0686614
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.545091
KATNBL1P2	0
MIR378G	0
SLC44A3	1.88665
ALG14	0.73135
RP11-313A24.1	0.0449027
RP11-57H12.2	0.165445
Y_RNA	0
RP11-57H12.3	0.483825
RP11-57H12.5	0.31497
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	0.784181
RN7SL831P	0
NDUFS5P2	0
RPL7P9	3.63053
RN7SKP270	0
PTBP2	2.098
DPYD-AS1	0.0276163
DPYD-IT1	0
SEC63P1	0.326447
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0466705
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.0585847
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	0.53367
PLPPR4	0.320732
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.495164
FRRS1	1.44148
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.229411
SLC35A3	1.60381
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	1.11909
RP4-714D9.4	0
TRMT13	4.95483
DBT	4.31993
RPL23AP90	0
BRI3P1	0
RP11-305E17.4	0
RTCA-AS1	2.46821
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
CDC14A	1.74887
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.213114
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
SLC30A7	3.43703
HNRNPA1P68	0.0519972
RP11-421L21.2	0.19603
RP11-421L21.3	3.8106
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.66833
RP4-575N6.5	0.437866
RP4-575N6.2	0.31485
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.205663
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.0198971
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0
RN7SKP285	0
AMY2A	0.115812
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.024534
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0184424
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0298402
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	2.63377
NTNG1	0.0515848
RP11-270C12.3	3.80217
VAV3	0.962975
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0600834
SLC25A24	4.47821
RP11-483I13.6	0.0656856
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FAM102B	4.78124
HENMT1	1.2719
FNDC7	0.0318188
RP11-293A10.3	0
RP11-475E11.2	0.0189592
AKNAD1	0.019029
SPATA42	0
GPSM2	1.9574
RP5-1065J22.2	0
RP11-20O24.4	1.47555
RP11-20O24.1	0.0980383
RANP5	0
RP5-1065J22.8	1.05688
SCARNA2	0
RP5-1065J22.4	0
C1orf194	0.553166
KIAA1324	0.145046
PSRC1	2.4544
ATXN7L2	2.4895
CYB561D1	2.38332
GPR61	0.12462
GNAI3	2.14488
RNU6V	0
RP5-1160K1.6	0.867822
RPL7P8	0
GSTM2	4.97367
AC000032.2	0
GSTM5	3.57301
RP4-735C1.4	0.101954
EPS8L3	0.0275956
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
RP4-773N10.4	2.29706
ALX3	0
LINC01397	0
UBL4B	0.0340516
SLC6A17	0.0552867
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.121272
KCNC4	1.67891
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.124068
RBM15	2.4776
LAMTOR5-AS1	0.163202
SLC16A4	3.62057
PROK1	0.497779
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.253234
RP11-284N8.3	0.409058
KCNA3	0.208374
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.0336767
RP11-96K19.2	0.193213
RP11-96K19.5	0.104531
CCNT2P1	0
RNA5SP54	0
CEPT1	2.50712
DENND2D	0.855447
CHI3L2	3.76987
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	3.46112
CHIAP3	0
HIGD1AP12	0
PGCP1	0
OVGP1	1.83555
RP11-552M11.8	0.714253
UBE2FP3	0.560113
RP11-552M11.4	0.615651
Y_RNA	0
TMIGD3	0.860229
RNU6-792P	0
ADORA3	1.66963
LINC01160	0.862328
KRT18P57	0.0197522
RNU6-151P	0
FAM212B-AS1	2.01391
DDX20	2.59008
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.804731
RP5-965F6.2	0.377851
TXNP3	0
snoU13	0
CTTNBP2NL	4.81218
MIR4256	0
WNT2B	1.997
RP4-671G15.2	0.585757
ST7L	2.47533
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.238162
PPM1J	4.42667
RP11-426L16.9	0
FAM19A3	0.0231584
NUTF2P4	0
LINC01356	0.0164828
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.41349
SLC16A1-AS1	0.726809
RP11-31F15.2	0.53701
LRIG2	2.9026
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	2.09496
RP11-512F24.1	0.112736
MTND5P20	0
PHTF1	2.06675
RP4-730K3.3	0.8517
RSBN1	3.80621
RP5-1073O3.2	0
PTPN22	0.483753
AP4B1-AS1	0.770845
BCL2L15	0.147676
DCLRE1B	1.22385
HIPK1-AS1	0.055259
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.00934279
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0703447
DENND2C	1.02501
AMPD1	0.0382642
RN7SL432P	0
NRAS	4.97932
RNY1P13	0.154531
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	3.68798
LINC01765	0.346989
RP4-663N10.1	0.455661
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	1.65067
NHLH2	0.00356308
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0233292
SLC22A15	3.26409
RP11-159M11.2	0
MAB21L3	0.0162333
LINC01779	0.0651782
U3	0
ATP1A1-AS1	1.83709
RNU6-817P	0
LINC01762	0.101101
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.686997
NAP1L4P1	0.658507
MIR548AC	0
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	0.601839
FTH1P22	0
RP4-753F5.1	0.809642
RNA5SP55	0
CD101	0.415847
RP11-27K13.3	0.0846931
TTF2	1.95256
MIR942	0
RPS15AP9	0
VTCN1	0.152508
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	0.310454
RP4-675C20.4	0.140806
VPS25P1	0
AL157902.3	0
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.0550565
GDAP2	1.26316
WDR3	2.99269
SPAG17	0.028713
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	2.43101
RP4-712E4.1	0
RP4-712E4.2	0
WARS2	4.53255
WARS2-IT1	1.2876
RBMX2P3	0
RPS3AP12	0
RP11-418J17.1	1.36773
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.027321
HAO2-IT1	0
HSD3B2	0.0494567
GAPDHP74	0.0434188
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.197603
HSD3BP3	0
GAPDHP27	0.0503888
HSD3BP4	0.14441
GAPDHP33	0.109643
LINC00622	1.36086
HSD3BP5	0.307091
ZNF697	3.95702
HMGCS2	1.43122
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	0.832936
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	3.44752
7SK	0
CH17-472G23.2	1.7592
U1	0
PFN1P2	0.710977
NBPF8	2.56068
U2	0.319752
7SK	0
NBPF26	1.30039
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0265517
RNVU1-4	0
LINC00623	0.494825
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.19085
RP11-439A17.10	0
RP11-439A17.9	0.0288662
HIST2H2BA	0.690108
RP11-439A17.4	0
HIST2H3DP1	0.513769
RP11-439A17.5	0
FAM72B	0.0775324
SRGAP2C	2.04819
CH17-219N22.1	0
SRGAP2-AS1	0.0154871
CH17-437K3.1	1.93914
RP11-343N15.2	0.544139
RP11-344P13.4	1.92651
RP11-344P13.3	0
RP11-344P13.6	0.261315
EMBP1	0.125912
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	1.77454
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0.0093162
NBPF17P	0.00841458
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0216
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.296089
HIST2H2BB	0.819409
RP5-998N21.4	0.0365503
RP5-998N21.7	0
HIST2H3PS2	0.262791
RPL22P5	0
FAM72C	0.0171271
SRGAP2D	0.291537
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	0.819341
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0338234
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
NBPF15	4.60504
PFN1P6	0.180135
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	0.464457
RP3-365I19.2	0
FAM72D	0.0441434
CH17-195P21.1	0
RP11-403I13.8	0.378005
U1	0
CH17-195P21.2	0.27726
RP11-289I10.2	0.648676
PPIAL4D	0.049911
RP11-289I10.3	0
CH17-373J23.1	0
RP11-89F3.2	0
NBPF20	0.170835
PFN1P3	0.0862249
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.124994
NBPF25P	0.370754
GPR89A	1.67554
PDZK1	0.163556
CD160	0.138012
NUDT17	2.95325
MIR6736	0
ANKRD35	2.57826
RP11-315I20.3	0
GNRHR2	1.14278
LIX1L-AS1	0.226279
ANKRD34A	1.36528
RNVU1-6	0
LINC01719	0.22473
NBPF10	0.246911
NOTCH2NL	0.55391
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.129602
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.16231
5S_rRNA	0
HYDIN2	0.217037
U6atac	0
NBPF12	2.16773
PFN1P8	0.0941113
RP4-704D21.2	0
NBPF13P	0.043114
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0
RP11-337C18.8	1.21793
FMO5	0.741059
PDIA3P1	2.98217
CCT8P1	0.785569
RPL7AP15	0.0626574
LINC00624	0.329562
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
ACP6	2.15264
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
GPR89B	1.86108
RP6-74O6.2	0.306541
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0.069974
RP11-94I2.4	0.488732
RNVU1-7	0
PDE4DIPP1	0.176786
NBPF11	2.04204
PFN1P4	0.183482
ABHD17AP1	0.210854
RP4-565E6.1	0.11936
XXyac-YX155B6.5	0.0176233
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	0.333922
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.192805
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	0.600999
RNVU1-3	0
RP11-495P10.10	0.129787
CH17-172B3.1	0.63191
PPIAL4G	0
U1	0
NBPF14	0.799169
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.336705
RP4-791M13.3	0.158358
NBPF9	2.7776
CH17-78J1.1	0
RNU1-59P	0
CH17-189H20.1	1.98554
RP11-326G21.1	0.24596
7SK	0
RP11-544O24.2	0
NBPF19	0.68655
PPIAL4C	0
LINC00869	0.417965
RP11-353N4.6	0.194859
U1	0.177401
RP11-353N4.5	0.0208786
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.380583
HIST2H2BF	1.31924
RP11-196G18.3	0.0735545
HIST2H3D	0.197641
HIST2H4A	0.0683354
HIST2H3C	0
HIST2H2AA3	0.0482788
HIST2H2BD	0.156289
RP11-196G18.22	2.91221
HIST2H2BC	0.238963
HIST2H2AA4	0.06323
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0
HIST2H2AC	1.38897
HIST2H2AB	0.0537446
SV2A	1.29433
OTUD7B	4.70138
RP11-458I7.1	0.107535
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	3.93429
MIR6878	0
FALEC	0.427248
RP11-54A4.2	1.02156
MIR4257	0.282275
ADAMTSL4-AS1	0.36534
RN7SL473P	0.116614
RN7SL600P	0.185825
SNORA40	0.193296
U4	0
HORMAD1	0.0288446
RNU6-1042P	0
CTSS	4.99611
RP11-363I22.3	0
UBE2D3P3	0
RNU6-1309P	0
RPS27AP6	0.199575
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0
ANXA9	2.41613
RNU6-884P	0
BNIPL	0.290817
RPS29P29	0
RP11-68I18.10	1.90113
TNFAIP8L2	1.20882
TMOD4	0.248222
RP11-126K1.2	0.389778
RN7SL444P	0.245866
RP11-126K1.9	0
RP11-126K1.6	0.373591
RNY4P25	0
CGN	0.183301
SNORA44	0
TUFT1	4.21097
RP11-74C1.4	0.0565023
MIR554	0
RP11-74C1.2	0.112484
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0624098
RIIAD1	0.64552
RNU6-662P	0
RP11-98D18.15	0
RP11-98D18.7	0
OAZ3	0.17703
RP11-98D18.16	0
RP11-98D18.3	0.400979
TDRKH	1.84191
TDRKH-AS1	0.347801
RP11-98D18.17	0
LINGO4	0.16168
RORC	1.82816
C2CD4D	0.275933
Y_RNA	0.902633
AL450992.2	2.13473
THEM5	0.978609
KRT8P28	0
AL591893.1	0.0134039
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0773158
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	0.77009
RP11-107M16.2	0.149567
HRNR	0.0767112
FLG	0.302518
FLG2	0.165218
HMGN3P1	0
CRNN	0.302458
LCE5A	0.02208
CRCT1	0.131279
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
