Name	Cervix - Ectocervix
RP11-230B22.1	0.373852
RP4-771M4.3	0
RP4-771M4.2	0
LINC01739	0
RP11-5P4.2	0
RP11-5P4.3	0
RP11-335E6.2	0
LINC00466	0.0603903
RNA5SP49	0
RP11-335E6.3	0
RPSAP65	0
FOXD3-AS1	4.06408
FOXD3	2.09326
MIR6068	0
Y_RNA	0
RP4-792G4.3	0
RN7SL488P	0
RNU7-123P	0
DLEU2L	1.10814
RN7SL130P	0.860122
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.198709
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.12138
SLC2A3P2	0.433689
RP4-535B20.4	1.53793
RNU6-1176P	0
MIR3671	0
MIR101-1	0
RP4-535B20.1	0.846249
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.14931
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.256128
RP11-430H12.2	0.0586589
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.933905
TCTEX1D1	1.433
INSL5	0.153859
WDR78	1.6292
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.311275
RNU6-387P	0.47438
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.850125
RP4-609E1.2	0
ARL5AP3	0.306637
CTBP2P8	0.590318
MIR1262	0
RPS7P4	0.342336
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0632236
DEPDC1	0.0718472
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.326593
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.341358
CTH	3.60013
Metazoa_SRP	0
RP11-42O15.3	1.60332
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	3.45145
RP3-333A15.1	0
RP3-333A15.2	1.01054
ZRANB2-AS1	0.344493
MIR186	1.3763
ZRANB2-AS2	0.0770447
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.186298
RPL31P12	0.137068
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.0510781
TNNI3K	2.7548
RP11-439H8.4	0.250971
RP4-650F12.2	0.119715
LRRC53	0.0306716
ERICH3	0.125968
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.701302
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.53368
MSH4	1.19073
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	2.6223
RP11-335E14.1	0
RP5-1102E8.3	0.283302
TPI1P1	1.54601
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	2.08941
MIR7156	0
RP4-564M11.2	0
RP11-363H12.1	0
AK5	0.455614
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.324495
NSRP1P1	0.28018
HSPE1P25	0
NEXN-AS1	0.450323
RP11-386I14.4	4.70701
RP11-386I14.2	0.496313
GIPC2	3.24735
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.0593352
RP11-472F19.1	0
RNA5SP23	0
IFI44L	3.69775
RP4-641G12.3	0
RP4-641G12.4	0
PSAT1P3	0.118064
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0.0446216
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0347986
RP5-836J3.1	0
TTLL7-IT1	0.0976145
RP4-552O12.1	0
RP11-486G15.1	0.439523
RP11-82H13.2	0
SNORA2	0
SAMD13	0.330779
RP11-376N17.4	0
UOX	0.0469608
DNASE2B	0
SPATA1	0.908944
LINC01555	0
RP11-484D4.3	0
SSX2IP	4.27302
LPAR3	0.17851
MCOLN2	1.13803
WDR63	0.276172
MIR4423	0
SYDE2	2.19881
Y_RNA	0
RP11-131L23.1	0.120112
Y_RNA	0
RP11-131L23.2	0.179192
RP4-621F18.2	0.772914
RP11-290M5.4	1.33756
SNORD81	0
RP11-290M5.2	0
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.190257
CLCA1	0.0473399
CLCA4	0.507202
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0340796
RP4-612B15.3	1.53956
RP4-612B15.2	0.292817
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	1.78517
RP5-1043L3.1	0.0111662
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0712725
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0546287
RPL36AP10	0
RNU6-125P	0.352864
RP11-82K18.2	1.20056
Y_RNA	0.352864
GBP7	0.172521
GBP5	1.52183
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.308306
CAPNS1P1	0
GBP1P1	2.58368
LRRC8B	4.70562
FLJ27354	2.4739
RP11-413E1.4	0
LRRC8C	3.42008
RP11-413E1.2	0
RP5-943J3.1	0.296711
RP5-943J3.2	0.155888
LRRC8D	4.30949
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.795275
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.265722
RPL5P6	0
HFM1	2.73614
Y_RNA	0
FEN1P1	0
CDC7	3.7769
WDR82P2	0.116748
RP11-91I11.1	0
HSP90B3P	0.06914
RN7SL653P	0
BRDT	0.0151325
EPHX4	0.174814
LPCAT2BP	0
SETSIP	0.07215
BTBD8	0.952456
GAPDHP46	0.0501106
PRKAR1AP1	0
RP4-621B10.8	0.638103
RP4-775D17.1	0
C1orf146	0.142343
ACTBP12	0
RPAP2	4.77979
RN7SL824P	0
GFI1	0.957983
RP4-593M8.1	0
HMGB3P9	0.170875
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA51	0
RP11-386I23.1	0.346905
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.38656
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.663687
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.161327
RP11-488P3.1	0.921679
MIR760	0
RP4-561L24.3	1.71305
GCLM	4.18675
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.14532
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0552767
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.34113
KATNBL1P2	0
MIR378G	0
SLC44A3	2.62657
ALG14	1.83432
RP11-313A24.1	0.179519
TMEM56	3.54632
RP11-57H12.2	0
Y_RNA	0
RP11-57H12.3	0.474271
RP11-57H12.5	0.462513
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.52797
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.165357
DPYD-IT1	0
SEC63P1	0.818165
RPL26P9	0.113326
RP11-272L13.2	0
DPYD-AS2	0.10076
RP11-272L13.4	0.252782
LINC01930	0.150769
RP11-490G2.2	0.0598576
MIR137HG	0.0260659
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.161224
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	2.10783
PLPPR4	1.75736
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.348321
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.73928
RP4-714D9.4	0
LRRC39	2.96295
RPL23AP90	0.669979
BRI3P1	0.557725
RP11-305E17.4	0.59085
RTCA-AS1	2.24277
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.135877
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.276666
RP11-421L21.2	0.816556
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	0.943364
RP4-575N6.5	0.557478
RP4-575N6.2	1.22927
PPIAP7	0
LINC01307	0
LINC01709	0.0321747
RNU6-965P	0
RPSAP19	0.615234
OLFM3	0.0106005
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.473721
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.16522
RN7SKP285	0
AMY2A	0.876327
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0420482
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0720085
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0636702
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	2.58048
RP11-270C12.3	0.670787
VAV3	2.78679
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.017673
RP11-483I13.6	0.120628
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	4.45538
FNDC7	0.0355227
RP11-293A10.3	0
RP11-475E11.2	0
AKNAD1	0.739266
SPATA42	0
RP5-1065J22.2	0.335844
RP11-20O24.1	0.428231
RANP5	0
RP5-1065J22.8	0.726318
SCARNA2	0
RP5-1065J22.4	0.0805751
C1orf194	0.30562
KIAA1324	0.304721
MYBPHL	0.164573
CYB561D1	4.68538
GPR61	0.157369
RNU6V	0
RP5-1160K1.6	2.24433
RPL7P8	0.148414
GSTM1	0.743988
AC000032.2	0
RP4-735C1.4	0.647112
EPS8L3	0.123008
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.08475
UBL4B	0.399363
SLC6A17	0.0714925
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.952981
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.225799
RBM15	3.28003
LAMTOR5-AS1	0.415
PROK1	4.44131
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.243705
RP11-284N8.3	1.03624
KCNA3	0.408466
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.105674
RP11-96K19.2	0.658166
RP11-96K19.5	0.12187
CCNT2P1	0
RNA5SP54	0
DENND2D	3.76623
CHI3L2	0.371013
CHIAP1	0
CHIAP2	0
CHIA	0.0318313
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.08182
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.35643
UBE2FP3	2.11222
RP11-552M11.4	2.61082
Y_RNA	0
TMIGD3	0.25185
RNU6-792P	0
ADORA3	2.02439
LINC01160	2.83611
KRT18P57	0.119163
RNU6-151P	0
FAM212B	3.84679
FAM212B-AS1	0.586691
KCND3	4.07869
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.776979
RP5-965F6.2	1.638
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.62533
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.12991
PPM1J	3.41568
RP11-426L16.9	0
FAM19A3	0.306947
NUTF2P4	0
LINC01356	0.053066
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.532831
SLC16A1-AS1	1.90481
RP11-31F15.2	1.27501
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.320726
MTND5P20	0
RP4-730K3.3	3.3091
RP5-1073O3.2	0
PTPN22	0.774637
AP4B1-AS1	2.05769
BCL2L15	0.626952
DCLRE1B	4.61733
HIPK1-AS1	0.0971427
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.0309787
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.124811
DENND2C	3.36868
AMPD1	0.158485
RN7SL432P	0
RNY1P13	0.90518
NR1H5P	0
SYCP1	0
TSHB	0.204859
LINC01765	0.384485
RP4-663N10.1	0.101263
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.0100136
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
RP11-159M11.2	0
MAB21L3	0.0485612
LINC01779	0
U3	0
ATP1A1-AS1	3.50868
RNU6-817P	0
LINC01762	0.161683
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	0.968665
NAP1L4P1	0.533955
MIR548AC	0
IGSF3	3.56074
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	3.06655
FTH1P22	0.312526
RP4-753F5.1	0.992626
RNA5SP55	0
CD101	1.10302
RP11-27K13.3	0.097436
MIR942	0
RPS15AP9	0
VTCN1	0.129999
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.19986
RP4-675C20.4	0.367231
VPS25P1	0
AL157902.3	0
FAM46C	4.39003
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.116834
GDAP2	4.15273
SPAG17	0.294015
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.361868
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.507516
RBMX2P3	0.110146
RPS3AP12	0.0699934
RP11-418J17.1	3.44689
RPL6P2	0.127228
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.106148
HAO2-IT1	0
HSD3B2	0.470929
GAPDHP74	0.0825277
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0.0487776
HSD3B1	0
GAPDHP32	0.523789
HSD3BP3	0.113953
GAPDHP27	0.106218
HSD3BP4	0.193468
GAPDHP33	0.104057
LINC00622	2.73271
HSD3BP5	0.503766
ZNF697	3.73965
HMGCS2	0.320913
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.55633
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.54761
7SK	0
U1	0
PFN1P2	2.90046
U2	0
7SK	0
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0
RNVU1-4	0
LINC00623	1.86412
CH17-118O6.3	0
U1	0
CH17-118O6.4	0
FCGR1B	0.171574
RP11-439A17.10	0
RP11-439A17.9	0.0402388
HIST2H2BA	1.71304
RP11-439A17.4	0
HIST2H3DP1	1.05021
RP11-439A17.5	0
FAM72B	0.288203
SRGAP2C	4.77205
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.214913
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.152332
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0497452
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.0405018
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.198931
HIST2H2BB	1.20889
RP5-998N21.4	0.0213313
RP5-998N21.7	0
HIST2H3PS2	0.504629
RPL22P5	0
FAM72C	0.0478925
SRGAP2D	0.884346
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.93507
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0835469
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.399871
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.1089
RP3-365I19.2	0
FAM72D	0.218888
CH17-195P21.1	0
RP11-403I13.8	2.00078
U1	0
CH17-195P21.2	1.24544
RP11-289I10.2	3.1928
PPIAL4D	0.239115
RP11-289I10.3	0
CH17-373J23.1	0.300571
RP11-89F3.2	0
NBPF20	0.560485
PFN1P3	0
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0853089
NBPF25P	1.67899
PDZK1	0.446293
CD160	0.653246
NUDT17	4.98126
MIR6736	0
RP11-315I20.3	0
GNRHR2	3.45181
LIX1L-AS1	0.676216
ANKRD34A	2.23419
HFE2	0.0312295
RNVU1-6	0
LINC01719	0.364518
NBPF10	1.49212
NOTCH2NL	2.08033
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.953849
CH17-385C13.3	0.0754696
U1	0.230222
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.569144
5S_rRNA	0
HYDIN2	0.388162
U6atac	0
PFN1P8	0.202595
RP4-704D21.2	0
NBPF13P	0.0367831
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0259192
RP11-337C18.8	3.07988
FMO5	2.6566
CCT8P1	2.1365
RPL7AP15	0.29888
LINC00624	0.67237
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.06984
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.644895
RNVU1-7	0
PDE4DIPP1	0.0799321
PFN1P4	0.939215
ABHD17AP1	0.294772
RP4-565E6.1	0.204348
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.14277
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0894822
Y_RNA	0
MIR5087	0
RNU1-122P	0.352593
RP6-74O6.6	1.47283
RNVU1-1	0.690667
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.4699
RNVU1-3	0.982081
RP11-495P10.10	0.871758
CH17-172B3.1	2.74981
PPIAL4G	0
U1	0
NBPF14	4.43995
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.260689
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	4.92058
RP11-326G21.1	0.932833
7SK	0
RP11-544O24.2	0
NBPF19	4.63706
PPIAL4C	0
LINC00869	1.87546
RP11-353N4.6	1.47663
U1	0.642744
RP11-353N4.5	0
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	0.392793
RP11-196G18.3	0.0637451
HIST2H3D	0.809377
HIST2H4A	0.123793
HIST2H3C	0
HIST2H2AA3	0.0960019
HIST2H2BD	1.06033
HIST2H2BC	1.47482
HIST2H2AA4	0.186897
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.119296
HIST2H2AB	0.722118
RP11-458I7.1	0.218492
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.106858
MIR6878	0
FALEC	1.26744
RP11-54A4.2	3.17281
MIR4257	1.2257
ADAMTSL4-AS1	0.958874
RN7SL473P	0.126276
RN7SL600P	0.367923
SNORA40	1.56018
U4	0.900941
HORMAD1	0.0450488
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	1.24374
RNU6-1309P	0
RPS27AP6	0.424303
RP11-235D19.4	0.0307213
CYCSP51	0
RP11-316M1.3	0
RNU6-884P	0
BNIPL	1.10229
RPS29P29	0
RP11-68I18.10	0.928163
TNFAIP8L2	1.28446
TMOD4	0.86626
RP11-126K1.2	0.634687
RN7SL444P	0.437229
RP11-126K1.9	0
RP11-126K1.6	0.560803
RNY4P25	0
CGN	0.457527
SNORA44	0
RP11-74C1.4	0
MIR554	0
RP11-74C1.2	0.532374
RP11-404E16.1	0.541712
RNU6-1062P	0
RP11-98D18.1	0.127125
CELF3	0.0462948
RIIAD1	0.157048
RNU6-662P	0
RP11-98D18.15	0.146403
RP11-98D18.7	0
OAZ3	0.425253
RP11-98D18.16	0
RP11-98D18.3	1.13148
TDRKH	2.44718
TDRKH-AS1	0.373795
RP11-98D18.17	0
LINGO4	0.0328808
RORC	0.436969
C2CD4D	0.141747
Y_RNA	0.53926
AL450992.2	1.31484
THEM5	0.434652
KRT8P28	0
AL591893.1	0.0561397
AL450992.6	0
SPTLC1P4	0
TCHHL1	0.0292562
TCHH	0.0815245
AL589986.2	0
PUDPP2	0
RPTN	0.177209
FLG-AS1	1.78776
RP11-107M16.2	0.132758
HRNR	0.160866
FLG	0.746162
FLG2	0.156254
HMGN3P1	0
CRNN	3.53166
LCE5A	0
CRCT1	3.536
LCE3E	0.155555
LCE3D	0.17946
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0303021
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.126633
IVL	0.370162
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	3.46325
SNORA31	0
RP1-20N18.4	0.183962
SPRR1B	2.00958
SPRR2D	0.783852
SPRR2A	2.68107
SPRR2B	0
SPRR2E	0.789858
SPRR2F	0.221771
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0.226313
PRR9	0
RP1-140J1.4	0
LOR	0.121488
PGLYRP3	0.0923635
PGLYRP4	0.0726292
RNU6-160P	0
S100A12	3.936
LAPTM4BP1	0
AL591704.7	0
S100A7A	0.0106623
AL591704.9	0
S100A7L2	0
S100A7	2.05241
RN7SL44P	0
S100A5	1.00384
S100A2	2.35222
S100A14	2.32595
S100A1	0.652827
RP1-178F15.4	4.05385
MIR8083	0.42423
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.465513
Y_RNA	0
RP11-216N14.5	0.103174
RP11-216N14.7	0.126061
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.2231
RP11-422P24.10	0.783198
RP11-422P24.11	3.80144
NUP210L	0.125296
RP11-422P24.9	0.288887
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.691214
MIR190B	0
C1orf189	0.136189
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0858434
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.245396
RP11-350G8.5	0.460065
PSMD8P1	0
UBE2Q1-AS1	0.297295
CHRNB2	0.0597117
KCNN3	3.73242
RP11-307C12.13	0
Metazoa_SRP	0.167922
RP11-307C12.12	3.65314
MIR4258	0
LENEP	0.452092
DCST1	1.04722
DCST1-AS1	1.74669
EFNA3	4.95751
Y_RNA	0
HMGN2P18	0
TRIM46	0.872379
RP11-263K19.6	4.92967
MTX1P1	0.711077
PKLR	0.0289543
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.219063
RNU6-1297P	0
POU5F1P4	0.109089
RP11-29H23.7	1.76295
DAP3P1	0
RP11-29H23.6	0.15923
RP11-29H23.4	0
RP11-29H23.5	0.862333
RP11-243J18.2	0
RP11-101O6.2	0.112019
U4	0
SNORA80E	0.716354
RXFP4	0
MIR6738	0
RP11-336K24.12	1.50453
RP11-336K24.5	0
RAB25	1.58313
MEX3A	2.24263
SNORA26	0
VHLL	0
TSACC	0.52938
RHBG	0.0535816
RP11-139I14.2	0.0135182
C1orf61	0.0377509
MIR9-1	0
RP11-98G7.1	0.0555601
Y_RNA	0
RP11-284F21.8	0.129499
IQGAP3	0.1847
TTC24	0.175944
RP11-284F21.11	1.65659
HAPLN2	3.11829
RP11-284F21.9	0.21093
BCAN	2.98168
RP11-284F21.10	0.246313
RP11-284F21.7	0.521832
RP11-66D17.3	0.0115289
RP11-66D17.5	1.92654
SH2D2A	1.60803
NTRK1	1.49837
INSRR	1.3894
LRRC71	0.523807
MIR765	1.42556
RN7SL612P	0
RP11-110J1.2	0.0718544
KRT8P45	0.103269
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0844955
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.0976985
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0851455
FCRL1	0.0333338
CD5L	0.0773973
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.223456
LINC01704	0.284847
ELL2P1	0.0620995
CD1D	1.63601
RP11-404O13.4	0
RP11-404O13.5	0
CD1A	0
HMGN1P5	0
CD1C	0.841956
CD1B	0.0541311
CD1E	0.222802
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.102239
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.02731
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0383821
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	2.04779
PYHIN5P	0
PYHIN1	0.620606
AIM2	0.708331
RAD1P2	0.215032
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	1.79572
