Name	Nerve - Tibial
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.235482
RP11-430H12.2	0.0926259
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
SGIP1	2.8493
MIR3117	0
RP4-598P13.1	0.326988
TCTEX1D1	2.63135
INSL5	0.157602
WDR78	2.80396
RP11-342H21.2	0
C1orf141	0
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.433816
RNU6-387P	0.604014
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.904634
RP4-609E1.2	0
ARL5AP3	0.716482
CTBP2P8	0.622754
MIR1262	0
RPS7P4	0.240781
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0337947
DEPDC1	0.0679951
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	4.76712
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0.0459778
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.957252
Metazoa_SRP	0
RP11-42O15.3	2.26305
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	0.842668
RP3-333A15.1	0
RP3-333A15.2	0.0728938
ZRANB2-AS1	0.28328
MIR186	0.750171
ZRANB2-AS2	0.291485
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.42455
RPL31P12	0.109347
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.142357
RP11-439H8.4	0.729286
RP4-650F12.2	0.40628
LRRC53	0.0703262
ERICH3	0.260742
ERICH3-AS1	0
RP11-17E13.2	4.96493
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.167207
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	1.97286
MSH4	1.57726
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	4.48967
RP11-335E14.1	0
RP5-1102E8.3	0.269241
TPI1P1	1.88907
RNU6-161P	0
RP11-415A20.1	0.903434
MIR7156	0
RP4-564M11.2	1.11546
RP11-363H12.1	0
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.458539
NSRP1P1	0.241758
HSPE1P25	0
NEXN-AS1	0.781137
RP11-386I14.2	0.283282
GIPC2	3.33095
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.362752
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.625671
RP4-641G12.4	0.0187372
PSAT1P3	0.327757
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0359325
RP5-836J3.1	0
TTLL7-IT1	0.117084
RP4-552O12.1	0
RP11-486G15.1	0.189902
RP11-82H13.2	0.187144
SNORA2	0
SAMD13	0.490915
RP11-376N17.4	0
UOX	0.117919
DNASE2B	0.047471
SPATA1	1.04544
LINC01555	0
RP11-484D4.3	0
SSX2IP	3.95457
LPAR3	0.0346456
WDR63	0.970392
MIR4423	0
SYDE2	2.70202
Y_RNA	0
RP11-131L23.1	0.128859
Y_RNA	0
RP11-131L23.2	0.522903
RP4-621F18.2	0.6532
RP11-290M5.4	1.3649
SNORD81	0
RP11-290M5.2	0.207311
COL24A1	3.33861
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0611373
CLCA1	0
CLCA4	0.0632912
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0.0143477
RP4-612B15.3	2.41433
RP4-612B15.2	0.150306
RP4-604K5.3	0
RP11-384B12.2	0.0498551
RP11-384B12.3	0
RP5-1043L3.1	0.00580611
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.188336
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0.226358
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.130562
RPL36AP10	0
RNU6-125P	0.389851
RP11-82K18.2	2.48659
Y_RNA	0
GBP7	0.149486
GBP5	1.2148
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.0761064
CAPNS1P1	0
GBP1P1	3.27576
RP11-413E1.4	0.145263
RP11-413E1.2	0
RP5-943J3.1	1.06566
RP5-943J3.2	0.974521
RP11-302M6.5	0
RN7SKP272	0.190392
GEMIN8P4	1.37814
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.0934899
RP4-665J23.4	0
PHKA1P1	0.522104
RPL5P6	0
HFM1	1.02698
Y_RNA	0
FEN1P1	0
CDC7	3.03029
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0494176
RN7SL653P	0
BRDT	0.00710586
EPHX4	0.396665
LPCAT2BP	0
SETSIP	0.144666
BTBD8	1.95422
GAPDHP46	0.0524378
PRKAR1AP1	0.0544264
RP4-621B10.8	1.61193
RP4-775D17.1	0
C1orf146	0.132621
ACTBP12	0
RPAP2	4.2719
RN7SL824P	0
GFI1	0.745101
RP4-593M8.1	0
HMGB3P9	0.661835
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	4.60922
SNORA51	0
RP11-386I23.1	0.0920139
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.56901
RP4-612C19.1	0.146204
RP4-612C19.2	0.412922
RP4-717I23.2	0.274936
RP4-713B5.2	1.06537
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.235928
RP11-488P3.1	0.510307
MIR760	0
RP4-561L24.3	2.10939
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.197071
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0.0597861
GAPDHP29	0
RP11-148B18.4	0.0817929
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.596779
KATNBL1P2	0
MIR378G	0
ALG14	3.56677
RP11-313A24.1	0.168021
TMEM56	4.48963
RP11-57H12.2	0.0951975
Y_RNA	0
RP11-57H12.3	0.912143
RP11-57H12.5	1.09805
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0.077625
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.02637
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.447773
DPYD-IT1	0.107435
SEC63P1	0.925503
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.155665
LINC01930	0
RP11-490G2.2	0.0678889
MIR137HG	0.0350653
NFU1P2	0
LINC01776	0.0258703
RP11-296E3.2	0.376095
PLPPR5	0.0384142
RP5-896L10.1	0
RP11-234N17.1	1.27783
PLPPR4	3.20867
RP4-735N21.1	0
LINC01708	0
HMGB3P10	1.42598
FRRS1	1.81392
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.335757
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	3.53612
RP4-714D9.4	0
RPL23AP90	0.379129
BRI3P1	0.46393
RP11-305E17.4	1.09095
RTCA-AS1	3.73079
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0639875
RP5-837M10.4	0
GPR88	1.37884
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.24065
RP11-421L21.2	0.86973
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.79773
RP4-575N6.5	0.595843
RP4-575N6.2	0.544542
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.604807
OLFM3	0.0137394
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.163775
RN7SKP285	0
AMY2A	0.822532
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0819976
AMYP1	0.0404821
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0292675
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0
RP11-90H3.2	0
RP11-90H3.1	0.0666254
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
RP11-270C12.3	1.22944
VAV3	1.07154
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0736039
RP11-483I13.6	0.181996
NBPF4	0.0277679
RP11-483I13.2	0
SLC25A24P1	0.0654874
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0.0287844
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0783975
RP11-293A10.3	0
RP11-475E11.2	0.132833
AKNAD1	0.58741
SPATA42	0.0790036
RP5-1065J22.2	0.222708
RP11-20O24.4	3.6555
RP11-20O24.1	0.244252
RANP5	0
RP5-1065J22.8	1.11048
SCARNA2	0
RP5-1065J22.4	0.0990708
C1orf194	0.167082
KIAA1324	0.318243
MYBPHL	0.718535
GPR61	0.570998
RNU6V	0
RP5-1160K1.6	3.23762
RPL7P8	0.20584
AC000032.2	0
RP4-735C1.4	0.485866
EPS8L3	0.033407
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0
LINC01397	0.287384
UBL4B	0.47457
SLC6A17	0.153189
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.501738
KCNC4	4.5142
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.235693
RBM15	4.87646
LAMTOR5-AS1	0.764865
PROK1	1.04176
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0.033308
RP11-284N8.3	0.39607
KCNA3	0.208909
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.127908
RP11-96K19.2	0.563714
RP11-96K19.5	0.387105
CCNT2P1	0
RNA5SP54	0
DENND2D	2.44115
CHI3L2	2.45664
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	0.591003
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	3.64766
UBE2FP3	2.88904
RP11-552M11.4	2.62391
Y_RNA	0
TMIGD3	2.11716
RNU6-792P	0
LINC01160	2.36163
KRT18P57	0.076038
RNU6-151P	0
FAM212B-AS1	0.406697
KCND3	3.12096
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.740677
RP5-965F6.2	2.12878
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	2.39682
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	0.753069
PPM1J	3.27248
RP11-426L16.9	0
FAM19A3	0.15041
NUTF2P4	0
LINC01356	0.267658
RP3-522D1.1	0.236451
RP3-522D1.2	0
AKR7A2P1	0.418723
SLC16A1-AS1	1.80666
RP11-31F15.2	0.938152
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.271151
MTND5P20	0
RP4-730K3.3	3.02478
RP5-1073O3.2	0.0491238
PTPN22	1.88742
AP4B1-AS1	3.05667
BCL2L15	1.00957
HIPK1-AS1	0.233801
RP4-590F24.1	0
RP4-590F24.2	0
SYT6	0.302228
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.118438
DENND2C	2.34132
AMPD1	0.0972942
RN7SL432P	0
RNY1P13	0.574207
NR1H5P	0
SYCP1	0.0176096
TSHB	0.056177
TSPAN2	3.27111
LINC01765	0
RP4-663N10.1	0.905625
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0.167597
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
VANGL1	3.92527
NHLH2	0.0199827
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0.0252698
SLC22A15	4.43424
RP11-159M11.2	0
MAB21L3	0.0355166
LINC01779	0.119766
U3	0
RNU6-817P	0
LINC01762	0.306462
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.41243
NAP1L4P1	1.05581
MIR548AC	0
IGSF3	1.48192
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	1.71048
FTH1P22	0.138964
RP4-753F5.1	0.277325
RNA5SP55	0
CD101	0.44106
RP11-27K13.3	0.0868009
MIR942	0
RPS15AP9	0
VTCN1	0.0395497
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	1.34612
RP4-675C20.4	0.314681
VPS25P1	0
AL157902.3	0
FAM46C	1.72688
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.110674
GDAP2	3.89834
SPAG17	0.312429
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
RP4-712E4.1	0.293254
RP4-712E4.2	0
WARS2-IT1	0.390234
RBMX2P3	0
RPS3AP12	0.0556473
RP11-418J17.1	4.2165
RPL6P2	0.0587966
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.0992861
HAO2-IT1	0
HSD3B2	0.134913
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.159055
HSD3BP3	0
GAPDHP27	0
HSD3BP4	0.185514
GAPDHP33	0.0878996
LINC00622	1.15674
HSD3BP5	0.349441
HMGCS2	0.0499177
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.23586
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.31945
7SK	0
U1	0
PFN1P2	2.98794
U2	0.572499
7SK	0
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.149793
RNVU1-4	0
LINC00623	2.06008
CH17-118O6.3	0.179743
U1	0
CH17-118O6.4	0
FCGR1B	0.938262
RP11-439A17.10	0
RP11-439A17.9	0.103572
HIST2H2BA	1.28596
RP11-439A17.4	0
HIST2H3DP1	1.13945
RP11-439A17.5	0
FAM72B	0.56417
CH17-219N22.1	0
SRGAP2-AS1	0.0449262
CH17-437K3.1	2.26266
RP11-343N15.2	0.496683
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.173181
EMBP1	0.268342
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	3.33126
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.0301757
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.120473
RP11-403I13.4	0
FAM91A3P	0.015092
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	2.01829
HIST2H2BB	1.74135
RP5-998N21.4	0.164416
RP5-998N21.7	0
HIST2H3PS2	0.606587
RPL22P5	0
FAM72C	0.175641
SRGAP2D	2.28485
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	1.35957
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.0702846
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0
PFN1P6	0.670612
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	3.43831
RP3-365I19.2	0
FAM72D	0.291571
CH17-195P21.1	0
RP11-403I13.8	1.2039
U1	0
CH17-195P21.2	1.09818
RP11-289I10.2	3.344
PPIAL4D	0.117541
RP11-289I10.3	0
CH17-373J23.1	0.272505
RP11-89F3.2	0
NBPF20	0.43071
PFN1P3	0.191244
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.041018
NBPF25P	1.50633
GPR89A	4.80029
PDZK1	0.523314
CD160	0.477042
MIR6736	0
RP11-315I20.3	0.196676
GNRHR2	3.73033
LIX1L-AS1	0.822617
ANKRD34A	2.35569
HFE2	0.214246
RNVU1-6	0
LINC01719	0.467479
NBPF10	1.65074
NOTCH2NL	2.55038
CH17-353B19.1	0.0222714
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	0.915122
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.334467
5S_rRNA	0
HYDIN2	0.492809
U6atac	0
PFN1P8	0.414179
RP4-704D21.2	0
NBPF13P	0.033355
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0
NBPF13P	0.0269889
RP11-337C18.8	2.35578
FMO5	2.04558
CCT8P1	2.00313
RPL7AP15	0.222814
LINC00624	0.65876
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0
GJA8	0
RP6-74O6.2	1.07305
PDZK1P1	0
XXyac-YX155B6.7	0
RNU1-129P	0
RP11-94I2.4	0.560289
RNVU1-7	0
PDE4DIPP1	0.0840026
PFN1P4	0.702819
ABHD17AP1	0.506829
RP4-565E6.1	0.159993
XXyac-YX155B6.5	0
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	1.19845
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0
Y_RNA	0
MIR5087	0
RNU1-122P	0
RP6-74O6.6	0.665721
RNVU1-1	0
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.47746
RNVU1-3	0.362396
RP11-495P10.10	0.396575
CH17-172B3.1	1.67091
PPIAL4G	0
U1	0
NBPF14	4.49519
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0.165882
RP4-791M13.3	0.234249
CH17-78J1.1	0
RNU1-59P	0
RP11-326G21.1	3.253
7SK	0
RP11-544O24.2	0.231089
NBPF19	4.24108
PPIAL4C	0
LINC00869	2.19066
RP11-353N4.6	1.19926
U1	0.552963
RP11-353N4.5	0.187193
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	2.27263
HIST2H2BF	1.52973
RP11-196G18.3	0.152086
HIST2H3D	0.422529
HIST2H4A	0.0657168
HIST2H3C	0
HIST2H2AA3	0.0884036
HIST2H2BD	0.490535
HIST2H2BC	0.613289
HIST2H2AA4	0.112553
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0493715
HIST2H2AC	3.61777
HIST2H2AB	0.28466
SV2A	3.80889
RP11-458I7.1	0.360265
RN7SL480P	0
RNU2-17P	0.283631
RP4-790G17.7	0.0555945
CA14	1.6374
MIR6878	0
FALEC	1.34973
RP11-54A4.2	4.44368
MIR4257	1.60335
ADAMTSL4-AS1	1.11891
RN7SL473P	0.693785
RN7SL600P	1.05709
SNORA40	1.59585
U4	0.632654
HORMAD1	2.5134
RNU6-1042P	0
RP11-363I22.3	0.0805934
UBE2D3P3	0.278838
RNU6-1309P	0
RPS27AP6	0.4533
RP11-235D19.4	0.0185628
CYCSP51	0
RP11-316M1.3	0.113077
RNU6-884P	0
BNIPL	0.588575
RPS29P29	0
RP11-68I18.10	2.49914
TMOD4	1.13886
RP11-126K1.2	0.475588
RN7SL444P	0.582733
RP11-126K1.9	0.423565
RP11-126K1.6	0.801636
RNY4P25	0
CGN	4.65305
SNORA44	0
RP11-74C1.4	0.0797134
MIR554	0
RP11-74C1.2	0.238493
RP11-404E16.1	0
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.165466
RIIAD1	0.166842
RNU6-662P	0
RP11-98D18.15	0.128651
RP11-98D18.7	0
OAZ3	0.749705
RP11-98D18.16	0
RP11-98D18.3	2.16085
TDRKH-AS1	1.61714
RP11-98D18.17	0.437986
LINGO4	0.0156637
RORC	0.184958
C2CD4D	1.22205
Y_RNA	2.85438
THEM5	2.9255
KRT8P28	0
AL591893.1	0.668736
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.264802
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.94656
RP11-107M16.2	0.244658
HRNR	0.423089
FLG	0.792089
FLG2	0.31699
HMGN3P1	0
CRNN	0.288096
LCE5A	0.137295
CRCT1	0.173825
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0.160281
LCE2A	0
LCE4A	0
C1orf68	0.195922
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.131258
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.158253
LCE1B	0.056393
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.114482
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	0.32381
SPRR3	0.71048
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.391667
SPRR2D	0.100973
SPRR2A	0.158223
SPRR2B	0
SPRR2E	0.453191
SPRR2F	0
SPRR2C	0
SPRR2G	0.189041
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.782551
PGLYRP3	0
PGLYRP4	0
RNU6-160P	0
S100A12	1.31124
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	1.1744
RN7SL44P	0.162973
S100A5	0.687223
S100A3	2.92715
S100A2	2.6979
S100A14	1.19884
RP1-178F15.4	4.25413
MIR8083	0.484063
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.816588
Y_RNA	0
RP11-216N14.5	0.0888617
RP11-216N14.7	0.153227
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.60125
RP11-422P24.10	1.63656
RP11-422P24.11	4.52897
NUP210L	0.16864
RP11-422P24.9	0.180114
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	1.06732
MIR190B	0
C1orf189	0.228526
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.0472172
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.21487
RP11-350G8.5	0.832904
PSMD8P1	0.0679377
UBE2Q1-AS1	0.275855
CHRNB2	0.0949185
KCNN3	0.435453
RP11-307C12.13	0
Metazoa_SRP	0.161239
RP11-307C12.12	3.34966
MIR4258	0
LENEP	0.289595
DCST1	1.48778
DCST1-AS1	3.54013
EFNA3	2.31986
Y_RNA	0
HMGN2P18	0
MTX1P1	1.36898
PKLR	0.291287
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.0872508
RP11-29H23.7	2.25927
DAP3P1	0
RP11-29H23.6	0.133978
RP11-29H23.4	0
RP11-29H23.5	1.07442
RP11-243J18.2	0
RP11-101O6.2	0.126554
U4	0
SNORA80E	0
RXFP4	0.0649718
MIR6738	0
RP11-336K24.12	1.67681
RP11-336K24.5	1.76365
RAB25	0.481785
MEX3A	1.13668
SNORA26	0
VHLL	0
TSACC	0.474613
RHBG	0
RP11-139I14.2	0.0188925
C1orf61	0.0396599
MIR9-1	0
RP11-98G7.1	0.099083
Y_RNA	0
RP11-284F21.8	0.0895534
IQGAP3	1.08406
TTC24	0.0647912
RP11-284F21.11	0.610111
RP11-284F21.9	0.386354
BCAN	0.433031
RP11-284F21.10	0.517982
RP11-284F21.7	0.473825
RP11-66D17.3	0.00473395
RP11-66D17.5	1.90265
SH2D2A	1.29658
NTRK1	0.73327
INSRR	0.425884
LRRC71	0.903236
MIR765	1.04889
RN7SL612P	0
RP11-110J1.2	0.0782745
KRT8P45	0.0402718
ETV3L	0
CYCSP52	0
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.0353307
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.0665209
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.0328439
FCRL1	0.0312271
CD5L	0
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.156755
LINC01704	0.100331
ELL2P1	0.0875131
CD1D	3.01942
RP11-404O13.4	0.143903
RP11-404O13.5	0.0703596
CD1A	0.0246999
HMGN1P5	0
CD1C	1.53103
CD1B	0.0384786
CD1E	0.31079
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.074401
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0446313
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.105455
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
PYHIN5P	0
PYHIN1	2.03757
AIM2	0.939657
RAD1P2	0.690218
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	2.77082
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.486574
RP11-419N10.5	0
FCRL6	0.906508
SNORD64	0
VSIG8	1.20747
CFAP45	2.22606
MIR4259	0
RP11-190A12.9	0.524844
IGSF9	0.224718
SLAMF9	0.0631298
LINC01133	4.35728
RP11-48O20.5	0.0891536
RP11-226L15.1	0.182855
RP11-536C5.2	0.902989
KCNJ9	0.348315
ATP1A4	1.53671
RP11-536C5.7	1.55614
RP11-574F21.2	2.15568
RPSAP18	1.0491
SUMO1P3	0.524089
Y_RNA	2.74388
NHLH1	0.303985
RNU4-42P	0
SLAMF6	0.92028
RP11-528G1.2	0
CD84	3.56699
SLAMF1	0.444336
SETP9	0
RP11-404F10.2	0.0452063
CD48	1.177
SLAMF7	0.550612
RP11-404F10.6	0
RP11-404F10.5	0
LY9	0.35001
CD244	0.422662
