Name	Fallopian Tube
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.68316
SLC2A3P2	0.772648
RP4-535B20.4	1.39702
RNU6-1176P	0
MIR3671	0.384626
MIR101-1	0
RP4-535B20.1	0.864396
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	0.997817
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.249479
RP11-430H12.2	0
RN7SL854P	0
PDE4B	3.56202
RP11-397C12.1	0
RNU4-88P	0
SGIP1	4.13248
MIR3117	0
RP4-598P13.1	0.209302
TCTEX1D1	2.44632
INSL5	0.221391
WDR78	2.15709
RP11-342H21.2	0
C1orf141	0.0840539
SNORA31	0
RP4-547N15.3	0.432169
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.274233
RNU6-387P	0.342602
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.758662
RP4-609E1.2	0
ARL5AP3	0.277682
CTBP2P8	0.784379
MIR1262	0
RPS7P4	0
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.295495
DEPDC1	0.0893956
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.139235
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.316093
Metazoa_SRP	0
RP11-42O15.3	1.79294
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	4.46585
RP3-333A15.1	0
RP3-333A15.2	1.27254
ZRANB2-AS1	0.843835
MIR186	1.33444
ZRANB2-AS2	0.124255
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.0845068
RPL31P12	0
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.15026
TNNI3K	3.25133
RP11-439H8.4	0.230359
RP4-650F12.2	0.317021
LRRC53	0.0279657
ERICH3	1.54937
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0.0529965
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.554667
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	2.07482
MSH4	1.01333
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	3.90949
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.89544
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.39865
MIR7156	0
RP4-564M11.2	0.103381
RP11-363H12.1	0
AK5	0.419569
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.171872
NSRP1P1	0.121394
HSPE1P25	0
NEXN-AS1	0.807702
RP11-386I14.4	4.85843
RP11-386I14.2	0.353494
GIPC2	3.45417
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0.070796
MGC27382	0.0850703
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.12118
RP4-641G12.4	0
PSAT1P3	0.0964763
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0.0725204
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0319956
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0.033791
LINC01712	0
LINC01725	0.0395152
RP5-836J3.1	0
TTLL7-IT1	0.295569
RP4-552O12.1	0
RP11-486G15.1	0.0686554
RP11-82H13.2	0.260364
SNORA2	0
SAMD13	0.783515
RP11-376N17.4	0
UOX	0.100472
DNASE2B	0.0696208
SPATA1	0.855646
LINC01555	0
RP11-484D4.3	0
LPAR3	2.60622
MCOLN2	1.41111
WDR63	1.73275
MCOLN3	4.04183
MIR4423	0
RP11-33E12.2	4.90354
SYDE2	2.16675
Y_RNA	0
RP11-131L23.1	0.0983771
Y_RNA	0
RP11-131L23.2	0.585711
RP4-621F18.2	0.914265
RP11-290M5.4	1.49591
SNORD81	0
RP11-290M5.2	0
COL24A1	0.251165
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0714747
CLCA1	0.0362782
CLCA4	0.234649
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.18993
RP4-612B15.2	0.206778
RP4-604K5.3	0
RP11-384B12.2	0
RP11-384B12.3	0
LINC01140	3.72519
RP5-1043L3.1	0.00687111
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.163144
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0479105
RPL36AP10	0
RNU6-125P	0
RP11-82K18.2	0.888671
Y_RNA	0
GBP7	0.204663
GBP5	2.06594
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.243393
CAPNS1P1	0
GBP1P1	2.6307
LRRC8B	4.29511
FLJ27354	2.49903
RP11-413E1.4	0
LRRC8C	3.95319
RP11-413E1.2	0
RP5-943J3.1	0.378802
RP5-943J3.2	0.697376
LRRC8D	4.21345
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.697162
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
RP4-665J23.1	4.81809
LINC01763	0
RP4-665J23.4	0
PHKA1P1	0.405495
RPL5P6	0
HFM1	2.07879
Y_RNA	0
FEN1P1	0
CDC7	3.3273
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0431999
RN7SL653P	0
BRDT	0.0237103
EPHX4	0.735126
LPCAT2BP	0
SETSIP	0.158298
BTBD8	1.27359
GAPDHP46	0
PRKAR1AP1	0
KIAA1107	4.89282
RP4-621B10.8	0.596057
RP4-775D17.1	0
C1orf146	0.159506
ACTBP12	0
RPAP2	3.87243
RN7SL824P	0
GFI1	1.67441
RP4-593M8.1	0
HMGB3P9	0
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA51	0
RP11-386I23.1	0.310108
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	1.99306
RP4-612C19.1	0
RP4-612C19.2	0
RP4-717I23.2	0
RP4-713B5.2	0.727184
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.289122
RP11-488P3.1	0.481082
MIR760	0
RP4-561L24.3	2.14447
GCLM	4.98443
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.325048
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.95533
KATNBL1P2	0
MIR378G	0
SLC44A3	2.62057
ALG14	2.07306
RP11-313A24.1	0.104709
RP11-57H12.2	0.144249
Y_RNA	0
RP11-57H12.3	0.972851
RP11-57H12.5	0.652216
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	1.94337
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	0.545265
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.183472
LINC01930	0
RP11-490G2.2	0
MIR137HG	0
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.305834
PLPPR5	0
RP5-896L10.1	0
RP11-234N17.1	1.50047
PLPPR4	0.97329
RP4-735N21.1	0
LINC01708	0.172121
HMGB3P10	0.337081
FRRS1	1.92915
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0
SLC35A3	4.80126
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.35614
RP4-714D9.4	0
LRRC39	4.39322
RPL23AP90	0.22358
BRI3P1	0.51008
RP11-305E17.4	0.694326
RTCA-AS1	3.74219
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0
RP5-837M10.4	0
GPR88	0.254771
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.276585
RP11-421L21.2	0.765725
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.06387
RP4-575N6.5	0.542822
RP4-575N6.2	1.04878
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	0.576786
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.0816675
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.37984
RN7SKP285	0
AMY2A	0.513948
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.110146
AMYP1	0
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0322763
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0.297736
RP11-90H3.2	0
RP11-90H3.1	0.0380518
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	0.357427
RP11-270C12.3	1.3063
VAV3	2.09431
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0581621
RP11-483I13.6	0.205192
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
HENMT1	3.76699
FNDC7	0.0381326
RP11-293A10.3	0
RP11-475E11.2	0.0909868
AKNAD1	0.243257
SPATA42	0.11282
RP5-1065J22.2	0
RP11-20O24.4	4.58478
RP11-20O24.1	0.508064
RANP5	0
RP5-1065J22.8	0.832256
SCARNA2	0
RP5-1065J22.4	0.259925
KIAA1324	1.36763
MYBPHL	0.20319
SYPL2	3.74134
GPR61	0.305471
RNU6V	0
RP5-1160K1.6	3.45539
RPL7P8	0.0829925
GSTM1	0.822246
AC000032.2	0
RP4-735C1.4	0.453671
EPS8L3	0.10344
NDUFA5P10	0
LINC01768	0
RP11-195M16.1	0
RP11-195M16.3	0
ALX3	0.753901
LINC01397	0.621176
UBL4B	0.521814
SLC6A17	0.236235
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	0.987577
KCNC4	4.54396
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.149223
LAMTOR5-AS1	0.378185
PROK1	0.336199
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0.0168645
KCNA10	0
KCNA2	0.202193
RP11-284N8.3	1.40114
KCNA3	0.707488
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.182161
RP11-96K19.2	0.885827
RP11-96K19.5	0.288977
CCNT2P1	0
RNA5SP54	0
DENND2D	3.48258
CHI3L2	0.354115
CHIAP1	0
CHIAP2	0
CHIA	0.0297339
RP5-1125M8.2	0
RP5-1125M8.3	0
CHIAP3	0
HIGD1AP12	0
PGCP1	0.0529797
RP11-552M11.8	3.12872
UBE2FP3	4.60852
Y_RNA	0
TMIGD3	1.66825
RNU6-792P	0
ADORA3	3.83222
KRT18P57	0.0966261
RNU6-151P	0
FAM212B-AS1	0.592152
KCND3-IT1	0
KCND3-AS1	0
LINC01750	1.86056
RP5-965F6.2	2.12217
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	2.29769
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.35211
PPM1J	3.45156
RP11-426L16.9	0
FAM19A3	0.189031
NUTF2P4	0
LINC01356	0.07416
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.230666
SLC16A1-AS1	1.43367
RP11-31F15.2	0.815398
RP11-389O22.4	0
RP11-389O22.5	0
MAGI3	4.24388
RP11-512F24.1	0.312493
MTND5P20	0
RP4-730K3.3	2.50767
RP5-1073O3.2	0.0724389
PTPN22	2.3003
AP4B1-AS1	2.96851
BCL2L15	0.782457
DCLRE1B	4.14591
HIPK1-AS1	0.225461
RP4-590F24.1	0.0599064
RP4-590F24.2	0.0249008
SYT6	0.0596834
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0795595
DENND2C	2.29899
AMPD1	0.486276
RN7SL432P	0
RNY1P13	0.510405
NR1H5P	0
SYCP1	0
TSHB	0.3992
LINC01765	1.60407
RP4-663N10.1	0.418617
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	2.86253
RP11-159M11.2	0
MAB21L3	0.0324108
LINC01779	0.230918
U3	0
ATP1A1-AS1	4.18426
RNU6-817P	0
LINC01762	0.0945195
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.32467
NAP1L4P1	0.638468
MIR548AC	0
IGSF3	3.51973
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
FTH1P22	0.370789
RP4-753F5.1	2.06635
RNA5SP55	0
CD101	1.21724
RP11-27K13.3	0.124394
MIR942	0
RPS15AP9	0
VTCN1	2.16159
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	3.16895
RP4-675C20.4	0.340637
VPS25P1	0
AL157902.3	0.0329727
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0.127601
GDAP2	2.91134
SPAG17	1.96688
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.944984
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.995376
RBMX2P3	0.0353679
RPS3AP12	0.14332
RP11-418J17.1	3.36071
RPL6P2	0
RP11-418J17.3	0
LINC01780	0
RNU1-75P	0
HAO2	0.096832
HAO2-IT1	0
HSD3B2	0.466833
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.360382
HSD3BP3	0
GAPDHP27	0.0663669
HSD3BP4	0.153699
GAPDHP33	0.21307
LINC00622	1.46643
HSD3BP5	0.381342
ZNF697	3.47804
HMGCS2	0.0921547
REG4	0
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.20721
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	0.753459
7SK	0
CH17-472G23.2	4.26029
U1	0
PFN1P2	2.39804
U2	0.363895
7SK	0
NBPF26	4.03745
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.0704716
RNVU1-4	0.699766
LINC00623	2.45756
CH17-118O6.3	0.0966954
U1	0
CH17-118O6.4	0
FCGR1B	0.474409
RP11-439A17.10	0
RP11-439A17.9	0.0725094
HIST2H2BA	1.29031
RP11-439A17.4	0
HIST2H3DP1	2.12943
RP11-439A17.5	0
FAM72B	0.329688
SRGAP2C	4.21333
CH17-219N22.1	0
SRGAP2-AS1	0
CH17-437K3.1	0.22449
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0.110733
EMBP1	0.292259
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
CH17-13I23.3	4.22432
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.142956
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.120208
RP11-403I13.4	0
FAM91A3P	0
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0
RP5-998N21.3	0
FCGR1CP	0.402082
HIST2H2BB	2.21921
RP5-998N21.4	0.0382453
RP5-998N21.7	0
HIST2H3PS2	0.724556
RPL22P5	0
FAM72C	0.0447367
SRGAP2D	0.72932
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	2.34731
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.136542
RP11-666A1.7	0
RNVU1-15	0.639574
RP11-763B22.4	0
RP11-763B22.3	0.131992
PFN1P6	0.729187
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.28288
RP3-365I19.2	0
FAM72D	0.126376
CH17-195P21.1	0
RP11-403I13.8	2.15142
U1	0
CH17-195P21.2	1.33921
RP11-289I10.2	2.60052
PPIAL4D	0.244786
RP11-289I10.3	0
CH17-373J23.1	1.17142
RP11-89F3.2	0.283254
NBPF20	0.718959
PFN1P3	0.127811
U1	0
U1	0.369418
CH17-262O2.2	0
CH17-262O2.1	0.124641
NBPF25P	1.36121
GPR89A	4.83437
PDZK1	0.513014
CD160	0.608446
MIR6736	0
RP11-315I20.3	0.355039
GNRHR2	3.35809
LIX1L-AS1	0.808944
ANKRD34A	2.56677
HFE2	0.159479
RNVU1-6	0.349883
LINC01719	0.481956
NBPF10	1.19444
NOTCH2NL	1.31424
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.48719
CH17-385C13.3	0
U1	0
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.375466
5S_rRNA	0
HYDIN2	0.934307
U6atac	0
PFN1P8	0.111574
RP4-704D21.2	0
NBPF13P	0.0300575
RP11-325P15.1	0
RNVU1-8	0
RP11-325P15.2	0.0488191
NBPF13P	0.0252463
RP11-337C18.8	2.34164
FMO5	3.19154
CCT8P1	2.65037
RPL7AP15	0.304828
LINC00624	0.684327
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0.0735052
GJA8	0
RP6-74O6.2	1.74753
PDZK1P1	0
XXyac-YX155B6.7	0.492472
RNU1-129P	0
RP11-94I2.4	0.546514
RNVU1-7	0
PDE4DIPP1	0.0321541
PFN1P4	0.656279
ABHD17AP1	0.192783
RP4-565E6.1	0.379417
XXyac-YX155B6.5	0.100975
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0
RP11-495P10.9	0
LINC01138	2.32121
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0574654
Y_RNA	0
MIR5087	0
RNU1-122P	0.433937
RP6-74O6.6	2.27885
RNVU1-1	0.738836
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.56465
RNVU1-3	0.376302
RP11-495P10.10	0.61296
CH17-172B3.1	3.53666
PPIAL4G	0.0157118
U1	1.8359
NBPF14	3.22993
RNU6-1171P	0
NUDT4P1	0
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.0697176
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	3.50634
RP11-326G21.1	1.1244
7SK	0
RP11-544O24.2	0
NBPF19	3.66769
PPIAL4C	0
LINC00869	2.5872
RP11-353N4.6	1.56335
U1	1.65108
RP11-353N4.5	0.0415144
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.22767
HIST2H2BF	1.10623
RP11-196G18.3	0.223991
HIST2H3D	1.0001
HIST2H4A	0.111912
HIST2H3C	0
HIST2H2AA3	0.0616523
HIST2H2BD	0.543535
HIST2H2BC	0.664863
HIST2H2AA4	0.0935547
HIST2H3A	0.0355798
HIST2H4B	0
RP11-196G18.23	0.124911
HIST2H2AC	3.55828
HIST2H2AB	0.173576
RP11-458I7.1	0.308003
RN7SL480P	0
RNU2-17P	0.270422
RP4-790G17.7	0.0798258
CA14	1.34562
MIR6878	0
FALEC	0.745793
MIR4257	2.11341
ADAMTSL4-AS1	1.28272
RN7SL473P	0.481247
RN7SL600P	1.2353
SNORA40	1.74429
U4	0.490434
HORMAD1	0.100764
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.15928
RNU6-1309P	0
RPS27AP6	0.458751
RP11-235D19.4	0
CYCSP51	0
RP11-316M1.3	0.155926
RNU6-884P	0
BNIPL	0.908034
RPS29P29	0
RP11-68I18.10	0.632342
TNFAIP8L2	4.71876
TMOD4	1.07228
RP11-126K1.2	0.655105
RN7SL444P	0.423526
RP11-126K1.9	0.109698
RP11-126K1.6	1.09297
RNY4P25	0
CGN	3.21858
SNORA44	0
RP11-74C1.4	0.122186
MIR554	0
RP11-74C1.2	0.34189
RP11-404E16.1	0.513801
RNU6-1062P	0
RP11-98D18.1	0.156955
CELF3	0.228536
RIIAD1	0.750273
RNU6-662P	0
RP11-98D18.15	4.10393
RP11-98D18.7	0.11421
OAZ3	0.348521
RP11-98D18.16	0
RP11-98D18.3	0.721245
TDRKH	2.07429
TDRKH-AS1	0.540671
RP11-98D18.17	0.0961108
LINGO4	0.147095
RORC	1.48787
C2CD4D	0.361576
Y_RNA	0
AL450992.2	2.50268
THEM5	0.694605
KRT8P28	0
AL591893.1	0.0202723
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.0829754
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	2.039
RP11-107M16.2	0.181225
HRNR	0.346269
FLG	0.860019
FLG2	0.0765911
HMGN3P1	0
CRNN	1.85849
LCE5A	0
CRCT1	0.183629
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0407469
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.097824
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0.190916
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	1.5634
SPRR3	4.37251
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.932953
SPRR2D	0.22927
SPRR2A	0.744215
SPRR2B	0
SPRR2E	0.287547
SPRR2F	0.177928
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.104504
PGLYRP3	0
PGLYRP4	0.0565758
RNU6-160P	0
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.25259
RN7SL44P	0
S100A5	0.56124
S100A3	4.08889
S100A2	1.72262
S100A14	4.87536
S100A1	0.915683
RP1-178F15.4	4.27984
MIR8083	0.592863
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.632656
Y_RNA	0
RP11-216N14.5	0.11155
RP11-216N14.7	0.120928
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.70661
RP11-422P24.10	1.6839
RP11-422P24.11	4.40071
NUP210L	0.146156
RP11-422P24.9	0.160379
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.825615
MIR190B	0
C1orf189	0.939295
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.11814
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.205837
RP11-350G8.5	0.549004
PSMD8P1	0.0467792
UBE2Q1-AS1	0.269712
CHRNB2	0.0737823
RP11-307C12.13	0
Metazoa_SRP	0.559345
RP11-307C12.12	2.97736
MIR4258	0
LENEP	0.176082
DCST2	3.45129
DCST1	0.803449
DCST1-AS1	1.35849
EFNA3	2.073
Y_RNA	0
HMGN2P18	0
GBAP1	3.67894
MTX1P1	0.729767
HCN3	4.78681
PKLR	0.0232303
MIR555	0
RNU6-106P	0
ASH1L-IT1	0.135233
RNU6-1297P	0
POU5F1P4	0.0486312
RP11-29H23.7	1.53971
DAP3P1	0
RP11-29H23.6	0.161911
RP11-29H23.4	0
RP11-29H23.5	0.632902
RP11-243J18.2	0
RP11-101O6.2	0.135024
U4	0
SNORA80E	0.77029
RXFP4	0.051233
MIR6738	0
RP11-336K24.12	1.59004
RP11-336K24.5	0.263166
MEX3A	1.73242
SNORA26	0
TMEM79	4.92915
VHLL	0.0500697
TSACC	0.512789
RHBG	0.0153224
RP11-139I14.2	0.0102723
C1orf61	0.0566907
MIR9-1	0
RP11-98G7.1	0.259496
Y_RNA	0
RP11-284F21.8	0.0695064
IQGAP3	0.226962
TTC24	0.16878
RP11-284F21.11	2.76211
RP11-284F21.9	0.749254
RP11-284F21.10	0.603637
RP11-284F21.7	0.749809
RP11-66D17.3	0.0349085
RP11-66D17.5	1.42393
SH2D2A	2.85884
NTRK1	3.49683
INSRR	1.0019
LRRC71	3.24683
MIR765	1.41033
RN7SL612P	0
RP11-110J1.2	0.0791438
KRT8P45	0.15862
ETV3L	0
CYCSP52	0.414646
RP11-71G12.1	0
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.578259
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.188151
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.328421
FCRL1	0.0653317
CD5L	0
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.122566
LINC01704	0.20288
ELL2P1	0.0754947
CD1D	4.71169
RP11-404O13.4	0.211482
RP11-404O13.5	0.0861143
CD1A	0.0606192
HMGN1P5	0
CD1C	0.802165
CD1B	0.0868596
CD1E	0.632521
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.13373
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0279578
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0685983
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	3.27749
PYHIN5P	0
PYHIN1	1.42248
AIM2	1.04857
RAD1P2	0.31834
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	1.27899
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0.0731039
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	1.51334
RP11-419N10.5	0
FCRL6	1.42019
