Name	Cervix - Endocervix
RP4-597J3.1	0
CFL1P3	0
RNU6-809P	0
Y_RNA	0
ROR1-AS1	0.106514
UBE2U	0
RNU7-62P	0
MIR4794	0
RP11-182I10.1	0
RP11-182I10.2	0
LINC01359	1.31956
SLC2A3P2	1.08267
RP4-535B20.4	1.52831
RNU6-1176P	0
MIR3671	0.676585
MIR101-1	0
RP4-535B20.1	1.05836
RP4-535B20.2	0
MRPS21P1	0
RPS29P7	0
DNAJC6	1.43144
RP5-1044H5.1	0
COX6CP13	0
RNU2-15P	0
RP4-630A11.3	0.292318
RP11-430H12.2	0.132531
RN7SL854P	0
RP11-397C12.1	0
RNU4-88P	0
MIR3117	0
RP4-598P13.1	0.834362
TCTEX1D1	2.15338
INSL5	0.0674625
WDR78	1.7426
RP11-342H21.2	0
C1orf141	0.0206356
SNORA31	0
RP4-547N15.3	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
RP11-131O15.2	0
IL12RB2	0.453665
RNU6-387P	0.521728
LINC01702	0
RNU6-1031P	0
RP11-393N21.1	0
RN7SL392P	0
HNRNPCP9	0
RNU7-80P	0
GNG12-AS1	0.895555
RP4-609E1.2	0
ARL5AP3	0.512237
CTBP2P8	0.800069
MIR1262	0
RPS7P4	0.244727
COX6B1P7	0
ELOCP18	0
RP5-1033K19.2	0
RPE65	0.0419356
DEPDC1	0.0946444
RP4-694A7.2	0
DEPDC1-AS1	0
TXNP2	0
LINC01707	0
RP11-74K19.1	0
LINC01758	0
LRRC7	0.34282
SGO1P1	0
RN7SL538P	0
PIN1P1	0
RP11-181B18.1	0
RN7SL242P	0
RP4-677H15.4	0
RP11-180O5.2	0.643711
CTH	4.34216
Metazoa_SRP	0
RP11-42O15.3	1.68584
RP11-42O15.2	0
CASP3P1	0
LINC01788	0
RP11-99H8.1	0
PTGER3	3.75817
RP3-333A15.1	0
RP3-333A15.2	0.720554
ZRANB2-AS1	0.377714
MIR186	0.944583
ZRANB2-AS2	0.144166
RP11-115M14.1	0
RP11-82L20.1	0
RP11-175G14.2	0
NEGR1-IT1	0
GDI2P2	0.248424
RPL31P12	0.0565204
RNU6-1246P	0
RP4-660H19.1	0
RP11-262K1.1	0
RP11-25L19.1	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
RP4-788P17.1	0
RNA5SP50	0
RNU4ATAC8P	0
LRRIQ3	0.112917
TNNI3K	2.23291
RP11-439H8.4	0.185428
RP4-650F12.2	0.181692
LRRC53	0.00540906
ERICH3	0.309177
ERICH3-AS1	0
RP11-93N20.1	0
RP11-510C10.4	0
RP11-510C10.2	0
LHX8	0
RP11-510C10.3	0
RNU6-622P	0
SLC44A5	0.393859
RP11-87O11.1	0
RNU6-503P	0
RP4-595K12.1	0
RP4-595K12.2	0
RP4-682C21.5	0
DLSTP1	2.28157
MSH4	1.01025
ASB17	0
RP11-550H2.1	0
RP11-550H2.2	0
ST6GALNAC3	3.23509
RP11-335E14.1	0
RP5-1102E8.3	0
TPI1P1	1.62038
RNU6-161P	0
RP11-415A20.1	0
ST6GALNAC5	1.38376
MIR7156	0
RP4-564M11.2	0.11994
RP11-363H12.1	0
AK5	0.274137
RP11-375A5.1	0
RNU7-8P	0
RNA5SP20	0
RN7SL370P	0
ACTG1P21	0
RNA5SP21	0
RP11-181C21.4	0.22886
NSRP1P1	0.166662
HSPE1P25	0
NEXN-AS1	0.707292
RP11-386I14.4	4.43314
RP11-386I14.2	0.356013
GIPC2	3.31931
RNU6-1102P	0
RP11-386I14.3	0
RNA5SP22	0
RNFT1P2	0
MGC27382	0.012337
PTGFR	3.64217
RP11-472F19.1	0
RNA5SP23	0
RP4-641G12.3	0.154214
RP4-641G12.4	0
PSAT1P3	0.0364254
RP4-726F1.2	0
RP4-726F1.1	0
ADH5P2	0
RP11-339A11.1	0
RP11-339A11.2	0
RP11-339A11.3	0
HMGB1P18	0
RP11-339D23.1	0
HNRNPA1P64	0
RP11-115A15.4	0
RP11-115A15.2	0
RP5-933B4.1	0
LINC01781	0
MTND2P30	0
RPL7P10	0
RP3-445O10.1	0
RN7SKP247	0
HNRNPA3P14	0
RP5-837I24.1	0.0240453
RP5-837I24.6	0
RP5-837I24.2	0
MED28P8	0
RP5-837I24.4	0
RP5-837I24.5	0
ST13P20	0
RP11-147G16.1	0
LINC01362	0
LINC01361	0
LINC01712	0
LINC01725	0.0440003
RP5-836J3.1	0
TTLL7-IT1	0.0447218
RP4-552O12.1	0
RP11-486G15.1	0.317425
RP11-82H13.2	0.222376
SNORA2	0
SAMD13	0.685111
RP11-376N17.4	0
UOX	0.0627809
DNASE2B	0.0272872
SPATA1	1.16483
LINC01555	0
RP11-484D4.3	0
LPAR3	0.144713
MCOLN2	1.15752
WDR63	0.382426
MIR4423	0
SYDE2	2.12079
Y_RNA	0
RP11-131L23.1	0.0792706
Y_RNA	0
RP11-131L23.2	0.686881
RP4-621F18.2	0.55009
RP11-290M5.4	1.01156
SNORD81	0
RP11-290M5.2	0.0818572
RNA5SP51	0
RP4-682E18.1	0
MIR7856	0
RP11-444C12.1	0
CLCA2	0.0453923
CLCA1	0.00722091
CLCA4	0.201095
CDCA4P2	0
RP4-651E10.4	0
CLCA3P	0
RP4-612B15.3	1.70435
RP4-612B15.2	0.286653
RP4-604K5.3	0
RP11-384B12.2	0.027015
RP11-384B12.3	0.0732568
LINC01140	3.47465
RP5-1043L3.1	0
LINC01364	0
RNA5SP52	0
RP11-60A14.1	0.0978465
LINC01773	0
CTA-21C21.1	0
RN7SL583P	0
RP11-76N22.1	0
uc_338	0
PKN2-AS1	0.0572279
RPL36AP10	0
RNU6-125P	0.275406
RP11-82K18.2	0.978107
Y_RNA	0
GBP7	0.132581
GBP5	1.55882
RP4-620F22.3	0
RP5-908D6.1	0
GBP6	0.242161
CAPNS1P1	0
GBP1P1	1.56821
LRRC8B	3.1682
FLJ27354	2.19058
RP11-413E1.4	0
LRRC8C	3.51711
RP11-413E1.2	0
RP5-943J3.1	0.301161
RP5-943J3.2	0.682318
RP11-302M6.5	0
RN7SKP272	0
GEMIN8P4	0.92575
RNU6-695P	0
RP5-827O9.1	0
U3	0
BARHL2	0
LINC01763	0.112424
RP4-665J23.4	0
PHKA1P1	0.388719
RPL5P6	0.0339402
HFM1	3.19365
Y_RNA	0
FEN1P1	0
CDC7	3.62226
WDR82P2	0
RP11-91I11.1	0
HSP90B3P	0.0633138
RN7SL653P	0
BRDT	0.0206762
EPHX4	0.352972
LPCAT2BP	0
SETSIP	0.119383
BTBD8	1.13149
GAPDHP46	0.0661787
PRKAR1AP1	0.155394
RP4-621B10.8	0.305712
RP4-775D17.1	0
C1orf146	0.0732367
ACTBP12	0
RPAP2	4.82958
RN7SL824P	0
GFI1	1.28569
RP4-593M8.1	0
HMGB3P9	0.124108
RNU4-59P	0
RP11-330C7.3	0
RP11-330C7.4	0
CCNJP2	0
SNORA66	4.92713
SNORA51	0
RP11-386I23.1	0.264704
RNU6-970P	0
RN7SL692P	0
RNU6-210P	0
RN7SKP123	0
Y_RNA	0
CCDC18	2.09392
RP4-612C19.1	0.0788567
RP4-612C19.2	0.109375
RP4-717I23.2	0
RP4-713B5.2	1.04784
Y_RNA	0
RNA5SP53	0
RP5-1033H22.2	0.134832
RP11-488P3.1	0.625048
MIR760	0
RP4-561L24.3	1.70065
GCLM	4.58806
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
RP5-837O21.8	0
MTCO2P21	0
MTCO1P21	0
RP5-837O21.2	0
ABCA4	0.265394
RP11-78O9.1	0
RN7SL440P	0
RP11-148B18.1	0
GAPDHP29	0
RP11-148B18.4	0
RP11-366L18.1	0
RP11-86H7.6	0
SLC44A3-AS1	0.77155
KATNBL1P2	0
MIR378G	0
ALG14	1.93481
RP11-313A24.1	0.101064
TMEM56	3.75667
RP11-57H12.2	0.141929
Y_RNA	0
RP11-57H12.3	0.674684
RP11-57H12.5	0.963011
LINC01760	0
LINC01650	0
RP11-14O19.2	0
LINC01761	0
RP11-286B14.1	0
RP11-286B14.2	0
RP11-147C23.1	0
RNU1-130P	0
LINC01787	0
RP4-736I12.1	0
UBE2WP1	0
EEF1A1P11	2.75254
RN7SL831P	0
NDUFS5P2	0
RN7SKP270	0
DPYD-AS1	0.159946
DPYD-IT1	0.151496
SEC63P1	0.80628
RPL26P9	0
RP11-272L13.2	0
DPYD-AS2	0
RP11-272L13.4	0.0965988
LINC01930	0
RP11-490G2.2	0
MIR137HG	0.0155304
NFU1P2	0
LINC01776	0
RP11-296E3.2	0.389595
PLPPR5	0.0196323
RP5-896L10.1	0
RP11-234N17.1	1.97631
PLPPR4	1.83148
RP4-735N21.1	0
LINC01708	0
HMGB3P10	0.272461
FRRS1	4.40717
RNU4-75P	0
Y_RNA	0
RP4-581O6.1	0
RP5-884G6.2	0.357277
RNU6-750P	0
RNU6-1318P	0
RP4-714D9.2	0
SASS6	4.72024
RP4-714D9.4	0
LRRC39	4.51793
RPL23AP90	0.252586
BRI3P1	0.375047
RP11-305E17.4	0.114023
RTCA-AS1	3.3817
MIR553	0
RP5-837M10.1	0
RP5-837M10.2	0
BCAS2P2	0.0733396
RP5-837M10.4	0
GPR88	0.109208
RP11-84O12.2	0
LINC01349	0
RP11-84O12.3	0
HNRNPA1P68	0.201282
RP11-421L21.2	0.44419
SCARNA16	0
RP5-1033H2.1	0
RP4-575N6.4	1.27407
RP4-575N6.5	0.704373
RP4-575N6.2	0.776157
PPIAP7	0
LINC01307	0
LINC01709	0.0340592
RNU6-965P	0
RPSAP19	0.50006
OLFM3	0
RNU6-352P	0
RP11-82O2.2	0
DNAJA1P5	0
RP11-202K23.1	0
RP5-936J12.1	0
COL11A1	0.48167
SOD2P1	0
RP11-153F1.2	0
RP11-153F1.1	0.0793511
RN7SKP285	0
AMY2A	0.629416
AMY1A	0
RP5-1108M17.5	0
AMY1B	0.0860494
AMYP1	0.0690229
AMY1C	0
RP11-97C18.1	0
RP11-364B6.2	0.0265398
FTLP17	0
CDK4P1	0
LINC01676	0
SEPT2P1	0.112413
RP11-90H3.2	0
RP11-90H3.1	0.0512055
LINC01677	0
RP5-947P14.1	0
RP5-947P14.2	0
RP11-478L17.1	0
RP11-110F24.1	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
NTNG1	2.78681
RP11-270C12.3	0.698779
VAV3	4.68702
MIR7852	0
VAV3-AS1	0
RP11-356N1.2	0.0162064
RP11-483I13.6	0.192373
NBPF4	0
RP11-483I13.2	0
SLC25A24P1	0.0200544
NBPF5P	0
SLC25A24P2	0
RP11-131J3.1	0
NBPF6	0
RP5-964H19.4	0
ST13P21	0
RP5-964H19.2	0
FNDC7	0.0160823
RP11-293A10.3	0
RP11-475E11.2	0.0965298
AKNAD1	0.337336
SPATA42	0.164826
RP5-1065J22.2	0.106258
RP11-20O24.1	0.67496
RANP5	0
RP5-1065J22.8	0.981868
SCARNA2	0
RP5-1065J22.4	0.118044
C1orf194	0.687454
KIAA1324	0.397523
MYBPHL	0.0956682
GPR61	0.221711
RNU6V	0
RP5-1160K1.6	3.66592
RPL7P8	0.207435
GSTM1	0.725477
AC000032.2	0
RP4-735C1.4	0.637631
EPS8L3	0.130146
NDUFA5P10	0
LINC01768	0.105832
RP11-195M16.1	0
RP11-195M16.3	0.063751
ALX3	0.0707268
LINC01397	0.102832
UBL4B	0.370879
SLC6A17	0.14147
RP5-1028L10.1	0
RP5-1028L10.2	0
KCNC4-AS1	1.0754
RP5-1003J2.4	0
SNORA25	0
RP5-1074L1.1	0.212379
RBM15	4.26196
LAMTOR5-AS1	0.528309
PROK1	1.15336
RP11-470L19.6	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	0.271619
RP11-284N8.3	2.04404
KCNA3	0.596945
Y_RNA	0
NRBF2P3	0
OR11I1P	0
RP11-96K19.4	0.128965
RP11-96K19.2	0.656197
RP11-96K19.5	0.172431
CCNT2P1	0
RNA5SP54	0
DENND2D	2.74108
CHI3L2	0.334838
CHIAP1	0
CHIAP2	0
CHIA	0
RP5-1125M8.2	0
RP5-1125M8.3	0
PIFO	1.67595
CHIAP3	0
HIGD1AP12	0
PGCP1	0
RP11-552M11.8	2.67907
UBE2FP3	2.59253
RP11-552M11.4	3.06766
Y_RNA	0
TMIGD3	0.940206
RNU6-792P	0
ADORA3	4.44002
LINC01160	2.82861
KRT18P57	0.0515044
RNU6-151P	0
FAM212B	4.14526
FAM212B-AS1	0.515314
KCND3	4.5831
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0.854843
RP5-965F6.2	0.553666
TXNP3	0
snoU13	0
MIR4256	0
RP4-671G15.2	1.83727
MRPL53P1	0
RNU7-70P	0
RP11-426L16.3	1.14677
PPM1J	3.39237
RP11-426L16.9	0
FAM19A3	0.219927
NUTF2P4	0
LINC01356	0.126942
RP3-522D1.1	0
RP3-522D1.2	0
AKR7A2P1	0.292797
SLC16A1-AS1	1.61002
RP11-31F15.2	1.18719
RP11-389O22.4	0
RP11-389O22.5	0
RP11-512F24.1	0.283766
MTND5P20	0
RP4-730K3.3	4.42025
RP5-1073O3.2	0
PTPN22	1.47761
AP4B1-AS1	3.64604
BCL2L15	0.885777
DCLRE1B	4.90556
HIPK1-AS1	0.194648
RP4-590F24.1	0
RP4-590F24.2	0.019098
SYT6	0.0586247
RP4-543J13.1	0
MRPL57P1	0
RP4-591B8.3	0
RP4-591B8.2	0
EIF2S2P5	0
Y_RNA	0
PKMP1	0.0795251
DENND2C	2.74576
AMPD1	0.153077
RN7SL432P	0
RNY1P13	0.241076
NR1H5P	0
SYCP1	0
TSHB	0.244279
LINC01765	0.805391
RP4-663N10.1	0.235449
RP4-663N10.2	0
RP4-663N10.3	0
ELOCP20	0
CNOT7P2	0
RP11-710N8.3	0
RN7SL420P	0
SNORA42	0
NHLH2	0.0133523
HNRNPA1P43	0
RP11-12L8.2	0
LINC01649	0
SLC22A15	4.49301
RP11-159M11.2	0
MAB21L3	0.0372722
LINC01779	0
U3	0
ATP1A1-AS1	4.28883
RNU6-817P	0
LINC01762	0.124053
RP4-655J12.5	0
Y_RNA	0
RP5-1086K13.1	1.13758
NAP1L4P1	0.512383
MIR548AC	0
IGSF3	4.66454
MIR320B1	0
C1orf137	0
GAPDHP64	0
NEFHP1	0
CD2	4.35018
FTH1P22	0.504963
RP4-753F5.1	1.28631
RNA5SP55	0
CD101	1.44793
RP11-27K13.3	0.124165
TTF2	4.74824
MIR942	0
RPS15AP9	0
VTCN1	0.0580996
Metazoa_SRP	0
LINC01525	0
RP11-188D8.1	2.85202
RP4-675C20.4	0.43825
VPS25P1	0
AL157902.3	0.0270105
VDAC2P3	0
SNORA40	0
RP11-134N8.2	0
PNRC2P1	0
GDAP2	4.68481
SPAG17	0.242227
RNA5SP56	0
PSMC1P12	0
RP4-630J13.1	0
TBX15	0.219594
RP4-712E4.1	0
RP4-712E4.2	0
WARS2-IT1	0.463357
RBMX2P3	0.0211435
RPS3AP12	0
RP11-418J17.1	4.02827
RPL6P2	0.0376353
RP11-418J17.3	0.0840991
LINC01780	0
RNU1-75P	0
HAO2	0.0835782
HAO2-IT1	0
HSD3B2	0.257598
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	0
GAPDHP32	0.872752
HSD3BP3	0.110224
GAPDHP27	0.200883
HSD3BP4	0.220654
GAPDHP33	0.0901856
LINC00622	1.97476
HSD3BP5	0.45759
ZNF697	4.39829
HMGCS2	0.129147
REG4	0.0144936
NBPF7	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
RP5-1042I8.7	4.13507
RP11-114O18.1	0
RNU6-465P	0
CH17-472G23.1	1.20553
7SK	0
U1	0
PFN1P2	2.92357
U2	0.340903
7SK	0
NBPF26	4.60367
RNVU1-19	0
PPIAL4A	0
CH17-118O6.6	0.198069
RNVU1-4	0.14706
LINC00623	2.83125
CH17-118O6.3	0.0490059
U1	0
CH17-118O6.4	0
FCGR1B	0.668027
RP11-439A17.10	0
RP11-439A17.9	0.0339897
HIST2H2BA	1.17034
RP11-439A17.4	0
HIST2H3DP1	1.4578
RP11-439A17.5	0
FAM72B	0.203822
CH17-219N22.1	0
SRGAP2-AS1	0.00910451
CH17-437K3.1	0.220493
RP11-343N15.2	0
RP11-344P13.4	0
RP11-344P13.3	0
RP11-344P13.6	0
EMBP1	0.165371
LINC01691	0
CH17-333M13.2	0
CH17-333M13.1	0
5S_rRNA	0
CH17-13I23.2	0
CH17-13I23.1	0
NKAIN1P1	0
RP11-763B22.7	0
RP11-763B22.6	0
RP11-744H18.1	0
NBPF17P	0.101775
PFN1P12	0
RNU1-114P	0
RNVU1-17	0
RNU1-92P	0
RNVU1-18	0
RP11-403I13.5	0.138128
RP11-403I13.4	0.0490197
FAM91A3P	0.0158317
RP11-403I13.10	0
RP11-403I13.7	0
RNU1-143P	0
RP11-403I13.9	0.0172061
RP5-998N21.3	0
FCGR1CP	1.06604
HIST2H2BB	2.34485
RP5-998N21.4	0.0681233
RP5-998N21.7	0
HIST2H3PS2	0.958746
RPL22P5	0
FAM72C	0.0699623
SRGAP2D	1.0021
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0
RP11-14N7.2	2.0997
5S_rRNA	0
DRD5P2	0
CH17-125A10.1	0
PPIAL4E	0.102859
RP11-666A1.7	0
RNVU1-15	0
RP11-763B22.4	0
RP11-763B22.3	0.179119
PFN1P6	0.410472
RP11-666A1.4	0
U1	0
U1	0
U1	0
PPIAL4F	0
LINC01632	0
RP11-289H16.1	0
RP11-763B22.11	0
RNA5SP59	0
CH17-164J11.1	0
SRGAP2B	1.45429
RP3-365I19.2	0
FAM72D	0.114439
CH17-195P21.1	0
RP11-403I13.8	3.07183
U1	0
CH17-195P21.2	1.81469
RP11-289I10.2	3.39535
PPIAL4D	0.16312
RP11-289I10.3	0
CH17-373J23.1	0.420723
RP11-89F3.2	0
NBPF20	0.791919
PFN1P3	0.175168
U1	0
U1	0
CH17-262O2.2	0
CH17-262O2.1	0.0751081
NBPF25P	1.90437
PDZK1	0.528302
CD160	0.618042
MIR6736	0
RP11-315I20.3	0
GNRHR2	3.77929
LIX1L-AS1	0.764008
ANKRD34A	2.48918
HFE2	0.0587897
RNVU1-6	0
LINC01719	0.429945
NBPF10	1.51294
NOTCH2NL	1.852
CH17-353B19.1	0
RNU6-1071P	0
NUDT4P2	0
CH17-385C13.2	1.12321
CH17-385C13.3	0
U1	0.306964
U1	0
RP11-640M9.4	0
CH17-408M7.1	0.488485
5S_rRNA	0
HYDIN2	0.55637
U6atac	0
PFN1P8	0.390113
RP4-704D21.2	0
NBPF13P	0.0621246
RP11-325P15.1	0.0289704
RNVU1-8	0
RP11-325P15.2	0.0388684
NBPF13P	0.0261847
RP11-337C18.8	3.25422
FMO5	2.91169
CCT8P1	2.62173
RPL7AP15	0.226704
LINC00624	0.756154
RP11-337C18.4	0
OR13Z1P	0
Y_RNA	0
OR13Z2P	0
OR13Z3P	0
RN7SL261P	0
RP11-533N14.3	0
RP11-433J22.3	0
RP11-314N2.2	0.021079
GJA8	0
RP6-74O6.2	0.927327
PDZK1P1	0
XXyac-YX155B6.7	0.625926
RNU1-129P	0
RP11-94I2.4	0.763512
RNVU1-7	0
PDE4DIPP1	0.0564849
PFN1P4	0.780479
ABHD17AP1	0.420629
RP4-565E6.1	0.292285
XXyac-YX155B6.5	0.0387262
RNA5SP57	0
RP11-301M17.2	0
RP11-301M17.1	0
RNU1-120P	0
LINC01731	0.0961244
RP11-495P10.9	0
LINC01138	2.23025
RP11-495P10.5	0
RP11-495P10.4	0
RP11-495P10.3	0.0204736
Y_RNA	0
MIR5087	0
RNU1-122P	0.35548
RP6-74O6.6	1.11826
RNVU1-1	0.337708
RNVU1-2	0
MIR6077	0
RNU1-13P	0
RP11-495P10.1	1.93294
RNVU1-3	0.974387
RP11-495P10.10	0.848265
CH17-172B3.1	3.5875
PPIAL4G	0
U1	0.3641
NBPF14	3.91352
RNU6-1171P	0
NUDT4P1	0.0173081
CH17-478G19.2	0
RP4-725K1.1	0
RN7SKP88	0
RNU2-38P	0
RP4-791M13.5	0
RP4-791M13.4	0
RP4-791M13.3	0.139264
CH17-78J1.1	0
RNU1-59P	0
WI2-1896O14.1	4.36675
RP11-326G21.1	1.17379
7SK	0
RP11-544O24.2	0.0364286
NBPF19	4.08399
PPIAL4C	0
LINC00869	2.71386
RP11-353N4.6	1.41739
U1	0.61348
RP11-353N4.5	0.0796316
RNU1-68P	0
RP11-196G18.1	0
FCGR1A	1.67109
RP11-196G18.3	0.128784
HIST2H3D	0.798523
HIST2H4A	0.121845
HIST2H3C	0
HIST2H2AA3	0.100882
HIST2H2BD	1.10476
HIST2H2BC	1.43422
HIST2H2AA4	0.211384
HIST2H3A	0
HIST2H4B	0
RP11-196G18.23	0.0443934
HIST2H2AC	4.42039
HIST2H2AB	0.247226
RP11-458I7.1	0.222773
RN7SL480P	0
RNU2-17P	0
RP4-790G17.7	0
CA14	0.278293
MIR6878	0
FALEC	0.725158
RP11-54A4.2	2.77665
MIR4257	1.11231
ADAMTSL4-AS1	0.544848
RN7SL473P	0.201381
RN7SL600P	0.239129
SNORA40	1.6098
U4	0.172943
HORMAD1	0.0505197
RNU6-1042P	0
RP11-363I22.3	0
UBE2D3P3	0.814156
RNU6-1309P	0
RPS27AP6	0.696941
RP11-235D19.4	0.0392479
CYCSP51	0
RP11-316M1.3	0
RNU6-884P	0
BNIPL	0.778691
RPS29P29	0
RP11-68I18.10	0.603416
TNFAIP8L2	4.25478
TMOD4	1.11244
RP11-126K1.2	0.769236
RN7SL444P	0.335614
RP11-126K1.9	0.127531
RP11-126K1.6	0.732596
RNY4P25	0
CGN	0.808086
SNORA44	0
RP11-74C1.4	0.0767533
MIR554	0
RP11-74C1.2	0.367239
RP11-404E16.1	0.679032
RNU6-1062P	0
RP11-98D18.1	0
CELF3	0.0572376
RIIAD1	0.299776
RNU6-662P	0
RP11-98D18.15	0.371027
RP11-98D18.7	0
OAZ3	0.467161
RP11-98D18.16	0
RP11-98D18.3	0.961043
TDRKH	3.09654
TDRKH-AS1	0.458398
RP11-98D18.17	0.225446
LINGO4	0.125846
RORC	0.625314
C2CD4D	0.359741
Y_RNA	0.905619
AL450992.2	1.11365
THEM5	0.592714
KRT8P28	0
AL591893.1	0.0518974
AL450992.6	0
SPTLC1P4	0
TCHHL1	0
TCHH	0.110344
AL589986.2	0
PUDPP2	0
RPTN	0
FLG-AS1	1.52871
RP11-107M16.2	0.0607503
HRNR	0.172908
FLG	0.677226
FLG2	0.151775
HMGN3P1	0
CRNN	1.1828
LCE5A	0
CRCT1	0.228841
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
RP1-52J10.9	0
LINC00302	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
RP1-43O17.1	0
RP1-43O17.2	0
KPRP	0.0632775
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0.0435575
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0.231618
IVL	0.1366
LINC01527	0
RP1-20N18.10	0
SPRR4	0
SPRR1A	1.21553
SPRR3	3.51446
SNORA31	0
RP1-20N18.4	0
SPRR1B	0.923244
SPRR2D	0.141308
SPRR2A	0.676913
SPRR2B	0
SPRR2E	0.462532
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
RP1-140J1.4	0
LOR	0.204037
PGLYRP3	0
PGLYRP4	0.0307822
RNU6-160P	0
S100A12	4.17186
LAPTM4BP1	0
AL591704.7	0
S100A7A	0
AL591704.9	0
S100A7L2	0
S100A7	0.828108
RN7SL44P	0
S100A5	0.385502
S100A2	1.8234
S100A14	2.91068
S100A1	0.918466
RP1-178F15.4	3.10075
MIR8083	0
RN7SL372P	0
GEMIN2P1	0
Y_RNA	0
RP11-216N14.8	0
RP11-216N14.9	0.518269
Y_RNA	0
RP11-216N14.5	0.146728
RP11-216N14.7	0.169668
RP11-759F5.1	0
MIR6737	0
RP11-422P24.12	1.51042
RP11-422P24.10	2.37491
RP11-422P24.11	4.45158
NUP210L	0.110992
RP11-422P24.9	0.475656
RNU6-179P	0
RPS7P2	0
MIR5698	0
RN7SL431P	0.526896
MIR190B	0
C1orf189	0.314289
SNORA58	0
SNORD59	0
RNU6-239P	0
RNU6-121P	0
RP11-137P24.5	0
AQP10	0.00878618
RNU7-57P	0
RP11-350G8.4	0
RPSAP17	0.253238
RP11-350G8.5	0.360099
PSMD8P1	0
UBE2Q1-AS1	0.299477
CHRNB2	0.0722389
KCNN3	4.18893
RP11-307C12.13	0.065205
Metazoa_SRP	0.675318
RP11-307C12.12	4.28142
MIR4258	0
LENEP	0.33029
DCST1	0.566271
DCST1-AS1	1.71656
EFNA3	3.84196
Y_RNA	0
HMGN2P18	0
TRIM46	2.16534
MTX1P1	0.960247
PKLR	0.00772159
MIR555	0
RNU6-106P	0
ASH1L-IT1	0
RNU6-1297P	0
POU5F1P4	0.032484
RP11-29H23.7	1.8767
DAP3P1	0
RP11-29H23.6	0
RP11-29H23.4	0.248554
RP11-29H23.5	0.684757
RP11-243J18.2	0
RP11-101O6.2	0.181472
U4	0
SNORA80E	0.299354
RXFP4	0
MIR6738	0
RP11-336K24.12	2.90325
RP11-336K24.5	0.173926
RAB25	1.09552
SNORA26	0
VHLL	0
TSACC	0.56105
RHBG	0.010918
RP11-139I14.2	0.0135542
C1orf61	0.0350137
MIR9-1	0
RP11-98G7.1	0.328418
Y_RNA	0.402221
RP11-284F21.8	0.123798
IQGAP3	0.521646
TTC24	0.0974865
RP11-284F21.11	1.63419
HAPLN2	3.70124
RP11-284F21.9	0.337422
RP11-284F21.10	0.644914
RP11-284F21.7	0.810758
RP11-66D17.3	0.00614095
RP11-66D17.5	1.37101
SH2D2A	4.00268
NTRK1	4.25237
INSRR	2.96717
LRRC71	1.00962
MIR765	1.41657
RN7SL612P	0
RP11-110J1.2	0.0869438
KRT8P45	0.271067
ETV3L	0
CYCSP52	0
RP11-71G12.1	0.0102354
RP11-71G12.2	0
RP11-85G21.1	0
RP11-85G21.3	0
RP11-85G21.2	0
FCRL5	0.298807
FCRL4	0
RP4-801G22.2	0
RP4-801G22.3	0
FCRL3	0.139901
RP11-367J7.3	0
RP11-367J7.4	0
VDAC1P9	0
FCRL2	0.175297
FCRL1	0.0331976
CD5L	0.0339906
MRPS21P2	0
RP11-451O13.1	0
KIRREL-IT1	0.102577
LINC01704	0.173746
ELL2P1	0.166932
CD1D	4.42824
RP11-404O13.4	0.0507275
RP11-404O13.5	0.0596401
CD1A	0.0856413
HMGN1P5	0
CD1C	1.11806
CD1B	0.124356
CD1E	0.365284
OR10T2	0
OR10K2	0
OR10T1P	0
EI24P2	0.100854
OR10K1	0
RP11-144L1.4	0
OR10R2	0
OR10R3P	0
OR10R1P	0
RP11-144L1.8	0.0207621
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0.0298664
OR6K1P	0
OR6K2	0
OR6K3	0
OR6K4P	0
OR6K5P	0
OR6K6	0
OR6N1	0
OR6N2	0
OR2AQ1P	0
OR10AA1P	0
MNDA	3.03836
PYHIN5P	0
PYHIN1	0.822117
AIM2	0.864116
RAD1P2	0.167359
RNA5SP60	0
MPTX1	0
OR10J2P	0
FCER1A	2.42593
OR10J3	0
RP11-550P17.5	0
OR10J7P	0
OR10J8P	0
OR10J9P	0
OR10J4	0
OR10J1	0
RP11-180D21.3	0
OR10J5	0
RP11-740C1.2	0
OR10AE1P	0
APCS	0.0325505
OR10J6P	0
RP11-419N10.6	0
CRPP1	0
CRP	0.851431
